date,homeTeam,awayTeam,homeScore,awayScore,homePitcher,awayPitcher,homeLine,awayLine
04/21/00,HOU,SD,2.0,7.0,Jose Lima,Woody Williams,-200.0,188.0
04/19/00,LAD,HOU,3.0,10.0,O. Hershiser,Shane Reynolds,125,-135.0
04/18/00,LAD,HOU,5.0,3.0,Darren Dreifort,Octavio Dotel,-120,110.0
04/16/00,SD,HOU,13.0,3.0,Matt Clement,C. Holt,-105,-105.0
04/15/00,SD,HOU,5.0,3.0,Woody Williams,Jose Lima,140,-150.0
04/14/00,SD,HOU,4.0,10.0,Brian Boehringer,Shane Reynolds,140,-150.0
04/12/00,HOU,STL,7.0,5.0,Octavio Dotel,An. Benes,-145.0,135.0
04/11/00,HOU,STL,6.0,10.0,C. Holt,Garrett Stephenson,-115.0,105.0
04/10/00,HOU,STL,7.0,8.0,Jose Lima,Pat Hentgen,-160.0,150.0
04/09/00,HOU,PHI,2.0,3.0,Shane Reynolds,Andy Ashby,-165.0,155
04/08/00,HOU,PHI,8.0,5.0,D. Gooden,C. Brock,-160.0,150
04/07/00,HOU,PHI,1.0,4.0,Octavio Dotel,Randy Wolf,-170.0,160
04/06/00,PIT,HOU,10.0,1.0,F. Cordova,C. Holt,-120,110.0
04/05/00,PIT,HOU,2.0,11.0,Kris Benson,Jose Lima,125,-135.0
04/04/00,PIT,HOU,2.0,5.0,Jason Schmidt,Shane Reynolds,115,-125.0
10/07/00,ATL,STL,1.0,7.0,Kevin Millwood,Garrett Stephenson,-180.0,170.0
10/05/00,STL,ATL,10.0,4.0,D. Kile,Tom Glavine,135,-145.0
10/03/00,STL,ATL,7.0,5.0,Rick Ankiel,Greg Maddux,140,-150.0
10/01/00,ATL,COL,5.0,10.0,J. Burkett,Kevin Jarvis,-200.0,188.0
09/30/00,ATL,COL,5.0,2.0,Tom Glavine,B. Rose,-235.0,215.0
09/29/00,ATL,COL,2.0,4.0,Andy Ashby,B. Bohanon,-190.0,180.0
09/28/00,NYM,ATL,8.0,2.0,B.J. Jones,Greg Maddux,210,-230.0
09/27/00,NYM,ATL,6.0,2.0,Rick Reed,Kevin Millwood,-120,110.0
09/26/00,NYM,ATL,1.0,7.0,Al Leiter,J. Burkett,-160,150.0
09/25/00,WAS,ATL,0.0,6.0,Javier Vazquez,Tom Glavine,140,-150.0
09/24/00,WAS,ATL,5.0,14.0,M. Thurman,Andy Ashby,135,-145.0
09/23/00,WAS,ATL,0.0,10.0,F. Lira,Greg Maddux,240,-260.0
09/22/00,WAS,ATL,6.0,4.0,Tony Armas,Kevin Millwood,135,-145.0
09/20/00,ATL,NYM,3.0,6.0,Tom Glavine,Al Leiter,-135.0,125
09/19/00,ATL,NYM,12.0,4.0,Andy Ashby,Glendon Rusch,-130.0,120
09/18/00,ATL,NYM,6.0,3.0,Greg Maddux,Mike Hampton,-150.0,140
09/17/00,ARI,ATL,1.0,7.0,Curt Schilling,Kevin Millwood,-130,120.0
09/16/00,ARI,ATL,10.0,12.0,T. Stottlemyre,J. Burkett,-125,115.0
09/15/00,ARI,ATL,2.0,1.0,Randy Johnson,Tom Glavine,-150,140.0
09/14/00,ATL,MIA,5.0,3.0,Andy Ashby,R. Cornelius,-200.0,188
09/13/00,ATL,MIA,4.0,0.0,Greg Maddux,Ryan Dempster,-210.0,193
09/12/00,ATL,MIA,4.0,5.0,Kevin Millwood,J. Sanchez,-210.0,193
09/10/00,ATL,WAS,0.0,4.0,Tom Glavine,Javier Vazquez,-230.0,210
09/09/00,ATL,WAS,5.0,7.0,J. Burkett,M. Thurman,-200.0,188
09/08/00,ATL,WAS,3.0,2.0,Andy Ashby,T. Moore,-210.0,193
09/07/00,ATL,ARI,4.0,0.0,Greg Maddux,Curt Schilling,-140.0,130.0
09/06/00,ATL,ARI,7.0,1.0,Kevin Millwood,A. Reynoso,-160.0,150.0
09/05/00,ATL,ARI,5.0,2.0,Tom Glavine,Randy Johnson,110.0,-120.0
08/31/00,ATL,CIN,3.0,4.0,Kevin Millwood,P. Harnisch,-155.0,145.0
08/30/00,ATL,CIN,5.0,2.0,Tom Glavine,Elmer Dessens,-175.0,165.0
08/29/00,ATL,CIN,2.0,4.0,Andy Ashby,S. Parris,-150.0,140.0
08/28/00,ATL,CIN,3.0,6.0,Greg Maddux,Ron Villone,-230.0,210.0
08/27/00,ATL,STL,2.0,7.0,J. Burkett,D. Kile,-115.0,105.0
08/26/00,ATL,STL,3.0,6.0,Kevin Millwood,Garrett Stephenson,-155.0,145.0
08/25/00,ATL,STL,7.0,4.0,Tom Glavine,Britt Reames,-200.0,188.0
08/24/00,ATL,STL,5.0,12.0,Andy Ashby,Pat Hentgen,-150.0,140.0
08/23/00,COL,ATL,2.0,5.0,B. Rose,Greg Maddux,165,-175.0
08/22/00,COL,ATL,7.0,6.0,M. Yoshii,J. Burkett,110,-120.0
08/21/00,COL,ATL,4.0,7.0,B. Bohanon,Kevin Millwood,130,-140.0
08/20/00,SF,ATL,5.0,8.0,Kirk Rueter,Tom Glavine,105,-115.0
08/19/00,SF,ATL,12.0,3.0,Russ Ortiz,Andy Ashby,-110,100.0
08/18/00,SF,ATL,2.0,0.0,Livan Hernandez,Greg Maddux,105,-115.0
08/16/00,ATL,SD,4.0,1.0,Kevin Millwood,Adam Eaton,-175.0,165.0
08/15/00,ATL,SD,3.0,1.0,J. Burkett,Woody Williams,-150.0,140.0
08/14/00,ATL,SD,9.0,2.0,Tom Glavine,Jay Witasick,-200.0,188.0
08/13/00,ATL,LAD,2.0,7.0,Andy Ashby,Darren Dreifort,-160.0,150
08/12/00,ATL,LAD,4.0,1.0,Greg Maddux,Ismael Valdez,-220.0,200
08/11/00,ATL,LAD,7.0,2.0,Kevin Millwood,Chan Ho Park,-150.0,140
08/09/00,CIN,ATL,10.0,6.0,P. Harnisch,Tom Glavine,115,-125.0
08/08/00,CIN,ATL,4.0,5.0,Elmer Dessens,Andy Ashby,120,-130.0
08/07/00,CIN,ATL,3.0,2.0,S. Parris,Greg Maddux,165,-175.0
08/06/00,STL,ATL,4.0,6.0,D. Kile,Kevin Millwood,-105,-105.0
08/05/00,STL,ATL,5.0,0.0,Garrett Stephenson,J. Burkett,-125,115.0
08/04/00,STL,ATL,4.0,6.0,An. Benes,Tom Glavine,120,-130.0
08/03/00,ARI,ATL,8.0,4.0,Brian Anderson,Andy Ashby,105,-115.0
08/02/00,ARI,ATL,2.0,0.0,Curt Schilling,Greg Maddux,-110,100.0
08/01/00,ARI,ATL,2.0,4.0,A. Reynoso,Kevin Millwood,105,-115.0
07/27/00,ATL,MIA,4.0,12.0,Greg Maddux,C. Smith,-250.0,230
07/26/00,ATL,MIA,6.0,3.0,Kevin Millwood,A.J. Burnett,-185.0,175
07/25/00,ATL,MIA,6.0,5.0,Tom Glavine,Ryan Dempster,-210.0,193
07/23/00,ATL,NYM,1.0,0.0,Andy Ashby,B.J. Jones,-145.0,135
07/22/00,ATL,NYM,0.0,4.0,Greg Maddux,Rick Reed,-190.0,180
07/21/00,ATL,NYM,6.0,3.0,Terry Mulholland,Al Leiter,105.0,-115
07/20/00,MIA,ATL,3.0,5.0,Ryan Dempster,Tom Glavine,140,-150.0
07/20/00,MIA,ATL,6.0,1.0,A.J. Burnett,Kevin Millwood,140,-150.0
07/18/00,TB,ATL,2.0,8.0,B. Rekar,Greg Maddux,190,-210.0
07/17/00,TB,ATL,8.0,6.0,R. Rupe,Terry Mulholland,140,-150.0
07/16/00,TB,ATL,4.0,6.0,Esteban Yan,Kevin Millwood,155,-165.0
07/15/00,BAL,ATL,3.0,7.0,Scott Erickson,Tom Glavine,140.0,-150.0
07/14/00,BAL,ATL,1.0,4.0,Sidney Ponson,Andy Ashby,115.0,-125.0
07/13/00,BAL,ATL,3.0,6.0,Mike Mussina,Greg Maddux,110.0,-120.0
07/09/00,BOS,ATL,7.0,2.0,Tim Wakefield,Kevin Millwood,130.0,-140.0
07/08/00,BOS,ATL,1.0,5.0,Ramon Martinez,Terry Mulholland,-120.0,110.0
07/07/00,BOS,ATL,3.0,5.0,P. Schourek,Tom Glavine,140.0,-150.0
07/06/00,ATL,WAS,2.0,4.0,J. Burkett,Mi. Johnson,-170.0,160
07/05/00,ATL,WAS,5.0,6.0,Kevin Millwood,Javier Vazquez,-170.0,160
07/04/00,ATL,WAS,7.0,3.0,Greg Maddux,Dustin Hermanson,-200.0,188
07/03/00,ATL,WAS,1.0,17.0,Terry Mulholland,Tony Armas,-140.0,130
07/02/00,NYM,ATL,2.0,10.0,Glendon Rusch,Tom Glavine,-110,100.0
07/01/00,NYM,ATL,9.0,1.0,Al Leiter,Greg Maddux,-105,-105.0
06/30/00,NYM,ATL,11.0,8.0,Mike Hampton,Kevin Millwood,-140,130.0
06/29/00,NYM,ATL,4.0,6.0,Rick Reed,J. Burkett,-140,130.0
06/28/00,WAS,ATL,4.0,7.0,Dustin Hermanson,Terry Mulholland,105,-115.0
06/27/00,WAS,ATL,6.0,4.0,Tony Armas,Tom Glavine,130,-140.0
06/25/00,ATL,MIL,5.0,4.0,Kevin Millwood,Allen Levrault,-240.0,220
06/24/00,ATL,MIL,1.0,2.0,Greg Maddux,J. Wright,-240.0,220
06/23/00,ATL,MIL,3.0,2.0,J. Burkett,Jason Bere,-180.0,170
06/22/00,ATL,CHC,6.0,4.0,Terry Mulholland,Scott Downs,-155.0,145
06/21/00,ATL,CHC,1.0,8.0,Tom Glavine,Kerry Wood,-170.0,160
06/20/00,ATL,CHC,11.0,4.0,Kevin Millwood,K. Tapani,-165.0,155
06/19/00,PHI,ATL,5.0,2.0,Randy Wolf,Greg Maddux,160,-170.0
06/18/00,PHI,ATL,3.0,5.0,Robert Person,J. Burkett,-105,-105.0
06/17/00,PHI,ATL,9.0,3.0,Cliff Politte,Terry Mulholland,130,-140.0
06/16/00,PHI,ATL,2.0,1.0,Curt Schilling,Tom Glavine,135,-145.0
06/15/00,PIT,ATL,2.0,0.0,Kris Benson,Kevin Millwood,100,-110.0
06/14/00,PIT,ATL,4.0,8.0,Jason Anderson,Greg Maddux,185,-202.0
06/13/00,PIT,ATL,7.0,6.0,Bronson Arroyo,J. Burkett,125,-135.0
06/12/00,PIT,ATL,8.0,10.0,Todd Ritchie,Kevin Millwood,120,-130.0
06/11/00,ATL,BOS,3.0,5.0,Tom Glavine,Ramon Martinez,-155.0,145.0
06/10/00,ATL,BOS,6.0,0.0,Terry Mulholland,P. Schourek,-150.0,140.0
06/09/00,ATL,BOS,6.0,4.0,Greg Maddux,Jeff Fassero,-185.0,175.0
06/04/00,ATL,NYY,6.0,7.0,Terry Mulholland,Andy Pettitte,-135.0,125
06/03/00,ATL,NYY,11.0,7.0,Greg Maddux,Roger Clemens,-145.0,135
06/02/00,ATL,NYY,2.0,5.0,Kevin Millwood,Orlando Hernandez,-125.0,115
06/01/00,CHC,ATL,5.0,3.0,K. Tapani,Tom Glavine,155,-165.0
05/30/00,CHC,ATL,2.0,5.0,Ruben Quevedo,Terry Mulholland,145,-155.0
05/29/00,CHC,ATL,0.0,1.0,Jon Lieber,Greg Maddux,160,-170.0
05/25/00,MIL,ATL,3.0,7.0,J.C. D'Amico,Terry Mulholland,125,-135.0
05/24/00,MIL,ATL,2.0,11.0,Jimmy Haynes,Greg Maddux,185,-202.0
05/23/00,MIL,ATL,7.0,6.0,J. Wright,Kevin Millwood,195,-215.0
05/21/00,ATL,SD,12.0,6.0,Tom Glavine,R. Deago,-210.0,193.0
05/20/00,ATL,SD,10.0,6.0,J. Burkett,Rod Beck,-190.0,180.0
05/19/00,ATL,SD,7.0,11.0,Terry Mulholland,Brian Meadows,-180.0,170.0
05/18/00,ATL,SF,3.0,2.0,Greg Maddux,Shawn Estes,-250.0,230
05/17/00,ATL,SF,5.0,4.0,Kevin Millwood,Kirk Rueter,-200.0,188
05/16/00,ATL,SF,9.0,7.0,Tom Glavine,Russ Ortiz,-215.0,195
05/14/00,PHI,ATL,2.0,11.0,Paul Byrd,J. Burkett,115,-125.0
05/13/00,PHI,ATL,2.0,3.0,Andy Ashby,Greg Maddux,180,-192.0
05/12/00,PHI,ATL,7.0,8.0,Curt Schilling,Terry Mulholland,-150,140.0
05/11/00,MIA,ATL,5.0,4.0,Jason Grilli,Kevin Millwood,220,-240.0
05/10/00,MIA,ATL,5.0,3.0,J. Sanchez,Tom Glavine,200,-220.0
05/09/00,MIA,ATL,5.0,10.0,Brad Penny,J. Burkett,120,-130.0
05/08/00,MIA,ATL,3.0,2.0,Vladimir Nunez,Greg Maddux,240,-260.0
05/07/00,ATL,PHI,4.0,7.0,Terry Mulholland,Andy Ashby,-150.0,140
05/06/00,ATL,PHI,0.0,6.0,Kevin Millwood,Curt Schilling,-160.0,150
05/05/00,ATL,PHI,6.0,5.0,Tom Glavine,Randy Wolf,-210.0,193
05/03/00,LAD,ATL,6.0,4.0,C. Perez,Greg Maddux,190,-210.0
05/02/00,LAD,ATL,3.0,5.0,Chan Ho Park,Terry Mulholland,105,-115.0
05/01/00,LAD,ATL,1.0,2.0,Eric Gagne,Kevin Millwood,140,-150.0
04/30/00,SD,ATL,4.0,7.0,R. Deago,Tom Glavine,165,-175.0
04/29/00,SD,ATL,4.0,7.0,Rodrigo Lopez,J. Burkett,130,-140.0
04/28/00,SD,ATL,2.0,7.0,Brian Meadows,Greg Maddux,200,-220.0
04/27/00,ATL,LAD,6.0,3.0,Terry Mulholland,Chan Ho Park,-130.0,120
04/26/00,ATL,LAD,5.0,1.0,Kevin Millwood,Eric Gagne,-200.0,188
04/25/00,ATL,LAD,1.0,0.0,Tom Glavine,Kevin Brown,-120.0,110
04/23/00,ATL,PIT,5.0,3.0,Greg Maddux,F. Cordova,-230.0,210
04/22/00,ATL,PIT,4.0,2.0,J. Burkett,Kris Benson,-145.0,135
04/21/00,ATL,PIT,6.0,2.0,Terry Mulholland,Jose Parra,-200.0,188
04/20/00,ATL,PHI,6.0,4.0,Kevin Millwood,C. Brock,-260.0,240
04/19/00,ATL,PHI,10.0,1.0,Tom Glavine,Randy Wolf,-200.0,188
04/18/00,ATL,PHI,4.0,3.0,Greg Maddux,Robert Person,-230.0,210
04/16/00,MIL,ATL,1.0,2.0,E. Stull,Terry Mulholland,150,-160.0
04/15/00,MIL,ATL,6.0,3.0,Jimmy Haynes,Kevin Millwood,175,-185.0
04/14/00,MIL,ATL,3.0,6.0,S. Woodard,Tom Glavine,145,-155.0
04/13/00,CHC,ATL,3.0,2.0,K. Tapani,Greg Maddux,185,-202.0
04/12/00,CHC,ATL,11.0,4.0,Kyle Farnsworth,Terry Mulholland,130,-140.0
04/10/00,CHC,ATL,4.0,3.0,Jon Lieber,Kevin Millwood,160,-170.0
04/09/00,ATL,SF,9.0,3.0,Tom Glavine,Russ Ortiz,-150.0,140
04/08/00,ATL,SF,7.0,5.0,Greg Maddux,Livan Hernandez,-210.0,193
04/07/00,ATL,SF,2.0,6.0,Terry Mulholland,M. Gardner,-160.0,150
04/05/00,ATL,COL,9.0,6.0,Kevin Millwood,B. Bohanon,-260.0,240.0
04/04/00,ATL,COL,3.0,5.0,Tom Glavine,R. Arrojo,-200.0,188.0
04/03/00,ATL,COL,2.0,0.0,Greg Maddux,Pedro Astacio,-210.0,193.0
10/01/00,BAL,NYY,7.0,3.0,Jose Mercedes,Orlando Hernandez,115.0,-125
09/30/00,BAL,NYY,9.0,1.0,Mike Mussina,D. Cone,-145.0,135
09/29/00,BAL,NYY,13.0,2.0,C. McElroy,Andy Pettitte,170.0,-180
09/24/00,BOS,BAL,0.0,1.0,Tomo Ohka,Mike Mussina,-105.0,-105.0
09/23/00,BOS,BAL,8.0,7.0,R. Arrojo,P. Rapp,-160.0,150.0
09/22/00,BOS,BAL,1.0,3.0,Pedro Martinez,Sidney Ponson,-130.0,120.0
09/20/00,BAL,OAK,2.0,0.0,C. McElroy,Barry Zito,175.0,-185.0
09/20/00,BAL,OAK,0.0,4.0,Jose Mercedes,G. Heredia,140.0,-150.0
09/19/00,BAL,OAK,4.0,7.0,J. Spurgeon,Alex Prieto,145.0,-155.0
09/18/00,BAL,OAK,3.0,12.0,P. Rapp,Kevin Appier,140.0,-150.0
09/17/00,BAL,SEA,2.0,3.0,Sidney Ponson,Freddy Garcia,125.0,-135
09/16/00,BAL,SEA,0.0,14.0,Mike Mussina,Jamie Moyer,-125.0,115
09/15/00,BAL,SEA,2.0,10.0,Jose Mercedes,Aaron Sele,-105.0,-105
09/13/00,TEX,BAL,4.0,9.0,Ryan Glynn,P. Rapp,-140,130.0
09/12/00,TEX,BAL,6.0,5.0,Kenny Rogers,J. Spurgeon,-160,150.0
09/12/00,TEX,BAL,9.0,1.0,Rick Helling,John Parrish,-155,145.0
09/11/00,LAA,BAL,1.0,3.0,Scott Schoeneweis,Sidney Ponson,-145,135.0
09/10/00,LAA,BAL,2.0,1.0,Al Levine,Mike Mussina,120,-130.0
09/09/00,LAA,BAL,3.0,10.0,S. Karl,Jose Mercedes,-105,-105.0
09/08/00,LAA,BAL,2.0,1.0,Ramon Ortiz,P. Rapp,-150,140.0
09/06/00,MIN,BAL,4.0,1.0,Brad Radke,Sidney Ponson,-145,135.0
09/05/00,MIN,BAL,5.0,6.0,J.C. Romero,Mike Mussina,130,-140.0
09/04/00,MIN,BAL,2.0,3.0,Mark Redman,Jose Mercedes,-120,110.0
09/03/00,CLE,BAL,12.0,11.0,S. Woodard,J. Spurgeon,-180,170.0
09/02/00,CLE,BAL,6.0,8.0,Bartolo Colon,P. Rapp,-230,210.0
09/01/00,CLE,BAL,5.0,2.0,C. Finley,Sidney Ponson,-170,160.0
08/31/00,BAL,DET,1.0,6.0,Mike Mussina,Brian Moehler,-140.0,130.0
08/30/00,BAL,DET,5.0,1.0,Jose Mercedes,Hideo Nomo,-105.0,-105.0
08/29/00,BAL,DET,2.0,12.0,John Parrish,Jeff Weaver,110.0,-120.0
08/27/00,BAL,TB,3.0,2.0,J. Spurgeon,R. Rupe,110.0,-120
08/26/00,BAL,TB,2.0,0.0,Mike Mussina,Paul Wilson,-175.0,165
08/26/00,BAL,TB,1.0,4.0,Sidney Ponson,Tanyon Sturtze,-110.0,100
08/25/00,BAL,TB,4.0,3.0,P. Rapp,Aquilino Lopez,105.0,-115
08/24/00,CHW,BAL,5.0,8.0,Koyie Hill,Jose Mercedes,-140,130.0
08/23/00,CHW,BAL,8.0,4.0,S. Lowe,John Parrish,-150,140.0
08/21/00,BAL,KC,2.0,1.0,Mike Mussina,Brian Meadows,-155.0,145
08/20/00,BAL,KC,2.0,1.0,Sidney Ponson,Jeff Suppan,-115.0,105
08/19/00,BAL,KC,0.0,7.0,Jose Mercedes,M. Suzuki,-125.0,115
08/18/00,BAL,KC,1.0,4.0,P. Rapp,B. Stein,-115.0,105
08/17/00,BAL,CHW,5.0,3.0,John Parrish,James Baldwin,160.0,-170
08/16/00,BAL,CHW,3.0,7.0,Mike Mussina,Jim Parque,-115.0,105
08/15/00,BAL,CHW,4.0,14.0,Jason Johnson,Rocky Biddle,110.0,-120
08/14/00,BAL,CHW,8.0,2.0,Jose Mercedes,M. Sirotka,125.0,-135
08/13/00,KC,BAL,10.0,5.0,M. Suzuki,L. Brea,-160,150.0
08/12/00,KC,BAL,11.0,12.0,B. Stein,John Parrish,-135,125.0
08/11/00,KC,BAL,7.0,6.0,D. Reichert,Mike Mussina,105,-115.0
08/10/00,DET,BAL,14.0,3.0,S. Sparks,Sidney Ponson,105,-115.0
08/09/00,DET,BAL,2.0,5.0,W. Blair,Jose Mercedes,-130,120.0
08/08/00,DET,BAL,4.0,1.0,Brian Moehler,P. Rapp,-150,140.0
08/07/00,DET,BAL,3.0,4.0,Adam Bernero,John Parrish,-130,120.0
08/06/00,TB,BAL,7.0,4.0,R. Rupe,Mike Mussina,140,-150.0
08/05/00,TB,BAL,5.0,4.0,Tanyon Sturtze,Sidney Ponson,105,-115.0
08/04/00,TB,BAL,9.0,10.0,Travis Harper,Jose Mercedes,105,-115.0
08/02/00,BAL,MIN,6.0,10.0,P. Rapp,Brad Radke,105.0,-115.0
08/01/00,BAL,MIN,10.0,0.0,Mike Mussina,Mark Redman,-160.0,150.0
07/31/00,BAL,MIN,6.0,5.0,Sidney Ponson,J.C. Romero,-150.0,140.0
07/30/00,BAL,CLE,10.0,7.0,John Parrish,C. Finley,130.0,-140.0
07/29/00,BAL,CLE,3.0,14.0,P. Rapp,Jason Bere,115.0,-125.0
07/29/00,BAL,CLE,4.0,0.0,Jose Mercedes,S. Woodard,105.0,-115.0
07/26/00,BAL,NYY,1.0,4.0,Sidney Ponson,D. Gooden,120.0,-130
07/25/00,BAL,NYY,1.0,19.0,Scott Erickson,Andy Pettitte,140.0,-150
07/24/00,BAL,NYY,3.0,4.0,John Parrish,Roger Clemens,180.0,-192
07/20/00,BAL,BOS,9.0,4.0,Scott Erickson,P. Schourek,-125.0,115.0
07/20/00,BAL,BOS,7.0,11.0,Sidney Ponson,Ramon Martinez,-120.0,110.0
07/18/00,BAL,MIA,0.0,7.0,Mike Mussina,J. Sanchez,-200.0,188
07/17/00,BAL,MIA,5.0,3.0,Jose Mercedes,R. Cornelius,-110.0,100
07/16/00,BAL,MIA,9.0,5.0,P. Rapp,C. Smith,-115.0,105
07/09/00,PHI,BAL,4.0,5.0,Dave Coggin,Scott Erickson,-115,105.0
07/08/00,PHI,BAL,13.0,4.0,Andy Ashby,Jose Mercedes,-130,120.0
07/07/00,PHI,BAL,1.0,2.0,Curt Schilling,Mike Mussina,-120,110.0
07/06/00,NYY,BAL,13.0,9.0,E. Yarnall,Sidney Ponson,-135,125.0
07/05/00,NYY,BAL,12.0,6.0,Andy Pettitte,P. Rapp,-205,190.0
07/04/00,NYY,BAL,6.0,7.0,D. Cone,Scott Erickson,-200,188.0
06/29/00,BOS,BAL,12.0,4.0,Tim Wakefield,Scott Erickson,-120.0,110.0
06/28/00,BOS,BAL,7.0,8.0,Ramon Martinez,Jason Johnson,-150.0,140.0
06/27/00,BOS,BAL,3.0,6.0,P. Schourek,Mike Mussina,125.0,-135.0
06/25/00,SEA,BAL,4.0,2.0,Paul Abbott,Sidney Ponson,-150,140.0
06/24/00,SEA,BAL,2.0,1.0,John Halama,P. Rapp,-160,150.0
06/23/00,SEA,BAL,8.0,3.0,Gil Meche,Scott Erickson,-160,150.0
06/22/00,SEA,BAL,11.0,4.0,Jamie Moyer,Jason Johnson,-170,160.0
06/21/00,OAK,BAL,10.0,3.0,Alex Prieto,Mike Mussina,130.0,-140.0
06/20/00,OAK,BAL,8.0,5.0,Tim Hudson,Sidney Ponson,-160.0,150.0
06/19/00,OAK,BAL,13.0,12.0,Mark Mulder,P. Rapp,-150.0,140.0
06/18/00,BAL,LAA,6.0,8.0,Scott Erickson,Seth Etherton,-135.0,125.0
06/17/00,BAL,LAA,3.0,8.0,Jason Johnson,T. Belcher,-140.0,130.0
06/16/00,BAL,LAA,4.0,3.0,Mike Mussina,Scott Schoeneweis,-180.0,170.0
06/15/00,BAL,TEX,10.0,1.0,Sidney Ponson,Esteban Loaiza,-125.0,115.0
06/14/00,BAL,TEX,11.0,10.0,P. Rapp,Kenny Rogers,125.0,-135.0
06/13/00,BAL,TEX,3.0,2.0,Scott Erickson,Rick Helling,110.0,-120.0
06/11/00,BAL,PHI,7.0,2.0,Mike Mussina,Andy Ashby,-180.0,170
06/10/00,BAL,PHI,11.0,4.0,Sidney Ponson,Curt Schilling,-105.0,-105
06/09/00,BAL,PHI,5.0,9.0,P. Rapp,Randy Wolf,-105.0,-105
06/08/00,NYM,BAL,8.0,7.0,Glendon Rusch,Jason Johnson,-170,160.0
06/07/00,NYM,BAL,11.0,3.0,Rick Reed,Scott Erickson,-145,135.0
06/05/00,NYM,BAL,2.0,4.0,Mike Hampton,Mike Mussina,-140,130.0
06/04/00,WAS,BAL,1.0,0.0,Tony Armas,Sidney Ponson,-115,105.0
06/03/00,WAS,BAL,7.0,4.0,T.J. Tucker,P. Rapp,100,-110.0
06/02/00,WAS,BAL,5.0,3.0,Carl Pavano,Jason Johnson,-135,125.0
06/01/00,TB,BAL,2.0,1.0,B. Rekar,Scott Erickson,115,-125.0
05/31/00,TB,BAL,4.0,3.0,Cory Lidle,Mike Mussina,160,-170.0
05/30/00,TB,BAL,7.0,8.0,Esteban Yan,Sidney Ponson,110,-120.0
05/29/00,TB,BAL,1.0,5.0,Steve Trachsel,P. Rapp,105,-115.0
05/27/00,BAL,OAK,0.0,4.0,Jason Johnson,Tim Hudson,100.0,-110.0
05/26/00,BAL,OAK,8.0,3.0,Scott Erickson,Mark Mulder,110.0,-120.0
05/25/00,BAL,SEA,5.0,1.0,Mike Mussina,Paul Abbott,-160.0,150
05/24/00,BAL,SEA,4.0,3.0,Sidney Ponson,John Halama,105.0,-115
05/23/00,BAL,SEA,4.0,2.0,P. Rapp,Gil Meche,-105.0,-105
05/21/00,TEX,BAL,6.0,5.0,Darren Oliver,Scott Erickson,130,-140.0
05/20/00,TEX,BAL,2.0,1.0,Esteban Loaiza,Mike Mussina,-115,105.0
05/18/00,TEX,BAL,8.0,7.0,Rick Helling,Sidney Ponson,-165,155.0
05/17/00,LAA,BAL,8.0,7.0,Scott Schoeneweis,P. Rapp,-135,125.0
05/16/00,LAA,BAL,3.0,4.0,K. Bottenfield,Scott Erickson,-160,150.0
05/14/00,BAL,BOS,1.0,10.0,Mike Mussina,B. Rose,-170.0,160.0
05/13/00,BAL,BOS,1.0,5.0,Jason Johnson,Jeff Fassero,-110.0,100.0
05/12/00,BAL,BOS,0.0,9.0,Sidney Ponson,Pedro Martinez,200.0,-220.0
05/11/00,BAL,BOS,4.0,11.0,P. Rapp,Tim Wakefield,-125.0,115.0
05/07/00,NYY,BAL,6.0,7.0,Ramiro Mendoza,Sidney Ponson,-180,170.0
05/06/00,NYY,BAL,3.0,1.0,Roger Clemens,P. Rapp,-230,210.0
05/05/00,NYY,BAL,12.0,10.0,Orlando Hernandez,Scott Erickson,-230,210.0
05/04/00,BAL,LAA,5.0,8.0,Mike Mussina,Koyie Hill,-230.0,210.0
05/03/00,BAL,LAA,5.0,6.0,Jason Johnson,Ramon Ortiz,-140.0,130.0
05/02/00,BAL,LAA,7.0,6.0,Sidney Ponson,Scott Schoeneweis,-125.0,115.0
04/30/00,BAL,TEX,4.0,8.0,P. Rapp,Kenny Rogers,-120.0,110.0
04/29/00,BAL,TEX,3.0,1.0,Mike Mussina,Darren Oliver,-175.0,165.0
04/28/00,BAL,TEX,4.0,3.0,Jason Johnson,Esteban Loaiza,-110.0,100.0
04/27/00,CHW,BAL,13.0,4.0,Jim Parque,Jose Mercedes,-125,115.0
04/26/00,CHW,BAL,11.0,6.0,Kip Wells,Sidney Ponson,105,-115.0
04/25/00,CHW,BAL,6.0,12.0,M. Sirotka,P. Rapp,-125,115.0
04/24/00,CHW,BAL,8.0,2.0,Cal Eldred,Mike Mussina,150,-160.0
04/23/00,OAK,BAL,3.0,2.0,Mark Mulder,Jason Johnson,-120.0,110.0
04/22/00,OAK,BAL,3.0,4.0,G. Heredia,Jose Mercedes,-150.0,140.0
04/21/00,OAK,BAL,9.0,11.0,O. Olivares,Sidney Ponson,-115.0,105.0
04/20/00,BAL,TB,8.0,4.0,P. Rapp,R. Rupe,-135.0,125
04/19/00,BAL,TB,3.0,2.0,Mike Mussina,Steve Trachsel,-220.0,200
04/16/00,MIN,BAL,0.0,5.0,Joe Mays,Sidney Ponson,130,-140.0
04/15/00,MIN,BAL,4.0,6.0,S. Bergman,C. Maduro,110,-120.0
04/14/00,MIN,BAL,10.0,9.0,Eric Milton,C. Maduro,-110,100.0
04/13/00,KC,BAL,6.0,5.0,Jeff Suppan,Mike Mussina,140,-150.0
04/12/00,KC,BAL,7.0,6.0,M. Suzuki,P. Rapp,105,-115.0
