"Name","Team","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","ERA","FIP","xFIP","WAR","playerid"
"Jeff D'Amico","Mets","22","22","129.0","6.28","2.30","1.33",".288","63.5 %","36.7 %","10.6 %","5.30","4.32","4.33","1.4","871"
"Julian Tavarez","Marlins","27","27","152.1","3.90","4.31","0.53",".325","67.9 %","53.5 %","6.4 %","5.32","4.58","5.09","1.0","541"
"Jeff Suppan","Royals","33","33","208.0","4.72","2.94","1.38",".283","65.6 %","44.0 %","12.9 %","5.32","5.00","4.65","1.3","633"
"Justin Miller","Blue Jays","18","18","93.0","6.19","5.61","0.97",".282","68.1 %","45.4 %","10.4 %","5.32","5.08","5.11","0.5","1313"
"Justin Wayne","Marlins","5","5","23.2","6.08","4.94","1.14",".260","61.7 %","41.3 %","10.0 %","5.32","4.91","5.01","0.1","803"
"Jamey Wright","- - -","22","22","128.1","5.33","5.26","1.19",".280","70.8 %","50.6 %","14.3 %","5.33","5.51","5.07","-0.2","715"
"Scott Schoeneweis","Angels","15","15","90.1","4.38","3.99","1.20",".282","67.4 %","44.3 %","10.9 %","5.38","5.18","5.14","0.3","33"
"Joe Mays","Twins","17","17","95.1","3.59","2.36","1.32",".292","66.5 %","43.3 %","11.5 %","5.38","4.92","4.79","0.5","740"
"Ryan Dempster","- - -","33","33","209.0","6.59","4.00","1.21",".317","69.9 %","42.1 %","12.2 %","5.38","4.72","4.50","1.4","517"
"Jake Westbrook","Indians","4","4","21.2","4.15","1.25","1.25",".303","54.3 %","50.7 %","16.7 %","5.40","4.39","3.74","0.3","412"
"Tyler Walker","Mets","1","1","5.0","3.60","7.20","1.80",".278","81.4 %","21.1 %","11.1 %","5.40","7.16","7.05","-0.1","901"
"Luther Hackman","Cardinals","6","6","25.0","6.12","4.32","1.80",".306","73.7 %","39.1 %","14.7 %","5.40","5.88","5.17","-0.2","1155"
"Adam Eaton","Padres","6","6","33.1","6.75","4.59","1.35",".247","67.5 %","32.3 %","12.5 %","5.40","5.12","4.83","0.1","1029"
"Colby Lewis","Rangers","4","4","21.2","7.06","7.06","0.83",".328","68.9 %","41.8 %","8.0 %","5.40","5.09","5.48","0.1","1259"
"Roy Smith","Indians","1","1","3.1","5.40","5.40","2.70",".250","89.3 %","84.6 %","50.0 %","5.40","8.36","5.29","-0.1","407"
"Carl Pavano","- - -","22","22","114.2","6.04","3.14","1.49",".333","69.1 %","46.6 %","16.0 %","5.42","4.98","4.26","0.4","790"
"Brandon Duckworth","Phillies","29","29","161.0","9.11","3.80","1.45",".308","67.8 %","37.4 %","13.3 %","5.42","4.43","4.01","1.6","954"
"Robert Person","Phillies","16","16","87.2","6.26","5.24","1.33",".256","65.9 %","30.8 %","9.0 %","5.44","5.41","5.76","0.1","966"
"Jeremy Affeldt","Royals","7","7","33.0","6.82","5.18","1.09",".315","73.0 %","33.0 %","10.0 %","5.45","4.93","5.03","0.3","583"
"Bobby Jones","Padres","18","18","107.0","4.96","1.77","1.68",".302","68.8 %","36.6 %","13.9 %","5.47","4.91","4.34","0.4","1039"
"Joey Hamilton","Reds","17","17","90.2","5.56","3.97","0.99",".316","65.4 %","55.4 %","14.1 %","5.56","4.62","4.27","0.7","328"
"Calvin Maduro","Orioles","10","10","53.1","4.56","3.54","1.69",".289","70.0 %","38.7 %","12.5 %","5.57","5.62","5.26","0.1","151"
"Tim Redding","Astros","14","14","67.2","7.71","3.99","1.20",".327","66.0 %","41.5 %","11.4 %","5.59","4.31","4.19","0.8","573"
"Josh Towers","Orioles","3","3","19.1","2.79","1.86","3.72",".277","95.7 %","32.4 %","26.7 %","5.59","8.34","5.11","-0.4","1489"
"Chris George","Royals","6","6","27.1","4.28","2.63","0.66",".350","67.1 %","34.7 %","5.3 %","5.60","3.95","4.92","0.6","601"
"Ryan Rupe","Devil Rays","15","15","90.0","6.70","2.50","1.10",".268","56.5 %","51.6 %","13.4 %","5.60","4.23","3.90","1.1","1223"
"Scott Erickson","Orioles","28","28","158.2","4.20","3.74","1.13",".314","65.7 %","58.6 %","15.0 %","5.62","5.07","4.59","0.6","137"
"Garrett Stephenson","Cardinals","10","10","43.0","6.91","5.02","0.84",".328","69.6 %","33.6 %","6.7 %","5.65","4.66","5.38","0.3","1185"
"Ricardo Rodriguez","Indians","7","7","41.1","5.23","3.92","1.09",".273","66.1 %","50.0 %","11.6 %","5.66","5.26","5.13","0.1","1585"
"Jason Bere","Cubs","16","16","85.2","6.83","2.94","1.37",".315","59.6 %","40.2 %","12.0 %","5.67","4.50","4.28","0.8","266"
"Steve Sparks","Tigers","30","30","180.2","4.68","3.14","1.15",".326","63.7 %","46.2 %","10.6 %","5.68","4.82","4.83","1.2","499"
"Esteban Loaiza","Blue Jays","25","25","151.1","5.17","2.26","1.07",".333","63.2 %","43.9 %","10.2 %","5.71","4.19","4.26","2.3","1310"
"Shawn Chacon","Rockies","21","21","119.1","5.05","4.53","1.89",".257","68.2 %","43.4 %","16.9 %","5.73","6.25","5.24","-0.4","424"
"Chan Ho Park","Rangers","25","25","145.2","7.48","4.82","1.24",".312","69.7 %","42.2 %","12.2 %","5.75","5.04","4.82","1.0","1267"
"Juan Rincon","Twins","3","3","14.0","5.79","3.86","1.93",".347","68.8 %","48.1 %","18.8 %","5.79","5.75","4.54","0.0","752"
"Ruben Quevedo","Brewers","25","25","138.0","6.07","4.43","1.83",".297","68.1 %","30.2 %","12.7 %","5.80","5.82","5.39","-0.3","705"
"Jorge Sosa","Devil Rays","14","14","74.1","4.60","5.09","1.57",".215","63.4 %","33.6 %","12.0 %","5.81","5.95","5.69","-0.2","1228"
"Jose Rijo","Reds","9","9","44.2","4.23","2.62","1.61",".283","66.3 %","45.7 %","13.1 %","5.84","5.29","4.85","0.1","349"
"Luke Prokopec","Blue Jays","12","12","63.0","5.29","3.14","1.86",".296","70.6 %","34.4 %","11.9 %","5.86","5.85","5.56","-0.1","1320"
"Steve Parris","Blue Jays","14","14","75.1","5.73","4.18","1.55",".333","72.5 %","37.0 %","13.0 %","5.97","5.44","5.04","0.3","1316"
"Gary Glover","White Sox","22","22","116.0","4.19","3.34","1.63",".256","62.6 %","37.1 %","11.7 %","5.97","5.65","5.43","0.4","234"
"Scot Shields","Angels","1","1","3.0","6.00","6.00","0.00",".400","66.7 %","80.0 %","0.0 %","6.00","3.63","3.63","0.1","35"
"Kirk Saarloos","Astros","17","17","85.1","5.70","2.85","1.27",".322","63.7 %","54.5 %","18.8 %","6.01","4.68","3.90","0.5","1516"
"Tony Fiore","Twins","2","2","10.1","6.10","6.10","0.87",".333","69.9 %","30.6 %","7.1 %","6.10","4.90","5.52","0.0","726"
"Joaquin Benoit","Rangers","13","13","66.1","6.65","6.51","0.81",".329","68.8 %","35.8 %","6.7 %","6.11","4.97","5.65","0.6","1437"
"Mike Hampton","Rockies","30","30","178.2","3.73","4.58","1.21",".318","65.3 %","48.1 %","12.8 %","6.15","5.53","5.23","0.3","430"
"Todd Ritchie","White Sox","23","23","131.0","5.15","3.37","1.24",".336","61.1 %","40.2 %","10.7 %","6.18","4.84","4.83","1.3","253"
"Nelson Figueroa","Brewers","11","11","59.2","5.73","3.77","2.26",".290","68.4 %","40.5 %","19.5 %","6.18","6.41","4.93","-0.6","683"
"John Stephens","Orioles","11","11","64.0","7.88","3.09","1.83",".299","65.5 %","33.7 %","16.5 %","6.19","5.02","4.09","0.3","1569"
"Seth Greisinger","Tigers","8","8","37.2","3.35","3.11","0.96",".309","62.5 %","36.7 %","7.8 %","6.21","4.71","5.21","0.4","467"
"Everett Stull","Brewers","2","2","10.0","6.30","8.10","0.00",".417","72.0 %","44.4 %","0.0 %","6.30","4.56","5.67","0.1","712"
"Ben Kozlowski","Rangers","2","2","10.0","5.40","9.90","2.70",".276","85.1 %","34.4 %","20.0 %","6.30","9.26","7.44","-0.3","1634"
"Wilson Alvarez","Devil Rays","10","10","47.0","5.94","4.60","1.91",".302","69.2 %","29.3 %","12.8 %","6.32","5.94","5.47","-0.2","1193"
"Erik Hiljus","Athletics","9","9","45.2","5.72","4.14","2.17",".283","64.2 %","27.6 %","13.3 %","6.50","6.20","5.59","-0.2","919"
"Rob Bell","Rangers","15","15","86.2","6.65","3.63","1.45",".318","62.2 %","40.9 %","14.0 %","6.54","4.80","4.29","0.8","1492"
"Hideki Irabu","Rangers","2","2","11.0","3.27","0.82","1.64",".316","60.6 %","37.5 %","13.3 %","6.55","5.14","4.67","0.0","1255"
"Ryan Drese","Indians","26","26","137.1","6.68","4.06","0.98",".358","62.8 %","43.8 %","10.3 %","6.55","4.38","4.42","1.4","379"
"Jason Middlebrook","- - -","5","5","24.2","6.93","4.01","0.73",".338","59.1 %","36.7 %","7.4 %","6.57","3.81","4.28","0.4","1048"
"Mike Fyhrie","Athletics","4","4","23.0","6.26","3.52","1.17",".289","55.2 %","34.2 %","8.8 %","6.65","4.57","4.92","0.3","1447"
"Shawn Sedlacek","Royals","14","14","79.1","5.45","3.97","1.47",".306","62.9 %","40.0 %","12.5 %","6.69","5.40","5.08","0.2","1519"
"Adam Bernero","Tigers","11","11","64.1","5.88","3.08","1.68",".306","59.4 %","37.9 %","13.8 %","6.72","5.25","4.69","0.1","460"
"Jeriome Robertson","Astros","1","1","2.2","3.37","3.37","0.00",".545","71.4 %","60.0 %","0.0 %","6.75","3.34","4.38","0.1","1619"
"Kevin Pickford","Padres","4","4","17.1","6.75","6.23","1.56",".327","70.5 %","47.4 %","16.7 %","6.75","5.96","5.15","-0.1","1473"
"Randy Flores","Rockies","2","2","10.2","3.37","3.37","0.84",".342","64.5 %","44.4 %","10.0 %","6.75","5.12","5.20","0.1","1446"
"Brandon Lyon","Blue Jays","10","10","53.1","4.39","2.70","2.36",".295","66.3 %","43.0 %","20.0 %","6.75","6.41","4.82","-0.4","1312"
"Jon Rauch","White Sox","6","6","25.1","5.68","4.26","2.13",".256","52.2 %","32.6 %","15.0 %","6.75","6.44","5.54","-0.1","1475"
"Ron Villone","Pirates","7","7","37.0","5.84","3.65","0.73",".344","56.1 %","48.0 %","6.8 %","6.81","4.02","4.61","0.4","1010"
"Bud Smith","Cardinals","10","10","47.0","4.02","4.21","0.57",".358","61.1 %","40.2 %","4.8 %","6.89","4.49","5.49","0.4","1182"
"Brian Tollberg","Padres","11","11","54.2","4.77","2.96","1.81",".345","62.7 %","42.6 %","15.1 %","6.91","5.56","4.79","-0.3","1055"
"Jose Cabrera","Brewers","11","11","55.1","4.07","3.58","1.46",".325","60.2 %","34.8 %","10.5 %","6.99","5.53","5.57","-0.1","679"
"Dan Reichert","Royals","6","6","34.2","5.45","3.37","1.82",".360","66.4 %","56.4 %","24.1 %","7.01","5.76","4.29","-0.1","624"
"Albie Lopez","Braves","4","4","19.0","6.16","3.32","0.47",".418","54.9 %","46.2 %","6.7 %","7.11","3.38","3.79","0.4","102"
"Mac Suzuki","Royals","1","1","5.0","9.00","3.60","0.00",".385","42.9 %","61.5 %","0.0 %","7.20","2.16","2.44","0.2","1485"
"Pat Mahomes","Cubs","2","2","8.2","6.23","7.27","1.04",".394","66.3 %","24.2 %","5.9 %","7.27","5.50","6.72","0.0","291"
"Delvin James","Devil Rays","6","6","28.1","4.13","4.45","1.59",".304","60.0 %","35.8 %","11.6 %","7.31","5.82","5.63","-0.1","1215"
"Travis Smith","Cardinals","10","10","48.0","5.44","3.19","1.69",".327","60.5 %","48.5 %","19.6 %","7.31","5.44","4.33","-0.1","1522"
"Dave Pember","Brewers","1","1","3.2","2.45","12.27","2.45",".214","65.8 %","35.7 %","16.7 %","7.36","10.05","8.77","-0.1","1618"
"Sean Douglass","Orioles","8","8","40.0","7.20","5.40","2.03",".339","64.1 %","43.5 %","20.5 %","7.43","6.24","4.84","-0.3","133"
"Todd Stottlemyre","Diamondbacks","4","4","19.1","5.59","3.26","1.86",".313","59.1 %","47.8 %","23.5 %","7.45","5.50","4.02","0.0","75"
"Jung Bong","Braves","1","1","6.0","6.00","3.00","0.00",".381","50.0 %","38.1 %","0.0 %","7.50","2.63","4.24","0.2","82"
"Rick Bauer","Orioles","1","1","6.0","3.00","0.00","3.00",".318","64.5 %","50.0 %","28.6 %","7.50","6.63","3.91","-0.1","125"
"Jimmy Osting","Brewers","3","3","12.0","5.25","7.50","2.25",".341","71.4 %","45.5 %","18.8 %","7.50","7.55","6.14","-0.2","701"
"Britt Reames","Expos","6","6","20.1","8.85","5.31","2.66",".269","63.6 %","47.4 %","28.6 %","7.52","6.60","4.20","-0.2","794"
"Sterling Hitchcock","Yankees","2","2","8.1","9.72","5.40","0.00",".423","56.3 %","46.2 %","0.0 %","7.56","2.60","4.10","0.2","824"
"Josh Pearce","Cardinals","3","3","13.0","0.69","5.54","0.69",".345","58.0 %","47.2 %","5.0 %","7.62","5.89","7.02","-0.1","1175"
"Nate Robertson","Marlins","1","1","4.2","1.93","3.86","3.86",".278","83.3 %","68.4 %","40.0 %","7.71","10.03","5.95","-0.2","1620"
"Blake Stein","Royals","2","2","9.1","6.75","0.96","0.96",".394","57.7 %","30.3 %","7.1 %","7.71","3.82","4.50","0.2","632"
"Pat Hentgen","Orioles","4","4","22.0","4.50","4.09","2.45",".329","64.4 %","42.5 %","19.4 %","7.77","6.87","5.28","-0.2","145"
"Jose Acevedo","Reds","5","5","22.0","5.32","4.50","3.27",".264","66.0 %","30.8 %","20.5 %","7.77","8.28","6.01","-0.5","307"
"Jose Lima","Tigers","12","12","53.0","4.42","3.23","1.36",".333","53.9 %","33.0 %","9.1 %","7.98","5.08","5.41","0.2","475"
"Dennys Reyes","Rangers","5","5","23.1","4.24","4.24","2.70",".333","60.8 %","44.0 %","24.1 %","8.10","7.33","5.15","-0.3","444"
"Dave Coggin","Phillies","7","7","27.2","5.86","5.20","1.30",".308","54.1 %","52.1 %","13.8 %","8.13","5.49","5.06","-0.1","951"
"Zach Day","Expos","2","2","7.2","5.87","3.52","1.17",".333","51.7 %","60.0 %","20.0 %","8.22","4.92","4.13","0.0","1496"
"Mike Timlin","Cardinals","1","1","4.1","6.23","2.08","0.00",".375","42.9 %","64.3 %","0.0 %","8.31","2.27","2.91","0.1","1187"
"Travis Harper","Devil Rays","7","7","31.1","4.88","3.16","2.30",".312","62.8 %","36.8 %","16.0 %","8.33","6.82","5.71","-0.4","1211"
"Charles Nagy","Indians","7","7","29.0","4.66","2.17","1.86",".387","57.6 %","38.2 %","16.7 %","8.38","5.45","4.47","0.0","397"
"Luis Pineda","Reds","2","2","5.1","8.44","11.81","1.69",".333","69.0 %","33.3 %","14.3 %","8.44","7.46","6.84","-0.1","346"
"Mike Smith","Blue Jays","6","6","23.1","3.09","6.56","0.77",".326","57.8 %","47.7 %","6.9 %","8.49","6.22","6.83","-0.2","1479"
"Bobby Jones","Padres","2","2","6.1","8.53","5.68","1.42",".350","56.6 %","28.6 %","12.5 %","8.53","5.01","4.71","0.0","1454"
"Bruce Chen","- - -","6","6","23.0","10.17","4.70","3.13",".394","64.3 %","31.1 %","29.6 %","8.61","6.92","4.02","-0.3","769"
"Ben Diggins","Brewers","5","5","24.0","5.63","6.75","1.50",".300","55.6 %","48.7 %","15.4 %","8.63","6.25","5.59","-0.2","1599"
"Dennis Tankersley","Padres","9","9","40.2","7.08","7.75","1.99",".319","64.0 %","41.9 %","19.1 %","8.63","7.29","6.01","-0.9","1054"
"Shane Loux","Tigers","3","3","14.0","4.50","1.93","2.57",".306","40.2 %","38.5 %","20.0 %","9.00","6.53","4.80","-0.2","1613"
"Scott Eyre","Blue Jays","3","3","14.1","8.16","3.14","1.88",".341","37.2 %","42.6 %","17.6 %","9.42","4.92","3.84","0.1","1300"
"Jason Beverlin","Tigers","3","3","12.1","5.11","3.65","1.46",".348","39.6 %","31.3 %","13.3 %","9.49","5.15","4.73","0.1","1560"
"Aaron Myette","Rangers","12","12","45.1","9.13","7.54","1.99",".376","57.8 %","27.0 %","15.4 %","9.73","6.71","5.83","-0.4","1263"
"Jim Parque","White Sox","4","4","14.1","4.40","8.16","1.88",".286","50.4 %","30.8 %","13.0 %","10.05","7.43","6.93","-0.2","250"
"Steve Smyth","Cubs","7","7","24.0","5.62","3.37","3.37",".300","49.3 %","31.0 %","25.7 %","10.12","7.84","4.98","-0.6","1577"
"Nate Teut","Marlins","1","1","4.1","6.23","2.08","0.00",".471","44.4 %","43.8 %","0.0 %","10.38","2.27","3.55","0.1","1487"
"Ben Howard","Padres","2","2","6.0","7.50","12.00","3.00",".333","68.2 %","10.5 %","20.0 %","10.50","9.63","7.60","-0.2","1452"
"Andrew Lorraine","Brewers","1","1","3.1","5.40","5.40","2.70",".438","34.9 %","31.3 %","14.3 %","10.80","7.46","6.47","-0.1","1583"
"Paul Abbott","Mariners","5","5","21.1","8.02","7.59","1.27",".400","50.2 %","40.3 %","13.6 %","10.97","5.68","5.28","0.0","1061"
"Luis de los Santos","Devil Rays","3","3","14.0","4.50","2.57","3.21",".365","50.0 %","39.3 %","35.7 %","11.57","8.11","4.85","-0.3","1203"
"Wes Obermueller","Royals","2","2","7.2","5.87","2.35","3.52",".379","50.9 %","37.5 %","42.9 %","11.74","7.53","3.70","-0.1","1637"
"Chad Durbin","Royals","2","2","8.1","5.40","4.32","3.24",".333","50.7 %","36.4 %","18.8 %","11.88","8.24","6.22","-0.2","1442"
"Adrian Hernandez","Yankees","1","1","4.0","11.25","9.00","4.50",".300","48.4 %","33.3 %","33.3 %","13.50","9.96","5.54","-0.2","1504"
"Brian Cooper","Blue Jays","2","2","8.1","3.24","4.32","5.40",".310","45.5 %","38.7 %","38.5 %","14.04","11.48","5.84","-0.4","1295"
"Corey Thurman","Blue Jays","1","1","3.0","12.00","6.00","3.00",".556","45.5 %","22.2 %","33.3 %","15.00","6.63","3.68","0.0","1324"
"Bryan Rekar","Royals","2","2","7.0","2.57","7.71","1.29",".379","36.1 %","50.0 %","9.1 %","15.43","6.82","7.14","-0.1","625"
"Jaret Wright","Indians","6","6","16.1","5.51","9.37","0.55",".480","45.8 %","22.7 %","3.8 %","15.98","6.02","7.43","-0.1","415"
"Sean Lowe","Pirates","1","1","3.1","5.40","8.10","0.00",".533","45.5 %","40.0 %","0.0 %","16.20","4.46","6.12","0.0","994"
"Victor Santos","Rockies","2","2","4.0","9.00","9.00","2.25",".652","43.0 %","13.0 %","20.0 %","27.00","7.21","5.69","-0.1","446"
"Carlos Almanzar","Reds","1","1","0.2","0.00","13.50","0.00",".500","0.0 %","75.0 %","0.0 %","40.50","7.46","9.54","0.0","308"
