"Name","Team","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","ERA","FIP","xFIP","WAR","playerid"
"Matt Cain","Giants","23","23","119.1","5.51","3.32","1.21",".326","68.0 %","41.8 %","11.4 %","5.05","4.81","5.15","0.6","4732"
"Matt Garza","Brewers","22","22","112.0","6.19","3.62","1.37",".290","66.1 %","40.5 %","12.6 %","5.06","4.99","5.16","0.9","3340"
"Kyle Gibson","Twins","29","29","158.0","6.89","3.42","1.37",".328","72.3 %","50.8 %","18.3 %","5.07","4.85","4.35","1.1","10123"
"Edwin Jackson","Nationals","13","13","71.0","7.35","3.17","2.28",".273","72.2 %","38.0 %","17.5 %","5.07","5.88","5.16","-0.1","1841"
"Rafael Montero","Mets","18","18","95.2","8.37","4.52","0.85",".358","71.8 %","48.0 %","9.9 %","5.08","4.18","4.65","1.4","12760"
"Tyler Anderson","Rockies","15","15","81.0","8.22","2.78","1.78",".308","71.7 %","43.0 %","20.3 %","5.11","4.90","4.07","0.9","12880"
"Adam Wainwright","Cardinals","23","23","121.1","7.12","3.26","1.04",".325","68.5 %","47.8 %","13.2 %","5.12","4.29","4.34","1.5","2233"
"Vince Velasquez","Phillies","15","15","72.0","8.50","4.25","1.88",".303","74.4 %","42.5 %","20.8 %","5.13","5.52","4.59","0.1","11189"
"Mike Fiers","Astros","28","28","152.1","8.63","3.60","1.89",".297","73.8 %","42.8 %","19.5 %","5.14","5.43","4.61","0.1","7754"
"Dillon Peters","Marlins","6","6","31.1","7.76","5.46","0.86",".330","71.7 %","63.3 %","15.8 %","5.17","4.69","4.52","0.2","18790"
"Nick Tepesch","- - -","4","4","15.2","5.17","5.17","3.45",".302","74.2 %","36.8 %","23.1 %","5.17","9.29","7.26","-0.5","11716"
"Mark Leiter","Phillies","11","11","60.2","8.16","2.23","2.08",".307","67.3 %","45.7 %","21.5 %","5.19","5.33","4.24","0.2","15551"
"Junior Guerra","Brewers","14","14","64.0","7.73","5.77","2.25",".241","76.9 %","33.2 %","19.8 %","5.20","6.80","5.80","-0.6","5702"
"Zack Wheeler","Mets","17","17","86.1","8.44","4.17","1.56",".332","73.1 %","47.5 %","19.5 %","5.21","5.03","4.36","0.4","10310"
"Daniel Norris","Tigers","18","18","94.2","7.80","3.80","1.05",".346","68.8 %","39.6 %","9.6 %","5.23","4.30","4.95","1.3","13475"
"James Shields","White Sox","21","21","117.0","7.92","4.08","2.08",".270","74.5 %","38.2 %","17.4 %","5.23","5.83","5.19","-0.2","7059"
"Justin Nicolino","Marlins","8","8","32.2","5.23","3.58","1.38",".353","68.5 %","46.3 %","16.7 %","5.23","5.27","4.91","0.0","11754"
"Jesse Chavez","Angels","21","21","113.1","6.83","3.18","1.91",".289","74.0 %","39.9 %","17.8 %","5.24","5.50","4.87","-0.1","5448"
"Matt Boyd","Tigers","25","25","133.2","7.27","3.43","1.21",".329","68.7 %","37.9 %","10.6 %","5.25","4.50","5.02","1.9","15440"
"Andrew Moore","Mariners","9","9","51.1","4.03","1.05","2.28",".238","69.4 %","27.8 %","14.3 %","5.26","5.96","5.82","-0.1","17553"
"Brock Stewart","Dodgers","4","4","13.2","6.59","7.90","1.32",".279","56.0 %","39.5 %","10.5 %","5.27","6.23","6.80","-0.1","16727"
"Jeff Hoffman","Rockies","16","16","90.1","7.07","3.29","1.30",".294","68.0 %","42.9 %","11.7 %","5.28","4.69","5.00","1.1","17432"
"Jason Hammel","Royals","32","32","180.1","7.24","2.40","1.30",".318","68.4 %","38.0 %","10.6 %","5.29","4.37","4.92","2.1","4538"
"Robert Gsellman","Mets","22","22","115.2","6.07","3.19","1.32",".300","62.2 %","49.5 %","14.9 %","5.29","4.99","4.83","0.6","13696"
"David Holmberg","White Sox","7","7","28.2","5.65","5.34","2.20",".258","66.3 %","44.2 %","18.4 %","5.34","7.06","6.25","-0.4","7725"
"Ian Kennedy","Royals","30","30","154.0","7.66","3.56","1.99",".257","68.2 %","36.0 %","15.7 %","5.38","5.61","5.25","-0.2","6986"
"Julio Urias","Dodgers","5","5","23.1","4.24","5.40","0.39",".293","62.8 %","40.3 %","4.3 %","5.40","4.70","5.90","0.2","14765"
"Jeremy Hellickson","- - -","30","30","164.0","5.27","2.58","1.92",".246","66.3 %","34.9 %","15.1 %","5.43","5.77","5.51","0.2","4371"
"Hector Santiago","Twins","14","14","69.1","6.49","3.89","1.69",".266","71.9 %","30.3 %","11.7 %","5.45","5.67","6.08","0.2","4026"
"Tim Adleman","Reds","20","20","105.1","7.95","3.76","2.05",".292","72.4 %","35.5 %","17.8 %","5.47","5.75","5.07","-0.1","10968"
"Chris O'Grady","Marlins","6","6","26.1","8.89","5.13","1.37",".310","71.4 %","29.3 %","11.8 %","5.47","4.98","5.30","0.1","13818"
"A.J. Griffin","Rangers","15","15","72.0","7.25","3.38","2.25",".249","73.5 %","27.0 %","13.6 %","5.50","6.09","6.10","0.1","11132"
"Jesse Hahn","Athletics","13","13","63.2","7.35","3.68","0.57",".327","59.3 %","46.1 %","6.9 %","5.51","3.71","4.51","1.2","13287"
"Aaron Slegers","Twins","3","3","14.2","5.52","3.07","1.84",".171","46.3 %","46.5 %","18.8 %","5.52","5.61","4.89","0.0","15231"
"Jharel Cotton","Athletics","24","24","129.0","7.33","3.70","1.95",".279","65.7 %","37.0 %","15.3 %","5.58","5.68","5.38","0.0","13654"
"Matt Moore","Giants","31","31","172.1","7.68","3.50","1.41",".321","66.8 %","37.4 %","11.7 %","5.59","4.78","5.12","1.0","1890"
"Wade Miley","Orioles","32","32","157.1","8.12","5.32","1.43",".332","71.4 %","50.3 %","19.4 %","5.61","5.27","4.66","0.8","8779"
"Mike Bolsinger","Blue Jays","5","5","25.2","7.36","6.66","1.05",".312","69.2 %","55.0 %","12.0 %","5.61","5.61","5.83","0.0","11137"
"Paolo Espino","Brewers","2","2","8.0","6.75","2.25","2.25",".296","68.6 %","44.4 %","22.2 %","5.63","6.03","4.78","0.0","8246"
"John Gant","Cardinals","2","2","8.0","3.38","5.63","1.13",".333","75.3 %","60.7 %","11.1 %","5.63","6.28","6.66","0.0","13684"
"Dillon Overton","- - -","2","2","8.0","5.63","3.38","2.25",".393","77.5 %","44.8 %","22.2 %","5.63","6.66","5.41","-0.1","15627"
"Nick Martinez","Rangers","18","18","99.2","5.42","2.17","2.08",".265","66.1 %","41.3 %","18.4 %","5.69","5.74","4.97","0.1","12730"
"Christian Bergman","Mariners","8","8","42.2","5.91","2.74","2.32",".313","75.1 %","35.5 %","19.0 %","5.70","6.18","5.25","-0.2","10925"
"Joe Biagini","Blue Jays","18","18","88.0","7.16","3.07","1.23",".315","59.2 %","55.2 %","14.8 %","5.73","4.36","4.23","1.1","13194"
"Phil Hughes","Twins","9","9","47.0","5.74","2.11","1.91",".316","67.2 %","31.1 %","13.3 %","5.74","5.41","5.49","0.1","7450"
"Anibal Sanchez","Tigers","17","17","84.1","8.75","2.13","1.81",".348","70.3 %","36.8 %","17.0 %","5.76","4.69","4.18","0.9","3284"
"Luke Sims","Braves","10","10","51.1","6.84","3.68","1.58",".316","70.0 %","37.7 %","14.8 %","5.79","5.38","5.21","0.0","13470"
"Luis Cessa","Yankees","5","5","21.2","8.31","4.57","2.08",".279","69.0 %","48.5 %","21.7 %","5.82","6.25","5.14","-0.1","13345"
"Francisco Liriano","Blue Jays","18","18","82.2","8.06","4.68","1.20",".327","65.5 %","43.4 %","11.7 %","5.88","4.73","5.02","0.8","3201"
"Derek Holland","White Sox","26","26","133.2","6.87","4.92","2.02",".304","68.8 %","37.9 %","17.2 %","5.99","6.37","5.76","-0.8","4141"
"Matt Wisler","Braves","1","1","6.0","10.50","4.50","1.50",".313","65.8 %","18.8 %","12.5 %","6.00","4.49","4.70","0.0","12804"
"Mike Pelfrey","White Sox","21","21","100.1","5.74","4.93","1.97",".275","68.0 %","49.4 %","19.5 %","6.01","6.59","5.74","-0.9","5203"
"Nick Pivetta","Phillies","26","26","133.0","9.47","3.86","1.69",".332","67.1 %","43.8 %","18.2 %","6.02","4.87","4.26","1.1","15454"
"Jordan Zimmermann","Tigers","29","29","160.0","5.79","2.48","1.63",".330","67.2 %","33.2 %","12.5 %","6.08","5.18","5.41","1.1","4505"
"Wily Peralta","Brewers","8","8","40.0","7.20","3.83","1.80",".311","67.6 %","44.0 %","17.0 %","6.08","5.51","5.00","0.1","7738"
"Steven Matz","Mets","13","13","66.2","6.48","2.57","1.62",".329","66.9 %","47.1 %","17.1 %","6.08","5.05","4.58","0.4","13361"
"Daniel Gossett","Athletics","18","18","91.1","7.09","3.05","2.07",".328","68.0 %","43.1 %","21.2 %","6.11","5.59","4.53","-0.1","16164"
"Joe Musgrove","Astros","15","15","78.0","7.73","2.65","1.85",".338","67.6 %","42.6 %","18.6 %","6.12","5.07","4.36","0.4","12970"
"Zach Eflin","Phillies","11","11","64.1","4.90","1.68","2.24",".297","69.3 %","44.1 %","18.8 %","6.16","6.10","5.21","-0.2","13774"
"Adam Conley","Marlins","20","20","100.2","6.35","3.75","1.61",".297","64.8 %","39.9 %","13.5 %","6.17","5.53","5.56","0.1","14457"
"Jackson Stephens","Reds","4","4","18.2","8.68","3.38","2.89",".234","70.5 %","36.5 %","26.1 %","6.27","6.53","4.55","-0.2","14420"
"Yovani Gallardo","Mariners","22","22","114.2","6.59","4.16","1.88",".297","68.5 %","42.5 %","17.5 %","6.28","5.85","5.26","-0.2","8173"
"Brett Anderson","- - -","13","13","55.1","6.18","3.42","0.81",".364","60.9 %","49.2 %","11.9 %","6.34","4.10","4.27","0.8","8223"
"Homer Bailey","Reds","18","18","91.0","6.63","4.15","1.09",".346","64.8 %","44.6 %","13.1 %","6.43","4.90","4.98","0.7","8362"
"Bartolo Colon","- - -","28","28","143.0","5.60","2.20","1.76",".331","61.4 %","41.8 %","14.1 %","6.48","5.21","5.14","0.6","375"
"David Paulino","Astros","6","6","29.0","10.55","2.17","2.48",".354","69.2 %","30.1 %","19.0 %","6.52","5.12","4.11","0.2","17418"
"Mat Latos","Blue Jays","3","3","15.0","6.00","4.80","3.00",".304","81.0 %","44.0 %","23.8 %","6.60","7.96","6.11","-0.3","3815"
"Jack Flaherty","Cardinals","5","5","20.1","8.85","4.43","1.77",".339","66.9 %","48.3 %","21.1 %","6.64","5.37","4.48","0.0","17479"
"Matt Harvey","Mets","18","18","88.2","6.60","4.57","1.93",".312","69.0 %","42.4 %","19.4 %","6.70","6.20","5.38","-0.6","11713"
"Alex Claudio","Rangers","1","1","4.0","2.25","0.00","4.50",".154","83.3 %","53.3 %","66.7 %","6.75","9.16","3.99","-0.1","12890"
"Buck Farmer","Tigers","11","11","48.0","9.19","3.75","1.69",".336","61.8 %","32.4 %","13.2 %","6.75","5.05","5.14","0.3","14814"
"Chris Smith","Athletics","9","9","46.2","5.21","3.47","2.89",".238","62.5 %","35.4 %","20.0 %","6.94","7.40","6.08","-0.8","4544"
"Alec Asher","Orioles","6","6","29.2","6.67","2.73","1.52",".286","55.6 %","44.7 %","13.9 %","6.98","5.08","5.05","0.3","13560"
"Travis Wood","- - -","14","14","65.1","6.06","3.72","2.20",".318","62.5 %","34.5 %","16.3 %","7.03","6.28","5.76","-0.5","9884"
"Tyson Ross","Rangers","10","10","46.0","6.85","6.85","1.17",".290","59.8 %","44.7 %","12.0 %","7.04","6.01","6.24","-0.1","7872"
"Andrew Heaney","Angels","5","5","21.2","11.22","3.74","4.98",".283","99.0 %","30.2 %","40.0 %","7.06","9.11","4.37","-0.7","15423"
"Tommy Milone","- - -","8","8","35.0","8.23","2.57","2.57",".345","63.6 %","35.6 %","23.8 %","7.20","5.90","4.32","0.0","7608"
"Ubaldo Jimenez","Orioles","25","25","125.0","8.50","3.89","2.30",".333","66.6 %","42.4 %","22.1 %","7.20","6.01","4.75","-0.3","3374"
"Raul Alcantara","Athletics","4","4","15.0","6.00","4.20","1.80",".222","53.6 %","55.3 %","25.0 %","7.20","6.02","4.85","-0.1","12790"
"Braden Shipley","Diamondbacks","3","3","12.1","5.11","8.03","0.73",".333","62.5 %","46.7 %","5.3 %","7.30","5.75","7.44","0.0","15158"
"Anthony Banda","Diamondbacks","4","4","19.2","8.69","3.66","0.46",".373","55.2 %","29.8 %","3.8 %","7.32","3.56","5.26","0.4","14706"
"Bronson Arroyo","Reds","14","14","71.0","5.70","2.41","2.92",".305","67.6 %","30.4 %","19.0 %","7.35","6.99","5.81","-0.8","978"
"Chris Volstad","White Sox","2","2","11.0","4.09","4.09","2.45",".182","51.0 %","61.1 %","30.0 %","7.36","7.16","5.23","-0.2","9901"
"Marco Gonzales","- - -","8","8","33.0","6.55","2.73","2.18",".389","69.5 %","45.5 %","20.5 %","7.36","5.85","4.81","-0.1","15467"
"Vance Worley","Marlins","12","12","52.1","5.33","3.78","1.38",".349","61.3 %","47.5 %","15.7 %","7.39","5.51","5.25","-0.1","6435"
"Tom Koehler","- - -","13","13","60.2","7.57","4.75","2.23",".315","66.3 %","37.8 %","20.0 %","7.42","6.62","5.60","-0.7","6570"
"Jered Weaver","Padres","9","9","42.1","4.89","2.55","3.40",".257","58.3 %","40.7 %","28.6 %","7.44","8.12","5.56","-1.1","4235"
"Amir Garrett","Reds","14","14","67.1","8.15","4.81","3.07",".255","66.0 %","42.4 %","28.8 %","7.49","7.48","5.15","-1.2","14375"
"Dylan Covey","White Sox","12","12","58.2","5.22","4.14","2.45",".293","63.5 %","47.0 %","22.5 %","7.67","6.98","5.58","-0.8","14825"
"Matt Strahm","Royals","3","3","11.2","8.49","1.54","1.54",".378","49.4 %","33.3 %","11.1 %","7.71","4.27","4.79","0.2","13799"
"Caleb Smith","Yankees","2","2","7.0","7.71","5.14","1.29",".318","56.6 %","21.7 %","10.0 %","7.71","5.01","5.70","0.1","14875"
"Chris Flexen","Mets","9","9","41.2","6.05","6.26","2.16",".331","67.1 %","39.9 %","18.9 %","7.78","7.17","6.31","-0.7","13896"
"Chase De Jong","Mariners","4","4","19.2","4.12","3.66","1.83",".324","61.2 %","31.1 %","12.5 %","7.78","6.11","6.36","-0.1","15036"
"Lisalverto Bonilla","Reds","4","4","20.2","4.35","5.66","2.18",".269","63.3 %","47.0 %","22.7 %","7.84","7.37","6.12","-0.3","11266"
"Dillon Gee","- - -","4","4","16.0","7.31","4.50","3.94",".327","80.2 %","32.7 %","25.0 %","7.88","8.72","6.15","-0.4","7396"
"Tyler Glasnow","Pirates","13","13","57.0","8.37","5.53","2.05",".369","59.3 %","42.9 %","19.1 %","7.89","6.21","5.37","-0.4","14374"
"Casey Lawrence","Blue Jays","2","2","11.1","3.97","4.76","1.59",".356","61.3 %","57.4 %","18.2 %","7.94","6.16","5.59","-0.1","11121"
"Miguel Castro","Orioles","1","1","3.1","8.10","2.70","2.70",".417","71.4 %","53.8 %","25.0 %","8.10","6.16","4.39","0.0","15684"
"Chris Tillman","Orioles","19","19","85.1","6.12","5.06","2.43",".339","63.3 %","39.2 %","20.5 %","8.12","7.06","5.89","-1.0","5279"
"Jeff Locke","Marlins","7","7","32.0","7.31","4.22","1.13",".355","52.5 %","46.8 %","10.8 %","8.16","4.56","5.00","0.3","2929"
"Steven Wright","Red Sox","5","5","24.0","4.88","1.88","3.38",".365","66.9 %","41.5 %","27.3 %","8.25","7.82","5.40","-0.5","8185"
"Drew VerHagen","Tigers","2","2","8.2","4.15","3.12","2.08",".344","60.6 %","35.3 %","16.7 %","8.31","6.27","5.74","0.0","13424"
"Asher Wojciechowski","Reds","8","8","35.1","9.42","1.78","2.80",".377","57.9 %","27.9 %","19.6 %","8.41","6.04","4.82","0.0","10836"
"Rob Whalen","Mariners","1","1","5.1","0.00","3.38","1.69",".300","62.5 %","47.6 %","20.0 %","8.44","7.85","7.08","-0.1","14165"
"Rookie Davis","Reds","6","6","22.0","7.36","5.32","2.45",".378","63.1 %","42.1 %","21.4 %","8.59","6.98","5.69","-0.3","14962"
"Jeremy Jeffress","Brewers","1","1","2.0","0.00","0.00","0.00",".400","50.0 %","60.0 %","0.0 %","9.00","3.16","5.83","0.1","9490"
"Kyle Lloyd","Padres","1","1","4.0","4.50","4.50","2.25",".333","60.6 %","31.3 %","25.0 %","9.00","6.91","5.44","-0.1","15378"
"Chad Green","Yankees","1","1","2.0","13.50","4.50","0.00",".400","33.3 %","0.0 %","0.0 %","9.00","1.66","4.33","0.1","15552"
"Artie Lewicki","Tigers","1","1","5.0","1.80","1.80","1.80",".435","66.0 %","37.5 %","10.0 %","9.00","5.96","6.92","0.0","16731"
"Jordan Lyles","Padres","5","5","23.0","8.61","3.91","1.96",".395","55.3 %","45.0 %","16.7 %","9.39","5.38","4.87","0.0","7593"
"Cesar Valdez","- - -","4","4","15.1","6.46","3.52","1.17",".396","45.8 %","47.3 %","20.0 %","9.39","4.59","4.06","0.1","9013"
"Erick Fedde","Nationals","3","3","15.1","8.80","4.70","2.93",".426","66.7 %","61.7 %","50.0 %","9.39","7.20","4.12","-0.3","17425"
"Chad Bell","Tigers","4","4","15.1","8.80","5.28","2.35",".451","66.9 %","45.5 %","21.1 %","9.39","6.55","5.36","-0.1","10297"
"Eric Skoglund","Royals","5","5","14.0","7.07","5.79","0.64",".462","55.2 %","36.5 %","5.6 %","9.64","4.44","5.80","0.2","16155"
"Dayan Diaz","Astros","1","1","2.2","10.13","0.00","3.38",".375","38.5 %","44.4 %","33.3 %","10.13","5.78","2.91","0.0","11543"
"Felix Jorge","Twins","2","2","7.2","4.70","2.35","4.70",".385","67.3 %","26.7 %","26.7 %","10.57","9.68","6.38","-0.3","14532"
"Chris Young","Royals","2","2","6.2","6.75","6.75","4.05",".435","65.2 %","38.5 %","33.3 %","12.15","9.76","6.31","-0.2","3196"
"Clay Buchholz","Phillies","2","2","7.1","6.14","3.68","1.23",".484","51.1 %","28.1 %","6.7 %","12.27","4.79","6.66","0.1","3543"
"Kyle Kendrick","Red Sox","2","2","8.1","3.24","3.24","1.08",".447","45.9 %","44.7 %","9.1 %","12.96","5.08","5.87","0.1","6230"
"Tim Melville","Twins","1","1","3.1","10.80","8.10","2.70",".333","45.5 %","50.0 %","33.3 %","13.50","8.26","5.96","-0.1","9149"
"Adam Wilk","- - -","2","2","7.0","5.14","5.14","5.14",".414","55.6 %","38.7 %","33.3 %","14.14","11.16","6.78","-0.3","8421"
"Aaron Blair","Braves","1","1","3.0","9.00","15.00","3.00",".400","58.1 %","50.0 %","25.0 %","15.00","10.49","8.53","-0.1","14934"
"Jen-Ho Tseng","Cubs","1","1","3.0","18.00","3.00","6.00",".429","47.6 %","44.4 %","66.7 %","15.00","9.82","2.94","-0.1","15524"
"Nik Turley","Twins","3","3","9.1","6.75","3.86","2.89",".513","46.2 %","46.3 %","30.0 %","16.39","7.44","5.17","-0.2","5530"
"Luke Farrell","Royals","1","1","2.2","6.75","10.13","3.38",".500","58.1 %","33.3 %","14.3 %","16.88","9.91","9.70","-0.1","15101"
"Chris Heston","Mariners","1","1","3.0","6.00","12.00","3.00",".462","41.7 %","35.7 %","25.0 %","18.00","10.16","8.20","-0.1","10302"
"Myles Jaye","Tigers","2","2","5.1","5.06","6.75","3.38",".400","28.2 %","46.2 %","33.3 %","20.25","9.72","6.85","-0.2","11769"
"Michael Blazek","Brewers","1","1","2.1","15.43","3.86","23.14",".250","100.0 %","0.0 %","66.7 %","30.86","34.44","7.88","-0.5","9654"
"Cody Reed","Reds","1","1","2.0","13.50","22.50","9.00",".400","32.3 %","42.9 %","100.0 %","31.50","20.66","9.44","-0.3","15232"
"Onelki Garcia","Royals","1","1","0.1","0.00","27.00","0.00",".800","20.0 %","40.0 %","0.0 %","108.00","12.16","22.83","0.0","13674"
"Jeremy Guthrie","Nationals","1","1","0.2","0.00","54.00","0.00",".750","0.0 %","25.0 %","0.0 %","135.00","21.16","29.16","-0.1","2072"
"T.J. McFarland","Diamondbacks","1","1","0.1","0.00","54.00","0.00",".833","0.0 %","16.7 %","0.0 %","189.00","21.16","26.49","-0.1","3237"
