"Name","Team","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","ERA","FIP","xFIP","WAR","playerid"
"Joe Mays","Twins","26","26","146.1","3.51","2.40","1.29",".321","64.2 %","47.8 %","13.0 %","5.60","4.97","4.62","0.5","740"
"Joel Pineiro","Mariners","30","30","189.0","5.10","2.67","1.10",".319","66.2 %","45.2 %","10.9 %","5.62","4.45","4.41","1.8","1094"
"Seth McClung","Devil Rays","17","17","90.2","7.64","4.27","1.89",".253","67.4 %","37.0 %","16.7 %","5.66","5.63","4.64","0.0","1657"
"Aaron Sele","Mariners","21","21","116.0","4.11","3.18","1.40",".318","69.7 %","40.1 %","11.0 %","5.66","5.31","5.25","0.1","34"
"Jeff Francis","Rockies","33","33","183.2","6.27","3.43","1.27",".339","69.4 %","37.7 %","11.2 %","5.68","4.74","4.64","2.0","4684"
"Kirk Rueter","Giants","18","18","99.0","2.27","4.00","1.09",".297","65.3 %","44.2 %","8.8 %","5.73","5.45","5.77","0.0","1128"
"Ricardo Rodriguez","Rangers","10","10","53.0","3.74","2.89","1.87",".278","65.6 %","50.3 %","18.6 %","5.77","5.91","4.74","-0.2","1585"
"Ryan Drese","- - -","23","23","129.1","3.20","3.20","0.56",".324","61.5 %","54.6 %","6.5 %","5.78","4.37","4.87","1.3","379"
"Chan Ho Park","- - -","29","29","152.2","6.60","4.60","0.65",".339","65.4 %","48.8 %","7.7 %","5.78","4.22","4.57","1.9","1267"
"Zack Greinke","Royals","33","33","183.0","5.61","2.61","1.13",".335","65.2 %","39.2 %","9.6 %","5.80","4.49","4.66","2.0","1943"
"Denny Bautista","Royals","7","7","35.2","5.80","4.29","0.50",".293","61.3 %","64.0 %","7.7 %","5.80","4.06","4.33","0.5","1947"
"Francisco Liriano","Twins","4","4","21.2","11.63","2.91","1.25",".313","52.9 %","47.1 %","21.4 %","5.82","3.20","2.30","0.5","3201"
"Ezequiel Astacio","Astros","14","14","71.0","7.48","2.92","2.54",".312","72.6 %","35.3 %","17.5 %","5.83","5.99","4.54","-0.4","2169"
"Oliver Perez","Pirates","20","20","103.0","8.48","6.12","2.01",".287","75.5 %","32.1 %","16.0 %","5.85","6.25","5.28","-0.8","1514"
"Sean Douglass","Tigers","16","16","83.0","5.42","3.47","1.41",".298","63.7 %","42.5 %","12.9 %","5.86","5.08","4.72","0.2","133"
"Dave Gassner","Twins","2","2","7.2","2.35","1.17","1.17",".267","34.9 %","38.7 %","8.3 %","5.87","4.59","5.05","0.0","3546"
"Curt Schilling","Red Sox","11","11","69.0","7.83","2.09","0.91",".389","66.5 %","36.6 %","7.3 %","5.87","3.43","4.03","1.7","73"
"Mark Hendrickson","Devil Rays","31","31","178.1","4.49","2.47","1.21",".321","62.2 %","45.3 %","11.9 %","5.90","4.63","4.44","1.6","1574"
"Joaquin Benoit","Rangers","9","9","45.1","7.15","4.17","1.59",".291","64.1 %","31.0 %","11.9 %","5.96","5.25","4.99","0.3","1437"
"Jesse Foppert","Giants","2","2","9.0","5.00","11.00","2.00",".259","76.9 %","29.6 %","14.3 %","6.00","8.80","8.05","-0.3","1688"
"Ian Snell","Pirates","5","5","24.0","7.50","4.50","1.13",".351","67.0 %","34.2 %","9.1 %","6.00","4.60","4.87","0.2","2227"
"Doug Waechter","Devil Rays","25","25","144.0","4.94","2.25","1.81",".308","63.0 %","37.7 %","13.6 %","6.00","5.33","4.76","0.2","1814"
"Wes Obermueller","Brewers","8","8","35.2","5.30","5.30","1.01",".284","64.3 %","46.6 %","10.3 %","6.06","5.23","5.29","0.1","1637"
"Jaret Wright","Yankees","13","13","63.2","4.81","4.52","1.13",".329","63.1 %","45.2 %","11.1 %","6.08","5.38","5.30","0.1","415"
"Ismael Valdez","Marlins","7","7","32.1","5.01","2.51","1.39",".353","69.4 %","37.1 %","12.5 %","6.12","4.84","4.54","0.2","1283"
"J.P. Howell","Royals","15","15","72.2","6.69","4.83","1.11",".291","59.8 %","54.7 %","16.7 %","6.19","5.00","4.42","0.2","8245"
"Al Leiter","- - -","26","26","126.0","6.14","6.57","0.86",".308","66.3 %","43.1 %","7.8 %","6.21","5.37","5.81","0.3","883"
"Sidney Ponson","Orioles","23","23","130.1","4.70","3.31","1.10",".350","63.7 %","52.6 %","12.5 %","6.21","4.75","4.51","1.0","161"
"Bobby Madritsch","Mariners","1","1","4.1","2.08","2.08","2.08",".200","55.6 %","53.3 %","16.7 %","6.23","6.25","5.16","0.0","2085"
"R.A. Dickey","Rangers","4","4","23.0","4.30","6.65","0.78",".247","60.8 %","53.3 %","9.5 %","6.26","5.67","5.80","0.0","1245"
"Hayden Penn","Orioles","8","8","38.1","4.23","4.93","1.41",".301","63.1 %","43.4 %","14.0 %","6.34","5.76","5.27","0.0","4893"
"Edwin Jackson","Dodgers","6","6","26.2","4.05","5.74","0.68",".280","57.9 %","31.9 %","4.3 %","6.41","5.12","6.52","0.2","1841"
"Joe Kennedy","- - -","24","24","134.2","5.61","3.68","1.34",".339","61.9 %","46.6 %","13.5 %","6.42","5.08","4.67","0.6","1217"
"Jeff Fassero","Giants","6","6","28.0","4.18","2.25","1.29",".313","59.3 %","46.9 %","13.8 %","6.43","4.70","4.27","0.2","279"
"Dewon Brazelton","Devil Rays","8","8","42.0","5.36","6.21","1.93",".278","66.8 %","32.6 %","13.0 %","6.43","6.83","6.31","-0.5","1195"
"Eric Milton","Reds","34","34","186.1","5.94","2.51","1.93",".311","64.6 %","32.4 %","13.1 %","6.47","5.44","4.91","0.5","743"
"Kevin Brown","Yankees","13","13","73.1","6.14","2.33","0.61",".385","60.3 %","50.8 %","6.4 %","6.50","3.61","4.19","1.4","642"
"Chris Bootcheck","Angels","2","2","9.2","3.72","0.00","0.93",".368","58.8 %","41.0 %","7.7 %","6.52","3.54","4.05","0.2","1842"
"Ryan Glynn","Athletics","3","3","15.0","6.60","4.20","2.40",".298","67.0 %","39.2 %","18.2 %","6.60","6.42","4.98","-0.2","686"
"Seth Etherton","Athletics","3","3","17.2","5.09","2.55","2.04",".218","52.0 %","20.3 %","12.9 %","6.62","5.68","5.16","0.1","322"
"Brian Anderson","Royals","6","6","30.2","4.99","1.17","2.05",".305","57.2 %","44.5 %","16.7 %","6.75","5.27","4.19","0.1","44"
"Gavin Floyd","Phillies","4","4","21.1","6.33","3.80","1.27",".250","56.0 %","40.0 %","10.7 %","6.75","5.13","5.11","0.1","3886"
"Mike Esposito","Rockies","3","3","14.2","3.07","5.52","1.84",".321","73.6 %","50.0 %","17.6 %","6.75","6.84","5.78","-0.2","4986"
"John Wasdin","Rangers","6","6","26.1","5.47","3.76","1.37",".326","61.9 %","34.4 %","12.1 %","6.84","5.15","4.90","0.1","1768"
"Russ Ortiz","Diamondbacks","22","22","115.0","3.60","5.09","1.41",".309","65.0 %","36.5 %","11.4 %","6.89","6.05","5.92","-0.3","1124"
"Jose Lima","Royals","32","32","168.2","4.27","3.25","1.65",".314","60.7 %","36.2 %","12.4 %","6.99","5.71","5.36","-0.3","475"
"Wil Ledezma","Tigers","10","10","49.2","5.44","4.35","1.81",".304","56.2 %","42.5 %","14.5 %","7.07","6.00","5.30","-0.2","1669"
"John Halama","- - -","4","4","14.0","6.43","3.21","1.29",".298","57.3 %","49.0 %","13.3 %","7.07","4.73","4.36","0.1","1080"
"John Maine","Orioles","8","8","33.0","5.73","6.27","2.18",".243","63.3 %","43.6 %","21.1 %","7.09","7.08","5.52","-0.4","4773"
"Justin Verlander","Tigers","2","2","11.1","5.56","3.97","0.79",".350","61.2 %","46.3 %","7.7 %","7.15","4.52","4.96","0.1","8700"
"Luke Hudson","Reds","16","16","75.0","5.64","5.64","1.68",".286","64.7 %","37.0 %","14.6 %","7.20","6.43","5.77","-0.5","1542"
"Eric DuBose","Orioles","3","3","10.0","3.60","7.20","1.80",".351","70.8 %","41.0 %","13.3 %","7.20","7.52","6.99","-0.2","1633"
"Scott Erickson","Dodgers","8","8","38.2","1.86","3.96","2.33",".270","67.9 %","55.8 %","22.7 %","7.22","7.44","5.65","-0.7","137"
"Hideo Nomo","Devil Rays","19","19","100.2","5.27","4.56","1.43",".323","62.2 %","30.8 %","9.2 %","7.24","5.49","5.80","0.1","666"
"Ryan Jensen","Royals","3","3","13.1","5.40","3.38","0.00",".319","47.6 %","26.1 %","0.0 %","7.43","3.17","5.86","0.4","1117"
"John Koronka","Cubs","3","3","15.1","5.87","4.70","1.17",".309","57.9 %","40.0 %","9.5 %","7.63","4.98","5.17","0.1","2130"
"Geremi Gonzalez","Red Sox","3","3","14.0","9.00","3.21","1.29",".386","51.9 %","42.2 %","11.1 %","7.71","3.95","3.86","0.2","1711"
"Joe Saunders","Angels","2","2","9.1","3.86","3.86","2.89",".233","61.2 %","42.4 %","27.3 %","7.71","7.63","5.07","-0.2","4366"
"Darrell May","- - -","9","9","40.2","5.31","2.88","2.21",".329","61.8 %","39.9 %","15.4 %","7.75","6.00","5.00","-0.2","613"
"Paul Wilson","Reds","9","9","46.1","5.83","3.30","1.94",".356","64.0 %","39.6 %","14.9 %","7.77","5.89","5.08","-0.1","1234"
"Dustin McGowan","Blue Jays","7","7","34.1","6.03","4.19","1.83",".325","58.0 %","40.3 %","15.2 %","8.13","6.17","5.36","-0.2","8600"
"Dennys Reyes","Padres","1","1","4.1","4.15","6.23","2.08",".313","65.8 %","62.5 %","50.0 %","8.31","7.17","4.81","-0.1","444"
"Julio Mateo","Mariners","1","1","5.0","1.80","1.80","1.80",".333","52.6 %","35.0 %","10.0 %","9.00","5.82","5.98","0.0","1087"
"Matt White","Nationals","1","1","4.0","6.75","6.75","0.00",".308","50.0 %","7.7 %","0.0 %","9.00","4.52","6.24","0.0","1720"
"Jason Bergmann","Nationals","1","1","2.0","13.50","13.50","0.00",".250","60.0 %","0.0 %","0.0 %","9.00","6.02","8.09","0.0","4640"
"Jose Acevedo","Rockies","5","5","23.1","4.24","2.70","1.16",".345","46.2 %","33.7 %","7.0 %","9.26","4.78","5.65","0.3","307"
"Elizardo Ramirez","Reds","4","4","19.1","3.72","3.26","2.33",".342","59.4 %","43.2 %","22.7 %","9.31","6.95","5.16","-0.3","1946"
"Tanyon Sturtze","Yankees","1","1","3.2","2.45","7.36","2.45",".167","53.6 %","38.5 %","14.3 %","9.82","9.29","8.38","-0.1","1230"
"Kevin Gregg","Angels","2","2","7.1","8.59","11.05","3.68",".211","70.3 %","38.1 %","30.0 %","9.82","10.52","7.08","-0.4","1793"
"Rich Hill","Cubs","4","4","15.1","7.04","5.87","1.76",".340","54.0 %","37.5 %","15.0 %","9.98","6.15","5.41","-0.1","4806"
"Darrell Rasner","Nationals","1","1","2.2","3.37","6.75","0.00",".364","50.0 %","20.0 %","0.0 %","10.12","4.52","5.55","0.0","4770"
"Frank Castillo","Marlins","1","1","4.1","8.31","10.38","0.00",".308","44.4 %","38.5 %","0.0 %","10.38","4.64","7.18","0.0","180"
"Matt Ginter","Tigers","1","1","4.1","2.08","2.08","0.00",".500","54.6 %","10.0 %","0.0 %","10.38","3.25","6.75","0.1","233"
"Tom Gorzelanny","Pirates","1","1","4.1","4.15","4.15","2.08",".353","52.6 %","37.5 %","20.0 %","10.38","6.48","5.07","0.0","6244"
"Tim Redding","- - -","7","7","25.1","5.33","5.33","2.49",".344","44.3 %","38.7 %","15.9 %","10.66","7.32","6.13","-0.5","573"
"Rob Bell","Devil Rays","3","3","13.1","6.08","2.70","1.35",".396","43.7 %","45.5 %","12.5 %","10.80","4.75","4.45","0.1","1492"
"Sean Henn","Yankees","3","3","11.1","2.38","8.74","2.38",".341","52.4 %","43.5 %","16.7 %","11.12","8.84","7.59","-0.4","2147"
"Edinson Volquez","Rangers","3","3","10.2","7.59","5.91","1.69",".378","37.7 %","46.2 %","15.4 %","11.81","6.02","5.26","-0.1","3990"
"Jon Leicester","Cubs","1","1","3.0","9.00","3.00","6.00",".333","62.5 %","45.5 %","40.0 %","12.00","10.69","4.32","-0.1","2092"
"C.J. Wilson","Rangers","6","6","21.2","4.57","3.32","1.66",".461","48.6 %","54.9 %","18.2 %","12.05","5.79","4.79","0.0","3580"
"Chad Gaudin","Blue Jays","3","3","10.1","9.58","3.48","3.48",".513","64.1 %","34.9 %","28.6 %","12.19","7.37","4.21","-0.2","1783"
"Wilson Alvarez","Dodgers","2","2","8.0","5.63","1.13","5.63",".367","60.0 %","35.3 %","26.3 %","12.38","10.27","5.42","-0.3","1193"
"Brandon Duckworth","Astros","2","2","9.0","3.00","6.00","2.00",".303","40.7 %","39.4 %","14.3 %","13.00","7.91","7.17","-0.2","954"
"Kyle Snyder","Royals","3","3","12.1","2.19","2.19","2.19",".431","41.0 %","37.7 %","13.6 %","14.59","6.43","5.72","-0.1","1689"
"John Webb","Devil Rays","1","1","4.0","4.50","9.00","2.25",".333","31.3 %","31.3 %","12.5 %","18.00","9.02","8.53","-0.1","7230"
"Matt Kinney","Giants","1","1","2.1","0.00","3.86","7.71",".462","48.4 %","46.7 %","40.0 %","23.14","15.45","7.26","-0.2","737"
