"Name","Team","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","ERA","FIP","xFIP","WAR","playerid"
"Daniel Cabrera","Orioles","30","30","180.0","4.75","4.50","1.20",".295","72.4 %","48.0 %","12.2 %","5.25","5.61","5.31","0.2","1931"
"Kevin Correia","Giants","19","19","102.1","5.36","3.78","0.88",".318","65.6 %","39.1 %","7.7 %","5.36","4.59","4.99","0.8","1767"
"Eddie Bonine","Tigers","5","5","26.2","3.04","1.69","1.01",".337","61.9 %","46.4 %","9.1 %","5.40","4.71","4.88","0.2","5890"
"Brandon Knight","Mets","2","2","10.0","8.10","5.40","0.00",".406","71.4 %","61.3 %","0.0 %","5.40","3.73","4.52","0.2","831"
"Darrell Rasner","Yankees","20","20","105.0","5.23","3.00","1.11",".320","66.3 %","39.7 %","9.4 %","5.40","4.72","4.86","1.1","4770"
"Jaime Garcia","Cardinals","1","1","5.0","7.20","1.80","3.60",".231","93.8 %","53.3 %","50.0 %","5.40","7.33","3.19","-0.1","8137"
"Ian Snell","Pirates","31","31","164.1","7.39","4.87","0.99",".351","69.3 %","37.9 %","9.2 %","5.42","4.57","4.72","1.5","2227"
"Roberto Hernandez","Indians","22","22","120.2","4.33","5.22","0.52",".294","64.0 %","63.5 %","8.0 %","5.44","4.89","5.10","0.5","3273"
"Kyle Kendrick","Phillies","30","30","154.2","3.96","3.32","1.28",".307","69.5 %","44.4 %","13.7 %","5.47","5.48","5.00","0.2","6230"
"Eric Hurley","Rangers","5","5","24.2","4.74","3.28","1.82",".266","72.4 %","21.7 %","10.6 %","5.47","5.93","5.81","0.0","8364"
"Matt Harrison","Rangers","15","15","83.2","4.52","3.33","1.29",".309","65.4 %","40.1 %","11.3 %","5.49","5.18","4.98","0.4","5551"
"Luke Hochevar","Royals","22","22","129.0","5.02","3.28","0.84",".305","62.3 %","51.8 %","8.7 %","5.51","4.43","4.64","1.3","6943"
"Collin Balester","Nationals","15","15","80.0","5.62","3.15","1.35",".305","66.9 %","39.6 %","11.5 %","5.51","5.11","4.87","0.5","6883"
"Brian Burres","Orioles","22","22","120.2","4.40","3.28","1.27",".314","69.5 %","35.1 %","9.4 %","5.52","5.18","5.31","0.6","3425"
"David Purcey","Blue Jays","12","12","65.0","8.03","4.02","1.25",".307","67.5 %","31.8 %","10.3 %","5.54","4.67","4.63","0.5","8360"
"Tom Glavine","Braves","13","13","63.1","5.26","5.26","1.56",".287","72.5 %","47.4 %","18.0 %","5.54","6.02","5.03","-0.4","90"
"Jo-Jo Reyes","Braves","22","22","110.1","6.04","3.92","1.31",".320","68.5 %","48.6 %","14.3 %","5.55","5.04","4.49","0.4","5559"
"Anibal Sanchez","Marlins","10","10","51.2","8.71","4.70","1.22",".311","67.4 %","40.3 %","14.0 %","5.57","4.87","4.39","0.3","3284"
"Jeremy Sowers","Indians","22","22","121.0","4.76","2.90","1.34",".301","62.7 %","42.2 %","12.7 %","5.58","5.05","4.66","0.4","9083"
"Zach Jackson","Indians","9","9","54.2","4.94","2.30","1.15",".310","63.2 %","51.4 %","11.1 %","5.60","4.63","4.49","0.5","8356"
"Pedro Martinez","Mets","20","20","109.0","7.18","3.63","1.57",".320","71.1 %","41.0 %","15.6 %","5.61","5.18","4.39","0.3","200"
"Valerio de los Santos","Rockies","2","2","8.0","11.25","12.38","1.13",".278","76.9 %","36.8 %","11.1 %","5.63","6.38","6.24","0.0","681"
"Dustin Nippert","Rangers","6","6","32.0","8.16","3.66","1.41",".316","69.1 %","36.0 %","12.2 %","5.63","4.57","4.23","0.3","4426"
"Andrew Miller","Marlins","20","20","100.2","7.15","4.47","0.54",".344","61.3 %","46.2 %","5.9 %","5.63","3.90","4.44","1.7","6785"
"Chris Sampson","Astros","11","11","55.2","4.37","1.94","0.81",".323","60.0 %","54.7 %","8.9 %","5.66","4.03","4.19","0.8","2651"
"Kenny Rogers","Tigers","30","30","173.2","4.25","3.68","1.14",".318","66.6 %","41.5 %","9.6 %","5.70","5.22","5.30","0.7","1277"
"Adam Eaton","Phillies","19","19","104.0","4.85","3.72","1.12",".321","67.8 %","42.4 %","10.9 %","5.71","5.09","4.98","0.6","1029"
"Micah Owings","Diamondbacks","18","18","100.2","7.42","3.22","1.25",".290","62.9 %","33.3 %","10.4 %","5.72","4.72","4.67","1.1","4253"
"Phil Dumatrait","Pirates","11","11","58.0","6.05","4.50","0.78",".302","62.7 %","42.2 %","8.5 %","5.74","4.46","4.68","0.6","8598"
"Brian Bannister","Royals","32","32","182.2","5.57","2.86","1.43",".308","63.9 %","37.5 %","11.5 %","5.76","5.03","4.78","1.0","5718"
"Carl Pavano","Yankees","7","7","34.1","3.93","2.62","1.31",".300","66.7 %","40.5 %","9.6 %","5.77","5.37","5.48","0.0","790"
"Brandon Morrow","Mariners","5","5","28.0","9.00","6.11","1.61",".239","67.7 %","28.9 %","12.2 %","5.79","5.49","5.10","0.0","9346"
"Jeff Niemann","Rays","2","2","9.1","5.79","4.82","2.89",".250","62.5 %","31.3 %","16.7 %","5.79","7.95","6.32","-0.2","8591"
"Shawn Hill","Nationals","12","12","63.1","5.54","3.27","0.71",".364","61.9 %","46.3 %","7.7 %","5.83","4.06","4.39","0.9","1882"
"Shairon Martis","Nationals","4","4","18.1","9.82","5.89","2.45",".239","71.4 %","31.4 %","20.8 %","5.89","6.46","4.64","-0.2","6781"
"Boof Bonser","Twins","12","12","66.1","5.70","2.71","1.09",".288","50.1 %","38.1 %","8.0 %","5.97","4.34","4.76","0.7","2159"
"Tony Armas Jr.","Mets","1","1","6.0","4.50","1.50","1.50",".318","65.8 %","33.3 %","12.5 %","6.00","4.80","4.39","0.0","761"
"Edgar Gonzalez","Diamondbacks","6","6","27.0","4.67","4.00","1.33",".333","71.4 %","38.3 %","10.5 %","6.00","5.58","5.51","0.0","1727"
"Frankie de la Cruz","Marlins","1","1","3.0","3.00","12.00","0.00",".200","66.7 %","30.0 %","0.0 %","6.00","6.47","9.10","0.0","3920"
"Brandon Backe","Astros","31","31","166.2","6.86","4.16","1.94",".324","72.7 %","37.9 %","16.1 %","6.05","5.87","4.83","-0.4","1529"
"Livan Hernandez","- - -","31","31","180.0","3.35","2.15","1.25",".344","64.8 %","44.5 %","10.7 %","6.05","4.94","4.84","0.9","1116"
"Brad Penny","Dodgers","17","17","93.2","4.90","3.94","1.15",".309","64.4 %","48.5 %","12.5 %","6.05","5.12","4.80","0.2","535"
"Nate Robertson","Tigers","28","28","161.0","5.76","3.13","1.40",".338","65.5 %","44.3 %","12.6 %","6.09","4.95","4.56","1.0","1620"
"Brett Tomko","Royals","10","10","54.0","6.17","2.00","1.17",".328","57.8 %","45.5 %","10.9 %","6.17","4.11","3.99","0.8","1056"
"Chris Lambert","Tigers","3","3","11.2","6.17","3.09","1.54",".356","51.9 %","26.1 %","8.7 %","6.17","5.53","5.90","0.1","8047"
"Mitch Talbot","Rays","1","1","4.1","4.15","6.23","0.00",".375","66.7 %","37.5 %","0.0 %","6.23","4.29","5.81","0.1","4961"
"Jason Hirsh","Rockies","1","1","4.1","8.31","4.15","4.15",".250","95.2 %","14.3 %","22.2 %","6.23","8.67","5.41","-0.1","6293"
"Mark Hendrickson","Marlins","19","19","101.0","5.44","3.48","1.43",".307","62.2 %","45.1 %","13.1 %","6.24","5.29","4.82","0.2","1574"
"Charlie Morton","Braves","15","15","72.2","5.82","4.71","1.11",".296","59.6 %","49.6 %","11.7 %","6.32","5.10","4.89","0.2","4676"
"Brian Stokes","Mets","1","1","5.2","9.53","1.59","3.18",".333","76.9 %","23.5 %","20.0 %","6.35","6.13","3.87","0.0","8653"
"Ross Ohlendorf","Pirates","5","5","22.2","5.16","4.76","1.19",".388","68.5 %","37.9 %","11.1 %","6.35","5.29","5.14","0.0","8268"
"Clayton Richard","White Sox","8","8","39.2","5.67","2.50","1.13",".343","54.4 %","49.0 %","12.8 %","6.35","4.34","4.00","0.6","3551"
"Justin Germano","Padres","6","6","34.0","3.97","2.65","1.59",".286","58.7 %","45.5 %","14.6 %","6.35","5.51","4.81","0.0","1938"
"Matt Albers","Orioles","3","3","11.1","3.18","2.38","0.79",".275","54.8 %","63.4 %","7.1 %","6.35","4.63","5.11","0.1","4300"
"Franklin Morales","Rockies","5","5","25.1","3.20","6.04","0.71",".286","64.8 %","40.0 %","5.6 %","6.39","5.58","6.43","0.0","5088"
"Dustin Moseley","Angels","10","10","46.1","6.60","3.88","0.97",".369","66.7 %","48.1 %","10.0 %","6.41","4.49","4.51","0.5","7060"
"Carlos Villanueva","Brewers","9","9","49.0","5.69","2.94","2.20",".317","68.5 %","40.7 %","16.9 %","6.43","6.09","4.82","-0.2","4138"
"Carlos Silva","Mariners","28","28","153.1","4.05","1.88","1.17",".342","61.1 %","44.0 %","10.4 %","6.46","4.63","4.59","1.2","973"
"Jeff Bennett","Braves","4","4","16.2","7.02","4.32","1.62",".294","68.6 %","50.9 %","15.8 %","6.48","5.89","5.05","-0.1","1903"
"Wil Ledezma","Padres","6","6","24.2","6.93","6.93","1.09",".270","62.8 %","32.4 %","7.9 %","6.57","5.73","6.18","-0.1","1669"
"Phil Hughes","Yankees","8","8","34.0","6.09","3.97","0.79",".348","60.2 %","34.5 %","6.7 %","6.62","4.34","4.94","0.4","7450"
"Garrett Olson","Orioles","26","26","132.2","5.63","4.21","1.15",".335","64.4 %","41.9 %","9.6 %","6.65","5.13","5.23","0.9","9889"
"Tom Gorzelanny","Pirates","21","21","105.1","5.72","5.98","1.71",".301","68.7 %","40.3 %","13.2 %","6.66","6.35","5.77","-1.0","6244"
"Miguel Batista","Mariners","20","20","91.1","5.52","6.01","1.48",".329","65.4 %","43.3 %","13.3 %","6.70","6.18","5.67","-0.7","46"
"Clay Buchholz","Red Sox","15","15","75.0","8.52","4.80","1.32",".355","60.7 %","48.3 %","15.3 %","6.72","4.83","4.18","0.4","3543"
"R.A. Dickey","Mariners","14","14","76.1","4.48","4.36","1.53",".317","67.1 %","45.1 %","12.9 %","6.72","5.84","5.37","-0.4","1245"
"Radhames Liz","Orioles","17","17","84.1","6.08","5.44","1.71",".312","65.9 %","33.7 %","12.4 %","6.72","6.17","5.72","-0.2","5843"
"Burke Badenhop","Marlins","8","8","38.2","6.28","4.19","1.40",".310","60.1 %","55.8 %","18.2 %","6.75","5.30","4.41","0.0","9736"
"Nick Masset","White Sox","1","1","4.0","11.25","6.75","0.00",".455","66.7 %","60.0 %","0.0 %","6.75","3.63","4.95","0.1","7267"
"Jack Cassel","Astros","3","3","14.1","3.14","1.88","1.88",".340","63.8 %","50.0 %","17.6 %","6.91","5.78","4.63","0.0","3052"
"Daryl Thompson","Reds","3","3","14.1","3.77","4.40","1.88",".327","71.4 %","40.0 %","14.3 %","6.91","6.69","5.90","-0.1","6603"
"Matt Chico","Nationals","8","8","41.2","6.48","3.46","2.16",".346","68.3 %","39.4 %","18.5 %","6.91","6.04","4.62","-0.2","6068"
"Jon Niese","Mets","3","3","14.0","7.07","5.14","1.29",".375","67.5 %","43.8 %","12.5 %","7.07","5.13","4.78","0.0","4424"
"Garrett Mock","Nationals","3","3","15.0","10.20","4.20","1.80",".415","65.8 %","47.7 %","23.1 %","7.20","4.87","3.41","0.1","7335"
"Pat Misch","Giants","7","7","36.0","7.00","3.50","2.00",".310","62.3 %","42.5 %","18.2 %","7.25","5.88","4.60","-0.1","5909"
"Matt Belisle","Reds","6","6","29.2","4.25","1.82","1.21",".364","54.9 %","50.8 %","14.3 %","7.28","4.55","4.04","0.3","1837"
"Bryan Bullington","Indians","2","2","9.2","5.59","1.86","3.72",".290","67.3 %","51.4 %","33.3 %","7.45","8.20","4.46","-0.3","5066"
"Mitchell Boggs","Cardinals","6","6","31.0","3.77","6.10","1.16",".297","60.7 %","50.9 %","12.1 %","7.55","6.20","5.92","-0.3","3344"
"John Bale","Royals","3","3","15.1","4.70","1.76","0.59",".414","56.4 %","49.1 %","6.7 %","7.63","3.52","3.97","0.3","864"
"Ryan Feierabend","Mariners","8","8","39.2","5.90","3.18","1.59",".385","62.3 %","37.9 %","12.5 %","7.71","5.25","4.82","0.1","6336"
"Rick VandenHurk","Marlins","4","4","14.0","12.86","6.43","0.64",".463","65.4 %","32.5 %","7.1 %","7.71","3.77","4.16","0.3","5099"
"Mark Redman","Rockies","9","9","43.2","3.92","3.30","1.44",".331","55.7 %","45.7 %","15.2 %","7.83","5.51","4.82","0.0","491"
"Adam Loewen","Orioles","4","4","18.1","5.89","7.36","2.45",".273","67.9 %","45.0 %","17.9 %","7.85","7.82","6.29","-0.3","2134"
"Homer Bailey","Reds","8","8","36.1","4.46","4.21","1.98",".372","61.7 %","43.5 %","18.6 %","7.93","6.41","5.10","-0.2","8362"
"Wade LeBlanc","Padres","4","4","18.2","5.30","5.79","2.41",".344","68.8 %","40.3 %","20.8 %","8.20","7.36","5.58","-0.4","5221"
"Josh Fogg","Reds","14","14","62.1","5.20","3.32","2.31",".300","56.1 %","36.9 %","16.3 %","8.23","6.66","5.40","-0.5","989"
"Greg Reynolds","Rockies","13","13","61.0","2.95","3.84","2.07",".304","58.9 %","45.3 %","17.9 %","8.26","6.94","5.64","-0.6","5712"
"Ian Kennedy","Yankees","9","9","36.2","5.89","5.89","1.23",".339","57.6 %","39.2 %","7.8 %","8.35","5.64","6.17","-0.1","6986"
"Ryan Tucker","Marlins","6","6","29.0","7.76","5.28","2.17",".341","62.8 %","42.6 %","18.9 %","8.38","6.51","5.06","-0.3","1062"
"Runelvys Hernandez","Astros","4","4","19.1","6.98","5.12","1.86",".412","64.2 %","40.8 %","17.4 %","8.38","5.98","4.86","-0.1","1528"
"Matt Palmer","Giants","3","3","12.2","2.13","9.24","0.71",".333","62.1 %","47.9 %","5.9 %","8.53","7.24","7.98","-0.2","4457"
"Jason Jennings","Rangers","6","6","27.1","3.95","5.93","2.63",".281","63.1 %","46.1 %","21.1 %","8.56","8.14","6.17","-0.6","434"
"Lenny DiNardo","Athletics","2","2","7.1","6.14","4.91","0.00",".393","56.3 %","67.9 %","0.0 %","8.59","3.81","3.99","0.1","1894"
"Esteban Loaiza","Dodgers","3","3","11.1","2.38","2.38","1.59",".279","46.1 %","27.3 %","8.7 %","8.74","5.96","6.34","0.0","1310"
"Dirk Hayhurst","Padres","3","3","11.1","7.15","7.15","0.79",".361","55.6 %","54.3 %","11.1 %","8.74","5.07","4.97","0.0","6010"
"Steve Trachsel","Orioles","8","8","33.2","4.28","5.88","2.41",".308","59.6 %","38.7 %","15.8 %","8.82","7.71","6.46","-0.7","898"
"Doug Mathis","Rangers","4","4","17.1","3.12","6.23","1.56",".414","60.3 %","35.2 %","12.5 %","8.83","6.77","6.34","-0.2","3944"
"Nick Adenhart","Angels","3","3","12.0","3.00","9.75","0.00",".391","61.3 %","47.8 %","0.0 %","9.00","5.72","7.36","0.0","6879"
"Chuck James","Braves","7","7","29.2","6.67","6.07","3.03",".286","64.4 %","31.3 %","20.0 %","9.10","8.36","6.20","-0.7","4886"
"Gio Gonzalez","Athletics","7","7","28.0","9.00","7.71","2.89",".266","51.8 %","41.2 %","27.3 %","9.32","8.20","5.58","-0.8","7448"
"Dontrelle Willis","Tigers","7","7","23.0","7.04","12.91","1.57",".217","59.5 %","43.8 %","14.3 %","9.39","8.26","7.61","-0.6","1703"
"Luis Mendoza","Rangers","11","11","45.0","4.40","4.00","1.40",".373","43.1 %","47.5 %","13.5 %","9.40","5.84","5.34","-0.1","3126"
"Dan Meyer","Athletics","4","4","15.0","4.80","4.20","2.40",".327","34.2 %","35.6 %","12.9 %","9.60","6.93","6.19","-0.2","4402"
"Matt Morris","Pirates","5","5","22.1","3.63","2.82","2.42",".372","45.7 %","37.1 %","16.7 %","9.67","7.03","5.66","-0.4","1172"
"Yoslan Herrera","Pirates","5","5","18.1","4.91","5.89","0.49",".447","60.1 %","43.8 %","5.3 %","9.82","4.88","5.53","0.1","7759"
"Dennis Sarfate","Orioles","4","4","15.2","8.62","8.04","2.87",".311","50.0 %","44.9 %","25.0 %","10.34","8.43","5.96","-0.4","2174"
"Jimmy Barthmaier","Pirates","3","3","10.1","5.23","6.97","2.61",".361","60.6 %","36.1 %","20.0 %","10.45","8.07","6.21","-0.3","6292"
"Clay Hensley","Padres","1","1","5.0","3.60","3.60","3.60",".278","48.4 %","55.0 %","40.0 %","10.80","8.73","4.85","-0.2","4593"
"John Van Benschoten","Pirates","5","5","17.2","8.66","8.15","3.57",".433","60.7 %","37.5 %","33.3 %","12.23","9.42","5.83","-0.7","2228"
"Kip Wells","Rockies","2","2","5.2","6.35","6.35","1.59",".455","44.1 %","50.0 %","14.3 %","12.71","6.13","5.47","0.0","1012"
"Kirk Saarloos","Athletics","1","1","3.1","0.00","2.70","2.70",".400","45.5 %","43.8 %","14.3 %","13.50","7.93","6.80","-0.1","1516"
"David Pauley","Red Sox","2","2","7.0","6.43","3.86","2.57",".393","30.3 %","33.3 %","14.3 %","14.14","6.70","5.63","-0.1","3625"
"Tommy Hunter","Rangers","3","3","11.0","7.36","2.45","3.27",".413","32.7 %","31.3 %","18.2 %","16.36","7.31","5.22","-0.1","1157"
"Charlie Zink","Red Sox","1","1","4.1","2.08","2.08","0.00",".478","33.3 %","43.5 %","0.0 %","16.62","3.36","6.40","0.1","4180"
"Mike Parisi","Cardinals","2","2","6.2","4.05","9.45","0.00",".500","36.0 %","26.5 %","0.0 %","17.55","5.38","7.36","0.0","8070"
"Kei Igawa","Yankees","1","1","3.0","0.00","0.00","0.00",".550","45.5 %","42.1 %","0.0 %","18.00","3.13","6.65","0.1","7794"
"Jon Lieber","Cubs","1","1","2.0","9.00","0.00","18.00",".429","100.0 %","27.3 %","66.7 %","22.50","27.13","5.09","-0.3","287"
"Mike O'Connor","Nationals","1","1","3.1","2.70","16.20","5.40",".308","32.6 %","35.7 %","28.6 %","24.30","15.73","10.70","-0.3","6457"
"Tom Mastny","Indians","1","1","1.1","13.50","20.25","13.50",".667","64.5 %","37.5 %","50.0 %","33.75","26.38","10.84","-0.3","5768"
"Adam Pettyjohn","Reds","1","1","2.0","0.00","9.00","9.00",".455","27.8 %","7.7 %","33.3 %","36.00","20.63","11.59","-0.3","489"
