"Name","Team","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","ERA","FIP","xFIP","WAR","playerid"
"Bruce Chen","Royals","34","34","191.2","6.57","2.21","1.55",".304","69.7 %","32.7 %","11.9 %","5.07","4.73","4.62","1.7","769"
"Anthony Bass","Padres","15","15","83.1","8.10","3.89","0.97",".304","60.7 %","47.9 %","12.0 %","5.08","4.03","3.95","0.8","7982"
"Jordan Lyles","Astros","25","25","141.1","6.30","2.67","1.27",".301","61.2 %","53.9 %","14.7 %","5.09","4.53","4.10","0.9","7593"
"Josh Collmenter","Diamondbacks","11","11","56.1","7.67","2.24","1.76",".294","67.7 %","33.9 %","14.1 %","5.11","4.67","4.17","0.3","7312"
"Andrew Cashner","Padres","5","5","19.1","10.71","1.40","0.93",".333","59.4 %","52.9 %","14.3 %","5.12","2.68","2.40","0.5","8782"
"Miguel Batista","Mets","5","5","21.0","5.14","4.29","1.29",".319","69.2 %","44.4 %","13.0 %","5.14","5.24","4.99","-0.1","46"
"Corey Kluber","Indians","12","12","63.0","7.71","2.57","1.29",".342","63.2 %","44.8 %","13.4 %","5.14","4.29","3.99","0.6","2429"
"Tyler Thornburg","Brewers","3","3","14.0","7.07","2.57","3.86",".256","100.0 %","36.4 %","28.6 %","5.14","7.95","4.58","-0.3","10688"
"Alex White","Rockies","20","20","92.2","5.73","4.47","1.17",".301","69.5 %","55.8 %","16.9 %","5.15","5.16","4.60","0.2","10054"
"Zach Britton","Orioles","11","11","59.1","7.89","4.85","0.91",".314","67.0 %","60.9 %","14.3 %","5.16","4.38","4.10","0.6","3240"
"Ervin Santana","Angels","30","30","178.0","6.72","3.08","1.97",".241","69.8 %","43.2 %","18.9 %","5.16","5.63","4.48","-1.0","3200"
"Tim Lincecum","Giants","33","33","186.0","9.19","4.35","1.11",".309","67.8 %","45.9 %","14.6 %","5.18","4.18","3.81","1.0","5705"
"Jason Marquis","- - -","22","22","127.2","6.42","2.96","1.62",".307","66.3 %","52.5 %","20.7 %","5.22","5.09","4.03","-0.3","105"
"Chris Seddon","Indians","2","2","10.1","4.35","4.35","1.74",".294","70.4 %","30.6 %","14.3 %","5.23","6.09","5.57","0.0","3833"
"Francisco Liriano","- - -","28","28","149.1","9.52","4.82","1.15",".293","66.7 %","44.0 %","13.4 %","5.24","4.36","4.10","1.4","3201"
"Dallas Keuchel","Astros","16","16","85.1","4.01","4.11","1.48",".277","67.9 %","52.1 %","15.9 %","5.27","5.74","5.12","-0.5","9434"
"Juan Nicasio","Rockies","11","11","58.0","8.38","3.41","1.09",".376","68.1 %","39.7 %","11.3 %","5.28","3.99","3.99","0.8","7731"
"Jeff Suppan","Padres","6","6","30.2","2.05","3.82","1.17",".265","67.6 %","56.1 %","13.3 %","5.28","5.61","5.35","-0.3","633"
"Daniel Bard","Red Sox","10","10","54.1","5.63","5.96","0.99",".282","71.9 %","47.6 %","11.3 %","5.30","5.71","5.70","-0.3","7115"
"Will Smith","Royals","16","16","89.2","5.92","3.31","1.20",".340","71.0 %","42.0 %","11.4 %","5.32","4.66","4.64","0.6","8048"
"Jeremy Hefner","Mets","13","13","69.1","6.88","1.82","0.78",".338","61.8 %","41.2 %","6.9 %","5.32","3.34","4.06","1.4","1989"
"Ubaldo Jimenez","Indians","31","31","176.2","7.28","4.84","1.27",".309","68.6 %","38.4 %","11.8 %","5.40","5.06","4.98","0.4","3374"
"Tim Stauffer","Padres","1","1","5.0","9.00","5.40","1.80",".400","69.8 %","53.3 %","25.0 %","5.40","5.49","4.07","0.0","6432"
"Tom Koehler","Marlins","1","1","5.0","5.40","0.00","3.60",".267","93.8 %","17.6 %","22.2 %","5.40","7.09","4.54","-0.1","6570"
"Brian Matusz","Orioles","16","16","84.2","6.59","4.04","1.49",".332","68.6 %","40.2 %","12.3 %","5.42","5.13","4.95","0.4","2646"
"Scott Feldman","Rangers","21","21","110.0","6.95","2.29","1.06",".328","59.0 %","42.7 %","11.2 %","5.48","3.88","3.89","2.0","6283"
"Derek Lowe","Indians","21","21","119.0","3.10","3.40","0.61",".333","64.8 %","60.0 %","8.7 %","5.52","4.49","4.75","0.8","199"
"Jeff Francis","Rockies","24","24","113.0","6.05","1.75","1.19",".341","67.5 %","50.3 %","12.8 %","5.58","4.27","4.07","1.5","4684"
"Andrew Werner","Padres","8","8","40.1","7.81","3.12","1.12",".328","64.2 %","52.8 %","12.5 %","5.58","4.09","3.93","0.4","11783"
"Liam Hendriks","Twins","16","16","85.1","5.27","2.74","1.79",".313","66.8 %","41.0 %","16.5 %","5.59","5.57","4.75","-0.3","3548"
"Aaron Cook","Red Sox","18","18","94.0","1.91","2.01","1.44",".288","60.2 %","58.6 %","17.9 %","5.65","5.45","4.68","-0.4","1571"
"Randy Wolf","- - -","26","26","149.1","6.09","2.95","1.39",".340","68.9 %","42.7 %","13.4 %","5.67","4.85","4.54","0.6","976"
"Esmerling Vasquez","Twins","6","6","31.2","3.98","5.40","0.57",".286","65.0 %","31.4 %","3.9 %","5.68","4.93","6.47","0.2","5280"
"P.J. Walters","Twins","12","12","61.2","6.13","3.21","1.75",".307","69.4 %","40.6 %","17.9 %","5.69","5.48","4.54","-0.2","9557"
"Jamie Moyer","Rockies","10","10","53.2","6.04","3.02","1.84",".342","69.1 %","42.6 %","15.1 %","5.70","5.54","4.87","0.0","1091"
"John Danks","White Sox","9","9","53.2","5.03","3.86","1.17",".282","64.6 %","41.2 %","10.8 %","5.70","5.01","5.10","0.3","6329"
"Tommy Hunter","Orioles","20","20","116.2","4.71","1.77","2.31",".288","71.0 %","45.4 %","21.3 %","5.71","6.09","4.52","-0.6","1157"
"Josh Tomlin","Indians","16","16","91.1","5.22","2.07","1.58",".305","67.5 %","41.5 %","13.7 %","5.72","5.00","4.60","0.3","9388"
"Brett Cecil","Blue Jays","9","9","50.1","7.51","3.40","1.97",".306","70.5 %","35.1 %","16.9 %","5.72","5.46","4.51","0.0","2660"
"Luke Hochevar","Royals","32","32","185.1","6.99","2.96","1.31",".315","62.6 %","43.3 %","13.5 %","5.73","4.63","4.32","1.1","6943"
"Ricky Romero","Blue Jays","32","32","181.0","6.17","5.22","1.04",".311","67.4 %","53.5 %","13.8 %","5.77","5.14","4.86","0.4","3403"
"Tyler Skaggs","Diamondbacks","6","6","29.1","6.44","3.99","1.84",".264","68.3 %","34.0 %","13.3 %","5.83","5.86","5.45","-0.1","10190"
"Martin Perez","Rangers","6","6","26.0","5.54","3.46","0.35",".351","58.3 %","46.9 %","3.3 %","5.88","3.63","4.83","0.5","6902"
"Freddy Garcia","Yankees","17","17","85.0","7.62","3.18","1.59",".320","66.7 %","39.8 %","17.0 %","5.93","4.86","4.09","0.7","1077"
"Carl Pavano","Twins","11","11","63.0","4.71","1.14","1.29",".329","56.9 %","41.2 %","10.7 %","6.00","4.38","4.48","0.6","790"
"Trevor Bauer","Diamondbacks","4","4","16.1","9.37","7.16","1.10",".273","59.5 %","45.5 %","15.4 %","6.06","5.18","4.75","0.0","12703"
"Brad Lincoln","Pirates","5","5","23.2","7.61","2.28","2.28",".315","71.4 %","27.3 %","16.2 %","6.08","5.46","4.46","-0.1","4241"
"Jake Arrieta","Orioles","18","18","101.1","7.90","2.75","1.15",".324","58.2 %","42.9 %","12.9 %","6.13","4.04","3.84","1.6","4153"
"Philip Humber","White Sox","16","16","88.0","7.26","3.89","1.94",".291","69.1 %","36.2 %","16.1 %","6.14","5.72","4.88","-0.2","8586"
"Nate Adcock","Royals","2","2","7.1","3.68","3.68","1.23",".357","63.5 %","50.0 %","14.3 %","6.14","5.28","4.91","0.0","3282"
"Graham Godfrey","Athletics","4","4","19.0","4.26","4.74","1.42",".290","62.5 %","25.4 %","10.0 %","6.16","6.09","6.36","-0.2","3128"
"Christian Friedrich","Rockies","16","16","84.2","7.87","3.19","1.49",".342","63.8 %","42.2 %","15.4 %","6.17","4.63","4.06","0.7","7942"
"Everett Teaford","Royals","5","5","24.2","6.57","3.65","2.19",".300","71.0 %","44.0 %","19.4 %","6.20","6.14","4.82","-0.2","3732"
"Casey Kelly","Padres","6","6","29.0","8.07","3.10","1.55",".366","63.6 %","55.8 %","19.2 %","6.21","4.78","3.86","0.0","9174"
"Jeanmar Gomez","Indians","17","17","86.2","4.47","3.53","1.56",".279","59.8 %","47.0 %","14.9 %","6.23","5.67","5.13","-0.4","9033"
"Jenrry Mejia","Mets","3","3","13.0","4.85","6.23","0.69",".333","67.8 %","72.7 %","14.3 %","6.23","5.09","4.89","0.0","8476"
"Chien-Ming Wang","Nationals","5","5","21.2","5.40","5.82","1.25",".403","76.9 %","57.7 %","13.6 %","6.23","6.05","5.74","-0.3","2074"
"Hector Noesi","Mariners","18","18","98.0","5.60","3.31","1.93",".268","63.3 %","36.3 %","14.7 %","6.24","5.80","5.16","-0.7","3292"
"Jeff Locke","Pirates","6","6","30.0","9.90","3.30","1.80",".349","67.4 %","47.1 %","19.4 %","6.30","4.69","3.61","0.1","2929"
"Chris Volstad","Cubs","21","21","111.1","4.93","3.48","1.29",".315","63.5 %","49.2 %","14.7 %","6.31","5.11","4.68","-0.1","9901"
"Roy Oswalt","Rangers","9","9","46.2","7.52","1.93","1.74",".387","66.3 %","44.4 %","17.6 %","6.36","4.77","3.86","0.3","571"
"Chris Rusin","Cubs","7","7","29.2","6.37","3.34","1.21",".354","64.7 %","45.4 %","13.8 %","6.37","4.85","4.53","0.1","9895"
"Vin Mazzaro","Royals","6","6","26.2","6.08","3.71","0.34",".398","62.5 %","47.8 %","4.2 %","6.41","3.69","4.53","0.4","5231"
"Fernando Abad","Astros","6","6","22.1","6.45","5.24","0.81",".370","65.5 %","37.0 %","7.1 %","6.45","4.84","5.52","0.1","4994"
"Tyson Ross","Athletics","13","13","68.1","5.40","4.21","0.92",".355","64.2 %","48.5 %","11.1 %","6.45","4.85","4.87","0.2","7872"
"Kyle Weiland","Astros","3","3","17.2","6.62","3.57","2.55",".352","75.0 %","39.3 %","25.0 %","6.62","6.49","4.47","-0.2","7874"
"Armando Galarraga","Astros","5","5","24.0","6.38","6.75","2.25",".286","70.7 %","42.0 %","18.8 %","6.75","7.43","6.14","-0.5","4222"
"Brian Duensing","Twins","11","11","52.0","5.54","2.08","1.56",".356","54.4 %","45.1 %","13.2 %","6.92","4.81","4.48","0.3","4064"
"Justin Germano","Cubs","12","12","61.0","6.49","2.80","1.03",".335","55.3 %","45.9 %","10.9 %","6.93","4.42","4.47","0.4","1938"
"Chris Narveson","Brewers","2","2","9.0","5.00","4.00","2.00",".267","53.6 %","38.7 %","18.2 %","7.00","6.21","5.11","-0.1","2141"
"Jair Jurrjens","Braves","10","10","47.1","3.61","3.42","1.52",".354","63.5 %","38.3 %","11.0 %","7.04","5.69","5.76","-0.4","5556"
"Randy Wells","Cubs","4","4","15.1","4.70","9.98","0.00",".357","68.4 %","34.6 %","0.0 %","7.04","5.57","7.20","-0.1","4535"
"Collin McHugh","Mets","4","4","16.1","7.71","3.31","2.76",".277","47.1 %","32.7 %","25.0 %","7.16","6.46","4.28","-0.2","7531"
"Daniel Hudson","Diamondbacks","9","9","45.1","7.35","2.38","1.79",".368","60.3 %","37.3 %","16.7 %","7.35","4.84","4.01","0.1","7146"
"Nick Blackburn","Twins","19","19","98.2","3.83","2.37","2.10",".330","64.6 %","45.2 %","16.8 %","7.39","6.09","5.10","-0.9","4270"
"Dana Eveland","Orioles","2","2","9.2","6.52","7.45","0.93",".323","68.0 %","53.1 %","10.0 %","7.45","6.41","6.58","-0.1","5508"
"Roberto Hernandez","Indians","3","3","14.1","1.26","1.88","2.51",".250","39.0 %","50.9 %","23.5 %","7.53","7.28","5.39","-0.3","3273"
"Casey Coleman","Cubs","1","1","4.2","9.64","7.71","1.93",".429","72.9 %","53.3 %","16.7 %","7.71","6.31","5.41","-0.1","8270"
"Jonathan Sanchez","- - -","15","15","64.2","6.26","7.38","1.53",".333","64.2 %","39.7 %","12.1 %","8.07","6.60","6.46","-0.8","7507"
"Ross Ohlendorf","Padres","9","9","40.0","7.20","4.50","1.57",".323","53.2 %","32.0 %","11.7 %","8.10","5.34","5.27","-0.2","8268"
"Anthony Swarzak","Twins","5","5","23.1","4.63","2.70","2.31",".354","62.5 %","40.9 %","15.0 %","8.10","6.31","5.48","-0.3","7466"
"Brooks Raley","Cubs","5","5","24.1","5.92","4.07","2.59",".317","61.4 %","37.9 %","20.6 %","8.14","6.88","5.19","-0.4","10061"
"Adam Wilk","Tigers","3","3","11.0","5.73","2.45","3.27",".415","70.7 %","38.6 %","21.1 %","8.18","7.37","5.18","-0.2","8421"
"Daisuke Matsuzaka","Red Sox","11","11","45.2","8.08","3.94","2.17",".336","57.9 %","39.6 %","17.5 %","8.28","5.94","4.84","-0.3","7775"
"Julio Teheran","Braves","1","1","4.1","10.38","2.08","0.00",".333","20.0 %","8.3 %","0.0 %","8.31","1.48","3.51","0.2","6797"
"Josh Outman","Rockies","7","7","26.1","7.86","4.44","2.05",".354","55.6 %","49.4 %","25.0 %","8.89","5.79","4.17","-0.1","4004"
"Joel Carreno","Blue Jays","2","2","9.0","6.00","6.00","5.00",".250","80.0 %","37.9 %","41.7 %","9.00","10.98","5.72","-0.4","2746"
"Dustin Moseley","Padres","1","1","5.0","7.20","3.60","1.80",".267","35.7 %","50.0 %","20.0 %","9.00","5.29","4.16","0.0","7060"
"Jorge de la Rosa","Rockies","3","3","10.2","5.06","1.69","4.22",".300","41.7 %","34.1 %","21.7 %","9.28","8.63","5.70","-0.3","2047"
"Casey Crosby","Tigers","3","3","12.1","6.57","8.03","1.46",".351","56.0 %","51.3 %","20.0 %","9.49","6.42","5.50","-0.1","5261"
"Jesse Chavez","Blue Jays","2","2","8.2","10.38","4.15","2.08",".333","45.5 %","44.0 %","22.2 %","10.38","5.86","4.39","0.0","5448"
"Guillermo Moscoso","Rockies","3","3","13.1","8.78","4.73","1.35",".457","53.2 %","35.4 %","13.3 %","10.80","4.89","4.60","0.0","5106"
"Todd Redmond","Reds","1","1","3.1","5.40","13.50","2.70",".429","75.5 %","33.3 %","16.7 %","10.80","10.29","9.04","-0.1","9943"
"Edwar Cabrera","Rockies","2","2","5.2","7.94","11.12","4.76",".333","59.3 %","45.0 %","42.9 %","11.12","11.92","6.85","-0.3","9211"
"Chris Schwinden","Mets","2","2","8.0","1.13","3.38","4.50",".273","48.1 %","50.0 %","30.8 %","11.25","10.47","6.36","-0.4","7851"
"Justin Grimm","Rangers","2","2","7.0","9.00","1.29","1.29",".500","44.1 %","38.5 %","14.3 %","11.57","3.38","2.99","0.1","11720"
"Raul Valdes","Phillies","1","1","2.0","9.00","9.00","4.50",".250","38.5 %","0.0 %","33.3 %","13.50","10.59","6.30","-0.1","1953"
"Zach Stewart","- - -","3","3","11.1","3.18","0.00","6.35",".383","44.3 %","45.5 %","44.4 %","15.88","11.83","4.99","-0.7","7397"
"Brad Hand","Marlins","1","1","3.2","7.36","14.73","2.45",".385","47.2 %","50.0 %","14.3 %","17.18","9.91","9.17","-0.2","9111"
"Pedro Hernandez","White Sox","1","1","4.0","4.50","2.25","6.75",".474","56.8 %","40.9 %","30.0 %","18.00","12.59","6.52","-0.2","4578"
"Adam Warren","Yankees","1","1","2.1","3.86","7.71","7.71",".500","55.6 %","28.6 %","33.3 %","23.14","15.95","8.58","-0.2","9029"
"Ryan Verdugo","Royals","1","1","1.2","10.80","10.80","5.40",".700","46.5 %","45.5 %","25.0 %","32.40","12.09","7.82","-0.1","9154"
