"Name","Team","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","ERA","FIP","xFIP","WAR","playerid"
"Derek Holland","Rangers","20","20","105.1","5.72","2.99","1.28",".299","68.7 %","37.9 %","10.7 %","5.04","4.78","5.14","0.9","4141"
"Juan Nicasio","Pirates","12","12","62.1","9.10","3.61","1.59",".306","71.1 %","39.8 %","15.9 %","5.05","4.72","4.27","0.4","7731"
"Jered Weaver","Angels","31","31","178.0","5.21","2.58","1.87",".301","74.5 %","28.8 %","12.7 %","5.06","5.62","5.64","0.0","4235"
"A.J. Griffin","Rangers","23","23","119.0","8.09","3.48","2.12",".274","77.8 %","29.1 %","16.9 %","5.07","5.74","5.01","0.0","11132"
"Kyle Gibson","Twins","25","25","147.1","6.35","3.36","1.22",".330","70.4 %","48.8 %","14.5 %","5.07","4.70","4.50","1.1","10123"
"Jhoulys Chacin","- - -","22","22","115.1","6.55","3.43","0.94",".318","67.6 %","49.6 %","11.5 %","5.07","4.32","4.47","1.2","2608"
"Nathan Eovaldi","Yankees","21","21","117.0","7.08","2.69","1.77",".281","72.7 %","50.3 %","19.8 %","5.08","5.05","4.15","0.6","9132"
"Chris Rusin","Rockies","7","7","39.0","6.46","3.46","0.46",".351","67.0 %","59.4 %","8.7 %","5.08","3.61","3.92","0.8","9895"
"Joel De La Cruz","Braves","9","9","46.0","4.70","3.13","1.57",".282","64.0 %","44.0 %","15.1 %","5.09","5.47","5.13","-0.2","12825"
"A.J. Cole","Nationals","8","8","38.1","9.16","3.29","1.64",".283","67.1 %","31.9 %","11.3 %","5.17","4.74","5.06","0.3","11467"
"Drew Hutchison","- - -","3","3","15.2","8.62","2.30","2.30",".333","81.5 %","37.0 %","22.2 %","5.17","5.70","4.29","0.0","10732"
"Alex Meyer","- - -","6","6","24.1","10.36","5.92","1.11",".279","69.2 %","35.9 %","9.7 %","5.18","4.42","4.94","0.2","12833"
"Ubaldo Jimenez","Orioles","25","25","132.0","7.77","4.36","0.89",".321","65.7 %","49.3 %","10.1 %","5.18","4.22","4.57","1.9","3374"
"Mike Pelfrey","Tigers","22","22","112.2","4.07","3.67","1.12",".350","70.8 %","53.0 %","13.5 %","5.19","5.24","5.16","0.4","5203"
"Robbie Erlin","Padres","2","2","12.0","8.25","2.25","2.25",".276","71.4 %","43.8 %","27.3 %","5.25","5.31","3.59","0.0","10354"
"Andrew Cashner","- - -","27","27","131.2","7.66","4.10","1.30",".314","68.9 %","46.6 %","14.5 %","5.26","4.85","4.63","0.4","8782"
"Jeff Hoffman","Rockies","6","6","27.1","6.59","4.61","2.30",".284","49.7 %","48.4 %","25.0 %","5.27","6.55","4.93","-0.3","17432"
"German Marquez","Rockies","3","3","15.1","7.04","1.17","1.17",".377","74.4 %","49.1 %","22.2 %","5.28","4.26","3.54","0.2","15038"
"Wade Miley","- - -","30","30","166.0","7.43","2.66","1.36",".328","68.6 %","47.3 %","16.2 %","5.37","4.45","4.04","1.5","8779"
"Edinson Volquez","Royals","34","34","189.1","6.61","3.61","1.09",".319","65.7 %","51.2 %","12.8 %","5.37","4.57","4.58","1.4","3990"
"Casey Kelly","Braves","1","1","5.0","1.80","1.80","1.80",".300","81.4 %","50.0 %","12.5 %","5.40","7.15","7.21","-0.1","9174"
"Yovani Gallardo","Orioles","23","23","118.0","6.48","4.65","1.22",".303","68.8 %","43.2 %","11.7 %","5.42","5.04","5.22","0.6","8173"
"Bud Norris","- - -","19","19","91.1","8.67","3.65","1.18",".317","64.9 %","48.4 %","14.1 %","5.42","4.18","4.02","0.9","9492"
"Tommy Milone","Twins","12","12","59.1","5.76","2.58","1.82",".325","63.9 %","46.4 %","19.7 %","5.46","5.40","4.49","0.0","7608"
"Jake Peavy","Giants","21","21","108.2","7.45","2.73","1.33",".310","64.6 %","35.4 %","10.2 %","5.47","4.37","4.86","0.9","1051"
"Justin Nicolino","Marlins","13","13","70.2","3.82","2.17","1.02",".327","67.1 %","43.8 %","9.3 %","5.48","4.62","5.17","0.4","11754"
"Jon Niese","- - -","20","20","106.2","6.50","3.38","1.86",".315","73.7 %","52.6 %","23.4 %","5.48","5.59","4.38","-0.5","4424"
"Reynaldo Lopez","Nationals","6","6","29.1","9.51","4.30","0.92",".367","63.3 %","36.7 %","8.8 %","5.52","3.79","4.40","0.5","16400"
"Jake Esch","Marlins","3","3","13.0","6.92","4.15","2.77",".342","87.0 %","50.0 %","36.4 %","5.54","7.22","4.63","-0.3","12756"
"Zach Eflin","Phillies","11","11","63.1","4.41","2.42","1.71",".261","63.1 %","36.2 %","13.5 %","5.54","5.48","5.36","0.1","13774"
"Dillon Gee","Royals","14","14","73.0","6.90","2.59","1.97",".333","74.0 %","39.5 %","17.2 %","5.55","5.45","4.72","-0.1","7396"
"Patrick Corbin","Diamondbacks","24","24","132.1","7.14","3.88","1.50",".333","63.2 %","52.2 %","18.5 %","5.58","5.13","4.46","0.2","9323"
"Lucas Giolito","Nationals","4","4","16.0","3.94","6.19","2.25",".259","72.7 %","38.2 %","22.2 %","5.63","7.58","6.21","-0.4","15474"
"Daniel Wright","- - -","7","7","35.0","4.89","2.06","1.29",".345","64.7 %","37.8 %","11.4 %","5.66","5.03","5.27","0.1","15179"
"Tyler Wilson","Orioles","13","13","73.0","4.81","2.34","1.60",".289","66.4 %","44.4 %","14.4 %","5.67","5.30","5.04","0.2","12691"
"Jose Urena","Marlins","12","12","63.1","6.54","2.70","1.28",".287","64.1 %","47.0 %","13.8 %","5.68","4.68","4.54","0.4","11589"
"Sonny Gray","Athletics","22","22","117.0","7.23","3.23","1.38",".319","63.9 %","53.9 %","17.5 %","5.69","4.67","4.13","0.8","12768"
"Jake Thompson","Phillies","10","10","53.2","5.37","4.70","1.68",".264","71.8 %","46.4 %","16.4 %","5.70","6.17","5.64","-0.3","14371"
"Zach Neal","Athletics","6","6","31.1","3.73","0.57","1.72",".278","58.8 %","54.4 %","20.7 %","5.74","5.09","4.15","0.1","11294"
"Jorge de la Rosa","Rockies","24","24","126.0","7.00","4.50","1.57",".332","68.5 %","47.2 %","16.8 %","5.79","5.55","5.01","0.2","2047"
"Matt Cain","Giants","17","17","83.2","7.10","3.33","1.72",".320","70.4 %","37.1 %","15.7 %","5.81","5.38","4.93","-0.1","4732"
"James Shields","- - -","33","33","181.2","6.69","4.06","1.98",".302","72.7 %","40.4 %","17.8 %","5.85","6.01","5.21","-1.1","7059"
"Jeff Locke","Pirates","19","19","106.0","4.92","3.31","1.19",".305","64.9 %","46.7 %","11.9 %","5.86","4.93","5.07","0.3","2929"
"Edwin Jackson","Padres","13","13","73.1","6.63","4.30","1.47",".299","67.2 %","40.9 %","14.1 %","5.89","5.27","5.08","0.0","1841"
"Mike Clevinger","Indians","10","10","41.0","7.90","5.27","1.76",".293","71.2 %","35.2 %","15.7 %","5.93","5.68","5.22","-0.1","12808"
"Chad Green","Yankees","8","8","36.1","10.90","2.97","2.97",".333","76.5 %","35.3 %","27.3 %","5.94","6.09","3.81","-0.2","15552"
"Phil Hughes","Twins","11","11","57.1","5.02","2.04","1.73",".313","66.1 %","34.5 %","13.1 %","5.97","5.20","5.15","0.2","7450"
"Andrew Heaney","Angels","1","1","6.0","10.50","0.00","3.00",".313","71.4 %","44.4 %","28.6 %","6.00","5.15","2.76","0.0","15423"
"Jarred Cosart","- - -","13","13","57.0","6.00","6.16","0.63",".308","63.3 %","60.9 %","11.8 %","6.00","4.88","4.96","0.1","10304"
"Jesse Hahn","Athletics","9","9","46.1","4.47","3.69","1.55",".320","67.9 %","49.4 %","18.2 %","6.02","5.63","4.97","-0.2","13287"
"Anibal Sanchez","Tigers","26","26","138.2","8.05","3.31","1.82",".316","63.8 %","38.5 %","15.7 %","6.04","5.19","4.71","0.7","3284"
"Williams Perez","Braves","11","11","53.2","4.53","2.52","1.17",".275","57.6 %","57.1 %","13.7 %","6.04","4.79","4.67","0.2","11592"
"Robert Stephenson","Reds","8","8","37.0","7.54","4.62","2.19",".299","73.9 %","34.5 %","18.8 %","6.08","6.50","5.50","-0.3","13594"
"Chris Bassitt","Athletics","5","5","28.0","7.39","4.50","1.61",".330","69.1 %","46.3 %","14.7 %","6.11","5.33","5.03","0.0","12304"
"Shelby Miller","Diamondbacks","20","20","101.0","6.24","3.74","1.25",".340","65.4 %","41.9 %","11.6 %","6.15","4.87","5.06","0.6","10197"
"Adam Morgan","Phillies","21","21","109.2","7.47","2.22","1.81",".334","64.4 %","36.9 %","16.1 %","6.16","4.94","4.42","0.7","12580"
"Mike Wright","Orioles","12","12","63.2","6.50","3.39","1.70",".311","64.6 %","41.3 %","16.0 %","6.22","5.57","5.08","0.1","12586"
"Tyrell Jenkins","Braves","8","8","40.0","4.05","5.85","2.03",".244","69.9 %","49.6 %","20.5 %","6.30","7.20","6.10","-0.8","11378"
"Cody Martin","Mariners","2","2","10.0","6.30","3.60","3.60",".357","89.6 %","56.3 %","44.4 %","6.30","8.45","4.75","-0.3","12182"
"Jose De Leon","Dodgers","4","4","17.0","7.94","3.71","2.65",".280","54.6 %","40.0 %","23.8 %","6.35","6.97","5.20","-0.3","15463"
"Brock Stewart","Dodgers","5","5","24.0","8.63","3.00","2.63",".329","74.5 %","39.5 %","19.4 %","6.38","6.02","4.73","-0.2","16727"
"John Lamb","Reds","14","14","70.0","7.46","3.99","1.80",".327","64.3 %","42.1 %","17.9 %","6.43","5.46","4.72","0.0","8493"
"Tyler Duffey","Twins","26","26","133.0","7.71","2.17","1.69",".339","60.0 %","47.9 %","19.5 %","6.43","4.73","3.89","1.1","13758"
"Logan Verrett","Mets","12","12","60.0","6.15","4.80","1.50",".306","66.3 %","46.4 %","16.9 %","6.45","5.70","5.17","-0.3","12905"
"Daniel Mengden","Athletics","14","14","72.0","8.88","4.13","1.13",".344","61.5 %","39.5 %","11.3 %","6.50","4.34","4.57","0.7","16980"
"Rob Whalen","Braves","5","5","24.2","9.12","4.38","1.46",".242","51.0 %","41.8 %","14.8 %","6.57","5.05","4.77","0.0","14165"
"Sean O'Sullivan","Red Sox","4","4","20.1","5.31","2.66","1.33",".357","62.9 %","37.1 %","12.0 %","6.64","5.06","5.19","0.1","9137"
"Homer Bailey","Reds","6","6","23.0","10.57","2.74","0.78",".452","60.7 %","45.2 %","11.1 %","6.65","3.10","3.28","0.6","8362"
"Trevor Williams","Pirates","1","1","4.0","2.25","0.00","4.50",".231","90.9 %","33.3 %","33.3 %","6.75","9.15","5.14","-0.2","16977"
"Shane Greene","Tigers","3","3","13.1","7.43","6.08","0.00",".297","52.4 %","37.8 %","0.0 %","6.75","3.75","5.62","0.2","10756"
"Mike Bolsinger","Dodgers","6","6","27.2","8.13","2.93","2.28",".329","67.3 %","33.7 %","21.9 %","6.83","5.82","4.46","-0.2","11137"
"Eddie Butler","Rockies","9","9","46.0","5.87","2.93","1.96",".331","62.9 %","44.7 %","21.7 %","6.85","5.78","4.62","0.0","13453"
"Pat Dean","Twins","9","9","43.1","5.61","3.74","1.87",".316","64.5 %","44.4 %","17.6 %","6.85","5.85","5.11","-0.1","11350"
"Henry Owens","Red Sox","5","5","22.0","8.59","8.18","2.05",".321","73.0 %","30.5 %","17.2 %","6.95","7.06","6.30","-0.3","13143"
"Eric Surkamp","Athletics","9","9","38.2","5.12","4.89","1.86",".333","70.2 %","32.4 %","13.8 %","6.98","6.72","6.52","-0.5","2540"
"Buck Farmer","Tigers","1","1","5.0","3.60","7.20","1.80",".188","60.6 %","58.8 %","14.3 %","7.20","7.35","7.08","-0.1","14814"
"John Danks","White Sox","4","4","22.1","6.45","4.43","2.01",".338","59.4 %","30.1 %","13.2 %","7.25","6.10","6.03","-0.1","6329"
"Raul Alcantara","Athletics","5","5","22.1","5.64","1.61","3.63",".306","79.6 %","39.5 %","25.7 %","7.25","8.21","5.58","-0.6","12790"
"Zack Godley","Diamondbacks","9","9","48.0","6.38","3.19","1.69",".338","61.1 %","49.1 %","17.6 %","7.31","5.42","4.75","-0.1","14862"
"Cody Reed","Reds","10","10","47.2","8.12","3.59","2.27",".362","58.7 %","51.9 %","27.9 %","7.36","6.06","4.29","-0.4","15232"
"Rafael Montero","Mets","3","3","11.0","7.36","11.45","2.45",".233","75.8 %","37.5 %","23.1 %","7.36","8.87","7.30","-0.4","12760"
"Chris Young","Royals","13","13","56.0","9.32","4.34","4.18",".281","83.3 %","27.1 %","27.1 %","7.39","8.56","5.38","-1.7","3196"
"Aaron Blair","Braves","15","15","70.0","5.91","4.37","1.80",".304","59.6 %","39.7 %","15.7 %","7.59","6.15","5.66","-0.6","14934"
"Nick Martinez","Rangers","5","5","23.2","3.04","5.32","2.66",".298","74.0 %","48.4 %","20.0 %","7.61","8.47","7.09","-0.6","12730"
"Brent Suter","Brewers","2","2","9.1","4.82","2.89","2.89",".400","76.0 %","50.0 %","27.3 %","7.71","7.22","5.00","-0.1","13942"
"Cody Anderson","Indians","9","9","42.0","7.50","1.71","2.14",".399","63.3 %","38.8 %","19.6 %","7.71","5.22","4.15","0.1","12799"
"Adrian Sampson","Mariners","1","1","4.2","3.86","1.93","3.86",".375","80.7 %","33.3 %","40.0 %","7.71","8.50","4.72","-0.1","13339"
"Kris Medlen","Royals","6","6","24.1","6.66","7.40","0.74",".354","53.0 %","46.9 %","7.7 %","7.77","5.20","5.91","0.0","9417"
"Roberto Hernandez","Braves","2","2","9.0","6.00","1.00","4.00",".321","71.4 %","37.5 %","30.8 %","8.00","7.92","4.55","-0.2","3273"
"Jon Moscot","Reds","5","5","21.1","4.22","4.22","4.22",".216","65.2 %","36.7 %","37.0 %","8.02","9.85","5.86","-0.9","13849"
"Jose Berrios","Twins","14","14","58.1","7.56","5.40","1.85",".344","59.7 %","38.0 %","16.2 %","8.02","6.20","5.64","-0.4","14168"
"Erik Johnson","- - -","6","6","31.1","6.03","3.16","4.02",".320","74.9 %","42.1 %","33.3 %","8.33","8.67","5.09","-1.0","12520"
"Taylor Jungmann","Brewers","6","6","24.2","5.84","6.20","1.46",".325","58.6 %","45.7 %","13.3 %","8.39","6.39","6.31","-0.2","13119"
"Joe Kelly","Red Sox","6","6","22.1","10.88","7.66","1.61",".403","66.8 %","48.6 %","22.2 %","8.46","5.88","4.89","-0.1","9761"
"Luis Severino","Yankees","11","11","47.2","7.74","2.83","2.08",".378","57.9 %","44.3 %","22.9 %","8.50","5.56","4.24","0.0","15890"
"Jordan Lyles","Rockies","5","5","20.0","5.40","6.30","0.45",".356","45.7 %","50.0 %","5.6 %","8.55","5.00","5.85","0.1","7593"
"Alex Cobb","Rays","5","5","22.0","6.55","2.86","2.05",".355","53.1 %","52.5 %","21.7 %","8.59","5.60","4.39","-0.1","6562"
"Chi Chi Gonzalez","Rangers","3","3","10.1","6.10","7.84","0.87",".444","59.4 %","44.4 %","7.1 %","8.71","5.66","6.66","0.0","14663"
"Alfredo Simon","Reds","11","11","51.1","6.31","4.73","2.10",".353","61.4 %","49.2 %","21.1 %","8.77","6.83","5.64","-0.7","2155"
"Zach McAllister","Indians","2","2","3.0","9.00","9.00","3.00",".167","65.2 %","28.6 %","20.0 %","9.00","9.48","7.92","-0.1","2895"
"Tim Melville","Reds","2","2","7.0","9.00","9.00","3.86",".348","74.3 %","41.7 %","42.9 %","9.00","10.15","6.24","-0.3","9149"
"Ryan Weber","Braves","2","2","8.0","5.63","3.38","4.50",".261","67.6 %","34.6 %","44.4 %","9.00","9.52","4.90","-0.3","10160"
"Anthony Ranaudo","White Sox","5","5","25.2","4.91","3.86","3.16",".264","55.9 %","41.7 %","20.5 %","9.12","7.90","6.20","-0.5","11424"
"Tim Lincecum","Angels","9","9","38.1","7.51","5.40","2.58",".432","67.0 %","40.7 %","22.9 %","9.16","7.16","5.52","-0.7","5705"
"Andrew Albers","Twins","2","2","6.2","10.80","5.40","4.05",".409","59.3 %","36.0 %","33.3 %","9.45","8.40","4.80","-0.2","7853"
"Brady Rodgers","Astros","1","1","3.2","0.00","7.36","0.00",".313","50.0 %","18.8 %","0.0 %","9.82","5.60","9.69","0.0","13393"
"Tyler Cravy","Brewers","2","2","6.0","7.50","6.00","4.50",".294","68.2 %","42.1 %","42.9 %","10.50","10.48","5.92","-0.3","10770"
"Joe Wieland","Mariners","1","1","5.0","5.40","0.00","1.80",".421","39.5 %","50.0 %","20.0 %","10.80","4.55","3.61","0.0","6109"
"Vidal Nuno","Mariners","1","1","3.1","5.40","8.10","2.70",".300","53.6 %","20.0 %","16.7 %","10.80","8.55","7.64","-0.1","9674"
"Dillon Overton","Athletics","5","5","21.1","5.91","2.53","4.64",".400","69.4 %","22.0 %","22.4 %","10.97","9.52","6.64","-0.8","15627"
"Nick Tepesch","Dodgers","1","1","4.0","6.75","0.00","2.25",".400","35.7 %","25.0 %","14.3 %","11.25","4.90","4.56","0.0","11716"
"Brian Flynn","Royals","1","1","2.1","3.86","3.86","3.86",".333","55.6 %","44.4 %","33.3 %","11.57","9.15","5.72","-0.1","12027"
"Hyun-Jin Ryu","Dodgers","1","1","4.2","7.71","3.86","1.93",".412","46.5 %","41.2 %","16.7 %","11.57","5.50","4.86","0.0","14444"
"Tyson Ross","Padres","1","1","5.1","8.44","1.69","0.00",".474","33.3 %","47.4 %","0.0 %","11.81","2.96","3.90","0.1","7872"
"David Huff","Angels","2","2","5.1","5.06","3.38","6.75",".391","53.2 %","50.0 %","66.7 %","11.81","12.90","5.02","-0.4","4257"
"David Paulino","Astros","1","1","3.0","0.00","6.00","0.00",".333","42.9 %","33.3 %","0.0 %","12.00","6.15","9.48","0.0","17418"
"Kyle Lohse","Rangers","2","2","9.1","2.89","4.82","3.86",".306","48.6 %","32.5 %","18.2 %","12.54","9.68","8.04","-0.3","739"
"Brett Oberholtzer","Angels","2","2","4.0","11.25","11.25","2.25",".455","52.1 %","41.7 %","33.3 %","13.50","7.65","5.65","-0.1","3855"
"Edwin Escobar","Diamondbacks","2","2","7.0","3.86","3.86","1.29",".452","43.0 %","38.7 %","8.3 %","14.14","6.29","7.29","-0.1","10337"
"Jacob Turner","White Sox","2","2","7.1","9.82","8.59","2.45",".435","46.5 %","56.0 %","40.0 %","14.73","7.78","5.37","-0.2","10185"
"Brett Anderson","Dodgers","3","3","9.0","3.00","4.00","4.00",".421","48.9 %","51.2 %","44.4 %","15.00","9.59","5.48","-0.4","8223"
"Roenis Elias","Red Sox","1","1","4.0","4.50","6.75","4.50",".357","41.7 %","31.3 %","25.0 %","15.75","10.90","7.73","-0.2","12673"
"Brian Matusz","Cubs","1","1","3.0","6.00","6.00","9.00",".300","62.5 %","33.3 %","60.0 %","18.00","17.81","7.59","-0.3","2646"
"Cory Rasmus","Angels","1","1","2.1","0.00","7.71","7.71",".300","47.6 %","33.3 %","28.6 %","19.29","16.86","10.71","-0.2","2413"
"Wilfredo Boscan","Pirates","1","1","3.0","6.00","6.00","6.00",".364","19.2 %","30.8 %","25.0 %","21.00","12.48","8.25","-0.2","7655"
"Mike Mayers","Cardinals","1","1","1.1","6.75","13.50","13.50",".667","13.9 %","63.6 %","100.0 %","60.75","25.65","8.64","-0.3","15451"
"Sean Gilmartin","Mets","1","1","0.2","0.00","40.50","13.50",".600","35.7 %","66.7 %","100.0 %","67.50","36.15","19.14","-0.2","12781"
