"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Butch Huskey","- - -","307","80","9","45","41","63",".261",".762","-0.2","1","1006228"
"Eric Karros","Dodgers","584","146","31","106","63","122",".250",".780","1.5","4","659"
"Jacque Jones","Twins","523","149","19","76","26","111",".285",".781","1.3","7","735"
"Enrique Wilson","- - -","239","70","5","27","18","24",".293",".767","-0.1","2","858"
"Juan Encarnacion","Tigers","547","158","14","72","29","90",".289",".764","1.1","16","320"
"Robin Ventura","Mets","469","109","24","84","75","91",".232",".777","1.9","3","854"
"Stan Javier","Mariners","342","94","5","40","42","64",".275",".751","0.1","4","1006372"
"Ryan Christenson","Athletics","129","32","4","18","19","33",".248",".737","0.4","1","1594"
"Jeremy Giambi","Athletics","260","66","10","50","32","61",".254",".761","-0.2","0","913"
"Ronnie Belliard","Brewers","571","150","8","54","82","84",".263",".743","1.8","7","677"
"Paul O'Neill","Yankees","566","160","18","100","51","90",".283",".760","1.5","14","1009818"
"Marvin Benard","Giants","560","147","12","55","63","97",".263",".739","2.3","22","1382"
"Tony Graffanino","- - -","168","46","2","17","22","27",".274",".720","1.0","7","235"
"Tyler Houston","Brewers","284","71","18","43","17","72",".250",".785","0.5","2","689"
"Brad Ausmus","Tigers","523","139","7","51","69","79",".266",".722","3.9","11","546"
"Deivi Cruz","Tigers","583","176","10","82","13","43",".302",".767","2.4","1","1025"
"Brian Daubach","Red Sox","495","123","21","76","44","130",".248",".764","0.6","1","186"
"Stan Spencer","Padres","12","4","0","1","0","6",".333",".750","0.2","0","1012329"
"Jerry Hairston","Orioles","180","46","5","19","21","22",".256",".719","1.0","8","144"
"Cal Ripken","Orioles","309","79","15","56","23","37",".256",".763","1.3","0","1010978"
"Jeff Abbott","White Sox","215","59","3","29","21","38",".274",".738","-0.2","2","1000011"
"Jose Guillen","Devil Rays","316","80","10","41","18","65",".253",".750","0.4","3","57"
"Darryl Hamilton","Mets","105","29","1","6","14","20",".276",".720","0.0","2","1005272"
"Matt Stairs","Athletics","476","108","21","81","78","122",".227",".747","-0.4","5","1384"
"Melvin Mora","- - -","414","114","8","47","35","80",".275",".748","0.8","12","157"
"Aubrey Huff","Devil Rays","122","35","4","14","5","18",".287",".760","0.1","0","1213"
"Jose Offerman","Red Sox","451","115","9","41","70","70",".255",".713","0.4","0","205"
"Mike Darr","Padres","205","55","1","30","23","45",".268",".732","1.3","9","1002993"
"Harold Baines","- - -","283","72","11","39","36","50",".254",".754","-0.1","0","1000434"
"Jason Varitek","Red Sox","448","111","10","65","60","84",".248",".730","1.5","1","217"
"Jacob Cruz","Indians","29","7","0","5","5","4",".241",".706","0.1","1","463"
"Raul Casanova","Brewers","231","57","6","36","26","48",".247",".738","0.5","1","680"
"Steve Trachsel","Devil Rays","4","1","0","0","1","1",".250",".650","0.1","0","898"
"Chris Truby","Astros","258","67","11","59","10","56",".260",".772","0.3","2","799"
"John Valentin","Red Sox","35","9","2","2","2","5",".257",".754","-0.1","0","1375"
"Damian Jackson","Padres","470","120","6","37","62","108",".255",".721","2.6","28","471"
"Tino Martinez","Yankees","569","147","16","91","52","74",".258",".749","0.2","4","1168"
"Brian Jordan","Braves","489","129","17","77","38","80",".264",".742","1.8","10","658"
"Midre Cummings","- - -","206","57","4","24","17","28",".277",".724","0.1","0","1927"
"James Mouton","Brewers","159","37","2","17","30","43",".233",".690","0.4","13","1009268"
"Luis Sojo","- - -","301","86","7","37","17","22",".286",".747","0.8","2","1834"
"Joe Crede","White Sox","14","5","0","3","0","3",".357",".762","0.0","0","227"
"Matt Williams","Diamondbacks","371","102","12","47","20","51",".275",".746","0.6","1","77"
"Eric Owens","Padres","583","171","6","51","45","63",".293",".727","1.7","29","534"
"David Dellucci","Diamondbacks","50","15","0","2","4","9",".300",".712","-0.1","0","1402"
"Jimmy Rollins","Phillies","53","17","0","5","2","7",".321",".723","-0.1","3","971"
"Mark Grudzielanek","Dodgers","617","172","7","49","45","81",".279",".724","1.4","12","653"
"Ed Sprague","- - -","268","65","12","36","25","58",".243",".749","-0.2","0","1012356"
"Keith Luuloa","Angels","18","6","0","0","1","1",".333",".702","-0.1","0","1007854"
"Kevin Young","Pirates","496","128","20","88","32","96",".258",".744","-1.2","8","1018"
"Omar Daal","- - -","45","12","1","6","4","8",".267",".727","0.6","0","646"
"Bret Boone","Padres","463","116","19","74","50","97",".251",".747","0.3","8","1067"
"John Jaha","Athletics","97","17","1","5","33","38",".175",".615","-0.1","1","1006336"
"Luis Polonia","- - -","344","95","7","30","29","32",".276",".736","-0.1","12","1010427"
"Bengie Molina","Angels","473","133","14","71","23","33",".281",".739","2.2","1","24"
"Gerald Williams","Devil Rays","632","173","21","89","34","103",".274",".739","0.4","12","1395"
"Travis Lee","- - -","404","95","9","54","65","79",".235",".709","0.6","8","958"
"Charlie Hayes","Brewers","370","93","9","46","57","84",".251",".718","0.5","1","1005525"
"Shawon Dunston","Cardinals","216","54","12","43","6","47",".250",".764","0.5","3","1401"
"Bill Mueller","Giants","560","150","10","55","52","62",".268",".721","1.3","4","295"
"Wendell Magee","Tigers","186","51","7","31","10","28",".274",".740","-0.3","1","477"
"Dave Martinez","- - -","457","125","5","47","50","73",".274",".716","0.8","8","1008160"
"Russ Davis","Giants","180","47","9","24","9","29",".261",".741","-0.5","0","1003076"
"Sal Fasano","Athletics","126","27","7","19","14","47",".214",".734","0.6","0","1205"
"Brian Hunter","- - -","140","30","8","23","20","39",".214",".734","0.3","0","1006197"
"Gregg Jefferies","Tigers","142","39","2","14","16","10",".275",".717","0.1","0","1006379"
"Rickey Henderson","- - -","420","98","4","32","88","75",".233",".673","0.5","36","194"
"Troy O'Leary","Red Sox","513","134","13","70","44","76",".261",".731","1.4","0","789"
"Ron Coomer","Twins","544","147","16","82","36","50",".270",".733","-0.1","2","816"
"Jon Nunnally","Mets","74","14","2","6","17","26",".189",".702","0.2","3","1009660"
"Calvin Murray","Giants","194","47","2","22","29","33",".242",".693","0.1","9","1262"
"Rick Wilkins","Cardinals","11","3","0","1","2","2",".273",".657","0.0","0","1013960"
"Chris Widger","- - -","292","68","13","35","30","63",".233",".744","0.4","1","1541"
"Sandy Alomar Jr.","Indians","356","103","7","42","16","41",".289",".728","0.4","2","221"
"Carlos Guillen","Mariners","288","74","7","42","28","53",".257",".720","0.4","1","1079"
"Kevin Barker","Brewers","100","22","2","9","20","21",".220",".682","-0.1","1","1019"
"Einar Diaz","Indians","250","68","4","25","11","29",".272",".715","0.9","4","378"
"Greg Norton","White Sox","201","49","6","28","26","47",".244",".706","-0.4","1","1388"
"Luis Rivas","Twins","58","18","0","6","2","4",".310",".736","-0.1","2","753"
"Chad Allen","Twins","50","15","0","7","3","14",".300",".705","0.1","0","122"
"Joe Girardi","Cubs","363","101","6","40","32","61",".278",".714","1.7","1","280"
"Scott Karl","Rockies","14","4","0","0","1","5",".286",".661","0.1","0","1006703"
"Robert Fick","Tigers","163","41","3","22","22","39",".252",".715","0.1","2","466"
"Doug Mirabelli","Giants","230","53","6","28","36","57",".230",".707","1.3","1","202"
"Luis Lopez","Brewers","201","53","6","27","9","35",".264",".732","0.4","1","695"
"Gabe White","Rockies","9","2","1","2","0","5",".222",".778","0.1","0","360"
"Tom Goodwin","- - -","528","139","6","58","68","117",".263",".698","1.7","55","1114"
"Neifi Perez","Rockies","651","187","10","71","30","63",".287",".741","0.3","3","620"
"Damon Buford","Cubs","495","124","15","48","47","118",".251",".714","0.3","4","1001635"
"Alex Gonzalez","Blue Jays","527","133","15","69","43","113",".252",".717","-0.3","4","281"
"Torii Hunter","Twins","336","94","5","44","18","68",".280",".726","-0.1","4","731"
"Jay Canizaro","Twins","346","93","7","40","24","57",".269",".714","-0.2","4","722"
"Pablo Ozuna","Marlins","24","8","0","0","0","2",".333",".708","0.2","1","1469"
"Randy Winn","Devil Rays","159","40","1","16","26","25",".252",".664","0.0","6","1235"
"Eric Byrnes","Athletics","10","3","0","0","0","1",".300",".664","0.0","2","905"
"Eli Marrero","Cardinals","102","23","5","17","9","16",".225",".723","0.6","5","1166"
"Eddie Taubensee","Reds","266","71","6","24","21","44",".267",".704","-0.6","0","1012845"
"Dave Berg","Marlins","210","53","1","21","25","46",".252",".683","0.2","3","1288"
"Craig Paquette","Cardinals","384","94","15","61","27","83",".245",".728","-0.4","4","484"
"Jose Macias","Tigers","173","44","2","24","18","24",".254",".692","0.3","2","476"
"Brian Boehringer","Padres","4","1","0","2","0","0",".250",".750","0.1","0","984"
"Mark McLemore","Mariners","481","118","3","46","81","78",".245",".669","1.2","30","1088"
"Bruce Aven","- - -","168","42","7","29","8","39",".250",".725","0.1","2","366"
"Ricky Ledee","- - -","467","110","13","77","59","98",".236",".703","-0.6","13","1407"
"Warren Morris","Pirates","528","137","3","43","65","78",".259",".684","0.0","7","1424"
"Mike Benjamin","Pirates","233","63","2","19","12","45",".270",".704","1.0","5","981"
"Juan Pierre","Rockies","200","62","0","20","13","15",".310",".673","-0.3","7","443"
"David Bell","Mariners","454","112","11","47","42","66",".247",".697","0.4","2","1108"
"Mike Lamb","Rangers","493","137","6","47","34","60",".278",".702","-1.6","0","1258"
"Pokey Reese","Reds","518","132","12","46","45","86",".255",".705","2.1","29","1004"
"Mark Sweeney","Brewers","73","16","1","6","12","18",".219",".680","0.1","0","1408"
"Lou Collier","Brewers","32","7","1","2","6","4",".219",".677","-0.1","0","1438"
"Walt Weiss","Braves","192","50","0","18","26","32",".260",".665","0.9","1","1013748"
"Tom Prince","Phillies","122","29","2","16","13","31",".238",".682","0.3","1","747"
"Ramon Hernandez","Athletics","419","101","14","62","38","64",".241",".698","0.9","1","918"
"Reggie Sanders","Braves","340","79","11","37","32","78",".232",".705","0.2","21","1129"
"Devon White","Dodgers","158","42","4","13","9","30",".266",".696","-0.3","3","1013862"
"Henry Blanco","Brewers","284","67","7","31","36","60",".236",".712","1.7","0","81"
"Carlos Febles","Royals","339","87","2","29","36","48",".257",".660","0.6","17","598"
"Jason LaRue","Reds","98","23","5","12","5","19",".235",".717","0.1","0","337"
"Todd Greene","Blue Jays","85","20","5","10","5","18",".235",".713","-0.2","0","1450"
"Jorge Fabregas","Royals","142","40","3","17","8","11",".282",".693","0.3","1","12"
"Mark Johnson","Mets","22","4","1","6","5","9",".182",".652","-0.1","0","1376"
"Lenny Harris","- - -","223","58","4","26","20","22",".260",".698","-0.2","13","1394"
"Ruben Rivera","Padres","423","88","17","57","44","137",".208",".696","0.8","8","1550"
"Marcus Jensen","Twins","139","29","3","14","24","36",".209",".663","0.2","0","691"
"Alex Ramirez","- - -","227","56","9","30","12","49",".247",".716","-1.0","2","1010668"
"Danny Klassen","Diamondbacks","76","18","2","8","8","24",".237",".673","-0.3","1","1455"
"Jose Hernandez","Brewers","446","109","11","59","41","125",".244",".687","0.0","3","688"
"Mark Lewis","- - -","182","46","2","24","13","34",".253",".689","-0.5","7","1007585"
"Tony Womack","Diamondbacks","617","167","7","57","30","74",".271",".692","0.0","45","78"
"Desi Relaford","- - -","410","88","5","46","75","71",".215",".651","-0.9","13","1096"
"Jeff Reed","Cubs","229","49","4","25","44","68",".214",".652","0.8","0","1010770"
"Glen Barker","Astros","67","15","2","6","7","23",".224",".680","0.0","9","1000545"
"Carlos Hernandez","- - -","242","62","3","35","21","35",".256",".678","0.1","2","1005696"
"Adam Kennedy","Angels","598","159","9","72","28","73",".266",".703","0.5","22","19"
"Brian Hunter","- - -","240","64","1","14","27","40",".267",".650","0.3","20","562"
"Peter Bergeron","Expos","518","127","5","31","58","100",".245",".669","-1.5","11","763"
"Mark Smith","Marlins","192","47","5","27","17","54",".245",".685","-0.1","2","540"
"Benji Gil","Angels","301","72","6","23","30","59",".239",".669","0.6","10","14"
"Aramis Ramirez","Pirates","254","65","6","35","10","36",".256",".695","-0.8","0","1002"
"Royce Clayton","Rangers","513","124","14","54","42","92",".242",".685","-0.9","11","226"
"Woody Williams","Padres","58","15","1","9","4","26",".259",".687","0.7","0","1190"
"Benito Santiago","Reds","252","66","8","45","19","45",".262",".719","0.0","2","1130"
"Casey Blake","Twins","16","3","0","1","3","7",".188",".646","0.0","0","719"
"Rob Ducey","- - -","165","32","6","26","31","49",".194",".664","-0.3","1","1003520"
"Scott Schoeneweis","Angels","3","1","0","1","0","0",".333",".667","0.0","0","33"
"Nelson Figueroa","Diamondbacks","3","1","0","0","0","1",".333",".667","0.0","0","683"
"Aaron Fultz","Giants","6","2","0","0","0","1",".333",".667","0.1","0","1113"
"Matt Morris","Cardinals","3","1","0","0","0","1",".333",".667","0.1","0","1172"
"Damian Rolls","Devil Rays","3","1","0","0","0","1",".333",".667","0.0","0","1222"
"David Cone","Yankees","3","1","0","0","0","1",".333",".667","0.0","0","1680"
"Willie Blair","Tigers","3","1","0","0","0","2",".333",".667","0.0","0","1001033"
"Bobby Chouinard","Rockies","3","1","0","0","0","1",".333",".667","0.0","0","1002204"
"Mike Garcia","Pirates","3","1","0","0","0","2",".333",".667","0.0","0","1004507"
"Ken Hill","Angels","3","1","0","0","0","0",".333",".667","0.0","0","1005827"
"Cristian Guzman","Twins","631","156","8","54","46","101",".247",".687","-0.1","28","728"
"Doug Glanville","Phillies","637","175","8","52","31","76",".275",".681","0.2","31","956"
"John Mabry","- - -","226","53","8","32","15","69",".235",".685","-0.2","0","1381"
"Chris Singleton","White Sox","511","130","11","62","35","85",".254",".683","0.4","22","170"
"Marty Cordova","Blue Jays","200","49","4","18","18","35",".245",".657","-1.5","3","132"
"Pat Meares","Pirates","462","111","13","47","36","91",".240",".685","-0.2","1","1008712"
"Keith Lockhart","Braves","275","73","2","32","29","31",".265",".684","0.2","4","1380"
"Kevin Stocker","- - -","343","75","2","24","51","81",".219",".644","0.6","1","1012549"
"Robert Machado","Mariners","14","3","1","1","1","4",".214",".695","0.0","0","289"
"Carlos Beltran","Royals","372","92","7","44","35","69",".247",".675","0.4","13","589"
"Scott Brosius","Yankees","470","108","16","64","45","73",".230",".673","0.1","0","1001477"
"Kevin Brown","Brewers","17","4","0","1","1","5",".235",".690","-0.1","0","178"
"Mike Matheny","Cardinals","417","109","6","47","32","96",".261",".679","2.3","0","1169"
"Matt Franco","Mets","134","32","2","14","21","22",".239",".653","-0.2","0","1499"
"Rick Ankiel","Cardinals","68","17","2","9","4","20",".250",".674","-0.1","0","1142"
"Bobby Smith","Devil Rays","175","41","6","26","14","59",".234",".676","0.1","2","1493"
"Shane Halter","Tigers","238","62","3","27","14","49",".261",".668","0.4","5","468"
"Paul Lo Duca","Dodgers","65","16","2","8","6","8",".246",".671","0.5","0","662"
"Geronimo Berroa","Dodgers","31","8","0","5","4","8",".258",".665","0.1","0","1000900"
"Mike DiFelice","Devil Rays","204","49","6","19","12","40",".240",".682","0.1","0","1151"
"Augie Ojeda","Cubs","77","17","2","8","10","9",".221",".670","0.3","0","297"
"John Flaherty","Devil Rays","394","103","10","39","20","57",".261",".671","0.1","0","1206"
"Tarrik Brock","Cubs","12","2","0","0","4","4",".167",".542","0.0","1","1001459"
"Mark Johnson","White Sox","213","48","3","23","27","40",".225",".635","0.6","3","240"
"Wiki Gonzalez","Padres","284","66","5","30","30","31",".232",".656","0.7","1","1033"
"Mickey Morandini","- - -","409","105","0","29","36","77",".257",".635","-0.7","6","1009151"
"Miguel Cairo","Devil Rays","375","98","1","34","29","34",".261",".642","-0.7","28","1412"
"Chris Turner","Yankees","89","21","1","7","10","21",".236",".623","-0.2","0","1013226"
"Alex Cora","Dodgers","353","84","4","32","26","53",".238",".658","-0.3","4","1386"
"Clay Bellinger","Yankees","184","38","6","21","17","48",".207",".658","0.1","5","1436"
"Orlando Cabrera","Expos","422","100","13","55","25","28",".237",".673","-0.4","4","766"
"Kurt Abbott","Mets","157","34","6","12","14","51",".217",".672","-0.3","1","1000013"
"Wilton Guerrero","Expos","288","77","2","23","19","41",".267",".638","-0.7","8","1378"
"Paul Rigdon","Brewers","16","3","1","1","2","6",".188",".653","0.2","0","1010955"
"Rey Sanchez","Royals","509","139","1","38","28","55",".273",".637","1.7","7","213"
"Mike Lansing","- - -","504","121","11","60","38","75",".240",".657","-1.7","8","1007334"
"Rod Barajas","Diamondbacks","13","3","1","3","0","4",".231",".692","0.0","0","45"
"Russ Johnson","- - -","230","55","2","20","27","40",".239",".620","0.5","5","1216"
"Willie Greene","Cubs","299","60","10","37","36","69",".201",".654","0.5","4","1005015"
"Emil Brown","Pirates","119","26","3","16","11","34",".218",".635","-0.3","3","1197"
"Brian Powell","Astros","9","2","0","0","1","4",".222",".633","0.1","0","490"
"Bo Porter","Athletics","13","2","1","2","2","5",".154",".651","0.1","0","1010447"
"Charlie O'Brien","Expos","19","4","1","2","2","7",".211",".707","-0.2","0","1009685"
"Hanley Frias","Diamondbacks","112","23","2","6","17","18",".205",".614","-0.2","2","1004345"
"Jason Conti","Diamondbacks","91","21","1","15","7","30",".231",".667","0.2","3","1199"
"Craig Wilson","White Sox","73","19","0","4","5","11",".260",".618","0.2","1","1014069"
"Felipe Lira","Expos","19","4","2","3","0","13",".211",".726","0.2","0","1007649"
"Jeff Reboulet","Royals","182","44","0","14","23","32",".242",".605","0.0","3","1389"
"Juan Castro","Reds","224","54","4","23","14","33",".241",".649","-0.4","0","315"
"Ben Davis","Padres","130","29","3","14","14","35",".223",".635","-0.2","1","1074"
"Raul Ibanez","Mariners","140","32","2","15","14","25",".229",".630","-0.3","2","607"
"Darren Bragg","Rockies","149","33","3","21","17","41",".221",".638","-0.9","4","83"
"Marquis Grissom","Brewers","595","145","14","62","39","99",".244",".640","-1.8","20","652"
"Lance Johnson","Yankees","30","9","0","2","0","7",".300",".633","0.0","2","1006482"
"Darren Lewis","Red Sox","270","65","2","17","22","34",".241",".612","-0.2","10","286"
"Dan Wilson","Mariners","268","63","5","27","22","51",".235",".627","0.3","1","1102"
"A.J. Hinch","Athletics","8","2","0","0","1","1",".250",".583","0.0","0","606"
"Jason Maxwell","Twins","111","27","1","11","9","32",".243",".623","-0.1","2","1008288"
"Kelly Stinnett","Diamondbacks","240","52","8","33","19","56",".217",".636","0.1","0","356"
"Andy Fox","- - -","250","58","4","20","22","53",".232",".630","-0.6","10","1379"
"Wilson Delgado","- - -","128","33","1","11","11","26",".258",".609","0.3","2","1150"
"Felix Martinez","Devil Rays","299","64","2","17","32","68",".214",".603","1.4","9","1008164"
"Thomas Howard","Cardinals","133","28","6","28","7","34",".211",".646","-0.8","1","1006090"
"Mike Redmond","Marlins","210","53","0","15","13","19",".252",".616","0.3","0","538"
"Rico Brogna","- - -","185","43","2","21","10","41",".232",".635","-0.8","1","1001464"
"Brady Clark","Reds","11","3","0","2","0","2",".273",".636","0.1","0","1398"
"Willie Morales","Orioles","11","3","0","0","0","3",".273",".636","0.1","0","1009141"
"F.P. Santangelo","Dodgers","142","28","1","9","21","33",".197",".568","-0.4","3","1011438"
"Brian Buchanan","Twins","82","19","1","8","8","22",".232",".606","-0.8","0","720"
"Milton Bradley","Expos","154","34","2","15","14","32",".221",".613","-0.8","2","369"
"Ozzie Guillen","Devil Rays","107","26","2","12","6","7",".243",".620","0.6","1","1005125"
"Jose Vizcaino","- - -","267","67","0","14","22","43",".251",".612","-0.4","6","577"
"Felix Jose","Yankees","29","7","1","5","2","9",".241",".626","-0.3","0","1610"
"Raul Chavez","Astros","43","11","1","5","3","6",".256",".670","-0.1","0","553"
"Toby Hall","Devil Rays","12","2","1","1","1","0",".167",".647","0.0","0","1210"
"Kevin Sefcik","Phillies","153","36","0","10","13","19",".235",".601","-0.4","4","1011722"
"Kerry Wood","Cubs","40","10","1","4","2","10",".250",".611","0.4","0","304"
"Todd Stottlemyre","Diamondbacks","31","6","1","4","3","14",".194",".620","0.3","0","75"
"Terry Jones","Expos","168","42","0","13","10","32",".250",".614","-0.8","7","1006596"
"Trace Coquillette","Expos","59","12","1","8","7","19",".203",".606","-0.2","0","1002606"
"Jolbert Cabrera","Indians","175","44","2","15","8","15",".251",".605","-0.3","6","373"
"Angel Echevarria","- - -","51","10","1","6","7","11",".196",".587","-0.2","0","1498"
"Jim Leyritz","- - -","115","24","2","12","14","26",".209",".575","-1.0","0","1007590"
"Greg Myers","Orioles","125","28","3","12","8","29",".224",".615","-0.2","0","933"
"Dave Roberts","Indians","10","2","0","0","2","2",".200",".533","0.0","1","670"
"David Lamb","Mets","5","1","0","0","1","1",".200",".533","0.0","0","1635"
"Mike Hampton","Mets","73","20","0","8","5","20",".274",".586","0.6","0","430"
"Ivanon Coffie","Orioles","60","13","0","6","5","11",".217",".600","-0.2","1","1002390"
"Hiram Bocachica","Dodgers","10","3","0","0","0","2",".300",".600","0.1","0","1404"
"Ramon Castro","Marlins","138","33","2","14","16","36",".239",".630","0.1","0","514"
"David Newhan","- - -","37","6","1","2","8","13",".162",".581","0.3","0","2009"
"Danny Ardoin","Twins","32","4","1","5","8","10",".125",".550","0.0","0","585"
"Tim Bogar","Astros","304","63","7","33","35","56",".207",".611","-1.0","1","1001120"
"Ismael Valdez","- - -","25","5","1","3","1","10",".200",".631","0.3","0","1283"
"Paul Bako","- - -","221","50","2","20","27","64",".226",".620","-0.2","0","676"
"Marlon Anderson","Phillies","162","37","1","15","12","22",".228",".590","-0.7","2","947"
"Luis Matos","Orioles","182","41","1","17","12","30",".225",".589","0.4","13","152"
"Curtis Pride","Red Sox","20","5","0","0","1","7",".250",".586","0.1","0","1762"
"Rich Amaral","Orioles","60","13","0","6","7","8",".217",".565","0.0","6","1000205"
"Ross Gload","Cubs","31","6","1","3","3","10",".194",".612","-0.3","0","1538"
"Chris Sexton","Reds","100","21","0","10","13","12",".210",".560","-0.3","4","1011771"
"George Williams","Padres","16","3","1","2","0","4",".188",".610","-0.1","0","1013999"
"Joe McEwing","Mets","153","34","2","19","5","29",".222",".614","-0.2","3","887"
"Shane Reynolds","Astros","40","9","1","2","1","13",".225",".587","0.3","0","574"
"Jeff Huson","Cubs","130","28","0","11","13","9",".215",".571","-0.7","2","1006229"
"Manny Alexander","Red Sox","194","41","4","19","13","41",".211",".586","-0.8","2","1954"
"Pat Mahomes","Mets","17","4","0","1","1","5",".235",".572","0.1","0","291"
"Jeff Branson","Dodgers","17","4","0","0","1","6",".235",".572","-0.1","0","1001355"
"Wilton Veras","Red Sox","164","40","0","14","7","20",".244",".577","-0.8","0","1013405"
"Matt Walbeck","Angels","146","29","6","12","7","22",".199",".596","-0.2","0","501"
"Jose Nieves","Cubs","198","42","5","24","11","43",".212",".600","-0.5","1","26"
"Tomas Perez","Phillies","140","31","1","13","11","30",".221",".585","-1.3","1","965"
"Brian Bohanon","Rockies","53","11","2","11","2","14",".208",".610","0.3","0","1001126"
"Ruben Sierra","Rangers","60","14","1","7","4","9",".233",".565","-0.4","1","1099"
"Kevin Nicholson","Padres","97","21","1","8","4","31",".216",".585","0.2","1","1009563"
"Scott Sullivan","Reds","7","2","0","0","0","2",".286",".571","0.0","0","357"
"Morgan Ensberg","Astros","7","2","0","0","0","1",".286",".571","-0.1","0","556"
"Pedro Feliz","Giants","7","2","0","0","0","1",".286",".571","0.0","0","1112"
"Steve Sisco","Braves","27","5","1","2","3","4",".185",".563","-0.1","0","1012016"
"Alberto T. Castillo","Blue Jays","185","39","1","16","21","36",".211",".552","-0.1","0","812"
"Justin Baughman","Angels","22","5","0","0","1","2",".227",".579","-0.1","3","1000682"
"Scarborough Green","Rangers","124","29","0","9","10","26",".234",".549","-0.9","10","1005011"
"Kevin Jordan","Phillies","337","74","5","36","17","41",".220",".580","-1.5","0","1006610"
"Chan Ho Park","Dodgers","70","15","2","6","2","16",".214",".593","0.6","0","1267"
"Chris Gomez","Padres","54","12","0","3","7","5",".222",".529","-0.3","0","1208"
"Aaron Ledesma","Rockies","40","9","0","3","2","9",".225",".554","-0.2","0","1007444"
"Chad Mottola","Blue Jays","9","2","0","2","0","4",".222",".522","-0.1","0","1315"
"B.J. Waszgis","Rangers","45","10","0","4","4","10",".222",".539","-0.3","0","1013662"
"Terry Mulholland","Braves","36","9","0","4","0","16",".250",".583","0.3","0","665"
"Gabe Alvarez","- - -","14","2","0","0","3","2",".143",".508","-0.2","0","1000194"
"Corey Patterson","Cubs","42","7","2","2","3","14",".167",".572","-0.4","1","300"
"Gary Matthews Jr.","Cubs","158","30","4","14","15","28",".190",".562","-0.2","3","153"
"Matthew LeCroy","Twins","167","29","5","17","17","38",".174",".577","-1.0","0","1456"
"Donnie Sadler","Red Sox","99","22","1","10","5","18",".222",".565","0.0","3","627"
"Shawn Gilbert","Dodgers","20","3","1","3","2","7",".150",".577","-0.1","0","1004696"
"Darren Oliver","Rangers","2","0","0","0","0","1",".000",".333","0.0","0","206"
"Russ Ortiz","Giants","61","12","0","5","8","16",".197",".519","0.5","0","1124"
"Michael Barrett","Expos","271","58","1","22","23","35",".214",".565","-1.8","0","762"
"Chris Woodward","Blue Jays","104","19","3","14","10","28",".183",".591","-0.4","1","1329"
"Jose Ortiz","Athletics","11","2","0","1","2","3",".182",".490","-0.2","0","442"
"Alex Arias","Phillies","155","29","2","15","16","28",".187",".555","-0.8","1","123"
"Abraham Nunez","Pirates","91","20","1","8","8","14",".220",".547","-0.4","0","1420"
"Matt Mieske","- - -","89","16","2","7","8","18",".180",".556","-0.9","0","1008849"
"Scott Servais","- - -","109","24","1","13","9","17",".220",".568","-0.8","0","1011756"
"Brian Johnson","Royals","125","26","4","18","4","28",".208",".581","-0.9","0","1006432"
"Kory DeHaan","Padres","103","21","2","13","5","39",".204",".569","0.2","4","1027"
"Trenidad Hubbard","- - -","108","20","1","6","11","23",".185",".535","-1.0","4","1036"
"Brian Schneider","Expos","115","27","0","11","7","24",".235",".563","-0.7","0","795"
"Bernard Gilkey","- - -","164","29","3","15","17","28",".177",".545","-0.8","0","1004706"
"Vinny Castilla","Devil Rays","331","73","6","42","14","41",".221",".562","-0.4","1","84"
"Bill Selby","Indians","46","11","0","4","1","9",".239",".532","-0.2","0","405"
"Homer Bush","Blue Jays","297","64","1","18","18","60",".215",".524","-1.6","9","1425"
"Greg LaRocca","Padres","27","6","0","2","1","4",".222",".546","-0.4","0","1582"
"Chad Moeller","Twins","128","27","1","9","9","33",".211",".534","-0.7","1","66"
"Brant Brown","- - -","162","28","5","16","13","62",".173",".546","-1.1","3","1001498"
"Chris Jones","Brewers","16","3","0","1","1","4",".188",".548","-0.1","0","1006539"
"Livan Hernandez","Giants","89","21","1","9","1","14",".236",".548","0.6","0","1116"
"Ryan McGuire","Mets","2","0","0","0","1","0",".000",".333","0.1","0","155"
"Seth Etherton","Angels","2","0","0","0","1","0",".000",".333","0.0","0","322"
"Dennys Reyes","Reds","2","0","0","0","1","1",".000",".333","0.0","0","444"
"Steve Rain","Cubs","2","0","0","0","1","2",".000",".333","0.0","0","1010657"
"Alex Gonzalez","Marlins","385","77","7","42","13","77",".200",".548","-2.0","7","520"
"Gene Kingsale","Orioles","88","21","0","9","2","14",".239",".537","-0.7","1","1085"
"Sandy Martinez","Marlins","18","4","0","0","0","8",".222",".556","-0.1","0","784"
"Adam Melhuse","- - -","24","4","0","4","3","6",".167",".509","-0.2","0","294"
"Jason Tyner","- - -","124","28","0","13","5","16",".226",".519","-0.4","7","1232"
"Joe Nathan","Giants","32","5","2","3","1","9",".156",".583","0.2","0","1122"
"Shawn Estes","Giants","68","14","1","10","2","28",".206",".537","0.4","0","873"
"Rey Ordonez","Mets","133","25","0","9","17","16",".188",".504","-0.7","0","889"
"Alfonso Soriano","Yankees","50","9","2","3","1","15",".180",".556","-0.5","2","847"
"Javier Vazquez","Expos","65","15","0","1","2","15",".231",".515","0.4","0","801"
"Lenny Webster","Expos","81","17","0","5","6","14",".210",".511","-0.7","0","1013718"
"Santiago Perez","Brewers","52","9","0","2","8","9",".173",".502","-0.3","4","1010187"
