"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Adam Rosales","Reds","29","6","0","2","1","4",".207",".475","-0.2","1","9682"
"Tim Redding","Nationals","47","8","0","3","5","14",".170",".441","0.2","0","573"
"Shawn Hill","Nationals","7","0","0","0","3","2",".000",".300","0.1","0","1882"
"Chin-lung Hu","Dodgers","116","21","0","9","11","23",".181",".485","-0.6","2","5198"
"Brian Bocock","Giants","77","11","0","2","12","29",".143",".414","-0.6","4","3534"
"Matt Tuiasosopo","Mariners","44","7","0","2","2","16",".159",".463","-0.4","0","8272"
"Jacque Jones","- - -","116","17","1","7","14","26",".147",".446","-0.9","0","735"
"Mark Sweeney","Dodgers","92","12","0","5","15","28",".130",".413","-0.8","0","1408"
"Dane Sardinha","Tigers","44","7","0","3","4","11",".159",".434","-0.3","0","353"
"Matt Murton","- - -","70","13","0","8","2","12",".186",".448","-0.2","0","6307"
"Freddie Bynum","Orioles","112","20","0","8","5","31",".179",".444","-0.9","2","2099"
"Paul Hoover","Marlins","40","8","0","2","2","17",".200",".463","-0.3","0","1212"
"Clint Sammons","Braves","54","8","1","4","5","12",".148",".424","-0.6","0","8243"
"Gustavo Molina","Mets","7","1","0","0","1","1",".143",".393","0.0","0","2861"
"Jeff Karstens","Pirates","14","2","0","0","2","8",".143",".393","0.1","0","5879"
"Eider Torres","Orioles","9","2","0","0","0","2",".222",".444","-0.3","0","2905"
"Jack Cassel","Astros","9","2","0","1","0","4",".222",".444","0.0","0","3052"
"Brian Barden","Cardinals","9","2","0","1","0","4",".222",".444","-0.1","0","4429"
"Josh Fields","White Sox","32","5","0","2","3","17",".156",".416","-0.4","0","7490"
"Adam Melhuse","- - -","30","5","0","2","2","15",".167",".419","0.0","0","294"
"Brian Bixler","Pirates","108","17","0","2","6","36",".157",".423","-0.7","1","8055"
"Tim Lincecum","Giants","70","11","0","5","5","32",".157",".413","0.2","0","5705"
"Roy Oswalt","Astros","70","15","0","5","0","18",".214",".429","0.2","0","571"
"Hernan Iribarren","Brewers","14","2","0","1","1","3",".143",".414","0.0","0","4177"
"Hiroki Kuroda","Dodgers","54","8","0","2","5","16",".148",".387","0.1","0","3283"
"Nick Stavinoha","Cardinals","57","11","0","4","2","11",".193",".427","-0.6","0","3909"
"Jayson Nix","Rockies","56","7","0","2","7","17",".125",".395","-0.4","1","3790"
"Ted Lilly","Cubs","62","11","0","5","1","29",".177",".400","0.0","1","833"
"Mike Mussina","Yankees","5","1","0","0","0","0",".200",".400","0.0","0","837"
"Tomas Perez","Astros","10","2","0","0","0","2",".200",".400","-0.2","0","965"
"Michel Hernandez","Rays","15","3","0","0","0","3",".200",".400","-0.1","0","1835"
"Denny Bautista","- - -","5","1","0","1","0","3",".200",".400","0.0","0","1947"
"John Jaso","Rays","10","2","0","0","0","2",".200",".400","-0.1","0","5887"
"Jorge Campillo","Braves","45","8","0","2","1","16",".178",".396","0.1","0","8686"
"Brad Harman","Phillies","10","1","0","1","1","1",".100",".382","-0.1","0","5312"
"Eric Stults","Dodgers","15","2","0","2","2","6",".133",".356","0.0","0","8011"
"Tom Glavine","Braves","19","2","0","1","3","5",".105",".333","0.0","0","90"
"Matt Cain","Giants","62","7","2","3","4","34",".113",".392","0.1","0","4732"
"Andy Tracy","Phillies","2","0","0","1","1","1",".000",".250","0.0","0","2024"
"Joba Chamberlain","Yankees","3","0","0","0","1","1",".000",".250","0.0","0","2692"
"Dirk Hayhurst","Padres","3","0","0","0","1","3",".000",".250","0.0","0","6010"
"Ryan Dempster","Cubs","61","10","0","2","2","19",".164",".387","0.0","0","517"
"Randy Johnson","Diamondbacks","50","7","0","5","4","26",".140",".364","0.0","0","60"
"Josh Barfield","Indians","33","6","0","2","0","10",".182",".394","-0.3","0","3622"
"Tony Pena","Royals","225","38","1","14","6","49",".169",".398","-1.7","3","2240"
"Johnny Estrada","Nationals","53","9","0","4","1","4",".170",".370","-0.4","0","955"
"Brad Penny","Dodgers","26","5","0","2","0","7",".192",".385","0.0","0","535"
"Johan Santana","Mets","78","11","0","1","3","24",".141",".378","0.0","0","755"
"John Maine","Mets","46","5","0","3","6","23",".109",".320","0.0","0","4773"
"Randy Wolf","- - -","58","8","0","2","4","23",".138",".349","0.0","0","976"
"Jeff Suppan","Brewers","50","7","0","1","3","13",".140",".349","0.0","0","633"
"Nelson Figueroa","Mets","12","1","0","0","2","6",".083",".298","0.0","0","683"
"Josh Banks","Padres","23","3","0","0","2","6",".130",".330","0.0","0","5570"
"Brandon Webb","Diamondbacks","67","10","0","11","1","30",".149",".371","-0.1","0","1692"
"Josh Fogg","Reds","22","3","0","0","1","9",".136",".356","0.0","0","989"
"Chris Young","Padres","28","3","1","2","1","11",".107",".383","0.0","0","3196"
"Josh Johnson","Marlins","30","4","0","2","1","18",".133",".361","0.0","0","4567"
"Jo-Jo Reyes","Braves","30","4","0","2","1","8",".133",".361","0.0","0","5559"
"Jair Jurrjens","Braves","58","6","0","0","6","18",".103",".325","0.0","0","5556"
"Paul Maholm","Pirates","65","8","0","3","6","28",".123",".320","0.0","0","8678"
"Zach Duke","Pirates","57","9","0","1","2","20",".158",".344","0.0","0","3840"
"Brooks Conrad","Athletics","19","3","0","2","0","9",".158",".368","-0.2","0","3664"
"Josh Geer","Padres","9","1","0","1","1","4",".111",".311","0.0","0","4781"
"Pat Misch","Giants","9","1","0","1","1","2",".111",".311","0.0","0","5909"
"Dexter Fowler","Rockies","26","4","0","0","0","5",".154",".339","-0.3","0","4062"
"Casey McGehee","Cubs","24","4","0","5","0","8",".167",".368","-0.1","0","6086"
"Shawn Chacon","Astros","24","3","0","0","2","10",".125",".317","0.0","0","424"
"Ricky Nolasco","Marlins","63","9","0","5","2","35",".143",".344","-0.1","0","3830"
"Jamie Moyer","Phillies","51","4","0","1","7","19",".078",".288","-0.1","0","1091"
"Tim Hudson","Braves","41","6","0","2","1","14",".146",".337","0.0","0","921"
"Rob Johnson","Mariners","31","4","1","2","0","6",".129",".355","-0.4","0","8029"
"Derek Lowe","Dodgers","65","9","0","5","3","20",".138",".315","-0.1","0","199"
"Mark Buehrle","White Sox","6","1","0","0","0","3",".167",".333","0.0","0","225"
"Doug Waechter","Marlins","6","1","0","0","0","1",".167",".333","0.0","0","1814"
"Tim Byrdak","Astros","6","1","0","0","0","2",".167",".333","0.0","0","1995"
"Jon Niese","Mets","6","1","0","0","0","4",".167",".333","0.0","0","4424"
"Chad Reineke","Padres","6","1","0","1","0","4",".167",".333","0.0","0","7641"
"Barry Zito","Giants","51","6","0","2","4","10",".118",".299","-0.1","0","944"
"Odalis Perez","Nationals","53","8","0","2","0","12",".151",".340","-0.1","0","668"
"Garrett Mock","Nationals","4","0","0","0","0","3",".000",".200","0.0","0","7335"
"Chris Sampson","Astros","22","3","0","0","1","9",".136",".310","0.0","0","2651"
"Pedro Martinez","Mets","39","6","0","4","0","15",".154",".333","-0.1","0","200"
"Todd Wellemeyer","Cardinals","58","9","0","5","1","29",".155",".322","-0.1","0","1709"
"Jason Perry","Braves","17","2","0","1","0","4",".118",".353","-0.2","0","4710"
"Ian Snell","Pirates","48","6","0","1","2","18",".125",".306","-0.1","0","2227"
"Scott Olsen","Marlins","62","8","0","3","3","28",".129",".298","-0.2","0","4529"
"Oliver Perez","Mets","56","6","0","3","4","23",".107",".292","-0.1","1","1514"
"Joel Pineiro","Cardinals","51","5","0","4","3","35",".098",".305","-0.1","0","1094"
"Edwin Jackson","Rays","4","0","0","0","1","1",".000",".200","0.0","0","1841"
"Matt Garza","Rays","4","0","0","0","1","3",".000",".200","0.0","0","3340"
"Jason Pridie","Twins","4","0","0","0","1","1",".000",".200","-0.3","0","4611"
"Elliot Johnson","Rays","19","3","0","0","0","7",".158",".316","-0.3","0","4751"
"Yovani Gallardo","Brewers","9","1","0","0","0","1",".111",".333","0.0","0","8173"
"Carlos Villanueva","Brewers","17","2","0","2","1","8",".118",".284","0.0","0","4138"
"Corky Miller","Braves","60","5","1","5","5","15",".083",".285","-0.5","0","342"
"Mike Cervenak","Phillies","13","2","0","1","0","5",".154",".308","-0.2","0","3133"
"Matt Chico","Nationals","13","2","0","0","0","4",".154",".308","0.0","0","6068"
"Tom Gorzelanny","Pirates","28","3","0","3","2","12",".107",".274","-0.1","0","6244"
"Ryan Rohlinger","Giants","32","3","0","2","1","8",".094",".309","-0.6","0","2621"
"Kyle Kendrick","Phillies","50","5","0","2","3","24",".100",".271","-0.2","0","6230"
"Chris Volstad","Marlins","26","3","0","0","0","14",".115",".308","-0.1","0","9901"
"Jorge de la Rosa","Rockies","40","6","0","6","0","14",".150",".296","-0.2","0","2047"
"Colt Morton","Padres","15","1","0","1","2","5",".067",".233","-0.2","0","6222"
"Edwin Maysonet","Astros","7","1","0","0","0","2",".143",".286","-0.2","0","5735"
"Yoslan Herrera","Pirates","7","1","0","0","0","1",".143",".286","0.0","0","7759"
"Brett Carroll","Marlins","17","1","0","1","1","6",".059",".288","0.0","0","8066"
"Edgar Gonzalez","Diamondbacks","10","1","0","2","0","3",".100",".300","0.0","0","1727"
"Homer Bailey","Reds","10","1","0","0","0","5",".100",".300","0.0","0","8362"
"Mike Pelfrey","Mets","59","5","0","2","4","18",".085",".241","-0.2","0","5203"
"Jeff Francis","Rockies","39","5","0","1","0","11",".128",".282","-0.2","0","4684"
"Laynce Nix","Brewers","12","1","0","0","1","3",".083",".237","-0.1","0","1766"
"Aaron Harang","Reds","54","7","0","2","0","20",".130",".278","-0.2","0","1451"
"Chad Billingsley","Dodgers","63","6","0","3","4","36",".095",".244","-0.2","0","5842"
"Kevin Correia","Giants","27","3","0","2","1","12",".111",".254","-0.1","0","1767"
"Wandy Rodriguez","Astros","41","5","0","1","0","11",".122",".268","-0.2","0","2586"
"Matt Belisle","Reds","8","1","0","0","0","3",".125",".250","-0.1","0","1837"
"Gil Velazquez","Red Sox","8","1","0","1","0","0",".125",".250","-0.2","0","2070"
"Jonathan Sanchez","Giants","49","5","0","4","1","22",".102",".242","-0.3","0","7507"
"Brett Myers","Phillies","58","4","0","1","4","19",".069",".215","-0.3","0","962"
"Greg Maddux","- - -","55","6","0","3","1","15",".109",".234","-0.2","1","104"
"Kyle Lohse","Cardinals","63","7","0","5","0","20",".111",".238","-0.4","0","739"
"Koyie Hill","Cubs","21","2","0","1","0","12",".095",".238","-0.3","0","1829"
"John Van Benschoten","Pirates","6","0","0","0","1","2",".000",".143","0.0","0","2228"
"Chan Ho Park","Dodgers","9","1","0","0","0","5",".111",".222","-0.1","0","1267"
"Chad Durbin","Phillies","9","1","0","0","0","3",".111",".222","-0.1","0","1442"
"Rich Harden","- - -","27","3","0","1","0","13",".111",".222","-0.2","0","1772"
"Matt Brown","Angels","19","1","0","3","1","10",".053",".205","-0.5","0","6384"
"Ben Sheets","Brewers","67","5","0","5","2","24",".075",".206","-0.4","0","710"
"Dave Bush","Brewers","57","5","0","0","1","21",".088",".209","-0.4","0","4635"
"Ramon Ramirez","Reds","10","1","0","0","0","3",".100",".200","-0.1","0","2899"
"Omir Santos","Orioles","10","1","0","0","0","2",".100",".200","-0.2","0","3583"
"Franklin Morales","Rockies","10","1","0","0","0","2",".100",".200","-0.1","0","5088"
"Shairon Martis","Nationals","7","0","0","0","1","2",".000",".125","-0.1","0","6781"
"Edinson Volquez","Reds","61","6","0","1","0","31",".098",".197","-0.5","0","3990"
"Doug Davis","Diamondbacks","42","4","0","3","0","13",".095",".190","-0.4","0","1244"
"Brian Moehler","Astros","44","1","0","0","4","27",".023",".150","-0.3","0","480"
"Johnny Cueto","Reds","45","2","0","1","2","15",".044",".149","-0.4","0","6893"
"Joe Thurston","Red Sox","8","0","0","0","0","1",".000",".111","-0.1","0","673"
"Eliezer Alfonzo","Giants","11","1","0","1","0","4",".091",".182","-0.3","0","2331"
"John Lannan","Nationals","45","1","0","0","4","24",".022",".124","-0.4","0","7080"
"Burke Badenhop","Marlins","12","1","0","0","0","7",".083",".167","-0.1","0","9736"
"Charlie Morton","Braves","17","1","0","0","0","9",".059",".176","-0.2","0","4676"
"Ubaldo Jimenez","Rockies","67","3","0","0","3","28",".045",".130","-0.7","0","3374"
"Wil Ledezma","- - -","10","0","0","0","1","6",".000",".091","-0.1","0","1669"
"Reid Brignac","Rays","10","0","0","0","1","5",".000",".091","-0.3","0","8380"
"Clayton Kershaw","Dodgers","29","2","0","0","0","13",".069",".138","-0.3","0","2036"
"Andrew Miller","Marlins","30","2","0","3","0","16",".067",".133","-0.3","0","6785"
"Max Scherzer","Diamondbacks","13","0","0","0","1","4",".000",".071","-0.2","0","3137"
"Joe Blanton","- - -","17","1","0","1","0","11",".059",".114","-0.2","0","4849"
"Glendon Rusch","- - -","20","1","0","0","0","3",".050",".100","-0.2","0","707"
"Phil Dumatrait","Pirates","21","1","0","1","0","7",".048",".095","-0.3","0","8598"
"Anibal Sanchez","Marlins","17","0","0","0","1","7",".000",".056","-0.2","0","3284"
"Scott Patterson","- - -","0","0","0","0","0","0",".000",".000","0.0","0","5"
"Troy Percival","Rays","0","0","0","0","0","0",".000",".000","0.0","0","29"
"Scott Schoeneweis","Mets","1","0","0","0","0","0",".000",".000","0.0","0","33"
"Scot Shields","Angels","0","0","0","0","0","0",".000",".000","0.0","0","35"
"Jarrod Washburn","Mariners","6","0","0","0","0","2",".000",".000","-0.2","0","40"
"Matt Wise","Mets","0","0","0","0","0","0",".000",".000","0.0","0","42"
"Miguel Batista","Mariners","0","0","0","0","0","0",".000",".000","0.0","0","46"
"Joe Nelson","Marlins","1","0","0","0","0","0",".000",".000","0.0","0","108"
"Horacio Ramirez","- - -","0","0","0","0","0","0",".000",".000","0.0","0","110"
"John Smoltz","Braves","8","0","0","1","0","2",".000",".000","-0.1","0","115"
"Dan Wheeler","Rays","0","0","0","0","0","0",".000",".000","0.0","0","120"
"Rick Bauer","Indians","0","0","0","0","0","0",".000",".000","0.0","0","125"
"Jason Johnson","Dodgers","7","0","0","0","0","4",".000",".000","-0.1","0","147"
"Jorge Julio","- - -","0","0","0","0","0","0",".000",".000","0.0","0","148"
"John Parrish","Blue Jays","0","0","0","0","0","0",".000",".000","0.0","0","160"
"Sidney Ponson","- - -","2","0","0","0","0","2",".000",".000","0.0","0","161"
"B.J. Ryan","Blue Jays","0","0","0","0","0","0",".000",".000","0.0","0","168"
"Rafael Betancourt","Indians","0","0","0","0","0","0",".000",".000","0.0","0","177"
"Casey Fossum","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","188"
"Darren Oliver","Angels","0","0","0","0","0","0",".000",".000","0.0","0","206"
"Tim Wakefield","Red Sox","3","0","0","0","0","3",".000",".000","0.0","0","219"
"Keith Foulke","Athletics","0","0","0","0","0","0",".000",".000","0.0","0","231"
"Matt Ginter","Indians","0","0","0","0","0","0",".000",".000","0.0","0","233"
"Gary Glover","- - -","0","0","0","0","0","0",".000",".000","0.0","0","234"
"Bob Howry","Cubs","1","0","0","0","0","1",".000",".000","0.0","0","237"
"Damaso Marte","- - -","0","0","0","0","0","0",".000",".000","0.0","0","247"
"Joe Borowski","Indians","0","0","0","0","0","0",".000",".000","0.0","0","267"
"Juan Cruz","Diamondbacks","0","0","0","0","0","0",".000",".000","0.0","0","273"
"Kyle Farnsworth","- - -","0","0","0","0","0","0",".000",".000","0.0","0","278"
"Tom Gordon","Phillies","0","0","0","0","0","0",".000",".000","0.0","0","282"
"Jon Lieber","Cubs","5","0","0","0","0","4",".000",".000","-0.1","0","287"
"Ron Mahay","Royals","0","0","0","0","0","0",".000",".000","0.0","0","290"
"Kerry Wood","Cubs","0","0","0","0","0","0",".000",".000","0.0","0","304"
"Elmer Dessens","Braves","0","0","0","0","0","0",".000",".000","0.0","0","317"
"Bartolo Colon","Red Sox","2","0","0","0","0","2",".000",".000","0.0","0","375"
"Chad Paronto","Astros","2","0","0","0","0","2",".000",".000","0.0","0","399"
"Ricardo Rincon","Mets","0","0","0","0","0","0",".000",".000","0.0","0","401"
"David Riske","Brewers","1","0","0","0","0","0",".000",".000","0.0","0","402"
"Billy Traber","Yankees","0","0","0","0","0","0",".000",".000","0.0","0","410"
"Jake Westbrook","Indians","0","0","0","0","0","0",".000",".000","0.0","0","412"
"Scott Elarton","Indians","0","0","0","0","0","0",".000",".000","0.0","0","426"
"Brian Fuentes","Rockies","0","0","0","0","0","0",".000",".000","0.0","0","429"
"Jason Jennings","Rangers","0","0","0","0","0","0",".000",".000","0.0","0","434"
"Todd Jones","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","436"
"Kent Mercker","Reds","0","0","0","0","0","0",".000",".000","0.0","0","439"
"Dennys Reyes","Twins","0","0","0","0","0","0",".000",".000","0.0","0","444"
"Justin Speier","Angels","0","0","0","0","0","0",".000",".000","0.0","0","451"
"Adam Pettyjohn","Reds","1","0","0","0","0","0",".000",".000","0.0","0","489"
"Mark Redman","Rockies","12","0","0","0","0","6",".000",".000","-0.2","0","491"
"Fernando Rodney","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","494"
"Jamie Walker","Orioles","0","0","0","0","0","0",".000",".000","0.0","0","502"
"Josh Beckett","Red Sox","6","0","0","0","0","3",".000",".000","-0.1","0","510"
"A.J. Burnett","Blue Jays","3","0","0","0","0","1",".000",".000","-0.1","0","512"
"Jason Grilli","- - -","3","0","0","0","0","0",".000",".000","-0.1","0","521"
"Vladimir Nunez","Braves","1","0","0","0","0","1",".000",".000","0.0","0","532"
"R.J. Swindle","Phillies","2","0","0","1","0","0",".000",".000","0.0","0","539"
"Julian Tavarez","- - -","0","0","0","0","0","0",".000",".000","0.0","0","541"
"Doug Brocail","Astros","0","0","0","0","0","0",".000",".000","0.0","0","551"
"Octavio Dotel","White Sox","0","0","0","0","0","0",".000",".000","0.0","0","555"
"Brad Lidge","Phillies","0","0","0","0","0","0",".000",".000","0.0","0","563"
"Scott Linebrink","White Sox","0","0","0","0","0","0",".000",".000","0.0","0","564"
"Billy Wagner","Mets","0","0","0","0","0","0",".000",".000","0.0","0","578"
"Jeremy Affeldt","Reds","1","0","0","0","0","0",".000",".000","0.0","0","583"
"Paul Byrd","- - -","5","0","0","0","0","2",".000",".000","-0.1","0","594"
"Mike MacDougal","White Sox","0","0","0","0","0","0",".000",".000","0.0","0","612"
"Brian Shouse","Brewers","0","0","0","0","0","0",".000",".000","0.0","0","630"
"Eric Gagne","Brewers","0","0","0","0","0","0",".000",".000","0.0","0","650"
"Hideo Nomo","Royals","0","0","0","0","0","0",".000",".000","0.0","0","666"
"Valerio de los Santos","Rockies","3","0","0","0","0","2",".000",".000","-0.1","0","681"
"Chad Fox","Cubs","0","0","0","0","0","0",".000",".000","0.0","0","684"
"Ray King","Nationals","0","0","0","0","0","0",".000",".000","0.0","0","693"
"Luis Vizcaino","Rockies","2","0","0","0","0","1",".000",".000","0.0","0","714"
"Jamey Wright","Rangers","0","0","0","0","0","0",".000",".000","0.0","0","715"
"Grant Balfour","Rays","1","0","0","0","0","1",".000",".000","0.0","0","718"
"Eddie Guardado","- - -","0","0","0","0","0","0",".000",".000","0.0","0","727"
"LaTroy Hawkins","- - -","0","0","0","0","0","0",".000",".000","0.0","0","729"
"Juan Rincon","- - -","0","0","0","0","0","0",".000",".000","0.0","0","752"
"J.C. Romero","Phillies","0","0","0","0","0","0",".000",".000","0.0","0","754"
"Tony Armas Jr.","Mets","3","0","0","0","0","0",".000",".000","0.0","0","761"
"Scott Downs","Blue Jays","0","0","0","0","0","0",".000",".000","0.0","0","773"
"Matt Herges","Rockies","3","0","0","0","0","3",".000",".000","0.0","0","780"
"Carl Pavano","Yankees","0","0","0","0","0","0",".000",".000","0.0","0","790"
"Javier Vazquez","White Sox","2","0","0","0","0","1",".000",".000","0.0","0","801"
"Brandon Knight","Mets","3","0","0","0","0","2",".000",".000","-0.1","0","831"
"Andy Pettitte","Yankees","2","0","0","0","0","1",".000",".000","0.0","0","840"
"Mariano Rivera","Yankees","0","0","0","0","0","0",".000",".000","0.0","0","844"
"John Bale","Royals","0","0","0","0","0","0",".000",".000","0.0","0","864"
"Armando Benitez","Blue Jays","0","0","0","0","0","0",".000",".000","0.0","0","865"
"Steve Trachsel","Orioles","0","0","0","0","0","0",".000",".000","0.0","0","898"
"Tyler Walker","Giants","0","0","0","0","0","0",".000",".000","0.0","0","901"
"David Weathers","Reds","0","0","0","0","0","0",".000",".000","0.0","0","902"
"Chad Bradford","- - -","0","0","0","0","0","0",".000",".000","0.0","0","904"
"Justin Duchscherer","Athletics","6","0","0","0","0","6",".000",".000","-0.1","0","910"
"Mark Mulder","Cardinals","0","0","0","0","0","0",".000",".000","0.0","0","932"
"Brandon Duckworth","Royals","0","0","0","0","0","0",".000",".000","0.0","0","954"
"Vicente Padilla","Rangers","1","0","0","0","0","0",".000",".000","0.0","0","964"
"Carlos Silva","Mariners","4","0","0","0","0","3",".000",".000","-0.1","0","973"
"Joe Beimel","Dodgers","0","0","0","0","0","0",".000",".000","0.0","0","979"
"J.R. House","Astros","3","0","0","1","0","1",".000",".000","-0.1","0","992"
"Al Reyes","Rays","0","0","0","0","0","0",".000",".000","0.0","0","1005"
"Ron Villone","Cardinals","1","0","0","0","0","1",".000",".000","0.0","0","1010"
"Kip Wells","- - -","5","0","0","0","0","3",".000",".000","-0.1","0","1012"
"Alan Embree","Athletics","0","0","0","0","0","0",".000",".000","0.0","0","1030"
"Trevor Hoffman","Padres","0","0","0","0","0","0",".000",".000","0.0","0","1035"
"Brett Tomko","- - -","4","0","0","0","0","2",".000",".000","-0.1","0","1056"
"Ryan Tucker","Marlins","7","0","0","0","0","4",".000",".000","-0.1","0","1062"
"Ryan Franklin","Cardinals","0","0","0","0","0","0",".000",".000","0.0","0","1076"
"Freddy Garcia","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","1077"
"Arthur Rhodes","- - -","0","0","0","0","0","0",".000",".000","0.0","0","1097"
"Rafael Soriano","Braves","0","0","0","0","0","0",".000",".000","0.0","0","1100"
"Joe Nathan","Twins","0","0","0","0","0","0",".000",".000","0.0","0","1122"
"J.T. Snow","Giants","0","0","0","0","0","0",".000",".000","0.0","0","1133"
"Tommy Hunter","Rangers","0","0","0","0","0","0",".000",".000","0.0","0","1157"
"Jason Isringhausen","Cardinals","2","0","0","0","0","1",".000",".000","0.0","0","1158"
"Mike Timlin","Red Sox","0","0","0","0","0","0",".000",".000","0.0","0","1187"
"Jesus Colome","Nationals","0","0","0","0","0","0",".000",".000","0.0","0","1198"
"Bobby Seay","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","1225"
"Tanyon Sturtze","Dodgers","0","0","0","0","0","0",".000",".000","0.0","0","1230"
"Francisco Cordero","Reds","1","0","0","0","0","0",".000",".000","0.0","0","1243"
"Kenny Rogers","Tigers","1","0","0","0","0","1",".000",".000","0.0","0","1277"
"Rudy Seanez","Phillies","0","0","0","0","0","0",".000",".000","0.0","0","1279"
"Chris Carpenter","Cardinals","5","0","0","0","0","3",".000",".000","-0.1","0","1292"
"Scott Eyre","- - -","0","0","0","0","0","0",".000",".000","0.0","0","1300"
"Roy Halladay","Blue Jays","4","0","0","0","0","2",".000",".000","-0.1","0","1303"
"Brandon Lyon","Diamondbacks","0","0","0","0","0","0",".000",".000","0.0","0","1312"
"Justin Miller","Marlins","1","0","0","0","0","1",".000",".000","0.0","0","1313"
"Abraham Nunez","Mets","2","0","0","0","0","0",".000",".000","0.0","0","1420"
"Joaquin Benoit","Rangers","0","0","0","0","0","0",".000",".000","0.0","0","1437"
"Bryan Corey","- - -","0","0","0","0","0","0",".000",".000","0.0","0","1439"
"Brendan Donnelly","Indians","0","0","0","0","0","0",".000",".000","0.0","0","1441"
"Randy Flores","Cardinals","0","0","0","0","0","0",".000",".000","0.0","0","1446"
"Lee Gardner","Marlins","1","0","0","0","0","0",".000",".000","0.0","0","1448"
"Mike Lincoln","Reds","2","0","0","0","0","0",".000",".000","0.0","0","1457"
"Guillermo Mota","Brewers","0","0","0","0","0","0",".000",".000","0.0","0","1467"
"Jon Rauch","- - -","1","0","0","0","0","1",".000",".000","0.0","0","1475"
"John Lackey","Angels","6","0","0","0","0","3",".000",".000","-0.1","0","1507"
"Kirk Saarloos","Athletics","0","0","0","0","0","0",".000",".000","0.0","0","1516"
"Duaner Sanchez","Mets","0","0","0","0","0","0",".000",".000","0.0","0","1518"
"Tyler Yates","Pirates","0","0","0","0","0","0",".000",".000","0.0","0","1527"
"Francis Beltran","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","1530"
"Ryan Bukvich","Orioles","0","0","0","0","0","0",".000",".000","0.0","0","1531"
"Micah Bowie","Rockies","0","0","0","0","0","0",".000",".000","0.0","0","1561"
"Jason Davis","Pirates","8","0","0","0","0","4",".000",".000","-0.1","0","1598"
"Pedro Feliciano","Mets","0","0","0","0","0","0",".000",".000","0.0","0","1601"
"Franklyn German","Rangers","0","0","0","0","0","0",".000",".000","0.0","0","1603"
"Shane Loux","Angels","0","0","0","0","0","0",".000",".000","0.0","0","1613"
"Nate Robertson","Tigers","4","0","0","0","0","3",".000",".000","-0.1","0","1620"
"Salomon Torres","Brewers","1","0","0","0","0","0",".000",".000","0.0","0","1628"
"Cliff Lee","Indians","5","0","0","0","0","4",".000",".000","-0.1","0","1636"
"Francisco Rodriguez","Angels","0","0","0","0","0","0",".000",".000","0.0","0","1642"
"Brian Tallet","Blue Jays","0","0","0","0","0","0",".000",".000","0.0","0","1646"
"Luis Ayala","- - -","1","0","0","0","0","0",".000",".000","0.0","0","1650"
"Russ Springer","Cardinals","0","0","0","0","0","0",".000",".000","0.0","0","1652"
"Oscar Villarreal","Astros","1","0","0","0","0","1",".000",".000","0.0","0","1654"
"Jose Contreras","White Sox","1","0","0","0","0","1",".000",".000","0.0","0","1660"
"Javier Lopez","Red Sox","1","0","0","0","0","1",".000",".000","0.0","0","1663"
"D.J. Carrasco","White Sox","0","0","0","0","0","0",".000",".000","0.0","0","1666"
"Jeremy Bonderman","Tigers","1","0","0","0","0","0",".000",".000","0.0","0","1667"
"Aquilino Lopez","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","1671"
"Trever Miller","Rays","0","0","0","0","0","0",".000",".000","0.0","0","1672"
"Kiko Calero","Athletics","0","0","0","0","0","0",".000",".000","0.0","0","1676"
"Kyle Snyder","Red Sox","0","0","0","0","0","0",".000",".000","0.0","0","1689"
"Derrick Turnbow","Brewers","0","0","0","0","0","0",".000",".000","0.0","0","1694"
"Claudio Vargas","Mets","8","0","0","0","0","6",".000",".000","-0.1","0","1695"
"Dontrelle Willis","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","1703"
"Jose Valverde","Astros","1","0","0","0","0","1",".000",".000","0.0","0","1726"
"Les Walrond","Phillies","1","0","0","0","0","0",".000",".000","0.0","0","1735"
"Aaron Heilman","Mets","1","0","0","0","0","0",".000",".000","0.0","0","1751"
"Roy Corcoran","Mariners","1","0","0","0","0","1",".000",".000","0.0","0","1780"
"Chad Gaudin","- - -","0","0","0","0","0","0",".000",".000","0.0","0","1783"
"Jimmy Gobble","Royals","0","0","0","0","0","0",".000",".000","0.0","0","1791"
"Kevin Gregg","Marlins","1","0","0","0","0","1",".000",".000","0.0","0","1793"
"Michael Gonzalez","Braves","1","0","0","0","0","0",".000",".000","0.0","0","1794"
"J.J. Putz","Mariners","0","0","0","0","0","0",".000",".000","0.0","0","1795"
"Neal Cotts","Cubs","1","0","0","0","0","1",".000",".000","0.0","0","1797"
"Jon Adkins","Reds","0","0","0","0","0","0",".000",".000","0.0","0","1799"
"Geoff Geary","Astros","1","0","0","0","0","0",".000",".000","0.0","0","1813"
"Chad Cordero","Nationals","0","0","0","0","0","0",".000",".000","0.0","0","1816"
