"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"John Valentin","Mets","208","50","3","30","22","37",".240",".695","0.2","0","1375"
"Travis Lee","Phillies","536","142","13","70","54","104",".265",".725","0.7","5","958"
"Carlos Guillen","Mariners","475","124","9","56","46","91",".261",".719","1.5","4","1079"
"Ramon Vazquez","Padres","423","116","2","32","45","79",".274",".706","2.4","7","1058"
"Dan Wilson","Mariners","359","106","6","44","18","81",".295",".721","1.7","1","1102"
"Bry Nelson","Red Sox","34","9","0","2","4","1",".265",".695","-0.2","1","203"
"J.T. Snow","Giants","422","104","6","53","59","90",".246",".704","-1.1","0","1133"
"Tom Prince","Twins","125","28","4","16","14","26",".224",".709","0.5","1","747"
"Alex Sanchez","Brewers","394","114","1","33","31","62",".289",".701","0.7","37","708"
"Rafael Furcal","Braves","636","175","8","47","43","114",".275",".710","2.7","27","88"
"Adrian Beltre","Dodgers","587","151","21","75","37","96",".257",".729","4.0","7","639"
"Jerry Hairston","Orioles","426","114","5","32","34","55",".268",".705","2.9","21","144"
"Chris Donnels","Diamondbacks","80","19","3","16","10","14",".238",".737","-0.1","0","1396"
"Craig Counsell","Diamondbacks","436","123","2","51","45","52",".282",".699","1.9","7","52"
"Roberto Alomar","Mets","590","157","11","53","57","83",".266",".708","1.4","16","860"
"David Dellucci","Diamondbacks","229","56","7","29","28","55",".245",".727","-0.3","2","1402"
"Todd Hundley","Cubs","266","56","16","35","32","80",".211",".722","0.8","0","284"
"Travis Hafner","Rangers","62","15","1","6","8","15",".242",".716","-0.1","0","1573"
"Rich Aurilia","Giants","538","138","15","61","37","90",".257",".718","2.3","1","1106"
"Ben Davis","Mariners","228","59","7","43","18","58",".259",".717","1.1","1","1074"
"Chris Gomez","Devil Rays","461","122","10","46","21","58",".265",".715","1.5","1","1208"
"Julio Lugo","Astros","322","84","8","35","28","74",".261",".710","0.6","9","565"
"Marcus Giles","Braves","213","49","8","23","25","41",".230",".714","0.8","1","89"
"Carlos Febles","Royals","351","86","4","26","41","63",".245",".683","-0.3","16","598"
"Charles Gipson","Mariners","72","17","0","8","9","14",".236",".690","0.9","4","1078"
"Dave Berg","Blue Jays","374","101","4","39","26","57",".270",".704","0.6","0","1288"
"Adam Piatt","Athletics","137","32","5","18","12","33",".234",".704","0.3","2","935"
"Sandy Alomar Jr.","- - -","283","79","7","37","9","33",".279",".712","0.4","0","221"
"Jayson Werth","Blue Jays","46","12","0","6","6","11",".261",".687","0.3","1","1327"
"Shane Halter","Tigers","410","98","10","39","39","92",".239",".704","1.3","0","468"
"Miguel Olivo","White Sox","19","4","1","5","2","5",".211",".707","0.0","0","1638"
"Bobby Hill","Cubs","190","48","4","20","18","42",".253",".704","0.5","6","283"
"Orlando Cabrera","Expos","563","148","7","56","48","53",".263",".701","1.7","25","766"
"Sean Casey","Reds","425","111","6","42","43","47",".261",".696","0.5","2","314"
"Fernando Tatis","Expos","381","87","15","55","35","90",".228",".702","-0.8","2","798"
"Jason Conti","Devil Rays","222","57","3","21","18","55",".257",".698","1.0","4","1199"
"Coco Crisp","Indians","127","33","1","9","11","19",".260",".700","0.1","4","1572"
"Shane Spencer","Yankees","288","71","6","34","31","62",".247",".699","0.6","0","848"
"Eric Owens","Marlins","385","104","4","37","31","33",".270",".690","1.2","26","534"
"Chris Singleton","Orioles","466","122","9","50","21","83",".262",".706","1.7","20","170"
"Reggie Taylor","Reds","287","73","9","38","14","79",".254",".719","0.4","11","358"
"Darin Erstad","Angels","625","177","10","73","27","67",".283",".702","3.6","23","11"
"Ben Petrick","Rockies","95","20","5","11","9","33",".211",".704","-0.2","0","1471"
"Izzy Alcantara","Brewers","32","8","2","5","0","6",".250",".719","-0.3","0","1558"
"Russ Ortiz","Giants","69","17","2","9","6","17",".246",".704","1.0","0","1124"
"Eric Byrnes","Athletics","94","23","3","11","3","17",".245",".710","0.1","3","905"
"D'Angelo Jimenez","- - -","429","108","4","44","50","73",".252",".677","1.2","6","1038"
"Tomas Perez","Phillies","212","53","5","20","21","40",".250",".711","0.1","1","965"
"Carlos Baerga","Red Sox","182","52","2","19","7","20",".286",".695","-0.1","6","175"
"Luis Rivas","Twins","316","81","4","35","19","51",".256",".697","0.4","9","753"
"Juan Pierre","Rockies","592","170","1","35","31","52",".287",".675","1.8","47","443"
"Ray Lankford","Padres","205","46","6","26","30","61",".224",".682","-1.3","2","1044"
"Juan Brito","Royals","23","7","0","1","0","3",".304",".696","0.0","0","592"
"Chris Stynes","Cubs","195","47","5","26","21","29",".241",".688","0.2","1","303"
"Pablo Ozuna","Marlins","47","13","0","3","1","3",".277",".704","0.1","1","1469"
"Vance Wilson","Mets","163","40","5","26","5","32",".245",".682","0.5","0","903"
"Damian Jackson","Tigers","245","63","1","25","21","36",".257",".679","0.8","12","471"
"Gabe Kapler","- - -","315","88","2","34","16","53",".279",".688","-0.1","11","1256"
"Pokey Reese","Pirates","421","111","4","50","41","81",".264",".681","2.5","12","1004"
"Michael Young","Rangers","573","150","9","62","41","112",".262",".690","1.0","6","1286"
"Ricky Gutierrez","Indians","353","97","4","38","20","48",".275",".671","-1.3","0","387"
"Aaron Rowand","White Sox","302","78","7","29","12","54",".258",".692","0.7","0","254"
"Fernando Vina","Cardinals","622","168","1","54","44","36",".270",".670","0.5","17","1189"
"Tony Womack","Diamondbacks","590","160","5","57","46","80",".271",".678","0.7","29","78"
"Chad Kreuter","Dodgers","95","25","2","12","10","31",".263",".712","0.4","1","661"
"Andy Fox","Marlins","435","109","4","41","49","94",".251",".671","0.9","31","1379"
"Jimmy Rollins","Phillies","637","156","11","60","54","103",".245",".686","1.5","31","971"
"Kit Pellow","Royals","63","15","1","5","9","21",".238",".644","-0.2","1","1576"
"Scott Podsednik","Mariners","20","4","1","5","4","6",".200",".670","0.0","0","1095"
"Jeromy Burnitz","Mets","479","103","19","54","58","135",".215",".677","0.7","10","867"
"Brad Ausmus","Astros","447","115","6","50","38","71",".257",".675","0.5","2","546"
"Robert Machado","- - -","211","55","3","22","17","41",".261",".695","0.5","0","289"
"Terry Shumpert","Rockies","234","55","6","21","21","41",".235",".676","-0.9","4","449"
"Dee Brown","Royals","51","12","1","7","4","20",".235",".683","0.0","0","593"
"Terrence Long","Athletics","587","141","16","67","48","96",".240",".689","0.6","3","927"
"Brent Butler","Rockies","344","89","9","42","10","40",".259",".699","-1.2","2","423"
"Mark Quinn","Royals","76","18","2","11","5","15",".237",".670","-0.4","2","621"
"Ramon Santiago","Tigers","222","54","4","20","13","48",".243",".671","0.6","8","1417"
"Lee Stevens","- - -","358","73","15","57","54","89",".204",".682","-1.2","1","796"
"Juan Rivera","Yankees","83","22","1","6","6","10",".265",".673","-0.7","1","843"
"Marlon Anderson","Phillies","539","139","8","48","42","71",".258",".696","0.3","5","947"
"Kevin Brown","Dodgers","20","5","1","2","0","11",".250",".700","0.2","0","642"
"Luis Garcia","Orioles","3","1","0","0","0","1",".333",".667","0.0","0","140"
"Izzy Molina","Orioles","3","1","0","0","0","0",".333",".667","0.0","0","156"
"Jeff Fassero","- - -","3","1","0","0","0","2",".333",".667","0.0","0","279"
"Scott Sullivan","Reds","3","1","0","0","0","1",".333",".667","0.0","0","357"
"Paul Shuey","- - -","3","1","0","0","0","2",".333",".667","0.0","0","406"
"Justin Speier","Rockies","3","1","0","0","0","2",".333",".667","0.0","0","451"
"Paul Quantrill","Dodgers","3","1","0","0","0","2",".333",".667","0.0","0","669"
"Everett Stull","Brewers","3","1","0","0","0","1",".333",".667","0.0","0","712"
"Dave Veres","Cardinals","3","1","0","0","0","1",".333",".667","0.0","0","1188"
"Chris Nichting","Rockies","3","1","0","0","0","0",".333",".667","0.0","0","1414"
"Danny Klassen","Diamondbacks","3","1","0","0","0","1",".333",".667","0.0","0","1455"
"Shane Nance","Brewers","3","1","0","1","0","2",".333",".667","0.0","0","1584"
"Randy Velarde","Athletics","133","30","2","8","15","32",".226",".656","0.0","3","942"
"Roger Cedeno","Mets","511","133","7","41","42","92",".260",".664","-0.3","25","869"
"Tom Goodwin","Giants","154","40","1","17","14","25",".260",".659","0.6","16","1114"
"Mike Bordick","Orioles","367","85","8","36","35","63",".232",".667","1.4","7","129"
"Jose Offerman","- - -","284","66","5","31","37","38",".232",".655","-0.2","9","205"
"Gary Bennett","Rockies","291","77","4","26","15","45",".265",".668","-0.5","1","420"
"George Lombard","Tigers","241","58","5","13","20","78",".241",".674","0.0","13","101"
"Luke Allen","Dodgers","7","1","0","0","2","3",".143",".619","0.0","0","1586"
"Chris Richard","Orioles","155","36","4","21","12","30",".232",".673","-0.4","0","163"
"Raul Gonzalez","- - -","104","27","3","12","6","22",".260",".672","0.0","4","1553"
"Tom Lampkin","Padres","281","61","10","37","38","59",".217",".679","1.0","4","1043"
"Jose Macias","- - -","338","84","7","39","21","57",".249",".672","-0.1","8","476"
"Ben Broussard","Indians","112","27","4","9","7","25",".241",".676","-0.2","0","312"
"Damion Easley","Tigers","304","68","8","30","27","43",".224",".663","1.0","1","464"
"Felipe Lopez","Blue Jays","282","64","8","34","23","90",".227",".673","0.3","5","1311"
"Kevin Orie","Cubs","32","9","0","5","1","4",".281",".681","0.2","0","1616"
"John Flaherty","Devil Rays","281","73","4","33","15","50",".260",".669","0.7","2","1206"
"Corey Patterson","Cubs","592","150","14","54","19","142",".253",".676","0.2","18","300"
"Cristian Guzman","Twins","623","170","9","59","17","79",".273",".677","1.1","12","728"
"Rey Sanchez","Red Sox","357","102","1","38","17","31",".286",".662","1.1","2","213"
"Wes Helms","Braves","210","51","6","22","11","57",".243",".687","0.0","1","94"
"Ramon Hernandez","Athletics","403","94","7","42","43","64",".233",".648","1.0","0","918"
"Wendell Magee","Tigers","347","94","6","35","10","64",".271",".673","-0.9","2","477"
"Rondell White","Yankees","455","109","14","62","25","86",".240",".666","-0.6","1","856"
"Jeff Liefer","White Sox","204","47","7","26","19","60",".230",".667","-0.3","0","245"
"Frank Menechino","Athletics","132","27","3","15","20","32",".205",".637","0.5","0","931"
"Armando Rios","Pirates","208","55","1","24","16","39",".264",".650","0.0","1","1006"
"Royce Clayton","White Sox","342","86","7","35","20","67",".251",".661","1.0","5","226"
"Andy Sheets","Devil Rays","149","37","4","22","12","41",".248",".656","0.9","2","1226"
"Tsuyoshi Shinjo","Giants","362","86","9","37","24","46",".238",".664","1.3","5","1132"
"Darren Lewis","Cubs","79","19","0","7","7","11",".241",".630","0.6","1","286"
"Mark Little","- - -","130","27","0","7","15","34",".208",".619","0.2","2","438"
"Barry Larkin","Reds","507","124","7","47","44","57",".245",".672","-0.1","13","335"
"Mark Grudzielanek","Dodgers","536","145","9","50","22","89",".271",".665","1.2","4","653"
"Hiram Bocachica","- - -","168","37","8","17","10","41",".220",".669","-0.6","3","1404"
"Toby Hall","Devil Rays","330","85","6","42","17","27",".258",".669","0.5","0","1210"
"Miguel Cairo","Cardinals","184","46","2","23","13","36",".250",".660","0.2","1","1412"
"Carl Crawford","Devil Rays","259","67","2","30","9","41",".259",".661","0.7","9","1201"
"Bill Selby","Indians","159","34","6","21","15","27",".214",".675","-0.4","0","405"
"Javy Lopez","Braves","347","81","11","52","26","63",".233",".670","0.2","0","103"
"Deivi Cruz","Padres","514","135","7","47","22","58",".263",".660","-0.5","2","1025"
"Jose Flores","Athletics","3","0","0","0","1","0",".000",".400","0.0","1","1602"
"Ron Coomer","Yankees","148","39","3","17","6","23",".264",".662","-0.8","0","816"
"Aramis Ramirez","Pirates","522","122","18","71","29","95",".234",".666","-0.9","2","1002"
"Jose Guillen","- - -","240","57","8","31","14","43",".238",".653","-1.5","4","57"
"Sean Burroughs","Padres","192","52","1","11","12","30",".271",".640","0.0","2","1021"
"Chad Hermansen","- - -","237","49","8","18","22","82",".207",".651","0.0","7","991"
"Charles Johnson","Marlins","244","53","6","36","31","61",".217",".670","0.3","0","523"
"Ryan Ludwick","Rangers","81","19","1","9","7","24",".235",".641","-0.2","2","1260"
"Travis Fryman","Indians","397","86","11","55","40","82",".217",".642","-1.2","0","385"
"Jose Leon","Orioles","89","22","3","10","3","20",".247",".650","-0.1","1","149"
"Mike DiFelice","Cardinals","174","40","4","19","17","42",".230",".660","0.4","0","1151"
"Abraham Nunez","Pirates","253","59","2","15","27","44",".233",".631","0.0","3","1420"
"Wiki Gonzalez","Padres","164","36","1","20","27","24",".220",".629","0.1","0","1033"
"Benny Agbayani","- - -","154","35","4","27","16","40",".227",".642","-0.2","1","416"
"Angel Berroa","Royals","75","17","0","5","7","10",".227",".648","0.2","3","591"
"Denny Hocking","Twins","260","65","2","25","24","44",".250",".633","-0.2","0","730"
"Jack Wilson","Pirates","527","133","4","47","37","74",".252",".638","0.4","5","1017"
"Jose Ortiz","Rockies","192","48","1","12","16","30",".250",".627","-0.2","2","442"
"Hank Blalock","Rangers","147","31","3","17","20","43",".211",".632","-0.2","0","1419"
"Kerry Robinson","Cardinals","181","47","1","15","11","29",".260",".660","0.1","7","1179"
"Humberto Cota","Pirates","17","5","0","0","1","4",".294",".686","0.1","0","1595"
"Luis Alicea","Royals","237","54","1","23","32","34",".228",".613","-0.8","2","584"
"Mitch Meluskey","Tigers","27","6","0","1","5","3",".222",".575","0.0","0","478"
"Jeff Cirillo","Mariners","485","121","6","54","31","67",".249",".629","1.0","8","1073"
"Aaron Guiel","Royals","240","56","4","38","19","61",".233",".633","-1.2","1","1503"
"Bill Haselman","Rangers","179","44","3","18","11","25",".246",".632","-0.1","0","1254"
"Russ Johnson","Devil Rays","111","24","1","12","16","22",".216",".609","0.1","5","1216"
"Ruben Rivera","Rangers","158","33","4","14","17","45",".209",".612","0.2","4","1550"
"Glendon Rusch","Brewers","66","19","1","8","1","24",".288",".632","0.7","0","707"
"Brook Fordyce","Orioles","130","30","1","8","9","19",".231",".616","0.1","1","138"
"Brent Mayne","Royals","326","77","4","30","34","54",".236",".619","0.0","4","614"
"Jose Molina","Angels","70","19","0","5","5","15",".271",".626","0.0","0","25"
"Tim Raines","Marlins","89","17","1","7","22","19",".191",".609","-0.3","0","1406"
"Luis Ugueto","Mariners","23","5","1","1","2","8",".217",".628","-0.1","8","1400"
"Roosevelt Brown","Cubs","204","43","3","23","23","50",".211",".612","0.4","2","268"
"Jason Romano","- - -","91","23","0","5","7","24",".253",".622","-0.2","6","1278"
"Doug Glanville","Phillies","422","105","6","29","25","57",".249",".636","0.6","19","956"
"Mike Matheny","Cardinals","315","77","3","35","32","49",".244",".630","0.4","1","1169"
"Brian Roberts","Orioles","128","29","1","11","15","21",".227",".605","-0.1","9","166"
"Juan Uribe","Rockies","566","136","6","49","34","120",".240",".627","-1.6","9","454"
"Alex Gonzalez","Marlins","151","34","2","18","12","32",".225",".620","0.5","3","520"
"Alex Cintron","Diamondbacks","75","16","0","4","12","13",".213",".615","0.0","0","50"
"Geronimo Gil","Orioles","422","98","12","45","21","88",".232",".632","0.2","2","142"
"Tony Torcato","Giants","11","3","0","0","0","2",".273",".636","-0.1","0","1134"
"Wilkin Ruan","Dodgers","11","3","0","3","0","2",".273",".636","0.0","0","1622"
"Paul Bako","Brewers","234","55","4","20","20","46",".235",".624","0.0","0","676"
"Josh Bard","Indians","90","20","3","12","4","13",".222",".633","0.0","0","1578"
"Walt McKeel","Rockies","13","4","0","0","0","3",".308",".615","0.0","0","1545"
"Rod Barajas","Diamondbacks","154","36","3","23","10","25",".234",".645","-0.3","1","45"
"Jose Nieves","Angels","97","28","0","6","2","14",".289",".612","-0.5","1","26"
"Greg Vaughn","Devil Rays","251","41","8","29","41","82",".163",".601","-0.3","3","1233"
"Hee Seop Choi","Cubs","50","9","2","4","7","15",".180",".601","-0.4","0","270"
"John McDonald","Indians","264","66","1","12","10","50",".250",".614","0.5","3","395"
"Brandon Berger","Royals","134","27","6","17","8","32",".201",".643","-0.4","1","590"
"Joe Borchard","White Sox","36","8","2","5","1","14",".222",".632","-0.2","0","224"
"Brady Anderson","Indians","80","13","1","5","18","23",".163",".577","-0.4","4","364"
"Matt Cepicky","Expos","74","16","3","15","4","21",".216",".635","-0.3","0","1562"
"Mark Johnson","White Sox","263","55","4","18","30","52",".209",".590","0.3","0","240"
"Juan Castro","Reds","82","18","2","11","7","18",".220",".607","0.0","0","315"
"Bill Hall","Brewers","36","7","1","5","3","13",".194",".618","-0.2","0","1605"
"Denny Neagle","Rockies","45","12","0","1","0","11",".267",".622","0.3","0","441"
"Mike Mordecai","- - -","151","37","0","11","13","27",".245",".611","0.0","2","1385"
"Marlon Byrd","Phillies","35","8","1","1","1","8",".229",".621","-0.2","0","950"
"Pedro Feliz","Giants","146","37","2","13","6","27",".253",".617","0.5","0","1112"
"Brent Abernathy","Devil Rays","463","112","2","40","25","46",".242",".599","-0.3","10","1192"
"Delino DeShields","Cubs","146","28","3","10","21","38",".192",".600","0.3","10","275"
"Woody Williams","Cardinals","29","6","1","3","0","9",".207",".640","0.3","0","1190"
"Vinny Castilla","Braves","543","126","12","61","22","69",".232",".616","-1.5","4","84"
"Brandon Inge","Tigers","321","65","7","24","24","101",".202",".599","0.1","1","470"
"Ron Villone","Pirates","16","4","0","1","0","3",".250",".625","0.1","0","1010"
"CC Sabathia","Indians","5","1","0","0","1","1",".200",".533","0.0","0","404"
"Josh Paul","White Sox","104","25","0","11","9","22",".240",".581","-0.1","2","251"
"Chris Magruder","Indians","258","56","6","29","15","55",".217",".614","-0.1","2","392"
"Peter Bergeron","Expos","123","23","0","7","22","44",".187",".554","-0.2","10","763"
"Chuck Knoblauch","Royals","300","63","6","22","28","32",".210",".584","-0.8","19","609"
"Rey Ordonez","Mets","460","117","1","42","24","46",".254",".616","0.8","2","889"
"Adrian Brown","Pirates","208","45","1","21","19","34",".216",".582","-0.7","10","985"
"Donzell McDonald","Royals","22","4","0","1","4","5",".182",".569","-0.2","1","615"
"Gregg Zaun","Astros","185","41","3","24","12","36",".222",".594","-0.3","1","580"
"Jay Canizaro","Twins","112","24","0","11","10","22",".214",".584","-0.1","0","722"
"Oscar Salazar","Tigers","21","4","1","3","1","2",".190",".608","0.0","0","495"
"Keith Lockhart","Braves","296","64","5","32","27","50",".216",".613","-0.3","0","1380"
"Wily Mo Pena","Reds","18","4","1","1","0","11",".222",".611","0.0","0","344"
"Luis Ordaz","Royals","94","21","0","4","12","13",".223",".553","-0.4","2","298"
"Earl Snyder","Indians","55","11","1","4","6","21",".200",".570","-0.4","0","1481"
"Bengie Molina","Angels","428","105","5","47","15","34",".245",".596","-0.9","0","24"
"Jeff Reboulet","Dodgers","48","10","0","2","6","13",".208",".562","-0.3","0","1389"
"Jack Cust","Rockies","65","11","1","8","12","32",".169",".541","-0.6","0","1564"
"Henry Blanco","Braves","221","45","6","22","20","51",".204",".602","-0.3","0","81"
"Trenidad Hubbard","Padres","129","27","1","7","14","28",".209",".556","-0.2","9","1036"
"Julius Matos","Padres","185","44","2","19","9","33",".238",".566","-0.7","1","1509"
"Ken Huckaby","Blue Jays","273","67","3","22","9","44",".245",".577","-0.4","0","1306"
"Joe Borowski","Cubs","7","2","0","0","0","5",".286",".571","0.1","0","267"
"Jeff Weaver","- - -","7","2","0","1","0","4",".286",".571","0.1","0","503"
"Eric Munson","Tigers","59","11","2","5","6","11",".186",".557","-0.3","0","481"
"Mike Rivera","Tigers","132","30","1","11","4","35",".227",".579","-0.2","0","493"
"Joey Hamilton","Reds","28","7","0","1","0","7",".250",".599","0.2","0","328"
"Mark Johnson","Mets","51","7","1","4","9","18",".137",".541","-0.1","0","1376"
"Jeff DaVanon","Angels","30","5","1","4","2","6",".167",".585","0.0","1","1440"
"Willie Harris","White Sox","163","38","2","12","9","21",".233",".565","-0.3","8","236"
"Tony Clark","Red Sox","275","57","3","29","21","57",".207",".556","-1.5","0","182"
"Jay Bell","Diamondbacks","49","8","2","11","5","9",".163",".556","-0.1","0","48"
"Bud Smith","Cardinals","14","3","0","1","1","4",".214",".552","0.1","0","1182"
"Joe Girardi","Cubs","234","53","1","13","16","35",".226",".565","-0.5","1","280"
"Felix Escalona","Devil Rays","157","34","0","9","3","44",".217",".555","0.0","7","1204"
"Darrin Fletcher","Blue Jays","127","28","3","22","4","13",".220",".577","-0.3","0","1302"
"Adam Everett","Astros","88","17","0","4","12","19",".193",".524","-0.2","3","1430"
"Neifi Perez","Royals","554","131","3","37","20","53",".236",".564","-2.9","8","620"
"Jose Acevedo","Reds","7","1","0","2","1","6",".143",".536","0.1","0","307"
"Esteban German","Athletics","35","7","0","0","4","11",".200",".500","-0.3","1","1449"
"Ronnie Belliard","Brewers","289","61","3","26","18","46",".211",".544","-2.1","2","677"
"Cesar Izturis","Dodgers","439","102","1","31","14","39",".232",".556","-0.8","7","656"
"Einar Diaz","Indians","320","66","2","16","17","27",".206",".542","-0.7","0","378"
"Casey Blake","Twins","20","4","0","1","2","7",".200",".523","-0.2","0","719"
"Eddie Perez","Indians","117","25","0","4","5","25",".214",".543","-0.4","0","400"
"Marco Scutaro","Mets","36","8","1","6","0","11",".222",".577","-0.2","0","1555"
"Homer Bush","- - -","132","30","1","7","5","25",".227",".531","-0.8","4","1425"
"Andy Benes","Cardinals","34","7","1","2","1","9",".206",".552","0.2","0","1144"
"Shawn Chacon","Rockies","35","9","0","2","0","14",".257",".543","0.1","0","424"
"Chris Truby","- - -","382","82","4","22","10","98",".215",".552","-1.7","2","799"
"Livan Hernandez","Giants","64","15","0","6","0","9",".234",".559","0.5","0","1116"
"Enrique Wilson","Yankees","105","19","2","11","8","22",".181",".534","-0.9","1","858"
"Joe McEwing","Mets","196","39","3","26","9","50",".199",".538","-0.8","4","887"
"Joe Roa","Phillies","25","6","0","2","1","5",".240",".539","0.2","0","969"
"Shawon Dunston","Giants","147","34","1","9","3","33",".231",".536","-1.3","1","1401"
"Jason Smith","Devil Rays","65","13","1","6","2","24",".200",".547","-0.6","3","1227"
"Barry Wesson","Astros","20","4","0","1","1","5",".200",".538","-0.4","0","1552"
"Joe Lawrence","Blue Jays","150","27","2","15","16","38",".180",".508","-0.9","2","1308"
"Valerio de los Santos","Brewers","2","0","0","0","1","1",".000",".333","0.0","0","681"
"Jose Santiago","Phillies","2","0","0","0","1","1",".000",".333","0.0","0","972"
"Carlos Silva","Phillies","2","0","0","0","1","1",".000",".333","0.0","0","973"
"Andres Torres","Tigers","70","14","0","3","6","16",".200",".509","-0.6","2","1488"
"Luis Lopez","- - -","117","23","2","10","5","21",".197",".529","-0.3","1","695"
"Jason Simontacchi","Cardinals","50","12","0","2","2","15",".240",".509","0.3","0","1181"
"Matt Walbeck","Tigers","85","20","0","3","3","14",".235",".517","-0.3","0","501"
"Craig Paquette","Tigers","252","49","4","20","10","53",".194",".528","-1.9","1","484"
"Cesar Crespo","Padres","29","5","0","0","3","6",".172",".491","-0.1","3","1024"
"Zach Day","Expos","6","1","0","0","1","4",".167",".452","0.0","0","1496"
"Wilton Guerrero","- - -","140","31","0","5","7","32",".221",".509","-0.9","7","1378"
"Brady Clark","- - -","78","15","0","10","7","11",".192",".511","-0.9","1","1398"
"Freddy Sanchez","Red Sox","16","3","0","2","2","3",".188",".465","0.0","0","1624"
"Jared Fernandez","Reds","10","2","0","1","1","7",".200",".473","0.1","0","324"
"Michael Tejera","Marlins","37","7","1","5","1","6",".189",".501","0.2","0","542"
"DeWayne Wise","Blue Jays","112","20","3","13","4","15",".179",".519","-0.5","5","1554"
"Brandon Duckworth","Phillies","48","9","0","4","5","11",".188",".472","0.3","0","954"
"Augie Ojeda","Cubs","70","13","0","4","5","5",".186",".490","-0.5","1","297"
"Ryan Christenson","Brewers","58","9","1","3","5","13",".155",".498","0.0","0","1594"
"Sun-Woo Kim","- - -","8","2","0","0","0","2",".250",".500","0.0","0","197"
"Kyle Lohse","Twins","4","1","0","0","0","1",".250",".500","0.0","0","739"
"Johan Santana","Twins","4","1","0","0","0","0",".250",".500","0.0","0","755"
"Hector Mercado","Phillies","4","1","0","0","0","2",".250",".500","0.0","0","960"
"Josh Pearce","Cardinals","4","1","0","1","0","0",".250",".500","0.0","0","1175"
"Guillermo Mota","Dodgers","4","1","0","0","0","2",".250",".500","0.0","0","1467"
"Alex Pelaez","Padres","8","2","0","0","0","0",".250",".500","0.0","0","1470"
"Jake Peavy","Padres","33","7","0","2","0","13",".212",".515","0.1","0","1051"
"Mike Mahoney","Cubs","29","6","0","3","1","10",".207",".544","-0.1","0","1544"
"Mark Prior","Cubs","35","6","0","4","2","15",".171",".502","0.2","0","301"
"Jason Tyner","Devil Rays","168","36","0","9","7","19",".214",".487","-0.8","7","1232"
"David McCarty","- - -","66","9","2","4","6","19",".136",".472","-0.3","0","1462"
"Kevin Millwood","Braves","70","14","1","11","0","27",".200",".514","0.3","0","106"
"Bruce Aven","Indians","17","2","0","0","4","4",".118",".403","-0.1","1","366"
"Joey Eischen","Expos","8","1","0","0","1","3",".125",".472","0.0","0","774"
"Raul Casanova","- - -","88","16","1","8","10","19",".182",".497","-1.0","0","680"
"Al Leiter","Mets","53","8","0","2","8","28",".151",".432","0.3","0","883"
"Mark Sweeney","Padres","65","11","1","4","4","19",".169",".479","-0.6","0","1408"
"Mike Colangelo","Athletics","23","4","0","0","1","2",".174",".457","-0.3","0","907"
"John Thomson","- - -","52","11","0","3","3","19",".212",".462","0.1","0","453"
"Brian Tollberg","Padres","19","3","0","0","2","5",".158",".449","0.1","0","1055"
"Elmer Dessens","Reds","45","9","0","5","3","11",".200",".450","0.2","0","317"
"Chris Snelling","Mariners","27","4","1","3","2","4",".148",".466","-0.4","0","1480"
"Robert Person","Phillies","24","2","2","7","2","17",".083",".487","0.1","0","966"
"Jorge Fabregas","- - -","155","28","3","22","8","13",".181",".480","-0.8","0","12"
"Kurt Ainsworth","Giants","6","1","0","0","0","1",".167",".500","0.0","0","1431"
"Bobby Smith","Devil Rays","63","11","1","6","3","25",".175",".466","-0.3","0","1493"
"Jason Middlebrook","- - -","11","2","0","0","1","3",".182",".432","0.1","0","1048"
"Keith Osik","Pirates","100","16","2","11","6","25",".160",".461","-0.3","0","1001"
"Henry Mateo","Expos","23","4","0","0","2","6",".174",".501","-0.3","2","1461"
"Miguel Batista","Diamondbacks","51","8","1","2","3","28",".157",".459","0.1","0","46"
"Carl Pavano","- - -","40","8","0","2","0","12",".200",".475","0.1","0","790"
"Donnie Sadler","- - -","98","16","0","7","7","19",".163",".436","-1.3","5","627"
"Denny Stark","Rockies","41","7","1","4","0","19",".171",".484","0.0","0","452"
"Kip Wells","Pirates","63","12","1","5","0","28",".190",".460","0.2","0","1012"
"Steve Smyth","Cubs","9","2","0","1","0","1",".222",".444","0.0","0","1577"
"Jim Rushford","Brewers","77","11","1","6","6","9",".143",".422","-1.0","0","1623"
"Omar Daal","Dodgers","39","6","1","4","1","11",".154",".457","0.1","0","646"
"Randy Wolf","Phillies","60","8","1","4","4","24",".133",".438","0.2","0","976"
"Calvin Murray","- - -","93","13","0","1","7","17",".140",".423","-0.2","4","1262"
"Odalis Perez","Dodgers","64","10","1","4","1","13",".156",".450","0.2","0","668"
"Gookie Dawkins","Reds","48","6","0","0","6","21",".125",".389","-0.6","2","316"
"Mike Moriarty","Orioles","16","3","0","3","0","2",".188",".438","-0.3","0","158"
"Alan Zinter","Astros","44","6","2","3","0","19",".136",".455","-0.4","0","581"
"Craig Monroe","Tigers","25","3","1","1","0","5",".120",".434","-0.5","0","1464"
"Matt Morris","Cardinals","71","12","0","3","3","23",".169",".414","0.1","0","1172"
"Kerry Wood","Cubs","72","12","1","5","3","28",".167",".408","0.1","0","304"
"Wil Nieves","Padres","72","13","0","3","4","15",".181",".474","-0.4","1","1556"
"Greg Maddux","Braves","59","11","0","2","0","8",".186",".424","0.1","1","104"
"Jolbert Cabrera","- - -","84","12","0","8","7","15",".143",".382","-1.3","1","373"
