"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Gabe Kapler","Tigers","416","102","18","49","42","74",".245",".762","1.8","11","1256"
"Adrian Brown","Pirates","226","61","4","17","33","39",".270",".727","-0.5","5","985"
"Devon White","Dodgers","474","127","14","68","39","88",".268",".744","0.5","19","1013862"
"Matt Franco","Mets","132","31","4","21","28","21",".235",".730","0.1","0","1499"
"Dave Berg","Marlins","304","87","3","25","27","59",".286",".730","1.6","2","1288"
"John Halama","Mariners","5","1","0","0","1","2",".200",".733","0.1","0","1080"
"Richard Hidalgo","Astros","383","87","15","56","56","73",".227",".748","1.3","8","561"
"Miguel Tejada","Athletics","593","149","21","84","57","94",".251",".751","2.8","8","941"
"Scott Spiezio","Athletics","247","60","8","33","29","36",".243",".761","0.1","0","37"
"Todd Walker","Twins","531","148","6","46","52","83",".279",".740","-0.3","18","359"
"Pokey Reese","Reds","585","167","10","52","35","81",".285",".747","4.3","38","1004"
"Damian Miller","Diamondbacks","296","80","11","47","19","78",".270",".762","1.1","0","65"
"Jerry Hairston","Orioles","175","47","4","17","11","24",".269",".740","1.0","9","144"
"Hal Morris","Reds","102","29","0","16","10","21",".284",".721","0.0","0","1009209"
"John Smoltz","Braves","62","17","1","7","5","28",".274",".725","0.9","0","115"
"Ramon Martinez","Giants","144","38","5","19","14","17",".264",".737","0.8","1","1120"
"Edgar Renteria","Cardinals","585","161","11","63","53","82",".275",".734","1.2","37","1178"
"Edgard Clemente","Rockies","162","41","8","25","7","46",".253",".770","-0.5","0","1002337"
"Mike Bordick","Orioles","631","175","10","77","54","102",".277",".737","4.4","14","129"
"Tim Hudson","Athletics","4","1","0","0","1","2",".250",".650","0.1","0","921"
"Kevin Jordan","Phillies","347","99","4","51","24","34",".285",".726","0.9","0","1006610"
"Wally Joyner","Padres","323","80","5","43","58","54",".248",".713","0.9","0","1006637"
"Jay Payton","Mets","8","2","0","1","0","2",".250",".708","0.1","1","890"
"Kurt Abbott","Rockies","286","78","8","41","16","69",".273",".740","-1.0","3","1000013"
"Orlando Palmeiro","Angels","317","88","1","23","39","30",".278",".696","0.5","5","28"
"Herbert Perry","Devil Rays","209","53","6","32","16","42",".254",".728","0.0","0","1270"
"Chad Allen","Twins","481","133","10","46","37","89",".277",".725","-0.9","14","122"
"Alex Gonzalez","Marlins","560","155","14","59","15","113",".277",".739","0.2","3","520"
"Mike Lowell","Marlins","308","78","12","47","26","69",".253",".736","0.5","0","527"
"Scott Pose","Royals","137","39","0","12","21","22",".285",".684","-0.3","6","1010464"
"Lenny Harris","- - -","187","58","1","20","6","7",".310",".726","-0.4","2","1394"
"Wilton Guerrero","Expos","315","92","2","31","13","38",".292",".727","-0.8","7","1378"
"Bill Haselman","Tigers","143","39","4","14","10","26",".273",".733","0.2","2","1254"
"Russ Davis","Mariners","432","106","21","59","32","111",".245",".739","-0.6","3","1003076"
"Marquis Grissom","Brewers","603","161","20","83","49","109",".267",".734","0.0","24","652"
"Tony Eusebio","Astros","323","88","4","33","40","67",".272",".709","1.4","0","1003854"
"Raul Ibanez","Mariners","209","54","9","27","17","32",".258",".734","0.2","5","607"
"Ryan McGuire","Expos","140","31","2","18","27","33",".221",".690","-0.2","1","155"
"Terrell Lowery","Devil Rays","185","48","2","17","19","53",".259",".714","-0.7","0","1007791"
"Scott Servais","Giants","198","54","5","21","13","31",".273",".726","0.2","0","1011756"
"Stan Javier","- - -","397","113","3","34","38","63",".285",".712","-0.7","16","1006372"
"Greg Myers","- - -","200","53","5","24","26","30",".265",".718","0.6","0","933"
"Jeff Frye","Red Sox","114","32","1","12","14","11",".281",".695","-0.5","2","1004378"
"Joe McEwing","Cardinals","513","141","9","44","41","87",".275",".730","1.7","7","887"
"Bret Boone","Braves","608","153","20","63","47","112",".252",".726","-0.2","14","1067"
"Andy Fox","Diamondbacks","274","70","6","33","33","61",".255",".731","0.2","4","1379"
"Delino DeShields","Orioles","330","87","6","34","37","52",".264",".702","0.7","11","275"
"Norberto Martin","Blue Jays","27","6","0","0","4","4",".222",".660","0.3","0","1008185"
"Rich Amaral","Orioles","137","38","0","11","15","20",".277",".699","0.6","9","1000205"
"Jon Shave","Rangers","73","21","0","9","5","17",".288",".692","0.2","1","1011815"
"Eric Owens","Padres","440","117","9","61","38","50",".266",".718","0.8","33","534"
"Tim Hyers","Marlins","81","18","2","12","14","11",".222",".704","-0.2","0","1006249"
"Ron Coomer","Twins","467","123","16","65","30","69",".263",".731","0.9","2","816"
"Matt Lawton","Twins","406","105","7","54","57","42",".259",".708","0.2","26","390"
"Wilton Veras","Red Sox","118","34","2","13","5","14",".288",".721","-0.1","0","1013405"
"Kevin Orie","Marlins","240","61","6","29","22","43",".254",".718","1.3","1","1616"
"Peter Bergeron","Expos","45","11","0","1","9","5",".244",".659","0.5","0","763"
"Calvin Murray","Giants","19","5","0","5","2","4",".263",".702","0.0","1","1262"
"Rob Ryan","Diamondbacks","29","7","2","5","1","8",".241",".749","0.0","0","1011350"
"A.J. Pierzynski","Twins","22","6","0","3","1","4",".273",".697","0.1","0","746"
"Deivi Cruz","Tigers","518","147","13","58","12","57",".284",".729","1.7","1","1025"
"Mark Johnson","White Sox","207","47","4","16","36","58",".227",".682","0.5","3","240"
"Kevin Barker","Brewers","117","33","3","23","9","19",".282",".715","-0.3","1","1019"
"Lance Berkman","Astros","93","22","4","15","12","21",".237",".708","0.3","5","548"
"Miguel Cairo","Devil Rays","465","137","3","36","24","46",".295",".703","0.5","22","1412"
"Juan Encarnacion","Tigers","509","130","19","74","14","113",".255",".736","1.5","33","320"
"John Flaherty","Devil Rays","446","124","14","71","19","64",".278",".725","2.0","0","1206"
"Ernie Young","Diamondbacks","11","2","0","0","3","2",".182",".582","-0.1","0","79"
"Kelly Stinnett","Diamondbacks","284","66","14","38","24","83",".232",".728","0.9","2","356"
"Todd Hundley","Dodgers","376","78","24","55","44","113",".207",".731","0.3","3","284"
"Travis Lee","Diamondbacks","375","89","9","50","58","50",".237",".700","-0.3","17","958"
"Danny Bautista","Marlins","205","59","5","24","4","30",".288",".723","0.5","3","47"
"Tony Womack","Diamondbacks","614","170","4","41","52","68",".277",".702","0.6","72","78"
"Travis Fryman","Indians","322","82","10","48","25","57",".255",".719","0.7","2","385"
"Ricky Gutierrez","Astros","268","70","1","25","37","45",".261",".690","-0.2","2","387"
"Liu Rodriguez","White Sox","93","22","1","12","12","11",".237",".676","-0.6","0","1011109"
"Scott Brosius","Yankees","473","117","17","71","39","74",".247",".722","1.4","9","1001477"
"Chris Clapinski","Marlins","56","13","0","2","9","12",".232",".670","0.0","1","1002257"
"Chris Sexton","Rockies","59","14","1","7","11","10",".237",".679","-0.3","4","1011771"
"Karim Garcia","Tigers","288","69","14","32","20","67",".240",".729","0.1","2","1537"
"John Valentin","Red Sox","450","114","12","70","40","68",".253",".713","1.3","0","1375"
"Rafael Bournigal","Mariners","95","26","2","14","7","6",".274",".707","0.2","0","1001239"
"Brian McRae","- - -","403","88","12","48","57","86",".218",".687","-2.5","2","1008686"
"Lou Collier","Brewers","135","35","2","21","14","32",".259",".695","0.2","3","1438"
"Einar Diaz","Indians","392","110","3","32","23","41",".281",".690","1.2","11","378"
"Neifi Perez","Rockies","690","193","12","70","28","54",".280",".710","-1.3","13","620"
"Rey Sanchez","Royals","479","141","2","56","22","48",".294",".698","2.9","11","213"
"Tim Raines","Athletics","135","29","4","17","26","17",".215",".678","0.1","4","1406"
"Scarborough Green","Rangers","13","4","0","0","1","2",".308",".665","0.0","0","1005011"
"Brant Brown","Pirates","341","79","16","58","22","114",".232",".732","-1.5","3","1001498"
"J.R. Phillips","Rockies","39","9","2","4","0","13",".231",".737","0.0","0","1010294"
"Mark Lewis","Reds","174","44","6","28","7","24",".253",".728","-0.1","0","1007585"
"Jason LaRue","Reds","90","19","3","10","11","32",".211",".700","0.3","4","337"
"Darrin Jackson","White Sox","149","41","4","16","3","20",".275",".717","0.4","4","1006296"
"Darron Cox","Expos","25","6","1","2","0","5",".240",".696","0.0","0","1002696"
"Henry Blanco","Rockies","263","61","6","28","34","38",".232",".689","0.5","1","81"
"Fernando Vina","Brewers","154","41","1","16","14","6",".266",".670","0.1","5","1189"
"Jeff DaVanon","Angels","20","4","1","4","2","7",".200",".723","-0.1","0","1440"
"Anthony Sanders","Blue Jays","7","2","0","2","0","2",".286",".714","-0.1","0","1011412"
"Ruben Rivera","Padres","411","80","23","48","55","143",".195",".701","1.4","18","1550"
"Javier Valentin","Twins","218","54","5","28","22","39",".248",".694","0.7","0","759"
"Paul Bako","Astros","215","55","2","17","26","57",".256",".690","0.9","1","676"
"Brian Johnson","Reds","117","27","5","18","9","31",".231",".705","0.0","0","1006432"
"Ruben Mateo","Rangers","122","29","5","18","4","28",".238",".719","0.2","3","340"
"Dan Wilson","Mariners","414","110","7","38","29","83",".266",".697","0.4","5","1102"
"Lance Johnson","Cubs","335","87","1","21","37","20",".260",".670","0.8","13","1006482"
"Shane Spencer","Yankees","205","48","8","20","18","51",".234",".691","0.5","0","848"
"Mike Blowers","Mariners","46","11","2","7","4","12",".239",".691","0.0","0","1001088"
"Allen Watson","Mets","10","3","0","0","0","1",".300",".700","0.1","0","1013675"
"Gary Matthews Jr.","Padres","36","8","0","7","9","9",".222",".600","0.4","2","153"
"Todd Greene","Angels","321","78","14","42","12","63",".243",".711","-1.3","1","1450"
"John Mabry","Mariners","262","64","9","33","20","60",".244",".698","-0.4","2","1381"
"Doug Mirabelli","Giants","87","22","1","10","9","25",".253",".683","0.6","0","202"
"Jermaine Allensworth","Mets","73","16","3","9","9","23",".219",".679","0.1","2","1000148"
"Mark Kotsay","Marlins","495","134","8","50","29","50",".271",".708","0.8","7","1042"
"Javier Vazquez","Expos","42","12","0","5","3","8",".286",".667","0.5","0","801"
"Torii Hunter","Twins","384","98","9","35","26","72",".255",".689","0.1","10","731"
"Trace Coquillette","Expos","49","13","0","4","4","7",".265",".660","0.1","1","1002606"
"Damian Jackson","Padres","388","87","9","39","53","105",".224",".676","1.0","34","471"
"Brent Gates","Twins","306","78","3","38","34","56",".255",".668","0.8","1","1004570"
"Placido Polanco","Cardinals","220","61","1","19","15","24",".277",".680","-0.7","1","1176"
"Pat Borders","- - -","34","9","1","6","1","5",".265",".697","-0.3","0","1068"
"Darin Erstad","Angels","585","148","13","53","47","101",".253",".683","2.0","13","11"
"Alberto T. Castillo","Cardinals","255","67","4","31","24","48",".263",".667","1.1","0","812"
"Denny Hocking","Twins","386","103","7","41","22","54",".267",".685","-0.9","11","730"
"Willis Otanez","- - -","207","49","7","24","15","46",".237",".685","-0.8","0","1009889"
"Tom Goodwin","Rangers","405","105","3","33","40","61",".259",".664","-0.2","39","1114"
"Benito Santiago","Cubs","350","87","7","36","32","71",".249",".691","0.7","1","1130"
"John McDonald","Indians","21","7","0","0","0","3",".333",".667","0.2","0","395"
"Justin Speier","Braves","3","1","0","0","0","2",".333",".667","0.0","0","451"
"Dan Reichert","Royals","3","1","0","0","0","2",".333",".667","0.0","0","624"
"Orlando Hernandez","Yankees","3","1","0","0","0","0",".333",".667","0.0","0","823"
"Tim Laker","Pirates","9","3","0","0","0","2",".333",".667","0.0","0","1681"
"Rigo Beltran","- - -","3","1","0","0","0","0",".333",".667","0.0","0","1916"
"Robinson Checo","Dodgers","3","1","0","2","0","2",".333",".667","0.0","0","1002172"
"Rocky Coppinger","- - -","3","1","0","0","0","2",".333",".667","0.0","0","1002604"
"Frank Rodriguez","Mariners","3","1","0","1","0","0",".333",".667","0.0","0","1011106"
"Jorge Toca","Mets","3","1","0","0","0","2",".333",".667","0.0","0","1013093"
"Brian Williams","Astros","3","1","0","1","0","1",".333",".667","0.0","0","1013978"
"Dale Sveum","Pirates","71","15","3","13","7","28",".211",".715","0.0","0","1012748"
"Tim Bogar","Astros","309","74","4","31","38","52",".239",".671","0.6","3","1001120"
"Orlando Cabrera","Expos","382","97","8","39","18","38",".254",".696","0.4","2","766"
"Keith Lockhart","Braves","161","42","1","21","19","21",".261",".648","0.1","3","1380"
"Mike Kinkade","Mets","46","9","2","6","3","9",".196",".688","0.0","1","660"
"Randy Winn","Devil Rays","303","81","2","24","17","63",".267",".673","0.3","9","1235"
"Casey Blake","Blue Jays","39","10","1","1","2","7",".256",".677","-0.1","0","719"
"George Arias","Padres","164","40","7","20","6","54",".244",".691","-0.1","0","1000299"
"Doug Mientkiewicz","Twins","327","75","2","32","43","51",".229",".655","-1.3","1","741"
"Livan Hernandez","- - -","63","17","2","8","1","10",".270",".685","0.7","0","1116"
"Tyler Houston","- - -","276","62","10","30","31","78",".225",".679","-0.6","1","689"
"Adam Kennedy","Cardinals","102","26","1","16","3","8",".255",".686","-0.3","0","19"
"Turner Ward","- - -","114","27","2","15","15","15",".237",".642","0.2","2","1013625"
"Manny Alexander","Cubs","177","48","0","15","10","38",".271",".664","0.0","4","1954"
"Jacob Brumfield","- - -","187","45","2","20","19","44",".241",".665","0.2","1","1001583"
"Chad Hermansen","Pirates","60","14","1","1","7","19",".233",".657","-0.2","2","991"
"Brian Simmons","White Sox","126","29","4","17","9","30",".230",".678","0.3","4","1011979"
"Buddy Carlyle","Padres","9","2","0","1","2","3",".222",".586","0.1","0","2010"
"Juan Sosa","Rockies","9","2","0","0","2","2",".222",".586","-0.1","0","1012286"
"Donnie Sadler","Red Sox","107","30","0","4","5","20",".280",".658","-0.1","2","627"
"Freddy Garcia","- - -","132","31","7","24","5","42",".235",".693","-0.6","0","1004500"
"Desi Relaford","Phillies","211","51","1","26","19","34",".242",".649","-0.3","4","1096"
"Jose Guillen","- - -","288","73","3","31","20","57",".253",".656","-1.8","1","57"
"Enrique Wilson","Indians","332","87","2","24","25","41",".262",".663","-0.9","5","858"
"Derek Bell","Astros","509","120","12","66","50","129",".236",".656","-0.9","18","1000801"
"Mickey Morandini","Cubs","456","110","4","37","48","61",".241",".648","-1.3","6","1009151"
"Bengie Molina","Angels","101","26","1","10","6","6",".257",".649","0.1","0","24"
"Ray Holbert","Royals","100","28","0","5","8","20",".280",".640","-0.4","7","1005937"
"Ben Davis","Padres","266","65","5","30","25","70",".244",".668","0.3","2","1074"
"Ryan Thompson","Astros","20","4","1","5","2","7",".200",".673","-0.1","0","713"
"Mike Mordecai","Expos","226","53","5","25","20","31",".235",".660","0.0","2","1385"
"Luis Alicea","Rangers","164","33","3","17","28","32",".201",".633","-0.1","2","584"
"Larry Sutton","Royals","102","23","2","15","13","17",".225",".651","-0.5","1","939"
"Wiki Gonzalez","Padres","83","21","3","12","1","8",".253",".680","0.4","0","1033"
"Brian Banks","Brewers","219","53","5","22","25","59",".242",".669","-0.9","6","1589"
"Quinton McCracken","Devil Rays","148","37","1","18","14","23",".250",".641","-1.2","6","1377"
"Damon Buford","Red Sox","297","72","6","38","21","74",".242",".661","0.6","9","1001635"
"Patrick Lennon","Blue Jays","29","6","1","6","2","12",".207",".661","-0.3","0","1007527"
"Lyle Mouton","Brewers","17","3","1","3","2","3",".176",".675","-0.1","0","1009269"
"Shane Andrews","- - -","348","68","16","51","50","109",".195",".662","-0.7","1","1588"
"Eddie Perez","Braves","309","77","7","30","17","40",".249",".671","0.4","0","400"
"Bobby Hughes","Brewers","101","26","3","8","5","28",".257",".659","-0.2","0","1006151"
"Alex Fernandez","Marlins","43","10","3","7","0","5",".233",".698","0.4","0","1003993"
"Chris Gomez","Padres","234","59","1","15","27","49",".252",".638","0.0","1","1208"
"Midre Cummings","Twins","38","10","1","9","3","7",".263",".652","-0.1","2","1927"
"Walt Weiss","Braves","279","63","2","29","35","48",".226",".637","-0.6","7","1013748"
"Tim Unroe","Angels","54","13","1","6","4","16",".241",".638","-0.1","0","1013284"
"Jesse Garcia","Orioles","29","6","2","2","2","3",".207",".672","-0.1","0","1418"
"Gregg Zaun","Rangers","93","23","1","12","10","7",".247",".637","0.4","1","580"
"Lou Merloni","Red Sox","126","32","1","13","8","16",".254",".640","0.0","0","201"
"Joe Mays","Twins","3","0","0","0","2","1",".000",".400","0.0","0","740"
"Scott Sanders","Cubs","18","5","0","1","0","6",".278",".667","0.2","0","1011423"
"Marlon Anderson","Phillies","452","114","5","54","24","61",".252",".652","-0.4","13","947"
"Vernon Wells","Blue Jays","88","23","1","8","4","18",".261",".646","-0.1","1","1326"
"Gary Bennett","Phillies","88","24","1","21","4","11",".273",".650","-0.4","0","420"
"Chad Kreuter","Royals","324","73","5","35","34","65",".225",".627","-0.2","0","661"
"Mitch Meluskey","Astros","33","7","1","3","5","6",".212",".649","-0.1","1","478"
"Geronimo Berroa","Blue Jays","62","12","1","6","9","15",".194",".605","-0.2","0","1000900"
"Willie Greene","Blue Jays","226","46","12","41","20","56",".204",".660","-0.9","0","1005015"
"Chris Peters","Pirates","22","6","0","1","2","10",".273",".606","0.2","1","1010225"
"Luis Lopez","Mets","104","22","2","13","12","33",".212",".616","-0.2","1","695"
"Mike Macfarlane","Athletics","226","55","4","31","13","52",".243",".653","0.3","0","1007905"
"Wilson Delgado","Giants","71","18","0","3","5","9",".254",".622","-0.4","1","1150"
"Darren Lewis","Red Sox","470","113","2","40","45","52",".240",".620","1.3","16","286"
"Darren Oliver","Cardinals","73","20","0","6","3","23",".274",".631","0.7","0","206"
"Craig Wilson","White Sox","252","60","4","26","23","22",".238",".626","-0.5","1","1014069"
"Mike Benjamin","Pirates","368","91","1","37","20","90",".247",".652","1.2","10","981"
"Giomar Guevara","Mariners","12","3","0","2","0","2",".250",".667","-0.4","0","1005123"
"Russell Branyan","Indians","38","8","1","6","3","19",".211",".628","-0.1","0","370"
"Jon Nunnally","Red Sox","14","4","0","1","0","6",".286",".643","-0.2","0","1009660"
"Ryan Christenson","Athletics","268","56","4","24","38","58",".209",".611","-0.6","7","1594"
"Jose Nieves","Cubs","181","45","2","18","8","25",".249",".633","-0.7","0","26"
"Reggie Williams","Angels","63","14","1","6","5","21",".222",".635","0.0","2","1014032"
"Rey Ordonez","Mets","520","134","1","60","49","59",".258",".636","3.0","8","889"
"Aaron Ledesma","Devil Rays","294","78","0","30","14","35",".265",".622","-0.3","1","1007444"
"Matt Walbeck","Angels","288","69","3","22","26","46",".240",".614","-0.4","2","501"
"Torey Lovullo","Phillies","38","8","2","5","3","11",".211",".637","-0.1","0","1007783"
"Terry Jones","Expos","63","17","0","3","3","14",".270",".620","-0.1","1","1006596"
"Charles Gipson","Mariners","80","18","0","9","6","13",".225",".625","0.4","3","1078"
"Angel Pena","Dodgers","120","25","4","21","12","24",".208",".634","0.3","0","1010141"
"Jed Hansen","Royals","79","16","3","5","10","32",".203",".618","-1.2","0","1005327"
"Jeff Liefer","White Sox","113","28","0","14","8","28",".248",".623","-0.6","2","245"
"Jose Molina","Cubs","19","5","0","1","2","4",".263",".649","0.0","0","25"
"Danny Clyburn","Devil Rays","81","16","3","5","7","21",".198",".628","-0.1","0","1002366"
"Jeff Huson","Angels","225","59","0","18","16","27",".262",".610","0.4","10","1006229"
"Chris Stynes","Reds","113","27","2","14","12","13",".239",".610","-0.3","5","303"
"Paul Lo Duca","Dodgers","95","22","3","11","10","9",".232",".649","0.0","1","662"
"Jason McDonald","Athletics","187","39","3","8","25","48",".209",".588","-0.2","6","1008460"
"Mike Mussina","Orioles","11","3","0","4","0","1",".273",".636","0.1","0","837"
"Charlie Hayes","Giants","264","54","6","48","33","41",".205",".607","-1.0","3","1005525"
"Carlos Baerga","- - -","137","33","3","10","10","24",".241",".614","-1.0","2","175"
"Jose Vizcaino","Dodgers","266","67","1","29","20","23",".252",".601","0.2","2","577"
"Joe Girardi","Yankees","209","50","2","27","10","26",".239",".626","-0.3","3","280"
"Luis Sojo","Yankees","127","32","2","16","4","17",".252",".621","-0.1","1","1834"
"Manny Martinez","Expos","331","81","2","26","17","51",".245",".621","-0.4","19","1008182"
"Gabe Alvarez","Tigers","53","11","2","4","3","9",".208",".627","-0.3","0","1000194"
"Calvin Pickering","Orioles","40","5","1","5","11","16",".125",".539","-0.4","0","208"
"Jeff Williams","Dodgers","5","1","0","0","1","4",".200",".533","0.1","0","674"
"Andy Pettitte","Yankees","5","1","0","0","1","2",".200",".533","0.0","0","840"
"Michael Coleman","Red Sox","5","1","0","0","1","0",".200",".533","-0.1","0","1002429"
"Anthony Shumaker","Phillies","5","1","0","0","1","3",".200",".533","0.0","0","1011943"
"Ozzie Guillen","Braves","232","56","1","20","15","17",".241",".607","-0.5","4","1005125"
"David Lamb","Devil Rays","124","28","1","13","10","18",".226",".590","-0.9","0","1635"
"A.J. Hinch","Athletics","205","44","7","24","11","41",".215",".607","-0.6","6","606"
"Steve Scarsone","Royals","68","14","0","6","9","24",".206",".574","-0.1","1","1011501"
"Chad Meyers","Cubs","142","33","0","4","9","27",".232",".588","-1.0","4","1787"
"Ryan Jackson","Mariners","68","16","0","10","6","19",".235",".578","-0.5","3","472"
"Roosevelt Brown","Cubs","64","14","1","10","2","14",".219",".629","-0.4","1","268"
"Derrick Gibson","Rockies","28","5","2","6","0","7",".179",".635","-0.1","0","1004666"
"Gene Kingsale","Orioles","85","21","0","7","5","13",".247",".572","-0.1","1","1085"
"Dave Roberts","Indians","143","34","2","12","9","16",".238",".589","0.1","11","670"
"David Doster","Phillies","97","19","3","10","12","23",".196",".591","-0.1","1","1003423"
"Sean Berry","Brewers","259","59","2","23","17","50",".228",".582","-2.2","0","1000910"
"Gary Gaetti","Cubs","280","57","9","46","21","51",".204",".599","-1.2","0","1004422"
"Bobby Bonilla","Mets","119","19","4","18","19","16",".160",".579","-1.3","0","1001168"
"Todd Dunwoody","Marlins","186","41","2","20","12","41",".220",".587","-1.4","3","381"
"Brian Hunter","- - -","539","125","4","34","37","91",".232",".581","-1.3","44","562"
"Dave Hollins","Blue Jays","99","22","2","6","5","22",".222",".593","-0.6","0","1391"
"Mike Matheny","Blue Jays","163","35","3","17","12","37",".215",".578","-0.2","0","1169"
"Alex Diaz","Astros","50","11","1","7","3","13",".220",".584","-0.3","2","1003260"
"Abraham Nunez","Pirates","259","57","0","17","28","54",".220",".550","-0.3","9","1420"
"Mike Caruso","White Sox","529","132","2","35","20","36",".250",".577","-2.7","12","595"
"Jeff Reboulet","Orioles","154","25","0","4","33","29",".162",".506","0.1","1","1389"
"Derrek Lee","Marlins","218","45","5","20","17","70",".206",".588","-0.8","2","525"
"Kimera Bartee","Tigers","77","15","0","3","9","20",".195",".565","0.4","3","1000622"
"Otis Nixon","Braves","151","31","0","8","23","15",".205",".540","-0.6","26","1009608"
"Tripp Cromer","Dodgers","52","10","2","8","5","10",".192",".571","-0.1","0","1719"
"Ramon Castro","Marlins","67","12","2","4","10","14",".179",".610","0.1","0","514"
"Gregg Jefferies","Tigers","205","41","6","18","13","11",".200",".585","-1.3","3","1006379"
"Cole Liniak","Cubs","29","7","0","2","1","4",".241",".577","-0.7","0","1007636"
"Willie McGee","Cardinals","271","68","0","20","17","60",".251",".570","-2.6","7","1008513"
"Curtis Goodwin","- - -","165","38","0","9","13","41",".230",".564","-0.4","2","1004863"
"Mark Whiten","Indians","25","4","1","4","3","4",".160",".570","-0.2","0","1013886"
"McKay Christensen","White Sox","53","12","1","6","4","7",".226",".573","-0.4","2","1421"
"Domingo Cedeno","- - -","108","19","3","13","10","31",".176",".567","-0.4","1","1002101"
"Kevin Witt","Blue Jays","34","7","1","5","2","9",".206",".574","-0.3","0","362"
"Bobby Estalella","Phillies","18","3","0","1","4","7",".167",".485","-0.2","0","428"
"Jorge Fabregas","- - -","231","46","3","21","26","27",".199",".579","0.2","0","12"
"Randy Wolf","Phillies","30","7","0","0","2","8",".233",".548","0.2","0","976"
"David Howard","Cardinals","82","17","1","6","7","27",".207",".578","-0.2","0","1006075"
"Darren Dreifort","Dodgers","62","13","1","9","3","23",".210",".569","0.5","1","647"
"Ed Giovanola","Padres","58","11","0","3","9","8",".190",".518","0.1","2","1004745"
"Gary DiSarcina","Angels","271","62","1","29","15","32",".229",".546","-0.4","2","1003322"
"Tim Belcher","Angels","5","1","0","0","0","2",".200",".600","0.0","0","1000789"
"Chris Woodward","Blue Jays","26","6","0","2","2","6",".231",".545","0.1","0","1329"
"Ryan Minor","Orioles","124","24","3","10","8","43",".194",".563","-0.4","1","1008983"
"John Roskos","Marlins","12","2","0","1","1","7",".167",".564","-0.1","0","1011221"
"Miguel Batista","Expos","35","7","1","3","2","19",".200",".558","0.2","0","46"
"Cristian Guzman","Twins","420","95","1","26","22","90",".226",".543","-3.1","9","728"
"Rick Reed","Mets","45","11","0","5","1","14",".244",".550","-0.2","0","750"
"Craig Counsell","- - -","174","38","0","11","14","24",".218",".532","-0.3","1","52"
"Alfonso Soriano","Yankees","8","1","1","1","0","3",".125",".625","-0.2","0","847"
"John Wehner","Pirates","65","12","1","4","7","12",".185",".525","-0.8","1","1013730"
"Joe Oliver","Pirates","134","27","1","13","10","33",".201",".537","-0.6","2","1009778"
"Eric Milton","Twins","2","0","0","0","1","1",".000",".333","0.0","0","743"
"Anthony Telford","Expos","2","0","0","1","1","1",".000",".333","0.0","0","1282"
"Brett Tomko","Reds","47","10","0","2","3","17",".213",".515","0.3","0","1056"
"Jose Fernandez","Expos","24","5","0","1","1","7",".208",".532","-0.2","0","1003998"
"Brian Bohanon","Rockies","71","14","1","7","5","20",".197",".518","0.2","0","1001126"
"Mike Figga","Orioles","86","19","1","5","2","27",".221",".538","-0.7","0","1004034"
"Lenny Webster","- - -","50","6","0","4","10","7",".120",".430","-0.3","0","1013718"
"Aramis Ramirez","Pirates","56","10","0","7","6","9",".179",".504","-0.2","0","1002"
"Omar Daal","Diamondbacks","69","16","0","4","2","10",".232",".514","0.3","0","646"
"Charlie Greene","Brewers","42","8","0","1","5","11",".190",".485","-0.2","0","1004987"
"Scott Karl","Brewers","60","11","2","7","3","17",".183",".535","0.3","0","1006703"
"Tom Prince","Phillies","6","1","0","0","1","1",".167",".452","0.0","0","747"
"Pedro Astacio","Rockies","86","20","0","7","1","24",".233",".520","0.2","0","862"
"Eli Marrero","Cardinals","317","61","6","34","18","56",".192",".533","-0.9","11","1166"
"Bobby Smith","Devil Rays","199","36","3","19","16","64",".181",".501","-1.2","4","1493"
"Clay Bellinger","Yankees","45","9","1","2","1","10",".200",".529","0.0","1","1436"
"Micah Bowie","Cubs","14","3","0","3","1","3",".214",".481","0.1","0","1561"
"Andy Sheets","Angels","244","48","3","29","14","59",".197",".510","-1.5","1","1226"
"Carlton Loewer","Phillies","22","5","0","1","1","9",".227",".488","0.1","0","1713"
"Scott Leius","Royals","74","15","1","10","4","8",".203",".501","-0.9","1","1007505"
"Melvin Mora","Mets","31","5","0","1","4","7",".161",".439","0.0","2","157"
"Hideo Nomo","Brewers","56","12","0","5","1","22",".214",".514","0.2","0","666"
"Dante Powell","Diamondbacks","25","4","0","1","2","6",".160",".502","-0.4","2","1010483"
"Mike Morgan","Rangers","4","1","0","0","0","2",".250",".500","0.0","0","67"
"Freddy Garcia","Mariners","4","1","0","1","0","1",".250",".500","0.0","0","1077"
"Stan Belinda","Reds","4","1","0","0","0","1",".250",".500","0.0","0","1000792"
"Guillermo Garcia","Marlins","4","1","0","0","0","2",".250",".500","0.0","0","1004501"
"Mike Johnson","Expos","4","1","0","0","0","1",".250",".500","0.0","0","1006487"
"Chance Sanford","Dodgers","8","2","0","2","0","1",".250",".500","0.0","0","1011429"
"Mike Sirotka","White Sox","8","2","0","0","0","3",".250",".500","0.0","0","1012015"
"Bo Porter","Cubs","26","5","0","0","2","13",".192",".481","-0.3","0","1010447"
"Robert Machado","Expos","22","4","0","0","2","6",".182",".477","0.0","0","289"
"John Thomson","Rockies","18","3","0","1","2","7",".167",".472","0.0","0","453"
"Keith Osik","Pirates","167","31","2","13","11","30",".186",".490","-0.9","0","1001"
