"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Nick Punto","Twins","459","133","1","45","47","68",".290",".725","3.6","17","1429"
"David Bell","- - -","504","136","10","63","50","68",".270",".736","1.4","3","1108"
"Omar Infante","Tigers","224","62","4","25","14","45",".277",".740","0.8","3","1609"
"Jay Payton","Athletics","557","165","10","59","22","52",".296",".743","1.0","8","890"
"Jason Kendall","Athletics","552","163","1","50","53","54",".295",".709","2.9","11","993"
"Jason Repko","Dodgers","130","33","3","16","15","24",".254",".722","0.4","10","2628"
"Josh Fields","White Sox","20","3","1","2","5","8",".150",".720","0.2","0","7490"
"Mark Grudzielanek","Royals","548","163","7","52","28","69",".297",".740","2.7","3","653"
"Vance Wilson","Tigers","152","43","5","18","2","33",".283",".745","0.5","0","903"
"Shannon Stewart","Twins","174","51","2","21","14","19",".293",".715","0.1","3","1322"
"Garret Anderson","Angels","543","152","17","85","38","95",".280",".756","0.1","1","2"
"Jeff Fiorentino","Orioles","39","10","0","7","7","3",".256",".683","0.1","1","8024"
"Javier Valentin","Reds","186","50","8","27","13","29",".269",".754","0.7","0","759"
"Ryan Langerhans","Braves","315","76","7","28","50","91",".241",".727","1.2","1","98"
"Cliff Floyd","Mets","332","81","11","44","29","58",".244",".731","0.2","6","518"
"Eliezer Alfonzo","Giants","286","76","12","39","9","74",".266",".767","0.9","1","2331"
"Kevin Barker","Blue Jays","17","4","1","1","1","10",".235",".748","-0.1","0","1019"
"Ronnie Belliard","- - -","544","148","13","67","36","81",".272",".725","0.7","2","677"
"Mark Loretta","Red Sox","635","181","5","59","49","63",".285",".706","0.5","4","1383"
"Mark Kotsay","Athletics","502","138","7","59","44","55",".275",".719","-0.4","6","1042"
"Chris Michalak","Reds","8","2","0","0","1","5",".250",".708","0.1","0","1415"
"Josh Barfield","Padres","539","151","13","58","30","81",".280",".741","2.3","21","3622"
"Juan Pierre","Cubs","699","204","3","40","32","38",".292",".717","3.1","58","443"
"Joe Inglett","Indians","201","57","2","21","14","39",".284",".715","0.5","5","7254"
"Chone Figgins","Angels","604","161","9","62","65","100",".267",".712","0.6","52","1580"
"Hank Blalock","Rangers","591","157","16","89","51","98",".266",".726","-0.4","1","1419"
"Jason Michaels","Indians","494","132","9","55","43","101",".267",".717","0.5","9","1399"
"Randy Winn","Giants","573","150","11","56","48","63",".262",".721","1.6","10","1235"
"Brad Wilkerson","Rangers","320","71","15","44","37","116",".222",".728","-0.2","3","804"
"Jose Lopez","Mariners","603","170","10","79","26","80",".282",".723","1.4","5","3114"
"Ryan Doumit","Pirates","149","31","6","17","15","42",".208",".711","0.0","0","2113"
"Craig Biggio","Astros","548","135","21","62","40","84",".246",".727","0.9","3","549"
"Jeff Conine","- - -","489","131","10","66","40","65",".268",".724","-0.2","3","131"
"Gabe Kapler","Red Sox","130","33","2","12","14","15",".254",".694","0.1","1","1256"
"Jason Lane","Astros","288","58","15","45","49","75",".201",".710","0.4","1","1397"
"David Eckstein","Cardinals","500","146","2","23","31","41",".292",".694","1.5","7","10"
"Preston Wilson","- - -","501","132","17","72","29","121",".263",".730","-0.9","12","545"
"Nook Logan","Nationals","90","27","1","8","6","20",".300",".726","0.5","2","2076"
"Jeff Francoeur","Braves","651","169","29","103","23","132",".260",".742","0.7","1","4792"
"Howie Kendrick","Angels","267","76","4","30","9","44",".285",".730","0.6","6","4229"
"Carlos Ruiz","Phillies","69","18","3","10","5","8",".261",".751","0.2","0","2579"
"Kevin Mench","- - -","446","120","13","68","27","59",".269",".733","-0.2","1","1261"
"Adam Kennedy","Angels","451","123","4","55","39","72",".273",".718","1.0","16","19"
"Jason Varitek","Red Sox","365","87","12","55","46","87",".238",".725","0.6","1","217"
"Sean Casey","- - -","397","108","8","59","33","43",".272",".724","-0.7","0","314"
"Jhonny Peralta","Indians","569","146","13","68","56","152",".257",".708","0.1","0","1738"
"Ramon Martinez","Dodgers","176","49","2","24","15","20",".278",".702","0.0","0","1120"
"Mark Sweeney","Giants","259","65","5","37","28","50",".251",".712","-0.1","0","1408"
"Yorvit Torrealba","Rockies","223","55","7","43","11","49",".247",".732","0.8","4","1135"
"Jeff Keppinger","Royals","60","16","2","8","5","6",".267",".723","0.3","0","3856"
"Eric Bruntlett","Astros","119","33","0","10","13","21",".277",".695","0.5","3","1753"
"Cody Ross","- - -","269","61","13","46","22","65",".227",".724","-0.1","1","1760"
"Cory Sullivan","Rockies","386","103","2","30","32","100",".267",".722","-0.5","10","1940"
"Steve Finley","Giants","426","105","6","40","46","55",".246",".714","0.9","7","54"
"Reggie Sanders","Royals","325","80","11","49","28","86",".246",".729","0.5","7","1129"
"Dewon Brazelton","Padres","4","1","0","1","0","2",".250",".750","0.1","0","1195"
"Joe Borchard","- - -","239","55","10","28","28","69",".230",".712","0.3","0","224"
"Alexis Gomez","Tigers","103","28","1","6","6","21",".272",".707","0.3","4","1501"
"Jeremy Hermida","Marlins","307","77","5","28","33","70",".251",".700","-0.6","4","7208"
"Henry Blanco","Cubs","241","64","6","37","14","38",".266",".723","0.7","0","81"
"Matt Kemp","Dodgers","154","39","7","23","9","53",".253",".737","-0.4","6","5631"
"Yuniesky Betancourt","Mariners","558","161","8","47","17","54",".289",".713","1.6","11","8585"
"Mark Ellis","Athletics","441","110","11","52","40","76",".249",".704","2.0","4","1443"
"Dan Johnson","Athletics","286","67","9","37","40","45",".234",".704","0.1","0","2167"
"Tony Womack","- - -","68","18","1","5","8","7",".265",".695","0.4","1","78"
"Ramon Castro","Mets","126","30","4","12","15","40",".238",".711","0.5","0","514"
"Coco Crisp","Red Sox","413","109","8","36","31","67",".264",".702","0.9","22","1572"
"Brady Clark","Brewers","415","109","4","29","43","60",".263",".683","0.2","3","1398"
"Jason Tyner","Twins","218","68","0","18","11","18",".312",".698","1.5","4","1232"
"Placido Polanco","Tigers","461","136","4","52","17","27",".295",".693","0.9","1","1176"
"So Taguchi","Cardinals","316","84","2","31","32","48",".266",".686","0.1","11","1186"
"Rod Barajas","Rangers","344","88","11","41","17","51",".256",".708","1.1","0","45"
"Julio Franco","Mets","165","45","2","26","13","49",".273",".699","-0.1","6","87"
"Roberto Petagine","Mariners","27","5","1","2","4","10",".185",".683","0.0","0","8607"
"Miguel Olivo","Marlins","430","113","16","58","9","103",".263",".727","1.5","2","1638"
"Angel Pagan","Cubs","170","42","5","18","15","28",".247",".701","0.3","4","2918"
"John Buck","Royals","371","91","11","50","26","84",".245",".702","0.8","0","2041"
"Alex Cintron","White Sox","288","82","5","41","10","35",".285",".703","-0.3","10","50"
"Damian Miller","Brewers","331","83","6","38","33","86",".251",".711","0.9","0","65"
"Scott Podsednik","White Sox","524","137","3","45","54","96",".261",".684","0.3","40","1095"
"Andy Marte","Indians","164","37","5","23","13","38",".226",".707","0.3","0","3203"
"Joe Randa","Pirates","206","55","4","28","16","26",".267",".704","-0.5","0","623"
"Shane Costa","Royals","237","65","3","23","6","29",".274",".709","0.2","2","6358"
"Chris Young","Diamondbacks","70","17","2","10","6","12",".243",".693","0.3","2","3882"
"Tomas de la Rosa","Giants","16","5","0","1","1","3",".313",".665","-0.1","0","7227"
"Brendan Harris","- - -","42","10","1","3","4","7",".238",".676","-0.1","0","2178"
"Craig Counsell","Diamondbacks","372","95","4","30","31","47",".255",".674","0.9","15","52"
"Dmitri Young","Tigers","172","43","7","23","11","39",".250",".700","-0.5","1","505"
"Jack Wilson","Pirates","543","148","8","35","33","65",".273",".686","0.4","4","1017"
"Willy Taveras","Astros","529","147","1","30","34","88",".278",".672","3.3","33","1876"
"Aaron Boone","Indians","354","89","7","46","27","62",".251",".684","-0.8","5","311"
"Brayan Pena","Braves","41","11","1","5","2","5",".268",".693","0.1","0","3231"
"Jeromy Burnitz","Pirates","313","72","16","49","22","74",".230",".711","-1.1","1","867"
"Jose Hernandez","- - -","152","40","3","19","12","40",".263",".679","0.2","0","688"
"Tony Batista","Twins","178","42","5","21","15","27",".236",".690","-0.1","0","124"
"J.J. Hardy","Brewers","128","31","5","14","10","23",".242",".693","0.5","1","3797"
"Tim Laker","Indians","13","4","0","2","0","4",".308",".692","-0.1","0","1681"
"Josh Paul","Devil Rays","146","38","1","8","14","39",".260",".670","-0.2","1","251"
"Terry Tiffee","Twins","45","11","2","6","4","8",".244",".706","0.0","0","2160"
"Dioner Navarro","- - -","268","68","6","28","31","51",".254",".687","0.4","2","3179"
"Travis Lee","Devil Rays","343","77","11","31","42","73",".224",".676","-0.4","5","958"
"Kaz Matsui","- - -","243","65","3","26","16","46",".267",".689","0.4","10","1854"
"Pedro Feliz","Giants","603","147","22","98","33","112",".244",".709","1.5","1","1112"
"Jorge Cantu","Devil Rays","413","103","14","62","26","91",".249",".699","-1.0","1","2521"
"Sidney Ponson","- - -","13","3","0","1","3","6",".231",".606","0.2","0","161"
"Hiram Bocachica","Athletics","13","3","0","0","3","4",".231",".606","-0.3","1","1404"
"Alex Gonzalez","Red Sox","388","99","9","50","22","67",".255",".695","1.6","1","520"
"Javy Lopez","- - -","342","86","8","35","20","76",".251",".683","-1.2","0","103"
"Marlon Byrd","Nationals","197","44","5","18","22","47",".223",".667","0.4","3","950"
"Kevin Kouzmanoff","Indians","56","12","3","11","5","12",".214",".689","-0.3","0","5995"
"Todd Hollandsworth","- - -","224","55","7","35","10","52",".246",".704","0.1","0","433"
"Scott Thorman","Braves","128","30","5","14","5","21",".234",".701","-0.1","1","2238"
"Kelly Shoppach","Indians","110","27","3","16","8","45",".245",".678","0.4","0","3867"
"Robert Fick","Nationals","128","34","2","9","10","24",".266",".667","-0.2","1","466"
"Matt Clement","Red Sox","3","1","0","0","0","2",".333",".667","0.0","0","271"
"Carlos Silva","Twins","3","1","0","0","0","0",".333",".667","0.0","0","973"
"Jack Cust","Padres","3","1","0","0","0","1",".333",".667","0.0","0","1564"
"Ryan Wagner","Nationals","3","1","0","0","0","1",".333",".667","0.0","0","1770"
"Ubaldo Jimenez","Rockies","3","1","0","0","0","1",".333",".667","0.0","0","3374"
"Ty Taubenheim","Blue Jays","3","1","0","0","0","2",".333",".667","0.0","0","5561"
"Terrmel Sledge","Padres","70","16","2","7","8","17",".229",".665","-0.2","0","1878"
"Nate McLouth","Pirates","270","63","7","16","18","59",".233",".678","-0.1","10","3190"
"Alfredo Amezaga","Marlins","334","87","3","19","33","46",".260",".664","1.1","20","1"
"Damian Jackson","Nationals","116","23","4","10","12","39",".198",".666","-0.5","1","471"
"Lastings Milledge","Mets","166","40","4","22","12","39",".241",".689","-0.6","1","6441"
"Carlos Marmol","Cubs","23","6","1","1","0","7",".261",".696","0.3","0","2790"
"Damon Hollins","Devil Rays","333","76","15","33","19","64",".228",".693","-0.6","3","1919"
"Chris Duffy","Pirates","314","80","2","18","19","71",".255",".654","0.8","26","3605"
"Jason Botts","Rangers","50","11","1","6","8","18",".220",".677","-0.1","0","2907"
"Juan Uribe","White Sox","463","109","21","71","13","82",".235",".698","1.2","1","454"
"Lance Niekro","Giants","199","49","5","31","11","32",".246",".673","-0.4","0","1832"
"Aaron Miles","Cardinals","426","112","2","30","38","42",".263",".672","-0.6","2","1844"
"Jose Castillo","Pirates","518","131","14","65","32","98",".253",".682","-0.8","6","1866"
"Andy Phillips","Yankees","246","59","7","29","15","56",".240",".676","-0.9","3","2075"
"Toby Hall","- - -","278","72","8","31","10","22",".259",".692","-0.4","0","1210"
"Sandy Alomar Jr.","- - -","108","30","1","17","3","14",".278",".672","-0.4","0","221"
"Kendrys Morales","Angels","197","46","5","22","17","28",".234",".664","-0.1","1","8610"
"Miguel Ojeda","- - -","87","21","2","15","8","19",".241",".673","-0.4","0","1712"
"Carl Everett","Mariners","308","70","11","33","29","57",".227",".658","-0.8","1","1249"
"Jason Kubel","Twins","220","53","8","26","12","45",".241",".665","-1.1","2","2161"
"David Newhan","Orioles","131","33","4","18","7","22",".252",".668","-0.5","4","2009"
"Matt Treanor","Marlins","157","36","2","14","19","34",".229",".646","0.5","0","2265"
"Geoff Blum","Padres","276","70","4","34","17","51",".254",".659","0.8","0","550"
"Luis Rodriguez","Twins","115","27","2","6","14","16",".235",".637","0.0","0","2364"
"Royce Clayton","- - -","454","117","2","40","30","85",".258",".648","-0.3","14","226"
"Jason LaRue","Reds","191","37","8","21","27","51",".194",".663","0.1","1","337"
"Brian Anderson","White Sox","365","82","8","33","30","90",".225",".649","0.1","4","6144"
"Jose Guillen","Nationals","241","52","9","40","15","48",".216",".674","-0.2","1","57"
"Willie Bloomquist","Mariners","251","62","1","15","24","40",".247",".619","0.4","16","1066"
"Andy Abad","Reds","3","0","0","0","2","0",".000",".400","0.0","0","506"
"Brian Schneider","Nationals","410","105","4","55","38","67",".256",".649","0.3","2","795"
"Bobby Crosby","Athletics","358","82","9","40","36","76",".229",".636","0.4","8","1818"
"Jason Ellison","Giants","81","18","2","4","5","14",".222",".655","-0.3","2","1704"
"Franklin Gutierrez","Indians","136","37","1","8","3","28",".272",".648","0.1","0","3255"
"Joey Gathright","- - -","383","91","1","41","42","75",".238",".614","0.7","22","3913"
"Jorge Sosa","- - -","24","3","3","3","2","11",".125",".692","0.4","0","1228"
"Paul Phillips","Royals","65","18","1","5","1","8",".277",".653","0.2","0","2032"
"Brian Jordan","Braves","91","21","3","10","7","23",".231",".639","-0.4","0","658"
"George Lombard","Nationals","21","3","1","1","5","10",".143",".593","0.1","2","101"
"Mark Bellhorn","Padres","253","48","8","27","32","90",".190",".629","0.3","0","264"
"Choo Freeman","Rockies","173","41","2","18","14","42",".237",".639","-0.4","5","1872"
"Joel Guzman","Dodgers","19","4","0","3","3","2",".211",".558","0.0","0","3728"
"Jose Vizcaino","- - -","142","33","2","8","17","14",".232",".631","-0.7","0","577"
"Larry Bigbie","Cardinals","25","6","0","1","3","9",".240",".601","-0.1","0","128"
"Brandon Fahey","Orioles","251","59","2","23","23","48",".235",".614","0.3","3","4746"
"Jason Phillips","Blue Jays","48","12","0","6","1","5",".250",".650","-0.5","0","892"
"Chris Aguila","Marlins","95","22","0","7","9","26",".232",".635","-0.2","2","2143"
"Adam Melhuse","Athletics","128","28","4","18","9","34",".219",".648","-0.2","0","294"
"Adam Everett","Astros","514","123","6","59","34","71",".239",".642","2.2","9","1430"
"Jose Molina","Angels","225","54","4","22","9","49",".240",".642","0.6","1","25"
"Tony Clark","Diamondbacks","132","26","6","16","13","40",".197",".643","-0.9","0","182"
"D'Angelo Jimenez","- - -","71","13","1","8","16","13",".183",".601","-0.3","0","1038"
"Nelson Cruz","Rangers","130","29","6","22","7","32",".223",".645","-0.1","1","2434"
"Alex Cora","Red Sox","235","56","1","18","19","29",".238",".609","-0.1","6","1386"
"Juan Castro","- - -","251","63","3","28","11","36",".251",".632","0.3","1","315"
"Rondell White","Twins","337","83","7","38","11","54",".246",".641","-1.3","1","856"
"Tommy Murphy","Angels","70","16","1","6","5","21",".229",".633","0.3","4","3105"
"Sal Fasano","- - -","189","41","5","15","7","61",".217",".627","-0.3","0","1205"
"Kevin Frandsen","Giants","93","20","2","7","3","14",".215",".607","-0.1","0","7528"
"Orlando Palmeiro","Astros","119","30","0","17","6","17",".252",".613","-0.3","0","28"
"J.T. Snow","Red Sox","44","9","0","4","8","8",".205",".544","-0.3","0","1133"
"Jeremy Reed","Mariners","212","46","6","17","11","31",".217",".637","-0.3","2","4730"
"Miguel Montero","Diamondbacks","16","4","0","3","1","3",".250",".607","0.0","0","3364"
"Luis Gonzalez","Rockies","149","36","2","14","4","27",".242",".625","-1.1","1","1860"
"Brad Ausmus","Astros","439","101","2","39","45","71",".230",".593","-1.0","3","546"
"Alberto Callaspo","Diamondbacks","42","10","0","6","4","6",".238",".607","-0.1","0","3336"
"John Mabry","Cubs","210","43","5","25","23","57",".205",".607","-0.6","0","1381"
"Melvin Upton Jr.","Devil Rays","175","43","1","10","13","40",".246",".593","-0.4","11","5015"
"Lew Ford","Twins","234","53","4","18","16","43",".226",".599","0.0","9","1724"
"Sean Burroughs","Devil Rays","21","4","0","1","4","7",".190",".558","0.1","1","1021"
"Andres Blanco","Royals","87","21","0","9","5","14",".241",".601","0.1","0","1907"
"Eric Munson","Astros","141","28","5","19","11","32",".199",".617","-0.3","0","481"
"Todd Pratt","Braves","135","28","4","19","12","43",".207",".612","-0.4","1","968"
"Troy Tulowitzki","Rockies","96","23","1","6","10","25",".240",".609","-0.5","3","3531"
"Darin Erstad","Angels","95","21","0","5","6","18",".221",".605","-0.1","1","11"
"Pete Orr","Braves","154","39","1","8","5","30",".253",".621","-0.1","2","2748"
"Joe Thurston","Phillies","18","4","0","0","1","2",".222",".578","0.0","0","673"
"Cesar Izturis","- - -","192","47","1","18","12","14",".245",".612","-0.1","1","656"
"Russ Adams","Blue Jays","251","55","3","28","22","41",".219",".600","-1.0","1","4519"
"T.J. Bohn","Mariners","14","2","1","2","2","8",".143",".607","-0.2","0","4592"
"Eric Young","- - -","138","28","3","15","14","17",".203",".606","-0.9","8","716"
"Luis Matos","- - -","136","28","2","5","10","23",".206",".601","-0.2","7","152"
"Francisco Liriano","Twins","5","1","0","1","1","3",".200",".533","0.1","0","3201"
"Chad Mottola","Blue Jays","16","4","0","0","0","3",".250",".625","-0.3","0","1315"
"Chris Woodward","Mets","222","48","3","25","23","55",".216",".600","-0.6","1","1329"
"Doug Mirabelli","- - -","183","35","6","25","15","59",".191",".595","-0.5","0","202"
"Miguel Cairo","Yankees","222","53","0","30","13","31",".239",".600","0.3","13","1412"
"Kerry Robinson","Royals","64","17","0","5","1","7",".266",".605","-0.5","1","1179"
"Mike Matheny","Giants","160","37","3","18","9","30",".231",".613","-0.5","0","1169"
"Reggie Abercrombie","Marlins","255","54","5","24","18","78",".212",".604","-1.0","6","2187"
"Matt Lawton","Mariners","27","7","0","1","2","2",".259",".570","-0.1","0","390"
"Ronny Cedeno","Cubs","534","131","6","41","17","109",".245",".610","-1.8","8","2179"
"Ray Olmedo","Reds","44","9","1","4","4","4",".205",".589","-0.4","1","1718"
"Yadier Molina","Cardinals","417","90","6","49","26","41",".216",".595","-0.3","1","7007"
"Gary Bennett","Cardinals","157","35","4","22","11","30",".223",".605","-0.5","0","420"
"Timo Perez","Cardinals","31","6","1","3","3","4",".194",".608","-0.2","0","891"
"JD Closser","Rockies","97","19","2","11","12","23",".196",".598","-0.1","0","2108"
"Andy Green","Diamondbacks","86","16","1","6","13","20",".186",".560","-0.1","1","2991"
"Enrique Gonzalez","Diamondbacks","32","9","0","3","0","8",".281",".594","0.3","0","2568"
"John Thomson","Braves","30","8","0","4","0","10",".267",".600","0.3","0","453"
"Bernie Castro","Nationals","110","25","0","10","9","18",".227",".577","-0.2","7","2096"
"Quinton McCracken","Reds","53","11","1","2","4","9",".208",".584","-0.3","2","1377"
"Justin Huber","Royals","10","2","0","1","1","4",".200",".573","0.0","1","3147"
"Abraham Nunez","Phillies","322","68","2","32","41","58",".211",".577","-1.6","1","1420"
"John McDonald","Blue Jays","260","58","3","23","16","41",".223",".579","-0.4","7","395"
"Angel Berroa","Royals","474","111","9","54","14","88",".234",".592","-1.5","3","591"
"Tony Gwynn","Brewers","77","20","0","4","2","15",".260",".587","-0.4","3","6141"
"Clint Barmes","Rockies","478","105","7","56","22","72",".220",".598","-0.7","5","1830"
"Dontrelle Willis","Marlins","64","11","3","10","6","13",".172",".587","0.6","0","1703"
"Howie Clark","Orioles","7","1","0","0","2","2",".143",".476","-0.1","0","1533"
"Randall Simon","Phillies","21","5","0","2","2","6",".238",".542","-0.1","0","497"
"Lou Merloni","Indians","19","4","0","1","2","5",".211",".549","-0.2","1","201"
"Tony Pena","Braves","44","10","1","3","2","10",".227",".602","0.0","0","2240"
"Vinny Castilla","- - -","275","63","5","27","9","49",".229",".578","-0.7","0","84"
"Dustan Mohr","Red Sox","40","7","2","3","3","20",".175",".583","-0.1","0","744"
"Dan Ortmeier","Giants","12","3","0","2","0","4",".250",".583","-0.2","0","4694"
"Dustin Pedroia","Red Sox","89","17","2","7","7","7",".191",".561","-1.0","0","8370"
"Jeff Suppan","Cardinals","55","12","0","6","5","11",".218",".531","0.5","0","633"
"Ricky Ledee","- - -","85","16","2","9","6","16",".188",".571","-0.3","1","1407"
"Jorge Piedra","Rockies","59","10","3","10","3","22",".169",".578","-0.5","1","2211"
"Bubba Crosby","Yankees","87","18","1","6","4","21",".207",".557","-0.5","3","1722"
"Vinny Rottino","Brewers","14","3","0","1","1","2",".214",".552","0.0","1","5202"
"Eric Milton","Reds","49","11","0","3","2","24",".224",".577","0.4","0","743"
"Ben Zobrist","Devil Rays","183","41","2","18","10","26",".224",".572","-0.8","2","7435"
"Neifi Perez","- - -","301","73","2","29","8","25",".243",".575","-0.6","1","620"
"Roberto Novoa","Cubs","5","1","0","1","0","2",".200",".600","0.0","0","2217"
"Erick Aybar","Angels","40","10","0","2","0","8",".250",".575","-0.1","1","4082"
"Nick Green","- - -","114","21","2","4","11","40",".184",".543","-0.6","1","1502"
"Ramon Vazquez","Indians","67","14","1","8","6","18",".209",".550","-0.9","0","1058"
"Jamey Wright","Giants","47","12","0","1","0","11",".255",".553","0.4","0","715"
"Henry Mateo","Nationals","26","4","1","3","2","3",".154",".560","-0.1","0","1461"
"Danny Sandoval","Phillies","38","8","0","4","4","3",".211",".516","-0.2","0","2344"
"Chan Ho Park","Padres","41","11","0","5","0","12",".268",".537","0.4","0","1267"
"Adam Jones","Mariners","74","16","1","8","2","22",".216",".548","-0.2","3","6368"
"Luis Terrero","Orioles","40","8","1","6","1","7",".200",".538","-0.2","0","1765"
"Joe Mays","- - -","9","2","0","3","0","4",".222",".556","0.1","0","740"
"Jarrod Washburn","Mariners","2","0","0","0","1","1",".000",".333","0.0","0","40"
"Jose Contreras","White Sox","4","0","0","0","2","2",".000",".333","0.0","0","1660"
"Jonathan Broxton","Dodgers","2","0","0","0","1","2",".000",".333","0.0","0","4759"
"Matt Capps","Pirates","2","0","0","0","1","1",".000",".333","0.0","0","4788"
"Jerry Hairston","- - -","170","35","0","10","13","34",".206",".523","-0.4","5","144"
"Kelly Stinnett","- - -","91","19","1","9","5","33",".209",".532","-0.2","0","356"
"Livan Hernandez","- - -","68","14","1","6","1","7",".206",".541","0.5","0","1116"
"Ruben Sierra","Twins","28","5","0","4","4","7",".179",".487","-0.2","0","1099"
"Shawn Riggans","Devil Rays","29","5","0","1","4","7",".172",".480","0.0","0","3393"
"Melvin Dorta","Nationals","19","4","0","0","1","2",".211",".513","-0.2","0","2562"
"Jeff Mathis","Angels","55","8","2","6","7","14",".145",".529","-0.3","0","3448"
"Chris Widger","- - -","93","16","1","9","11","24",".172",".491","-0.6","0","1541"
"Buck Coats","Cubs","18","3","1","1","0","6",".167",".556","-0.1","0","2945"
"Oscar Robles","Dodgers","33","5","0","0","5","5",".152",".475","-0.2","0","8975"
"Randy Wolf","Phillies","21","4","0","4","2","8",".190",".526","0.1","0","976"
"Skip Schumaker","Cardinals","54","10","1","2","5","6",".185",".513","-0.3","2","3704"
"Carlos Zambrano","Cubs","73","11","6","11","1","27",".151",".557","0.4","1","305"
"Chad Moeller","Brewers","98","18","2","5","4","26",".184",".506","-0.5","0","66"
"Paul Bako","Royals","153","32","0","10","11","46",".209",".489","-0.6","0","676"
"Ramon Santiago","Tigers","80","18","0","3","1","14",".225",".506","-0.1","2","1417"
"Wiki Gonzalez","Nationals","35","8","0","2","2","5",".229",".492","-0.1","0","1033"
"John Patterson","Nationals","8","2","0","0","0","1",".250",".500","0.1","0","71"
"Jeff Fassero","Giants","4","1","0","0","0","1",".250",".500","0.0","0","279"
"Paul Byrd","Indians","4","1","0","0","0","0",".250",".500","0.0","0","594"
"Adam Hyzdu","Rangers","4","1","0","0","0","2",".250",".500","0.0","0","1543"
"John Gall","Cardinals","12","3","0","1","0","5",".250",".500","0.0","0","2142"
"Ervin Santana","Angels","4","1","0","0","0","3",".250",".500","0.0","0","3200"
"Tom Glavine","Mets","53","9","0","2","7","18",".170",".455","0.4","0","90"
"Rajai Davis","Pirates","14","2","0","0","2","3",".143",".464","-0.2","1","3708"
"Tomas Perez","Devil Rays","241","51","2","16","5","44",".212",".510","-0.5","1","965"
"Danny Ardoin","- - -","122","22","0","3","9","33",".180",".491","-0.7","0","585"
"Pedro Astacio","Nationals","25","5","0","0","0","8",".200",".459","0.2","0","862"
"Kris Benson","Orioles","9","1","1","2","0","3",".111",".556","0.0","0","982"
"Mike Restovich","Cubs","12","2","0","1","1","5",".167",".481","-0.1","0","751"
"Willie Harris","Red Sox","45","7","0","1","4","11",".156",".450","-0.6","6","236"
"Omar Quintanilla","Rockies","34","6","0","3","3","9",".176",".508","-0.1","1","6335"
"Andy Pettitte","Astros","62","12","1","5","1","19",".194",".497","0.3","0","840"
"Mitch Maier","Royals","13","2","0","0","2","4",".154",".421","-0.1","0","5588"
"Terrence Long","Yankees","36","6","0","2","4","8",".167",".444","-0.1","0","927"
"Geovany Soto","Cubs","25","5","0","2","0","5",".200",".471","-0.1","0","3707"
"Brad Hennessey","Giants","27","6","0","0","0","9",".222",".481","0.1","0","3720"
"Humberto Cota","Pirates","100","19","0","5","8","26",".190",".448","-0.7","0","1595"
"Jake Peavy","Padres","60","10","2","9","1","19",".167",".497","0.4","0","1051"
"Matt Morris","Giants","60","12","0","6","1","21",".200",".480","0.3","0","1172"
"Zach Miner","Tigers","6","1","0","0","0","3",".167",".500","0.0","0","3193"
"Woody Williams","Padres","54","11","0","4","2","13",".204",".454","0.3","0","1190"
"Jason Marquis","Cardinals","78","14","0","5","2","14",".179",".466","0.4","0","105"
"Adrian Brown","Rangers","36","7","0","2","2","9",".194",".453","-0.3","1","985"
"Steve Trachsel","Mets","50","7","1","2","4","13",".140",".438","0.2","0","898"
"Aaron Sele","Dodgers","26","5","0","0","1","7",".192",".453","0.1","0","34"
"Elizardo Ramirez","Reds","26","5","0","3","1","9",".192",".453","0.1","0","1946"
"Ryan Sweeney","White Sox","35","8","0","5","0","7",".229",".457","-0.3","0","6352"
"Chris Roberson","Phillies","41","8","0","1","0","9",".195",".458","-0.2","3","3577"
"Ricky Nolasco","Marlins","41","7","1","5","2","19",".171",".453","0.2","0","3830"
"Casey Kotchman","Angels","79","12","1","6","7","13",".152",".436","-0.6","0","1930"
"Glendon Rusch","Cubs","15","3","0","0","0","4",".200",".467","0.1","0","707"
"Dave Williams","- - -","21","3","0","0","3","9",".143",".393","0.1","0","1013"
"Mike Edwards","Pirates","16","3","0","0","1","5",".188",".423","-0.1","0","1850"
"CC Sabathia","Indians","9","2","0","2","0","5",".222",".444","0.0","0","404"
"Mike Rose","Cardinals","9","2","0","1","0","4",".222",".444","-0.1","0","2278"
"Victor Diaz","Mets","11","2","0","2","0","5",".182",".455","-0.2","0","3424"
"Zach Duke","Pirates","68","13","0","7","1","32",".191",".438","0.2","0","3840"
"Noah Lowry","Giants","46","7","1","2","3","10",".152",".421","0.2","0","1833"
"Rene Rivera","Mariners","99","15","2","4","3","29",".152",".437","-0.6","1","3648"
"Ryan Roberts","Blue Jays","13","1","1","1","1","4",".077",".451","-0.1","0","5653"
"Angel Sanchez","Royals","27","6","0","1","0","4",".222",".437","0.0","0","3492"
"Drew Meyer","Rangers","14","3","0","0","0","8",".214",".429","-0.2","0","4738"
"Mike DiFelice","Mets","25","2","0","1","5","10",".080",".353","-0.3","0","1151"
"Orlando Hernandez","- - -","46","8","0","2","1","10",".174",".431","0.2","1","823"
"Ryan Madson","Phillies","33","6","0","2","1","13",".182",".418","0.1","0","1852"
"Roy Oswalt","Astros","66","10","1","8","4","15",".152",".412","0.2","0","571"
"Laynce Nix","- - -","67","11","1","10","0","28",".164",".425","-0.3","0","1766"
"Dave Bush","Brewers","62","11","0","9","0","25",".177",".416","0.1","0","4635"
