"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Delwyn Young","Pirates","354","94","7","43","29","90",".266",".707","-0.1","2","4563"
"Micah Hoffpauir","Cubs","234","56","10","35","20","46",".239",".727","0.0","1","4342"
"Jeff Francoeur","- - -","593","166","15","76","23","92",".280",".732","0.1","6","4792"
"Jayson Nix","White Sox","255","57","12","32","28","64",".224",".716","0.8","10","3790"
"Nick Hundley","Padres","256","61","8","30","28","76",".238",".719","1.0","5","3376"
"Bobby Scales","Cubs","124","30","3","15","11","32",".242",".723","0.4","0","2673"
"Ty Wigginton","Orioles","410","112","11","41","23","57",".273",".714","-1.6","1","1491"
"Tony Clark","Diamondbacks","66","12","4","11","11","24",".182",".719","-0.1","0","182"
"Tony Gwynn","Padres","393","106","2","21","48","65",".270",".693","2.5","11","6141"
"Jerry Hairston","- - -","383","96","10","39","32","54",".251",".710","0.8","7","144"
"Chris Young","Diamondbacks","433","92","15","42","59","133",".212",".711","0.4","11","3882"
"Elvis Andrus","Rangers","480","128","6","40","40","77",".267",".702","3.2","33","8709"
"Hank Blalock","Rangers","462","108","25","66","26","108",".234",".736","-0.5","2","1419"
"Alfonso Soriano","Cubs","477","115","20","55","40","118",".241",".726","-0.1","9","847"
"So Taguchi","Cubs","11","3","0","0","1","4",".273",".697","0.0","0","1186"
"Andy Sonnanstine","Rays","11","3","0","1","1","6",".273",".697","0.2","0","7667"
"Everth Cabrera","Padres","377","96","2","31","46","88",".255",".703","0.9","25","8155"
"Kevin Kouzmanoff","Padres","529","135","18","88","27","106",".255",".722","2.1","1","5995"
"Gary Matthews Jr.","Angels","316","79","4","50","40","74",".250",".697","-1.0","4","153"
"Alcides Escobar","Brewers","125","38","1","11","4","18",".304",".701","0.4","4","6310"
"Frank Catalanotto","Brewers","144","40","1","9","14","23",".278",".728","0.1","2","1241"
"Ramon Hernandez","Reds","287","74","5","37","33","34",".258",".699","0.0","1","918"
"Chris Davis","Rangers","391","93","21","59","24","150",".238",".726","-0.6","0","9272"
"Jimmy Rollins","Phillies","672","168","21","77","44","70",".250",".719","2.6","31","971"
"Vernon Wells","Blue Jays","630","164","15","66","48","86",".260",".711","-0.1","17","1326"
"Colby Rasmus","Cardinals","474","119","16","52","36","95",".251",".714","2.7","3","9893"
"Ryan Spilborghs","Rockies","352","85","8","48","34","79",".241",".705","0.2","9","4521"
"Luis Valbuena","Indians","368","92","10","31","26","83",".250",".714","0.0","2","4969"
"Mark Kotsay","- - -","187","52","4","23","15","21",".278",".717","-0.6","3","1042"
"Matt Murton","Rockies","52","13","1","6","4","14",".250",".707","0.0","2","6307"
"Geovany Soto","Cubs","331","72","11","47","50","77",".218",".702","0.9","1","3707"
"Edwin Maysonet","Astros","69","20","1","7","5","19",".290",".696","0.3","0","5735"
"Darnell McDonald","Reds","105","28","2","10","5","31",".267",".706","-0.1","1","1867"
"Jeff Keppinger","Astros","305","78","7","29","27","33",".256",".707","0.2","0","3856"
"Henry Blanco","Padres","204","48","6","16","26","50",".235",".703","1.1","0","81"
"Ramon Santiago","Tigers","262","70","7","35","17","57",".267",".704","0.5","1","1417"
"Lastings Milledge","- - -","244","68","4","21","13","47",".279",".696","0.1","7","6441"
"Ryan Hanigan","Reds","251","66","3","11","37","31",".263",".692","1.0","0","4952"
"Kyle Phillips","Blue Jays","18","5","0","2","0","4",".278",".722","0.0","0","4740"
"Eugenio Velez","Giants","285","76","5","31","16","55",".267",".708","0.6","11","3893"
"Ramiro Pena","Yankees","115","33","1","10","5","20",".287",".699","0.3","4","8841"
"Orlando Cabrera","- - -","656","186","9","77","36","71",".284",".705","0.7","13","766"
"Chris Duncan","Cardinals","260","59","5","32","41","67",".227",".687","-0.4","0","2722"
"Russell Martin","Dodgers","505","126","7","53","69","80",".250",".680","1.2","11","4616"
"Mark Ellis","Athletics","377","99","10","61","23","54",".263",".708","1.1","10","1443"
"Bengie Molina","Giants","491","130","20","80","13","68",".265",".727","0.3","0","24"
"Augie Ojeda","Diamondbacks","264","65","1","16","32","28",".246",".685","1.4","3","297"
"John Mayberry","Phillies","57","12","4","8","2","23",".211",".724","-0.3","0","3390"
"Kenji Johjima","Mariners","239","59","9","22","12","28",".247",".702","1.5","2","5811"
"Gabe Gross","Rays","282","64","6","36","42","79",".227",".681","0.6","6","2184"
"Jason Varitek","Red Sox","364","76","14","51","54","90",".209",".703","0.2","0","217"
"Jhonny Peralta","Indians","582","148","11","83","51","134",".254",".690","0.7","0","1738"
"Nomar Garciaparra","Athletics","160","45","3","16","8","28",".281",".701","-0.1","2","190"
"Brian Anderson","- - -","202","49","4","18","23","54",".243",".674","-0.1","3","6144"
"Mike Jacobs","Royals","434","99","19","61","41","132",".228",".698","-0.9","0","2231"
"Melvin Upton Jr.","Rays","560","135","11","55","57","152",".241",".686","2.3","42","5015"
"Garret Anderson","Braves","496","133","13","61","27","73",".268",".705","-1.0","1","2"
"Joe Crede","Twins","333","75","15","48","29","56",".225",".703","1.7","0","227"
"Sean Rodriguez","Angels","25","5","2","4","3","7",".200",".716","0.0","0","6589"
"Chris Snyder","Diamondbacks","165","33","6","22","32","47",".200",".685","-0.2","0","4606"
"Cristian Guzman","Nationals","531","151","6","52","16","75",".284",".696","0.8","4","728"
"Ramon Castro","- - -","155","34","7","25","16","39",".219",".699","0.2","0","514"
"Kelly Johnson","Braves","303","68","8","29","32","54",".224",".692","0.5","7","2234"
"Miguel Cairo","Phillies","45","12","1","2","0","4",".267",".705","0.2","0","1412"
"George Kottaras","Red Sox","93","22","1","10","11","25",".237",".696","0.1","0","5506"
"Jose Guillen","Royals","281","68","9","40","22","50",".242",".681","-2.2","1","57"
"Melvin Mora","Orioles","450","117","8","48","34","60",".260",".679","0.3","3","157"
"Pat Burrell","Rays","412","91","14","64","57","119",".221",".682","-0.8","2","949"
"Ryan Langerhans","Mariners","101","22","3","10","14","28",".218",".697","0.7","0","98"
"Pedro Feliz","Phillies","580","154","12","82","35","68",".266",".694","1.4","0","1112"
"Wladimir Balentien","- - -","265","62","7","24","28","70",".234",".690","1.0","2","3131"
"Ryan Doumit","Pirates","280","70","10","38","20","49",".250",".714","0.6","4","2113"
"Kevin Millar","Blue Jays","251","56","7","29","31","49",".223",".674","-1.2","0","529"
"Aubrey Huff","- - -","536","129","15","85","51","87",".241",".694","-2.1","0","1213"
"Brett Carroll","Marlins","141","33","3","18","11","33",".234",".689","1.3","0","8066"
"Alex Rios","- - -","582","144","17","71","37","107",".247",".691","-0.1","24","2090"
"Mitch Maier","Royals","341","83","3","31","43","76",".243",".665","0.0","9","5588"
"Kevin Barker","Reds","32","9","0","3","3","9",".281",".708","-0.1","0","1019"
"Wes Helms","Marlins","214","58","3","33","13","54",".271",".682","0.2","1","94"
"Nate Schierholtz","Giants","285","76","5","29","16","58",".267",".702","0.8","3","6201"
"Adrian Beltre","Mariners","449","119","8","44","19","74",".265",".683","2.1","13","639"
"Chris Getz","White Sox","375","98","2","31","30","54",".261",".670","0.8","25","3388"
"Wilson Valdez","Mets","86","22","0","7","8","10",".256",".664","0.2","0","1863"
"Austin Kearns","Nationals","174","34","3","17","32","51",".195",".641","-0.1","1","332"
"Geoff Blum","Astros","381","94","10","49","33","61",".247",".681","0.3","0","550"
"Francisco Cervelli","Yankees","94","28","1","11","2","11",".298",".682","0.4","0","5275"
"Andy Marte","Indians","155","36","6","25","14","30",".232",".693","-0.7","0","3203"
"Jeff Fiorentino","Orioles","64","18","0","8","8","16",".281",".648","-0.2","2","8024"
"Endy Chavez","Mariners","161","44","2","13","14","22",".273",".669","0.6","9","768"
"Guillermo Mota","Dodgers","3","1","0","1","0","1",".333",".667","0.0","0","1467"
"Fernando Nieve","Mets","9","3","0","1","0","3",".333",".667","0.1","0","2173"
"David Price","Rays","3","1","0","0","0","0",".333",".667","0.0","0","3184"
"Sean O'Sullivan","Angels","3","1","0","0","0","1",".333",".667","0.0","0","9137"
"Brendan Harris","Twins","414","108","6","37","29","78",".261",".672","-0.2","0","2178"
"Omir Santos","Mets","281","73","7","40","15","44",".260",".688","0.5","0","3583"
"Randy Winn","Giants","538","141","2","51","47","93",".262",".671","1.8","16","1235"
"Trent Oeltjen","Diamondbacks","70","17","3","4","1","13",".243",".707","0.1","3","3310"
"Jason Jaramillo","Pirates","206","52","3","26","17","33",".252",".673","0.2","1","8358"
"Steve Pearce","Pirates","165","34","4","16","21","43",".206",".665","0.0","1","9957"
"Nick Green","Red Sox","276","65","6","35","20","69",".236",".669","0.0","1","1502"
"Chan Ho Park","Phillies","14","2","1","1","3","5",".143",".651","0.2","0","1267"
"David Eckstein","Padres","503","131","2","51","39","46",".260",".657","0.7","3","10"
"Omar Vizquel","Rangers","177","47","1","14","13","27",".266",".660","0.9","4","411"
"Chad Tracy","Diamondbacks","257","61","8","39","26","38",".237",".695","-0.8","1","1888"
"Greg Dobbs","Phillies","154","38","5","20","11","29",".247",".679","0.0","1","2158"
"Matt Carson","Athletics","21","6","1","5","0","7",".286",".701","0.0","0","4748"
"Mike Fontenot","Cubs","377","89","9","43","35","83",".236",".677","0.3","4","3912"
"Tyler Flowers","White Sox","16","3","0","0","3","8",".188",".600","0.0","0","9134"
"Matt Tuiasosopo","Mariners","22","5","1","2","2","5",".227",".689","0.1","0","8272"
"Brandon Moss","Pirates","385","91","7","41","34","84",".236",".668","-0.1","1","4467"
"Mike Rivera","Brewers","114","26","2","14","15","32",".228",".668","0.2","1","493"
"J.J. Hardy","Brewers","414","95","11","47","43","85",".229",".659","1.0","0","3797"
"Hernan Iribarren","Brewers","13","3","0","1","1","5",".231",".670","0.0","0","4177"
"Willie Bloomquist","Royals","434","115","4","29","27","73",".265",".663","-0.1","25","1066"
"Robinzon Diaz","Pirates","129","36","1","19","3","9",".279",".663","-0.1","0","3248"
"Tommy Everidge","Athletics","85","19","2","7","8","17",".224",".667","-0.4","0","7596"
"Don Kelly","Tigers","56","14","0","3","4","10",".250",".651","0.0","1","2216"
"Brian Barden","Cardinals","103","24","4","10","6","21",".233",".664","0.1","0","4429"
"Josh Fields","White Sox","239","53","7","30","25","76",".222",".648","-0.7","2","7490"
"Garrett Atkins","Rockies","354","80","9","48","41","58",".226",".650","-1.0","0","1790"
"Drew Macias","Padres","76","15","1","7","13","15",".197",".638","-0.2","0","5451"
"Kaz Matsui","Astros","476","119","9","46","34","85",".250",".659","0.8","19","1854"
"Jarrod Saltalamacchia","Rangers","283","66","9","34","22","97",".233",".661","0.0","0","5557"
"Nick Punto","Twins","359","82","1","38","61","70",".228",".621","1.7","16","1429"
"Rick Ankiel","Cardinals","372","86","11","38","26","99",".231",".672","0.2","4","1142"
"Drew Sutton","Reds","66","14","1","9","7","20",".212",".646","0.1","0","7430"
"Anderson Hernandez","- - -","366","92","3","37","33","63",".251",".651","0.2","7","3366"
"Josh Bard","Nationals","274","63","6","31","24","50",".230",".655","-0.4","0","1578"
"Humberto Quintero","Astros","157","37","4","14","7","41",".236",".662","0.5","0","1824"
"Bobby Crosby","Athletics","238","53","6","29","24","44",".223",".652","-0.6","2","1818"
"Jason Kendall","Brewers","452","109","2","43","46","58",".241",".636","0.8","7","993"
"Josh Whitesell","Diamondbacks","108","21","1","14","24","29",".194",".633","-0.4","0","6713"
"Ivan Rodriguez","- - -","425","106","10","47","18","92",".249",".663","0.7","1","1275"
"Brandon Allen","Diamondbacks","104","21","4","14","12","40",".202",".669","-0.7","0","7436"
"Eric Byrnes","Diamondbacks","239","54","8","31","12","30",".226",".663","0.3","9","905"
"Nick Evans","Mets","65","15","1","7","4","20",".231",".660","-0.5","0","7595"
"Carlos Zambrano","Cubs","69","15","4","11","1","28",".217",".689","0.7","0","305"
"Alex Cora","Mets","271","68","1","18","25","28",".251",".630","0.0","8","1386"
"Juan Castro","Dodgers","112","31","1","9","6","25",".277",".650","-0.1","0","315"
"Joe Thurston","Cardinals","267","60","1","25","33","56",".225",".645","-0.2","4","673"
"Alex Romero","Diamondbacks","145","36","1","18","11","23",".248",".644","-0.2","2","3129"
"Jack Wilson","- - -","373","95","5","39","21","48",".255",".654","1.8","3","1017"
"Paul Bako","Phillies","116","26","3","9","13","32",".224",".644","0.0","0","676"
"Edgar Gonzalez","Padres","153","33","4","18","11","36",".216",".651","-0.3","1","2963"
"Alberto Gonzalez","Nationals","291","77","1","33","14","27",".265",".650","-0.6","1","4906"
"Jody Gerut","- - -","274","63","9","35","19","43",".230",".654","0.0","6","1696"
"Gerald Laird","Tigers","413","93","4","33","40","68",".225",".626","1.6","5","1698"
"John McDonald","Blue Jays","151","39","4","13","1","18",".258",".655","-0.1","0","395"
"Adam Rosales","Reds","230","49","4","19","26","46",".213",".620","-0.2","1","9682"
"Rod Barajas","Blue Jays","429","97","19","71","20","76",".226",".661","0.8","1","45"
"Craig Monroe","Pirates","79","17","3","16","7","21",".215",".642","-0.4","0","1464"
"Jack Hannahan","- - -","267","57","4","19","30","71",".213",".623","0.8","1","3692"
"Ramon Vazquez","Pirates","204","47","1","16","31","47",".230",".614","-0.2","1","1058"
"Taylor Teagarden","Rangers","198","43","6","24","14","76",".217",".644","0.3","0","5199"
"Edgar Renteria","Giants","460","115","5","48","39","69",".250",".635","-0.1","7","1178"
"Brooks Conrad","Braves","54","11","2","8","3","14",".204",".666","-0.1","0","3664"
"Koyie Hill","Cubs","253","60","2","24","27","78",".237",".636","0.6","0","1829"
"Chris Coste","- - -","205","46","2","18","22","55",".224",".618","-0.2","0","7243"
"Andres Blanco","Cubs","123","31","1","12","8","14",".252",".644","-0.1","0","1907"
"Travis Buck","Athletics","105","23","3","10","10","20",".219",".620","0.0","1","4646"
"Raul Chavez","Blue Jays","159","41","2","15","6","23",".258",".631","0.3","1","553"
"Adam Moore","Mariners","23","5","1","2","0","7",".217",".641","0.0","1","9362"
"Brian Schneider","Mets","170","37","3","24","18","21",".218",".627","0.4","0","795"
"Cesar Izturis","Orioles","387","99","2","30","18","38",".256",".622","0.5","12","656"
"Carlos Gomez","Twins","315","72","3","28","22","72",".229",".623","1.0","14","4881"
"Danny Richar","Reds","8","2","0","0","1","1",".250",".583","-0.2","0","3767"
"Jason LaRue","Cardinals","104","25","2","6","3","22",".240",".615","0.2","1","337"
"Wil Nieves","Nationals","224","58","1","26","17","45",".259",".612","-0.2","1","1556"
"Michel Hernandez","Rays","99","24","1","12","7","12",".242",".616","0.0","2","1835"
"Emilio Bonifacio","Marlins","461","116","1","27","34","95",".252",".611","-0.5","21","4054"
"Matt Tolbert","Twins","198","46","2","19","21","37",".232",".611","0.0","6","7365"
"Eric Young","Rockies","57","14","1","1","4","12",".246",".611","-0.2","4","7158"
"Alex Gonzalez","- - -","391","93","8","41","20","65",".238",".635","0.3","2","520"
"Rob Johnson","Mariners","258","55","2","27","26","60",".213",".615","-0.2","1","8029"
"Josh Johnson","Marlins","62","12","3","10","6","33",".194",".620","0.7","0","4567"
"DeWayne Wise","White Sox","142","32","2","11","3","27",".225",".628","0.7","4","1554"
"Adam Everett","Tigers","345","82","3","44","22","61",".238",".613","0.7","5","1430"
"Paul Janish","Reds","256","54","1","16","26","40",".211",".601","0.9","2","7412"
"Jordan Schafer","Braves","167","34","2","8","27","63",".204",".600","-0.7","2","9883"
"Yuniesky Betancourt","- - -","470","115","6","49","21","44",".245",".625","-2.5","3","8585"
"Khalil Greene","Cardinals","170","34","6","24","15","35",".200",".619","-0.9","2","1826"
"Josh Wilson","- - -","192","42","3","13","12","44",".219",".612","-0.2","1","2102"
"Jeremy Reed","Mets","161","39","0","9","14","36",".242",".605","-0.7","0","4730"
"Robb Quinlan","Angels","115","28","2","14","5","30",".243",".614","-0.7","1","1779"
"Blake DeWitt","Dodgers","49","10","2","4","3","7",".204",".633","-0.1","0","7485"
"Jeff Mathis","Angels","237","50","5","28","22","73",".211",".596","0.2","2","3448"
"Dan Haren","Diamondbacks","73","18","1","10","3","22",".247",".625","0.7","0","1757"
"Chris Young","Padres","23","6","0","2","2","7",".261",".581","0.3","0","3196"
"Trevor Crowe","Indians","183","43","1","17","11","39",".235",".611","-0.1","6","3402"
"Mike Redmond","Twins","135","32","0","7","11","19",".237",".588","-0.8","0","538"
"Joe Martinez","Giants","8","2","0","0","0","1",".250",".625","0.1","0","3935"
"Chris Shelton","Mariners","26","6","0","4","2","11",".231",".593","-0.1","0","1891"
"Wilson Betemit","White Sox","45","9","0","3","5","13",".200",".591","-0.7","0","1861"
"John Bowker","Giants","67","13","2","7","4","18",".194",".620","0.1","1","8276"
"Joey Gathright","- - -","30","8","0","0","2","8",".267",".579","-0.2","2","3913"
"Luis Rodriguez","Padres","208","42","2","16","37","23",".202",".578","-0.8","1","2364"
"Pete Orr","Nationals","75","19","1","10","3","15",".253",".618","-0.1","2","2748"
"Mark Loretta","Dodgers","181","42","0","25","20","21",".232",".585","-0.2","1","1383"
"Emil Brown","Mets","5","1","0","0","1","0",".200",".533","-0.1","0","1197"
"Eli Whiteside","Giants","127","29","2","13","4","30",".228",".607","0.0","0","3536"
"Tyler Greene","Cardinals","108","24","2","7","4","32",".222",".594","-0.2","3","4675"
"Nick Stavinoha","Cardinals","87","20","2","17","2","15",".230",".621","-0.6","1","3909"
"Brian Bixler","Pirates","44","10","0","3","2","26",".227",".602","-0.1","1","8055"
"Oliver Perez","Mets","22","6","0","0","1","7",".273",".577","0.2","0","1514"
"Bill Hall","- - -","334","67","8","36","27","120",".201",".596","-0.5","2","1605"
"Greg Norton","Braves","76","11","0","7","20","20",".145",".501","-0.2","0","1388"
"Matt Maloney","Reds","12","3","0","0","1","5",".250",".558","0.1","0","9920"
"Jose Molina","Yankees","138","30","1","11","14","28",".217",".560","-0.5","0","25"
"Chris Burke","Padres","82","17","1","5","6","16",".207",".575","-0.3","4","2164"
"Josh Anderson","- - -","283","68","1","24","13","43",".240",".580","-0.2","25","6032"
"Cody Ransom","Yankees","79","15","0","10","7","25",".190",".585","-0.7","2","1126"
"Ronny Cedeno","- - -","341","71","10","38","19","79",".208",".593","-0.7","5","2179"
"J.R. Towles","Astros","48","9","2","3","3","16",".188",".604","-0.1","0","7348"
"Dioner Navarro","Rays","376","82","8","32","18","51",".218",".583","-0.6","5","3179"
"Darin Erstad","Astros","134","26","2","11","14","31",".194",".597","-0.4","0","11"
"Corky Miller","- - -","95","18","1","15","12","23",".189",".548","-0.1","0","342"
"Emmanuel Burriss","Giants","202","48","0","13","14","34",".238",".560","-0.5","11","2917"
"Brandon Wood","Angels","41","8","1","3","3","19",".195",".559","-0.3","0","6592"
"Chris Pettit","Angels","7","2","0","0","0","1",".286",".571","0.0","0","3870"
"Terry Evans","Angels","7","2","0","1","0","2",".286",".571","0.0","0","4295"
"Guillermo Quiroz","Mariners","14","4","0","2","0","3",".286",".571","0.0","0","7989"
"Robert Andino","Orioles","198","44","2","10","15","47",".222",".562","-0.2","3","4900"
"Willy Taveras","Reds","404","97","1","15","18","58",".240",".559","0.1","25","1876"
"Andy Pettitte","Yankees","5","1","0","1","0","2",".200",".600","0.0","0","840"
"Bobby Wilson","Angels","5","1","0","0","0","1",".200",".600","-0.1","0","6564"
"Scott Elbert","Dodgers","5","1","0","1","0","2",".200",".600","0.0","0","7489"
"Justin Turner","Orioles","18","3","0","3","4","3",".167",".485","-0.1","0","5235"
"Alexi Casilla","Twins","228","46","0","17","22","36",".202",".538","-1.2","11","5248"
"Brian Giles","Padres","225","43","2","23","26","31",".191",".548","-1.8","1","990"
"Billy Buckner","Diamondbacks","21","5","0","6","0","8",".238",".571","0.1","0","8253"
"Chris Woodward","- - -","79","17","0","5","7","19",".215",".520","-0.2","1","1329"
"Gil Velazquez","Red Sox","2","0","0","0","0","0",".000",".333","0.0","0","2070"
"Brett Myers","Phillies","18","4","0","0","1","4",".222",".541","0.1","0","962"
"Ryan Freel","- - -","88","17","0","5","11","23",".193",".506","-0.3","1","1207"
"Ubaldo Jimenez","Rockies","59","13","0","2","6","15",".220",".513","0.4","0","3374"
"Kevin Cash","Yankees","26","6","0","3","0","5",".231",".558","-0.1","0","1593"
"Max Scherzer","Diamondbacks","53","12","0","3","3","17",".226",".532","0.4","0","3137"
"Sean Marshall","Cubs","13","3","0","2","1","5",".231",".516","-0.1","0","5905"
"Michael Saunders","Mariners","122","27","0","4","6","40",".221",".537","-0.1","4","9981"
"Conor Jackson","Diamondbacks","99","18","1","14","11","16",".182",".516","-0.9","5","5997"
"Josh Reddick","Red Sox","59","10","2","4","2","17",".169",".549","-0.3","0","3892"
"Craig Stammen","Nationals","31","6","0","4","2","10",".194",".533","0.2","0","7274"
"Jason Bourgeois","Brewers","37","7","1","3","3","7",".189",".520","0.0","3","2225"
"Lou Montanez","Orioles","82","15","1","6","5","16",".183",".525","-0.7","0","2923"
"Neil Walker","Pirates","36","7","0","0","4","11",".194",".497","-0.4","1","7539"
"Rich Aurilia","Giants","122","26","2","16","8","24",".213",".534","-0.6","0","1106"
"Fernando Martinez","Mets","91","16","1","8","5","14",".176",".517","-0.4","2","9210"
"Chris Gimenez","Indians","111","16","3","7","17","36",".144",".499","-0.8","1","7324"
"David Dellucci","- - -","65","12","0","3","5","19",".185",".516","-0.6","0","1402"
"Chris Smith","Brewers","2","0","0","0","1","1",".000",".333","0.0","0","4544"
"Daniel Herrera","Reds","2","0","0","0","1","1",".000",".333","0.0","0","4552"
"Josh Banks","Padres","4","0","0","0","2","0",".000",".333","0.0","0","5570"
"Koji Uehara","Orioles","2","0","0","0","1","1",".000",".333","0.0","0","9227"
"Luis Cruz","Pirates","70","15","0","2","6","7",".214",".511","-0.2","0","3188"
"Derek Lowe","Braves","54","12","0","1","4","16",".222",".498","0.4","0","199"
"Kyle Lohse","Cardinals","37","8","0","2","1","7",".216",".491","0.3","0","739"
"Omar Quintanilla","Rockies","58","10","0","2","8","27",".172",".480","-0.2","0","6335"
"Johan Santana","Mets","42","7","0","4","5","14",".167",".493","0.3","0","755"
"Luke Carlin","Diamondbacks","18","3","0","1","3","3",".167",".452","-0.2","0","4666"
"Troy Glaus","Cardinals","29","5","0","2","3","8",".172",".491","-0.3","0","15"
"Matt Downs","Giants","53","9","1","2","6","13",".170",".514","-0.2","1","957"
"Alfredo Amezaga","Marlins","69","15","0","5","5","16",".217",".528","-0.2","1","1"
"Chad Billingsley","Dodgers","56","10","1","4","4","24",".179",".501","0.4","0","5842"
"Gregor Blanco","Braves","43","8","0","1","4","9",".186",".488","-0.3","2","3123"
"Reggie Willits","Angels","80","17","0","6","5","17",".213",".493","-0.7","5","5590"
"Jamie Hoffmann","Dodgers","22","4","1","7","0","5",".182",".576","0.0","0","6461"
"Dusty Ryan","Tigers","26","4","0","4","4","12",".154",".459","-0.1","0","2312"
"Brent Lillibridge","White Sox","95","15","0","3","14","26",".158",".452","-0.8","6","3501"
"CC Sabathia","Yankees","4","1","0","1","0","1",".250",".500","0.0","0","404"
"Jesus Guzman","Giants","20","5","0","0","0","3",".250",".500","-0.1","0","3118"
"Edward Mujica","Padres","8","2","0","0","0","2",".250",".500","0.1","0","3970"
"Wesley Wright","Astros","4","1","0","0","0","1",".250",".500","0.0","0","5960"
"Kyle Kendrick","Phillies","8","2","0","0","0","5",".250",".500","0.0","0","6230"
"Edwin Bellorin","Rockies","8","2","0","0","1","1",".250",".583","0.0","0","7242"
"Jason Vargas","Mariners","4","1","0","0","0","2",".250",".500","0.0","0","8044"
"Wyatt Toregas","Indians","51","9","0","6","6","12",".176",".463","-0.4","0","7471"
"Luis Hernandez","Royals","73","15","0","4","4","18",".205",".476","-0.5","1","3206"
"Shane Robinson","Cardinals","25","6","0","1","0","2",".240",".511","-0.2","1","4249"
"Zach Duke","Pirates","60","12","0","5","4","18",".200",".479","0.4","0","3840"
"Adam Wainwright","Cardinals","89","16","2","4","1","26",".180",".515","0.5","0","2233"
"Yovani Gallardo","Brewers","58","10","2","8","2","23",".172",".507","0.3","0","8173"
"Russ Ortiz","Astros","28","5","1","2","1","9",".179",".493","0.1","0","1124"
"Craig Tatum","Reds","68","11","1","6","7","10",".162",".471","-0.2","0","7468"
"Scott Olsen","Nationals","15","2","0","1","3","7",".133",".411","0.1","0","4529"
"Randy Wells","Cubs","47","9","0","2","2","7",".191",".480","0.2","0","4535"
"Chris Carpenter","Cardinals","63","11","1","7","2","13",".175",".482","0.3","0","1292"
"Gregorio Petit","Athletics","31","7","0","1","0","6",".226",".484","-0.4","0","3812"
"Jed Lowrie","Red Sox","68","10","2","11","6","20",".147",".475","-0.3","0","4418"
"Michael Barrett","Blue Jays","18","3","1","2","1","5",".167",".544","-0.1","0","762"
"Eric Bruntlett","Phillies","105","18","0","7","5","26",".171",".462","-1.0","2","1753"
"Jo-Jo Reyes","Braves","9","1","0","0","2","7",".111",".384","0.0","0","5559"
"Zack Greinke","Royals","6","1","0","0","0","2",".167",".500","0.0","0","1943"
"Shawn Riggans","Rays","14","2","1","1","0","3",".143",".500","-0.1","0","3393"
"Aaron Cunningham","Athletics","53","8","1","6","3","16",".151",".456","-0.6","0","4087"
"Aaron Miles","Cubs","157","29","0","5","8","21",".185",".466","-1.4","3","1844"
"Clint Sammons","Braves","11","2","0","0","1","3",".182",".432","0.0","0","8243"
"Jeff Weaver","Dodgers","13","3","0","0","0","6",".231",".462","0.1","0","503"
"Josh Geer","Padres","24","4","0","1","2","10",".167",".439","0.1","0","4781"
"Tyler Colvin","Cubs","17","3","0","2","2","5",".176",".426","-0.1","0","5310"
"Russ Adams","Blue Jays","20","4","0","0","1","1",".200",".438","-0.2","0","4519"
"Kevin Hart","- - -","25","4","0","2","3","7",".160",".410","0.1","0","8079"
"Mike Aviles","Royals","120","22","1","8","4","26",".183",".458","-0.9","1","5986"
"Randy Wolf","Dodgers","68","11","1","11","2","22",".162",".459","0.3","1","976"
"Guillermo Rodriguez","Orioles","5","0","0","1","2","1",".000",".286","-0.1","0","7011"
"Shairon Martis","Nationals","24","5","0","2","0","6",".208",".458","0.1","0","6781"
"Bud Norris","Astros","16","3","0","0","0","4",".188",".423","0.1","0","9492"
"Jerry Owens","White Sox","12","1","0","0","3","3",".083",".350","0.0","1","6002"
"Tim Stauffer","Padres","23","4","0","0","1","13",".174",".414","0.1","0","6432"
"Chris Richard","Rays","19","2","0","0","4","7",".105",".366","-0.3","0","163"
"Eliezer Alfonzo","Padres","114","20","2","8","3","34",".175",".451","-0.3","0","2331"
"Aaron Cook","Rockies","44","5","0","6","7","14",".114",".382","0.1","0","1571"
"Cliff Lee","- - -","38","7","0","1","1","14",".184",".442","0.1","0","1636"
"Javier Vazquez","Braves","68","12","0","3","3","14",".176",".432","0.3","0","801"
"Braden Looper","Brewers","60","12","0","8","2","18",".200",".426","0.2","0","526"
"Freddy Sandoval","Angels","11","2","0","0","0","3",".182",".455","-0.1","0","6863"
"Matt Kata","Astros","50","10","0","5","0","5",".200",".432","-0.1","1","1741"
"Matt Cain","Giants","60","9","0","3","4","31",".150",".420","0.2","0","4732"
"Reid Gorecki","Braves","25","5","0","3","1","12",".200",".422","-0.3","1","4603"
"Jamie Moyer","Phillies","42","5","0","2","6","21",".119",".359","0.1","0","1091"
"Chris Duffy","Brewers","32","4","0","3","4","12",".125",".378","-0.3","0","3605"
"Craig Gentry","Rangers","17","2","0","1","2","5",".118",".387","-0.2","0","9571"
"Ryan Rohlinger","Giants","19","3","0","4","1","6",".158",".411","0.0","0","2621"
"Barbaro Canizares","Braves","21","4","0","0","0","6",".190",".429","-0.3","0","6246"
"Jason Marquis","Rockies","64","11","0","8","2","14",".172",".416","0.1","0","105"
"Rich Harden","Cubs","43","8","0","0","1","15",".186",".414","0.1","0","1772"
"Jeff Suppan","Brewers","42","6","0","5","4","12",".143",".384","0.1","0","633"
"Tim Lincecum","Giants","66","10","0","3","6","36",".152",".386","0.2","0","5705"
