"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Matt Kinney","- - -","9","2","0","1","0","1",".222",".444","0.0","0","737"
"Ron Calloway","Expos","84","14","1","10","5","22",".167",".437","-0.8","2","1649"
"Ken Huckaby","- - -","50","7","0","0","5","12",".140",".418","-0.5","0","1306"
"Mike DiFelice","- - -","25","3","0","2","3","4",".120",".414","-0.3","0","1151"
"Josh Hancock","- - -","17","2","0","1","3","12",".118",".368","0.0","0","1606"
"Woody Williams","Cardinals","61","11","0","2","1","22",".180",".446","0.2","0","1190"
"A.J. Hinch","Phillies","11","2","0","0","0","4",".182",".455","0.0","0","606"
"Victor Zambrano","- - -","11","2","0","1","0","2",".182",".455","0.0","0","1237"
"Jeff Fassero","- - -","21","4","0","1","1","9",".190",".418","0.0","0","279"
"Jason Schmidt","Giants","66","9","2","3","4","30",".136",".424","0.2","0","1131"
"Jason Romano","- - -","34","5","1","4","2","12",".147",".430","-0.1","0","1278"
"Kevin Millwood","Phillies","46","8","0","1","2","26",".174",".426","0.1","0","106"
"Robert Machado","Orioles","73","11","1","3","4","18",".151",".428","-0.2","0","289"
"Jake Peavy","Padres","59","10","0","3","4","17",".169",".409","0.2","0","1051"
"Tom Wilson","- - -","12","2","0","0","1","5",".167",".397","-0.2","0","1328"
"Wilson Betemit","Braves","47","8","0","3","4","16",".170",".401","-0.6","0","1861"
"Mendy Lopez","Royals","38","4","1","4","4","9",".105",".394","-0.4","0","1458"
"J.J. Davis","Pirates","35","5","0","3","4","10",".143",".396","-0.4","2","1597"
"Todd Van Poppel","Reds","17","3","0","1","1","6",".176",".399","0.0","0","1284"
"Ramon Nivar","Rangers","18","4","0","4","0","7",".222",".433","-0.1","1","1781"
"Jermaine Clark","Reds","30","4","0","2","1","8",".133",".379","-0.4","1","1664"
"Damian Jackson","- - -","30","3","1","3","4","12",".100",".473","-0.4","0","471"
"Noah Lowry","Giants","33","6","0","0","0","10",".182",".424","0.1","0","1833"
"Darnell McDonald","Orioles","32","5","0","1","2","6",".156",".393","-0.1","1","1867"
"Steve Trachsel","Mets","59","11","0","5","1","17",".186",".403","0.1","0","898"
"John Thomson","Braves","66","13","0","4","0","24",".197",".409","0.1","0","453"
"Matt Morris","Cardinals","62","10","0","6","4","26",".161",".386","0.1","0","1172"
"Edgar Gonzalez","Diamondbacks","13","2","0","0","0","2",".154",".368","0.0","0","1727"
"Mike Hessman","Braves","69","9","2","5","1","24",".130",".416","-0.8","0","1808"
"Dan Wheeler","- - -","5","1","0","0","0","1",".200",".400","0.0","0","120"
"Carlos Rivera","Pirates","15","3","0","1","1","3",".200",".450","-0.2","0","1749"
"Jose Lima","Dodgers","48","9","0","2","1","19",".188",".392","0.1","0","475"
"Guillermo Mota","- - -","12","2","0","1","0","7",".167",".417","0.0","0","1467"
"Josh Kroeger","Diamondbacks","54","9","0","2","1","21",".167",".404","-0.3","0","2205"
"Bo Hart","Cardinals","13","2","0","2","1","3",".154",".368","0.0","0","1743"
"Kirk Bullinger","Astros","3","0","0","0","1","2",".000",".250","0.0","0","552"
"Brian Meadows","Pirates","3","0","0","1","1","3",".000",".250","0.0","0","998"
"Ryan Franklin","Mariners","3","0","0","0","1","2",".000",".250","0.0","0","1076"
"Jerry Gil","Diamondbacks","86","15","0","8","0","33",".174",".403","-0.8","2","2207"
"Roger Clemens","Astros","72","12","0","7","3","24",".167",".381","0.1","0","815"
"Josh Beckett","Marlins","44","7","0","2","2","18",".159",".377","0.1","0","510"
"Eric Milton","Phillies","65","10","0","5","4","29",".154",".369","0.0","0","743"
"Ryan Raburn","Tigers","29","4","0","1","2","15",".138",".366","-0.2","1","2218"
"Kerry Wood","Cubs","45","6","1","3","2","11",".133",".389","0.0","0","304"
"Donnie Sadler","Diamondbacks","23","3","0","0","1","7",".130",".384","-0.1","0","627"
"Rene Reyes","Rockies","61","9","0","1","5","17",".148",".392","-0.4","0","1774"
"Mark Johnson","Brewers","11","1","0","2","3","2",".091",".358","-0.1","0","240"
"Val Majewski","Orioles","13","2","0","1","0","1",".154",".385","0.0","0","4851"
"Cesar Crespo","Red Sox","79","13","0","2","0","20",".165",".380","-0.6","2","1024"
"Paul Abbott","- - -","11","2","0","2","0","4",".182",".364","0.0","0","1061"
"Andy Dominique","Red Sox","11","2","0","1","0","3",".182",".364","-0.2","0","1948"
"Wilson Alvarez","Dodgers","31","5","0","0","1","14",".161",".349","0.0","0","1193"
"Ben Sheets","Brewers","67","9","0","1","5","22",".134",".329","0.0","0","710"
"Roy Oswalt","Astros","71","10","0","6","3","16",".141",".339","-0.1","0","571"
"Luis Lopez","Expos","26","4","0","0","0","9",".154",".339","-0.5","0","1901"
"Joe Kennedy","Rockies","48","6","0","4","2","14",".125",".348","-0.1","0","1217"
"Kirk Rueter","Giants","61","8","0","2","3","7",".131",".336","0.0","0","1128"
"Mark Prior","Cubs","36","5","0","0","2","20",".139",".323","0.0","0","301"
"Randy Johnson","Diamondbacks","80","10","0","6","4","37",".125",".329","-0.2","0","60"
"Chris Burke","Astros","17","1","0","0","3","3",".059",".259","-0.2","0","2164"
"Greg Maddux","Cubs","69","11","0","5","1","12",".159",".331","-0.1","1","104"
"Corky Miller","Reds","39","1","0","3","6","12",".026",".230","-0.6","0","342"
"Matt Erickson","Brewers","6","1","0","0","0","1",".167",".333","0.0","0","2363"
"Casey Daigle","Diamondbacks","17","2","0","0","0","7",".118",".353","0.0","0","1880"
"Hideo Nomo","Dodgers","26","3","1","1","0","17",".115",".346","0.0","0","666"
"Matt Clement","Cubs","55","8","0","2","1","29",".145",".322","-0.1","0","271"
"Kazuhisa Ishii","Dodgers","55","7","1","6","1","24",".127",".325","-0.1","0","655"
"Ramon Castro","Athletics","15","2","0","3","1","3",".133",".388","-0.3","0","7026"
"Kris Benson","- - -","58","8","0","5","2","26",".138",".305","-0.1","0","982"
"Erik Bedard","Orioles","4","0","0","0","1","3",".000",".200","0.0","0","126"
"Chin-Feng Chen","Dodgers","8","0","0","0","2","3",".000",".200","0.0","0","644"
"Freddy Sanchez","Pirates","19","3","0","2","0","3",".158",".316","-0.3","0","1624"
"Jerome Williams","Giants","36","5","0","0","1","14",".139",".301","-0.1","0","1137"
"Jaret Wright","Braves","57","6","1","4","2","33",".105",".311","-0.1","0","415"
"J.R. House","Pirates","9","1","0","0","0","2",".111",".333","-0.1","0","992"
"Luke Hudson","Reds","16","2","0","2","1","3",".125",".292","0.0","0","1542"
"Vicente Padilla","Phillies","35","4","0","3","2","17",".114",".276","-0.1","0","964"
"David Wells","Padres","57","6","0","3","3","24",".105",".269","-0.1","0","855"
"Odalis Perez","Dodgers","62","7","0","2","2","17",".113",".286","-0.2","0","668"
"Paul Wilson","Reds","60","6","0","2","2","37",".100",".276","-0.2","0","1234"
"Curt Schilling","Red Sox","7","1","0","0","0","2",".143",".286","0.0","0","73"
"Nelson Figueroa","Pirates","7","1","0","1","0","2",".143",".286","0.0","0","683"
"John Patterson","Expos","33","4","0","1","1","17",".121",".268","-0.1","0","71"
"Brett Tomko","Giants","62","7","0","0","2","27",".113",".270","-0.2","0","1056"
"Dave Kelton","Cubs","10","1","0","0","0","3",".100",".300","-0.1","0","285"
"Brandon Claussen","Reds","19","2","0","0","1","6",".105",".255","-0.1","0","814"
"Jason Bartlett","Twins","12","1","0","1","1","1",".083",".237","-0.1","2","8219"
"Russ Ortiz","Braves","59","6","0","1","1","17",".102",".267","-0.2","0","1124"
"A.J. Burnett","Marlins","29","4","0","1","0","11",".138",".276","-0.1","0","512"
"Tim Redding","Astros","29","4","0","0","0","13",".138",".276","-0.1","0","573"
"Sergio Mitre","Cubs","15","1","0","0","1","8",".067",".258","-0.1","0","1773"
"Aaron Cook","Rockies","34","4","0","1","1","10",".118",".261","-0.2","0","1571"
"Al Leiter","Mets","54","5","0","0","3","30",".093",".251","-0.2","0","883"
"Darren Oliver","- - -","22","3","0","1","0","9",".136",".273","-0.1","0","206"
"Greg Colbrunn","Diamondbacks","27","3","0","1","1","5",".111",".254","-0.6","0","51"
"Brian Lawrence","Padres","62","6","0","2","3","25",".097",".251","-0.2","0","1045"
"Steve Sparks","Diamondbacks","31","4","0","1","0","14",".129",".258","-0.2","0","499"
"Travis Lee","Yankees","19","2","0","2","1","3",".105",".308","-0.3","0","958"
"Andy Fox","- - -","55","5","1","1","1","19",".091",".253","-0.8","0","1379"
"Brandon Webb","Diamondbacks","64","6","0","4","3","36",".094",".228","-0.4","0","1692"
"Brian Powell","Phillies","8","1","0","0","0","5",".125",".250","0.0","0","490"
"Travis Smith","Braves","8","1","0","0","0","1",".125",".250","0.0","0","1522"
"Ben Hendrickson","Brewers","16","2","0","0","0","9",".125",".250","-0.1","0","2175"
"Dustin Hermanson","Giants","30","3","0","1","0","12",".100",".229","-0.2","0","195"
"Jonny Gomes","Devil Rays","14","1","0","1","1","6",".071",".205","-0.4","0","1845"
"Mike Tonis","Royals","6","0","0","0","1","0",".000",".143","-0.1","0","2083"
"Mike Gosling","Diamondbacks","6","0","0","0","1","4",".000",".143","0.0","0","2204"
"Scott Downs","Expos","15","1","0","0","1","7",".067",".192","-0.1","0","773"
"Pete Munro","Astros","29","2","0","1","2","10",".069",".194","-0.2","0","1546"
"Jeff Duncan","Mets","15","1","0","1","1","5",".067",".192","-0.1","3","1715"
"Casey Fossum","Diamondbacks","42","4","0","0","1","16",".095",".212","-0.3","0","188"
"Dave Williams","Pirates","9","1","0","0","0","3",".111",".222","0.0","0","1013"
"Tomo Ohka","Expos","25","2","0","0","1","8",".080",".195","-0.1","1","788"
"Homer Bush","Yankees","7","0","0","0","0","2",".000",".125","-0.1","1","1425"
"Victor Santos","Brewers","39","2","0","1","2","20",".051",".174","-0.3","0","446"
"Horacio Ramirez","Braves","21","2","0","1","0","5",".095",".190","-0.1","0","110"
"Jose Acevedo","Reds","43","2","0","1","3","26",".047",".153","-0.4","0","307"
"Chris Carpenter","Cardinals","62","5","0","1","1","21",".081",".176","-0.4","0","1292"
"Felix Escalona","Yankees","8","0","0","0","0","2",".000",".111","-0.1","0","1204"
"Tyler Yates","Mets","11","1","0","0","0","5",".091",".182","-0.1","0","1527"
"Raul Gonzalez","Indians","11","1","0","0","0","4",".091",".182","-0.1","0","1553"
"Denny Stark","Rockies","8","0","0","0","1","3",".000",".111","-0.1","0","452"
"Carlos Hernandez","Astros","12","1","0","1","0","4",".083",".167","-0.1","0","560"
"T.J. Tucker","Expos","12","1","0","0","0","4",".083",".167","-0.1","0","800"
"Josh Fogg","Pirates","53","4","0","3","0","13",".075",".170","-0.5","0","989"
"Jeff Suppan","Cardinals","57","4","0","0","1","11",".070",".156","-0.5","0","633"
"Keith Osik","Orioles","25","2","0","0","0","7",".080",".160","-0.4","0","1001"
"Aaron Harang","Reds","57","4","0","0","0","33",".070",".158","-0.5","0","1451"
"Zach Day","Expos","29","1","1","1","0","17",".034",".172","-0.3","0","1496"
"Jamey Wright","Rockies","19","1","0","0","0","12",".053",".158","-0.3","0","715"
"Sean Burnett","Pirates","23","0","0","0","2","6",".000",".080","-0.2","0","1886"
"Brad Penny","- - -","51","3","0","1","0","15",".059",".118","-0.5","0","535"
"Claudio Vargas","Expos","22","1","0","0","0","8",".045",".091","-0.3","0","1695"
"Doug Davis","Brewers","64","1","0","0","1","43",".016",".046","-0.8","0","1244"
"Kevin Appier","Royals","0","0","0","0","0","0",".000",".000","0.0","0","3"
"Mickey Callaway","Rangers","0","0","0","0","0","0",".000",".000","0.0","0","7"
"Al Levine","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","20"
"Ramon Ortiz","Angels","3","0","0","0","0","0",".000",".000","0.0","0","27"
"Troy Percival","Angels","0","0","0","0","0","0",".000",".000","0.0","0","29"
"Lou Pote","Indians","0","0","0","0","0","0",".000",".000","0.0","0","30"
"Aaron Sele","Angels","1","0","0","0","0","1",".000",".000","0.0","0","34"
"Scot Shields","Angels","1","0","0","0","0","1",".000",".000","0.0","0","35"
"Ben Weber","Angels","0","0","0","0","0","0",".000",".000","0.0","0","41"
"Matt Wise","Brewers","4","0","0","0","0","1",".000",".000","-0.1","0","42"
"Brian Anderson","Royals","1","0","0","0","0","0",".000",".000","0.0","0","44"
"Miguel Batista","Blue Jays","5","0","0","0","0","3",".000",".000","-0.1","0","46"
"Byung-Hyun Kim","Red Sox","0","0","0","0","0","0",".000",".000","0.0","0","61"
"Mike Koplove","Diamondbacks","0","0","0","0","0","0",".000",".000","0.0","0","63"
"Matt Mantei","Diamondbacks","0","0","0","0","0","0",".000",".000","0.0","0","64"
"Mike Myers","- - -","0","0","0","0","0","0",".000",".000","0.0","0","68"
"Eddie Oropesa","Padres","0","0","0","0","0","0",".000",".000","0.0","0","69"
"Jose Parra","Mets","0","0","0","0","0","0",".000",".000","0.0","0","70"
"Jung Bong","Reds","4","0","0","0","0","3",".000",".000","-0.1","0","82"
"John Ennis","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","85"
"Kevin Gryboski","Braves","0","0","0","0","0","0",".000",".000","0.0","0","91"
"Chris Hammond","Athletics","0","0","0","0","0","0",".000",".000","0.0","0","92"
"Kerry Ligtenberg","Blue Jays","0","0","0","0","0","0",".000",".000","0.0","0","100"
"Damian Moss","Devil Rays","0","0","0","0","0","0",".000",".000","0.0","0","107"
"Joe Nelson","Red Sox","0","0","0","0","0","0",".000",".000","0.0","0","108"
"Mike Remlinger","Cubs","1","0","0","0","0","1",".000",".000","0.0","0","111"
"John Smoltz","Braves","2","0","0","0","0","2",".000",".000","0.0","0","115"
"Rick Bauer","Orioles","0","0","0","0","0","0",".000",".000","0.0","0","125"
"Sean Douglass","Blue Jays","0","0","0","0","0","0",".000",".000","0.0","0","133"
"Travis Driskill","Rockies","1","0","0","0","0","1",".000",".000","0.0","0","134"
"Scott Erickson","- - -","3","0","0","0","0","2",".000",".000","0.0","0","137"
"Buddy Groom","Orioles","0","0","0","0","0","0",".000",".000","0.0","0","143"
"Pat Hentgen","Blue Jays","1","0","0","0","0","0",".000",".000","0.0","0","145"
"Jason Johnson","Tigers","3","0","0","0","0","2",".000",".000","-0.1","0","147"
"Jorge Julio","Orioles","0","0","0","0","0","0",".000",".000","0.0","0","148"
"Rodrigo Lopez","Orioles","0","0","0","0","0","0",".000",".000","0.0","0","150"
"John Parrish","Orioles","1","0","0","0","0","0",".000",".000","0.0","0","160"
"Sidney Ponson","Orioles","5","0","0","0","0","4",".000",".000","-0.1","0","161"
"Matt Riley","Orioles","2","0","0","0","0","2",".000",".000","0.0","0","164"
"Willis Roberts","Pirates","1","0","0","0","0","1",".000",".000","0.0","0","167"
"B.J. Ryan","Orioles","0","0","0","0","0","0",".000",".000","0.0","0","168"
"Rafael Betancourt","Indians","0","0","0","0","0","0",".000",".000","0.0","0","177"
"Frank Castillo","Red Sox","0","0","0","0","0","0",".000",".000","0.0","0","180"
"Pedro Martinez","Red Sox","2","0","0","0","0","1",".000",".000","0.0","0","200"
"Ugueth Urbina","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","216"
"Tim Wakefield","Red Sox","2","0","0","0","0","1",".000",".000","0.0","0","219"
"Rocky Biddle","Expos","11","0","0","0","0","7",".000",".000","-0.2","0","223"
"Mark Buehrle","White Sox","3","0","0","0","0","2",".000",".000","-0.1","0","225"
"Keith Foulke","Red Sox","0","0","0","0","0","0",".000",".000","0.0","0","231"
"Gary Glover","Brewers","7","0","0","0","0","4",".000",".000","-0.1","0","234"
"Bob Howry","Indians","0","0","0","0","0","0",".000",".000","0.0","0","237"
"Damaso Marte","White Sox","0","0","0","0","0","0",".000",".000","0.0","0","247"
"Antonio Osuna","Padres","0","0","0","0","0","0",".000",".000","0.0","0","249"
"Todd Ritchie","Devil Rays","0","0","0","0","0","0",".000",".000","0.0","0","253"
"Dan Wright","White Sox","0","0","0","0","0","0",".000",".000","0.0","0","258"
"Kelly Wunsch","White Sox","0","0","0","0","0","0",".000",".000","0.0","0","259"
"Antonio Alfonseca","Braves","1","0","0","0","0","1",".000",".000","0.0","0","260"
"Joe Borowski","Cubs","0","0","0","0","0","0",".000",".000","0.0","0","267"
"Will Cunnane","Braves","0","0","0","0","0","0",".000",".000","0.0","0","274"
"Leo Estrella","Giants","0","0","0","0","0","0",".000",".000","0.0","0","277"
"Kyle Farnsworth","Cubs","1","0","0","0","0","0",".000",".000","0.0","0","278"
"Tom Gordon","Yankees","1","0","0","0","0","0",".000",".000","0.0","0","282"
"Ron Mahay","Rangers","1","0","0","0","0","0",".000",".000","0.0","0","290"
"Donovan Osborne","Yankees","0","0","0","0","0","0",".000",".000","0.0","0","299"
"Carlos Almanzar","Rangers","0","0","0","0","0","0",".000",".000","0.0","0","308"
"Craig Dingman","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","318"
"Jared Fernandez","Astros","0","0","0","0","0","0",".000",".000","0.0","0","324"
"Danny Graves","Reds","0","0","0","0","0","0",".000",".000","0.0","0","326"
"Jimmy Haynes","Reds","4","0","0","0","0","4",".000",".000","-0.1","0","329"
"Brian Reith","Reds","0","0","0","0","0","0",".000",".000","0.0","0","347"
"Chris Reitsma","Braves","0","0","0","0","0","0",".000",".000","0.0","0","348"
"Scott Sullivan","Royals","0","0","0","0","0","0",".000",".000","0.0","0","357"
"Gabe White","- - -","0","0","0","0","0","0",".000",".000","0.0","0","360"
"Scott Williamson","Red Sox","0","0","0","0","0","0",".000",".000","0.0","0","361"
"Danys Baez","Devil Rays","0","0","0","0","0","0",".000",".000","0.0","0","367"
"Jamie Brown","Red Sox","0","0","0","0","0","0",".000",".000","0.0","0","371"
"Bartolo Colon","Angels","3","0","0","0","0","1",".000",".000","0.0","0","375"
"Dave Maurer","Blue Jays","0","0","0","0","0","0",".000",".000","0.0","0","394"
"Ricardo Rincon","Athletics","0","0","0","0","0","0",".000",".000","0.0","0","401"
"David Riske","Indians","0","0","0","0","0","0",".000",".000","0.0","0","402"
"Jake Westbrook","Indians","3","0","0","0","0","2",".000",".000","-0.1","0","412"
"Bob Wickman","Indians","0","0","0","0","0","0",".000",".000","0.0","0","413"
"Shawn Chacon","Rockies","0","0","0","0","0","0",".000",".000","0.0","0","424"
"Brian Fuentes","Rockies","0","0","0","0","0","0",".000",".000","0.0","0","429"
"Jose Jimenez","Indians","0","0","0","0","0","0",".000",".000","0.0","0","435"
"Kent Mercker","Cubs","2","0","0","0","0","0",".000",".000","0.0","0","439"
"Dennys Reyes","Royals","6","0","0","0","0","3",".000",".000","-0.1","0","444"
"Justin Speier","Blue Jays","1","0","0","0","0","1",".000",".000","0.0","0","451"
"Rick White","Indians","0","0","0","0","0","0",".000",".000","0.0","0","456"
"Adam Bernero","Rockies","5","0","0","0","0","3",".000",".000","-0.1","0","460"
"Nate Cornejo","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","462"
"Seth Greisinger","Twins","0","0","0","0","0","0",".000",".000","0.0","0","467"
"Danny Patterson","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","485"
"Mark Redman","Athletics","5","0","0","0","0","3",".000",".000","-0.1","0","491"
"Jamie Walker","Tigers","0","0","0","0","0","0",".000",".000","0.0","0","502"
"Armando Almanza","Braves","0","0","0","0","0","0",".000",".000","0.0","0","507"
"Toby Borland","Marlins","0","0","0","0","0","0",".000",".000","0.0","0","511"
"Vic Darensbourg","- - -","0","0","0","0","0","0",".000",".000","0.0","0","516"
"Ryan Dempster","Cubs","1","0","0","0","0","1",".000",".000","0.0","0","517"
"Jason Grilli","White Sox","0","0","0","0","0","0",".000",".000","0.0","0","521"
"Braden Looper","Mets","2","0","0","0","0","1",".000",".000","0.0","0","526"
"Vladimir Nunez","Rockies","0","0","0","0","0","0",".000",".000","0.0","0","532"
"Julian Tavarez","Cardinals","0","0","0","0","0","0",".000",".000","0.0","0","541"
"Michael Tejera","- - -","0","0","0","0","0","0",".000",".000","0.0","0","542"
"Doug Brocail","Rangers","0","0","0","0","0","0",".000",".000","0.0","0","551"
"Octavio Dotel","- - -","0","0","0","0","0","0",".000",".000","0.0","0","555"
"Brad Lidge","Astros","1","0","0","0","0","0",".000",".000","0.0","0","563"
"Scott Linebrink","Padres","2","0","0","0","0","2",".000",".000","0.0","0","564"
"C.J. Nitkowski","- - -","0","0","0","0","0","0",".000",".000","0.0","0","570"
"Brandon Puffer","Padres","0","0","0","0","0","0",".000",".000","0.0","0","572"
"Shane Reynolds","Diamondbacks","0","0","0","0","0","0",".000",".000","0.0","0","574"
"Ricky Stone","- - -","1","0","0","0","0","0",".000",".000","0.0","0","576"
"Billy Wagner","Phillies","2","0","0","0","0","2",".000",".000","0.0","0","578"
"Jeremy Affeldt","Royals","0","0","0","0","0","0",".000",".000","0.0","0","583"
"Nate Field","Royals","0","0","0","0","0","0",".000",".000","0.0","0","599"
"Jason Grimsley","- - -","0","0","0","0","0","0",".000",".000","0.0","0","602"
"Roberto Hernandez","Phillies","0","0","0","0","0","0",".000",".000","0.0","0","605"
"Mike MacDougal","Royals","0","0","0","0","0","0",".000",".000","0.0","0","612"
"Darrell May","Royals","4","0","0","0","0","1",".000",".000","-0.1","0","613"
"Orber Moreno","Mets","1","0","0","0","0","0",".000",".000","0.0","0","617"
"Brian Shouse","Rangers","0","0","0","0","0","0",".000",".000","0.0","0","630"
"Andy Ashby","Padres","0","0","0","0","0","0",".000",".000","0.0","0","637"
"Kevin Brown","Yankees","0","0","0","0","0","0",".000",".000","0.0","0","642"
"Giovanni Carrara","Dodgers","2","0","0","0","0","1",".000",".000","0.0","0","643"
"Darren Dreifort","Dodgers","1","0","0","0","0","1",".000",".000","0.0","0","647"
"Eric Gagne","Dodgers","3","0","0","0","0","3",".000",".000","0.0","0","650"
"Terry Mulholland","Twins","2","0","0","0","0","0",".000",".000","0.0","0","665"
"Paul Quantrill","Yankees","1","0","0","0","0","0",".000",".000","0.0","0","669"
"Valerio de los Santos","Blue Jays","0","0","0","0","0","0",".000",".000","0.0","0","681"
"Mike DeJean","- - -","1","0","0","0","0","1",".000",".000","0.0","0","682"
"Chad Fox","Marlins","0","0","0","0","0","0",".000",".000","0.0","0","684"
"Ryan Glynn","Blue Jays","0","0","0","0","0","0",".000",".000","0.0","0","686"
"Ray King","Cardinals","2","0","0","0","0","0",".000",".000","0.0","0","693"
"Curtis Leskanic","- - -","0","0","0","0","0","0",".000",".000","0.0","0","694"
"Luis Vizcaino","Brewers","0","0","0","0","0","0",".000",".000","0.0","0","714"
"Grant Balfour","Twins","0","0","0","0","0","0",".000",".000","0.0","0","718"
"Jack Cressend","Indians","0","0","0","0","0","0",".000",".000","0.0","0","723"
"Eddie Guardado","Mariners","1","0","0","0","0","0",".000",".000","0.0","0","727"
"LaTroy Hawkins","Cubs","0","0","0","0","0","0",".000",".000","0.0","0","729"
"Mike Jackson","White Sox","0","0","0","0","0","0",".000",".000","0.0","0","732"
"Kyle Lohse","Twins","3","0","0","0","0","3",".000",".000","-0.1","0","739"
"Brad Radke","Twins","2","0","0","0","0","1",".000",".000","0.0","0","748"
"Juan Rincon","Twins","1","0","0","0","0","1",".000",".000","0.0","0","752"
"J.C. Romero","Twins","0","0","0","0","0","0",".000",".000","0.0","0","754"
"Brad Thomas","Twins","0","0","0","0","0","0",".000",".000","0.0","0","757"
"Tony Armas Jr.","Expos","16","0","0","0","0","5",".000",".000","-0.3","0","761"
"Bruce Chen","Orioles","0","0","0","0","0","0",".000",".000","0.0","0","769"
"Darwin Cubillan","Orioles","0","0","0","0","0","0",".000",".000","0.0","0","771"
"Dicky Gonzalez","Devil Rays","0","0","0","0","0","0",".000",".000","0.0","0","777"
"Matt Herges","Giants","0","0","0","0","0","0",".000",".000","0.0","0","780"
"Sandy Martinez","- - -","6","0","0","0","0","3",".000",".000","-0.1","0","784"
"Scott Stewart","- - -","0","0","0","0","0","0",".000",".000","0.0","0","797"
"Justin Wayne","Marlins","3","0","0","0","0","1",".000",".000","-0.1","0","803"
"Todd Williams","Orioles","0","0","0","0","0","0",".000",".000","0.0","0","805"
"Randy Choate","Diamondbacks","1","0","0","0","0","1",".000",".000","0.0","0","813"
"Orlando Hernandez","Yankees","0","0","0","0","0","0",".000",".000","0.0","0","823"
"Sterling Hitchcock","Padres","7","0","0","0","0","4",".000",".000","-0.1","0","824"
"Steve Karsay","Yankees","0","0","0","0","0","0",".000",".000","0.0","0","829"
"Ted Lilly","Blue Jays","3","0","0","0","0","2",".000",".000","-0.1","0","833"
"Ramiro Mendoza","Red Sox","0","0","0","0","0","0",".000",".000","0.0","0","836"
"Mike Mussina","Yankees","1","0","0","0","0","0",".000",".000","0.0","0","837"
"Mariano Rivera","Yankees","0","0","0","0","0","0",".000",".000","0.0","0","844"
"Pedro Astacio","Red Sox","0","0","0","0","0","0",".000",".000","0.0","0","862"
"Mike Bacsik","Rangers","0","0","0","0","0","0",".000",".000","0.0","0","863"
"Armando Benitez","Marlins","1","0","0","0","0","1",".000",".000","0.0","0","865"
"Mark Corey","Pirates","1","0","0","0","0","1",".000",".000","0.0","0","870"
"Jeff D'Amico","Indians","0","0","0","0","0","0",".000",".000","0.0","0","871"
"John Franco","Mets","0","0","0","0","0","0",".000",".000","0.0","0","874"
"Grant Roberts","Mets","0","0","0","0","0","0",".000",".000","0.0","0","894"
"Tyler Walker","Giants","7","0","0","0","0","5",".000",".000","-0.1","0","901"
"David Weathers","- - -","3","0","0","0","0","1",".000",".000","0.0","0","902"
"Chad Bradford","Athletics","0","0","0","0","0","0",".000",".000","0.0","0","904"
"Justin Duchscherer","Athletics","0","0","0","0","0","0",".000",".000","0.0","0","910"
"Chad Harville","- - -","1","0","0","0","0","1",".000",".000","0.0","0","915"
"Tim Hudson","Athletics","3","0","0","0","0","1",".000",".000","0.0","0","921"
"Billy Koch","- - -","0","0","0","0","0","0",".000",".000","0.0","0","924"
"Jim Mecir","Athletics","0","0","0","0","0","0",".000",".000","0.0","0","930"
"Mike Venafro","Dodgers","0","0","0","0","0","0",".000",".000","0.0","0","943"
"Barry Zito","Athletics","4","0","0","0","0","3",".000",".000","-0.1","0","944"
"Terry Adams","- - -","0","0","0","0","0","0",".000",".000","0.0","0","946"
"Ricky Bottalico","Mets","2","0","0","0","0","0",".000",".000","0.0","0","948"
"Rheal Cormier","Phillies","1","0","0","0","0","1",".000",".000","0.0","0","952"
"Jose Mesa","Pirates","0","0","0","0","0","0",".000",".000","0.0","0","961"
"Cliff Politte","White Sox","0","0","0","0","0","0",".000",".000","0.0","0","967"
"Joe Roa","Twins","0","0","0","0","0","0",".000",".000","0.0","0","969"
"Carlos Silva","Twins","3","0","0","0","0","1",".000",".000","0.0","0","973"
"Turk Wendell","Rockies","2","0","0","0","0","0",".000",".000","0.0","0","975"
"Jimmy Anderson","- - -","1","0","0","0","0","0",".000",".000","0.0","0","977"
"Bronson Arroyo","Red Sox","6","0","0","0","0","5",".000",".000","-0.1","0","978"
"Joe Beimel","Twins","0","0","0","0","0","0",".000",".000","0.0","0","979"
"Brian Boehringer","Pirates","1","0","0","0","0","1",".000",".000","0.0","0","984"
"Mike Fetters","Diamondbacks","0","0","0","0","0","0",".000",".000","0.0","0","988"
"Chad Hermansen","Blue Jays","7","0","0","0","0","3",".000",".000","-0.2","0","991"
"Josias Manzanillo","Marlins","1","0","0","0","0","1",".000",".000","0.0","0","996"
"Ron Villone","Mariners","0","0","0","0","0","0",".000",".000","0.0","0","1010"
"Jason Boyd","Pirates","0","0","0","0","0","0",".000",".000","0.0","0","1020"
"Mike Bynum","Padres","0","0","0","0","0","0",".000",".000","0.0","0","1022"
"Alan Embree","Red Sox","0","0","0","0","0","0",".000",".000","0.0","0","1030"
"Jeremy Fikac","Expos","0","0","0","0","0","0",".000",".000","0.0","0","1031"
"Trevor Hoffman","Padres","0","0","0","0","0","0",".000",".000","0.0","0","1035"
