"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Jerry Hairston","Cubs","380","99","4","30","31","46",".261",".704","2.2","8","144"
"Garret Anderson","Angels","575","163","17","96","23","84",".283",".743","-0.2","1","2"
"Dustan Mohr","Rockies","266","57","17","38","23","94",".214",".746","1.0","1","744"
"Orlando Hudson","Blue Jays","461","125","10","63","30","65",".271",".728","2.5","7","1307"
"Brad Eldred","Pirates","190","42","12","27","13","77",".221",".737","-0.7","1","4328"
"Scott Podsednik","White Sox","507","147","0","25","47","75",".290",".700","1.9","59","1095"
"Kelly Stinnett","Diamondbacks","129","32","6","12","12","32",".248",".736","0.1","0","356"
"Damion Easley","Marlins","267","64","9","30","26","47",".240",".732","0.6","4","464"
"Justin Morneau","Twins","490","117","22","79","44","94",".239",".741","1.5","0","1737"
"A.J. Pierzynski","White Sox","460","118","18","56","23","68",".257",".728","1.6","0","746"
"Todd Pratt","Phillies","175","44","7","23","19","50",".251",".726","0.5","0","968"
"Sidney Ponson","Orioles","4","1","0","0","0","0",".250",".750","0.0","0","161"
"Robert Fick","Padres","230","61","3","30","26","33",".265",".705","0.3","0","466"
"Vinny Castilla","Nationals","494","125","12","66","43","82",".253",".722","1.0","4","84"
"Abraham Nunez","Cardinals","421","120","5","44","37","63",".285",".704","1.2","0","1420"
"Doug Mientkiewicz","Mets","275","66","11","29","32","39",".240",".729","0.1","0","741"
"Oscar Robles","Dodgers","364","99","5","34","31","33",".272",".700","0.0","0","8975"
"Terrmel Sledge","Nationals","37","9","1","8","7","8",".243",".726","0.0","2","1878"
"Shannon Stewart","Twins","551","151","10","56","34","73",".274",".711","-0.3","7","1322"
"Scott Rolen","Cardinals","196","46","5","28","25","28",".235",".706","1.1","1","970"
"Ivan Rodriguez","Tigers","504","139","14","50","11","93",".276",".735","3.2","7","1275"
"Marlon Anderson","Mets","235","62","7","19","18","45",".264",".708","0.7","6","947"
"Omar Vizquel","Giants","568","154","3","45","56","58",".271",".691","2.3","24","411"
"Paul Lo Duca","Marlins","445","126","6","57","34","31",".283",".714","1.3","4","662"
"Russ Adams","Blue Jays","481","123","8","63","50","57",".256",".707","0.7","11","4519"
"Jose Castillo","Pirates","370","99","11","53","23","59",".268",".724","0.1","2","1866"
"Khalil Greene","Padres","436","109","15","70","25","93",".250",".727","1.6","5","1826"
"Chip Ambres","Royals","145","35","4","9","16","32",".241",".702","-0.6","3","2042"
"Damon Hollins","Devil Rays","342","85","13","46","23","63",".249",".714","0.2","8","1919"
"J.J. Hardy","Brewers","372","92","9","50","44","48",".247",".711","1.6","0","3797"
"Denny Hocking","Royals","60","16","0","7","10","10",".267",".655","-0.1","0","730"
"Pedro Feliz","Giants","569","142","20","81","38","102",".250",".717","1.9","0","1112"
"Juan Uribe","White Sox","481","121","16","71","34","77",".252",".712","2.2","4","454"
"Adrian Beltre","Mariners","603","154","19","87","38","108",".255",".716","2.4","3","639"
"Terrence Long","Royals","455","127","6","53","30","56",".279",".699","0.4","3","927"
"Jason Botts","Rangers","27","8","0","3","3","13",".296",".663","0.0","0","2907"
"Marco Scutaro","Athletics","381","94","9","37","36","48",".247",".701","1.9","5","1555"
"Jeff Baker","Rockies","38","8","1","4","5","12",".211",".697","-0.2","0","2073"
"Darin Erstad","Angels","609","166","7","66","47","109",".273",".696","1.7","10","11"
"Bobby Hill","Pirates","93","25","0","11","9","17",".269",".676","0.0","0","283"
"Eric Bruntlett","Astros","109","24","4","14","10","25",".220",".705","0.6","7","1753"
"Daryle Ward","Pirates","407","106","12","63","37","60",".260",".723","-0.5","0","579"
"Ramon Nivar","Orioles","13","4","0","1","0","2",".308",".665","0.2","0","1781"
"Marlon Byrd","- - -","229","61","2","26","19","50",".266",".698","0.5","5","950"
"Freddie Bynum","Athletics","7","2","0","1","0","3",".286",".714","0.1","0","2099"
"Alex Rios","Blue Jays","481","126","10","59","28","101",".262",".703","0.9","14","2090"
"Richard Hidalgo","Rangers","308","68","16","43","26","74",".221",".705","0.2","1","561"
"Damian Jackson","Padres","275","70","5","23","30","45",".255",".677","1.3","15","471"
"Mark Bellhorn","- - -","300","63","8","30","52","112",".210",".681","0.6","3","264"
"Junior Spivey","- - -","259","60","7","24","29","83",".232",".693","1.2","9","74"
"Brad Ausmus","Astros","387","100","3","47","51","48",".258",".682","0.6","5","546"
"Bernie Williams","Yankees","485","121","12","64","53","75",".249",".688","-2.3","1","857"
"JD Closser","Rockies","237","52","7","27","32","48",".219",".689","-0.1","1","2108"
"Nick Green","Devil Rays","318","76","5","29","33","86",".239",".675","1.2","3","1502"
"Alex Cintron","Diamondbacks","330","90","8","48","12","33",".273",".713","-0.2","1","50"
"Jason Kendall","Athletics","601","163","0","53","50","39",".271",".666","1.8","8","993"
"Jeff DaVanon","Angels","225","52","2","15","39","44",".231",".658","0.3","11","1440"
"John Mabry","Cardinals","246","59","8","32","20","63",".240",".701","-0.1","0","1381"
"Jamal Strong","Mariners","20","5","0","2","2","6",".250",".683","0.2","0","1820"
"Scott Hatteberg","Athletics","464","119","7","59","51","54",".256",".677","-0.9","0","916"
"Danny Ardoin","Rockies","210","48","6","22","20","69",".229",".681","1.0","1","585"
"Ben Grieve","Cubs","20","5","0","1","5","7",".250",".650","0.0","0","1209"
"Juan Pierre","Marlins","656","181","2","47","41","45",".276",".680","1.6","57","443"
"Jody Gerut","- - -","170","43","1","14","20","20",".253",".677","-0.1","1","1696"
"Gabe Gross","Blue Jays","92","23","1","7","10","21",".250",".671","-0.1","1","2184"
"Mike Lamb","Astros","322","76","12","53","22","65",".236",".703","-0.8","1","1258"
"Jeremy Reed","Mariners","488","124","3","45","48","74",".254",".675","2.5","12","4730"
"Paul Bako","Dodgers","40","10","0","4","7","12",".250",".662","0.3","0","676"
"Mark Teahen","Royals","447","110","7","55","40","107",".246",".685","-1.1","7","4511"
"Luis Terrero","Diamondbacks","161","37","4","20","14","40",".230",".667","-0.6","3","1765"
"Jason Ellison","Giants","352","93","4","24","24","44",".264",".677","0.4","14","1704"
"Toby Hall","Devil Rays","432","124","5","48","16","39",".287",".683","1.5","0","1210"
"Chris Burke","Astros","318","79","5","26","23","62",".248",".676","1.3","11","2164"
"Erubiel Durazo","Athletics","152","36","4","16","14","24",".237",".674","-0.4","1","1413"
"Edgardo Alfonzo","Giants","368","102","2","43","27","34",".277",".672","-0.8","2","859"
"Chris Widger","White Sox","141","34","4","11","10","22",".241",".679","-0.3","0","1541"
"Jose Reyes","Mets","696","190","7","58","27","78",".273",".687","1.7","60","1736"
"Michael Tucker","- - -","268","64","5","36","31","52",".239",".680","-0.3","4","635"
"Mike Restovich","- - -","115","27","3","8","11","29",".235",".676","-0.3","0","751"
"Royce Clayton","Diamondbacks","522","141","2","44","38","105",".270",".670","0.1","13","226"
"Angel Berroa","Royals","608","164","11","55","18","108",".270",".680","0.4","7","591"
"Brian Myrow","Dodgers","20","4","0","0","5","8",".200",".610","0.1","0","3702"
"Alejandro Freire","Orioles","65","16","1","4","6","17",".246",".658","-0.3","0","8588"
"Bartolo Colon","Angels","3","1","0","1","0","2",".333",".667","0.0","0","375"
"Todd Jones","Marlins","3","1","0","0","0","2",".333",".667","0.0","0","436"
"Jose Lima","Royals","3","1","0","0","0","2",".333",".667","0.0","0","475"
"Billy Wagner","Phillies","3","1","0","0","0","2",".333",".667","0.0","0","578"
"Matt Kinney","Giants","3","1","0","0","0","1",".333",".667","0.0","0","737"
"Joe Mays","Twins","3","1","0","0","0","0",".333",".667","0.0","0","740"
"Joey Eischen","Nationals","3","1","0","0","0","2",".333",".667","0.0","0","774"
"Orlando Hernandez","White Sox","3","1","0","0","0","1",".333",".667","0.0","0","823"
"Aaron Fultz","Phillies","3","1","0","0","0","2",".333",".667","0.0","0","1113"
"Ricardo Rodriguez","Rangers","3","1","0","1","0","1",".333",".667","0.0","0","1585"
"Luis Ayala","Nationals","3","1","0","0","0","0",".333",".667","0.0","0","1650"
"Jeff Mathis","Angels","3","1","0","0","0","1",".333",".667","0.0","0","3448"
"Lance Cormier","Diamondbacks","6","2","0","1","0","1",".333",".667","0.1","0","4346"
"Rich Hill","Cubs","6","2","0","0","0","2",".333",".667","0.1","0","4806"
"Joe Blanton","Athletics","3","1","0","0","0","0",".333",".667","0.0","0","4849"
"Willy Taveras","Astros","592","172","3","29","25","103",".291",".666","2.2","34","1876"
"Mike Matheny","Giants","443","107","13","59","29","91",".242",".701","1.0","0","1169"
"Willie Harris","White Sox","121","31","1","8","13","25",".256",".647","0.5","10","236"
"Alex Gonzalez","Marlins","435","115","5","45","31","81",".264",".686","0.3","5","520"
"Carlos Baerga","Nationals","158","40","2","19","7","17",".253",".653","-0.1","0","175"
"Aaron Boone","Indians","511","124","16","60","35","92",".243",".677","0.2","9","311"
"Wiki Gonzalez","Mariners","45","12","0","2","2","3",".267",".676","0.2","0","1033"
"Orlando Cabrera","Angels","540","139","8","57","38","50",".257",".674","3.5","21","766"
"Andy Green","Diamondbacks","31","7","0","2","7","3",".226",".617","0.0","0","2991"
"Neifi Perez","Cubs","572","157","9","54","18","47",".274",".681","0.7","8","620"
"David Bell","Phillies","557","138","10","61","47","69",".248",".671","0.3","0","1108"
"Noah Lowry","Giants","59","16","0","7","3","12",".271",".674","0.8","0","1833"
"Eric Byrnes","- - -","412","93","10","40","32","71",".226",".665","0.6","7","905"
"Jason Bartlett","Twins","224","54","3","16","21","37",".241",".651","1.8","4","8219"
"Todd Hollandsworth","- - -","303","74","6","36","23","66",".244",".671","-0.2","4","433"
"Deivi Cruz","- - -","260","69","5","20","11","34",".265",".671","0.0","0","1025"
"Sammy Sosa","Orioles","380","84","14","45","39","84",".221",".671","-1.4","1","302"
"John Buck","Royals","401","97","12","47","23","94",".242",".676","0.9","2","2041"
"Henry Blanco","Cubs","161","39","6","25","11","24",".242",".679","0.6","0","81"
"John McDonald","- - -","166","46","0","16","11","24",".277",".651","1.0","6","395"
"Joey Gathright","Devil Rays","203","56","0","13","10","39",".276",".656","1.4","20","3913"
"Robb Quinlan","Angels","134","31","5","14","7","26",".231",".676","0.0","0","1779"
"Yuniesky Betancourt","Mariners","211","54","1","15","11","24",".256",".666","0.5","1","8585"
"Phil Nevin","- - -","380","90","12","55","27","97",".237",".666","-1.1","3","1049"
"Adam Melhuse","Athletics","97","24","2","12","5","28",".247",".666","0.2","0","294"
"Choo Freeman","Rockies","22","6","0","0","0","5",".273",".682","0.2","0","1872"
"Aaron Miles","Rockies","324","91","2","28","8","38",".281",".661","-0.8","4","1844"
"Jason Repko","Dodgers","276","61","8","30","16","80",".221",".665","0.7","5","2628"
"Humberto Cota","Pirates","297","72","7","43","17","80",".242",".672","0.4","0","1595"
"Jose Offerman","- - -","105","24","2","13","11","17",".229",".641","-0.3","0","205"
"David Ross","- - -","125","30","3","15","6","28",".240",".671","0.6","0","1551"
"Mike Lowell","Marlins","500","118","8","58","46","58",".236",".658","0.1","4","527"
"Johnny Estrada","Braves","357","93","4","39","20","38",".261",".670","0.0","0","955"
"Pablo Ozuna","White Sox","203","56","0","11","7","26",".276",".643","-0.2","14","1469"
"Paul Phillips","Royals","67","18","1","9","0","5",".269",".672","0.0","0","2032"
"Jose Lopez","Mariners","190","47","2","25","6","25",".247",".661","0.2","4","3114"
"Marcus Thames","Tigers","107","21","7","16","9","38",".196",".674","-0.6","0","1523"
"Jack Wilson","Pirates","587","151","8","52","31","58",".257",".662","1.9","7","1017"
"Chad Allen","Rangers","53","15","0","5","2","13",".283",".649","-0.4","0","122"
"Brian Daubach","Mets","25","3","1","3","7","5",".120",".644","-0.1","0","186"
"Charles Johnson","Devil Rays","46","9","0","5","9","11",".196",".610","0.0","0","523"
"Adam Everett","Astros","549","136","11","54","26","103",".248",".654","2.2","21","1430"
"Adrian Gonzalez","Rangers","150","34","6","17","10","37",".227",".678","-0.7","0","1908"
"Rey Sanchez","Yankees","43","12","0","2","2","3",".279",".628","-0.2","0","213"
"Larry Bigbie","- - -","272","65","5","23","24","67",".239",".647","-0.2","5","128"
"Juan Castro","Twins","272","70","5","33","9","39",".257",".665","1.0","0","315"
"Kaz Matsui","Mets","267","68","3","24","14","43",".255",".652","0.1","6","1854"
"Geoff Blum","- - -","319","73","6","25","28","43",".229",".641","0.5","3","550"
"Russ Johnson","Yankees","18","4","0","0","1","4",".222",".633","-0.1","0","1216"
"Maicer Izturis","Angels","191","47","1","15","17","21",".246",".652","0.3","9","2437"
"Yadier Molina","Cardinals","385","97","8","49","23","30",".252",".654","1.1","2","7007"
"Jamey Carroll","Nationals","303","76","0","22","34","55",".251",".617","0.6","3","1591"
"Mike Edwards","Dodgers","239","59","3","15","16","34",".247",".639","-0.5","1","1850"
"Nick Punto","Twins","394","94","4","26","36","86",".239",".636","0.8","13","1429"
"D'Angelo Jimenez","Reds","105","24","0","5","14","23",".229",".615","0.0","2","1038"
"Gerald Williams","Mets","30","7","1","3","1","7",".233",".658","0.1","2","1395"
"Sandy Alomar Jr.","Rangers","128","35","0","14","5","12",".273",".634","-0.2","0","221"
"Luis Rivas","Twins","136","35","1","12","9","17",".257",".627","0.1","4","753"
"Ramon Martinez","- - -","112","31","1","14","6","11",".277",".639","-0.8","0","1120"
"Yorvit Torrealba","- - -","201","47","3","15","16","50",".234",".635","0.3","1","1135"
"Jose Molina","Angels","184","42","6","25","13","41",".228",".634","0.9","2","25"
"Jason Phillips","Dodgers","399","95","10","55","25","50",".238",".650","-1.0","0","892"
"Nook Logan","Tigers","322","83","1","17","21","52",".258",".641","1.6","23","2076"
"Bret Boone","- - -","326","72","7","37","28","65",".221",".639","-1.6","4","1067"
"Brent Abernathy","Twins","67","16","1","6","7","9",".239",".614","0.0","2","1192"
"Tony Torcato","Giants","11","3","0","0","1","2",".273",".606","-0.1","0","1134"
"Desi Relaford","Rockies","210","47","1","16","22","42",".224",".627","-0.7","3","1096"
"Bubba Crosby","Yankees","98","27","1","6","4","14",".276",".630","-0.1","4","1722"
"Brian Jordan","Braves","231","57","3","24","14","46",".247",".632","0.5","2","658"
"Corey Hart","Brewers","57","11","2","7","6","11",".193",".638","-0.3","2","1945"
"Laynce Nix","Rangers","229","55","6","32","9","45",".240",".664","0.3","2","1766"
"Ruben Gotay","Royals","282","64","5","29","22","51",".227",".632","-0.6","2","3417"
"Conor Jackson","Diamondbacks","85","17","2","8","12","11",".200",".609","-0.5","0","5997"
"Cesar Izturis","Dodgers","444","114","2","31","25","51",".257",".624","-0.4","8","656"
"Jose Valentin","Dodgers","147","25","2","14","31","38",".170",".591","0.1","3","256"
"Steve Finley","Angels","406","90","12","54","26","71",".222",".645","-1.3","8","54"
"Benito Santiago","Pirates","23","6","0","0","0","3",".261",".652","-0.1","0","1130"
"Gabe Kapler","Red Sox","97","24","1","9","3","15",".247",".632","0.4","1","1256"
"Jeff Fiorentino","Orioles","44","11","1","5","2","10",".250",".640","0.7","1","8024"
"Shane Costa","Royals","81","19","2","7","5","11",".235",".621","-0.4","0","6358"
"B.J. Surhoff","Orioles","303","78","5","34","11","32",".257",".639","-0.1","0","117"
"Sean Burroughs","Padres","284","71","1","17","24","41",".250",".618","0.4","4","1021"
"J.J. Furmaniak","Pirates","26","5","0","1","4","4",".192",".608","0.1","0","3054"
"Eddie Perez","Braves","38","8","2","6","1","5",".211",".652","0.1","0","400"
"Tike Redman","Pirates","319","80","2","26","19","27",".251",".625","-0.7","4","1003"
"Dontrelle Willis","Marlins","92","24","1","11","3","13",".261",".626","0.9","0","1703"
"Alfredo Amezaga","- - -","8","2","0","0","1","0",".250",".583","0.0","1","1"
"Ken Harvey","Royals","45","10","1","5","3","13",".222",".626","-0.3","0","604"
"Willie Bloomquist","Mariners","249","64","0","22","11","38",".257",".622","0.4","14","1066"
"Ray Olmedo","Reds","77","17","1","4","6","22",".221",".620","0.0","4","1718"
"Todd Linden","Giants","171","37","4","13","10","54",".216",".613","0.1","3","1803"
"Eli Marrero","- - -","138","25","7","19","11","38",".181",".652","-0.8","1","1166"
"Matt Cepicky","Nationals","25","6","0","3","1","8",".240",".629","0.0","0","1562"
"Eric Munson","Devil Rays","18","3","0","2","4","3",".167",".556","-0.2","0","481"
"Jose Vizcaino","Astros","187","46","1","23","15","40",".246",".636","-0.3","2","577"
"Miguel Cairo","Mets","327","82","2","19","19","31",".251",".620","-0.5","13","1412"
"Skip Schumaker","Cardinals","24","6","0","1","2","2",".250",".599","-0.3","1","3704"
"Ruben Sierra","Yankees","170","39","4","29","9","41",".229",".636","-0.9","0","1099"
"Brandon Backe","Astros","45","10","0","6","3","12",".222",".626","0.5","1","1529"
"Brad Hennessey","Giants","39","9","2","5","0","12",".231",".641","0.3","0","3720"
"Quinton McCracken","Diamondbacks","215","51","1","13","23","35",".237",".610","-0.5","4","1377"
"Jose Hernandez","Indians","234","54","6","31","14","60",".231",".614","-0.2","1","688"
"Koyie Hill","Diamondbacks","78","17","0","6","11","27",".218",".590","0.0","0","1829"
"Chad Moeller","Brewers","199","41","7","23","13","48",".206",".624","-0.5","0","66"
"Alberto T. Castillo","- - -","101","21","1","14","12","22",".208",".596","0.0","1","812"
"Chris Snyder","Diamondbacks","326","66","6","28","40","87",".202",".598","-0.4","0","4606"
"Omar Infante","Tigers","406","90","9","43","16","73",".222",".621","0.0","8","1609"
"Gerald Laird","Rangers","40","9","1","4","2","7",".225",".612","-0.1","0","1698"
"Raul Mondesi","Braves","142","30","4","17","12","35",".211",".630","-0.4","0","1314"
"Alex Cora","- - -","250","58","3","24","11","30",".232",".607","0.7","7","1386"
"Michael Ryan","Twins","117","27","2","13","9","22",".231",".608","-0.7","1","1643"
"Livan Hernandez","Nationals","82","20","2","7","0","8",".244",".619","0.8","0","1116"
"Matt Kata","- - -","37","7","0","0","5","6",".189",".583","0.0","0","1741"
"Keith Reed","Orioles","5","1","0","1","1","2",".200",".533","-0.2","0","2695"
"Greg Dobbs","Mariners","142","35","1","20","9","25",".246",".619","-0.5","1","2158"
"David Newhan","Orioles","218","44","5","21","22","45",".202",".591","-1.0","9","2009"
"Josh Paul","Angels","37","7","2","4","2","9",".189",".609","0.0","0","251"
"Miguel Olivo","- - -","267","58","9","34","8","80",".217",".613","-0.2","7","1638"
"Aaron Holbert","Reds","27","6","0","2","3","8",".222",".624","-0.3","1","1960"
"Matt Treanor","Marlins","134","27","0","13","16","28",".201",".562","-0.1","0","2265"
"Corey Patterson","Cubs","451","97","13","34","23","118",".215",".602","-0.5","15","300"
"Mike Rose","Dodgers","43","9","1","1","3","6",".209",".586","-0.2","0","2278"
"Jose Macias","Cubs","177","45","1","13","6","24",".254",".591","-0.4","4","476"
"Kevin Cash","Devil Rays","31","5","2","2","1","13",".161",".599","0.1","0","1593"
"Javier Vazquez","Diamondbacks","63","15","1","2","3","10",".238",".574","0.5","0","801"
"Gary Bennett","Nationals","199","44","1","21","21","37",".221",".569","-0.5","0","420"
"Chris Magruder","Brewers","138","28","2","13","7","33",".203",".576","-0.2","3","392"
"Vance Wilson","Tigers","152","30","3","19","11","26",".197",".558","-0.1","0","903"
"Brandon Watson","Nationals","40","7","1","5","4","8",".175",".575","0.0","0","2146"
"Scott Seabol","Cardinals","105","23","1","10","8","23",".219",".567","-0.2","0","846"
"Luis Lopez","Reds","27","6","0","2","1","6",".222",".583","-0.2","0","695"
"Pedro Lopez","White Sox","7","2","0","2","0","1",".286",".571","0.0","0","3207"
"Angel Chavez","Giants","19","5","0","1","0","3",".263",".579","-0.2","0","2224"
"Tomas Perez","Phillies","159","37","0","22","11","27",".233",".566","-0.4","1","965"
"Endy Chavez","- - -","116","25","0","11","7","14",".216",".562","-0.4","2","768"
"Todd Self","Astros","45","9","1","4","3","9",".200",".561","-0.3","0","2933"
"Adam Hyzdu","- - -","36","7","0","4","5","7",".194",".536","-0.1","1","1543"
"Tony Womack","Yankees","329","82","0","15","12","49",".249",".556","-2.3","27","78"
"Timo Perez","White Sox","179","39","2","15","12","25",".218",".562","-1.7","2","891"
"Trent Durrington","Brewers","14","3","0","2","1","3",".214",".552","-0.3","5","1805"
"Chris Aguila","Marlins","78","19","0","4","3","19",".244",".554","-0.4","0","2143"
"Cristian Guzman","Nationals","456","100","4","31","25","76",".219",".574","-1.2","7","728"
"Joe McEwing","Royals","180","43","1","6","6","35",".239",".558","-0.9","4","887"
"Wes Obermueller","Brewers","15","3","0","0","0","2",".200",".600","0.1","0","1637"
"Luke Scott","Astros","80","15","0","4","9","23",".188",".557","-0.3","1","3469"
"Josh Bard","Indians","83","16","1","9","9","11",".193",".543","-0.1","0","1578"
"Roger Clemens","Astros","58","12","0","4","5","18",".207",".523","0.4","0","815"
"Andy Dominique","Blue Jays","2","0","0","0","0","0",".000",".333","0.0","0","1948"
"Paul McAnulty","Padres","24","5","0","0","3","7",".208",".530","0.0","1","4409"
"John Thomson","Braves","25","5","0","2","2","12",".200",".539","0.2","0","453"
"J.J. Davis","Nationals","26","6","0","2","2","7",".231",".516","-0.2","1","1597"
"Justin Huber","Royals","78","17","0","6","5","20",".218",".527","-0.8","0","3147"
"Jeff Suppan","Cardinals","58","12","1","5","3","9",".207",".539","0.4","0","633"
"Chris Heintz","Twins","25","5","0","2","1","6",".200",".551","-0.1","0","2307"
"Mark Prior","Cubs","48","11","0","3","2","14",".229",".531","0.3","0","301"
"Marquis Grissom","Giants","137","29","2","15","7","18",".212",".533","-2.3","1","652"
"Ramon Vazquez","- - -","85","18","0","5","5","17",".212",".526","-0.9","0","1058"
"Reggie Taylor","Devil Rays","22","4","0","1","2","7",".182",".523","-0.1","2","358"
"Charles Gipson","Astros","11","2","0","1","1","3",".182",".523","0.0","1","1078"
"Jesse Garcia","Padres","36","6","2","4","3","11",".167",".564","-0.1","0","1418"
"Jeffrey Hammonds","Nationals","32","7","0","1","2","4",".219",".536","-0.2","0","687"
"Einar Diaz","Cardinals","130","27","1","17","5","12",".208",".525","-0.5","0","378"
"Omar Quintanilla","Rockies","128","28","0","7","9","15",".219",".512","-0.4","2","6335"
"Terry Tiffee","Twins","150","31","1","15","8","15",".207",".539","-1.3","1","2160"
"Russ Ortiz","Diamondbacks","34","7","0","1","3","9",".206",".506","0.2","0","1124"
"Eric Valent","Mets","43","8","0","1","7","17",".186",".556","-0.6","0","1629"
"Scott Eyre","Giants","2","0","0","0","1","2",".000",".333","0.0","0","1300"
"Tim Olson","Rockies","2","0","0","0","1","2",".000",".333","0.0","0","2087"
"Chan Ho Park","- - -","19","5","0","2","0","7",".263",".526","0.1","0","1267"
"Brian Anderson","White Sox","34","6","2","3","0","12",".176",".559","0.0","1","6144"
"Guillermo Quiroz","Blue Jays","36","7","0","4","2","13",".194",".506","-0.2","0","7989"
"Jose Acevedo","Rockies","8","1","0","0","1","6",".125",".425","0.0","0","307"
"Geronimo Gil","Orioles","125","24","4","17","5","23",".192",".532","-0.4","0","142"
"Wilson Valdez","- - -","139","28","0","9","8","26",".201",".511","-0.2","2","1863"
"Kris Benson","Mets","49","9","0","6","5","22",".184",".477","0.3","0","982"
"Donnie Murphy","Royals","77","12","1","8","9","23",".156",".501","-0.9","0","4704"
"Dave Hansen","Mariners","75","13","2","11","9","19",".173",".509","-0.3","1","1403"
"Ken Huckaby","Blue Jays","87","18","0","6","5","19",".207",".503","-0.2","0","1306"
"Adam Stern","Red Sox","15","2","1","2","0","4",".133",".521","-0.1","1","3568"
"Jeff Weaver","Dodgers","70","16","0","7","2","19",".229",".507","0.4","0","503"
"Alexis Gomez","Tigers","16","3","0","1","2","2",".188",".465","-0.3","0","1501"
"Kyle Davies","Braves","15","3","0","4","2","3",".200",".478","0.1","0","3642"
"Josh Beckett","Marlins","59","9","1","6","7","17",".153",".493","0.4","0","510"
"Edwin Jackson","Dodgers","10","2","0","1","1","2",".200",".473","0.1","0","1841"
"Keith Ginter","Athletics","137","22","3","25","13","25",".161",".497","-0.8","0","1500"
"Pete LaForest","Devil Rays","64","11","1","4","6","23",".172",".508","-0.4","0","1821"
"Julio Ramirez","Giants","4","1","0","1","0","1",".250",".500","-0.1","0","31"
"Tim Wakefield","Red Sox","8","2","0","1","0","2",".250",".500","0.0","0","219"
"Paul Byrd","Angels","4","1","0","0","0","0",".250",".500","0.0","0","594"
"Chin-Feng Chen","Dodgers","8","2","0","2","0","4",".250",".500","0.0","0","644"
"Gil Meche","Mariners","4","1","0","1","0","1",".250",".500","0.0","0","1089"
"Todd Wellemeyer","Cubs","4","1","0","0","0","2",".250",".500","0.0","0","1709"
"Marcos Carvajal","Rockies","4","1","0","2","0","3",".250",".500","0.0","0","3216"
"Eli Whiteside","Orioles","12","3","0","1","0","2",".250",".500","0.0","0","3536"
"Josh Johnson","Marlins","4","1","0","0","0","2",".250",".500","0.0","0","4567"
"Scott McClain","Cubs","14","2","0","1","2","2",".143",".464","-0.1","0","8951"
"Jake Peavy","Padres","53","10","0","2","4","16",".189",".466","0.3","0","1051"
"Miguel Ojeda","- - -","102","15","1","9","15","24",".147",".482","-0.6","1","1712"
"Enrique Wilson","Cubs","22","3","0","0","3","1",".136",".467","-0.1","0","858"
"Jason Grabowski","Dodgers","112","18","4","12","10","29",".161",".495","-1.2","1","1604"
"Calvin Pickering","Royals","27","4","1","3","3","14",".148",".485","-0.3","0","208"
"Robert Andino","Marlins","44","7","0","1","5","8",".159",".495","-0.5","1","4900"
"Tony Blanco","Nationals","62","11","1","7","2","19",".177",".490","-0.6","1","2522"
"Joe Dillon","Marlins","36","6","1","1","1","8",".167",".488","-0.2","0","2384"
"Horacio Ramirez","Braves","73","16","0","2","1","17",".219",".490","0.3","0","110"
"Jeff Liefer","Indians","56","11","1","8","1","15",".196",".496","-0.4","0","245"
"Vicente Padilla","Phillies","41","6","0","4","5","24",".146",".459","0.2","0","964"
"Pat Borders","Mariners","117","23","1","7","4","22",".197",".493","-0.5","0","1068"
"Tony Giarratano","Tigers","42","6","1","4","5","7",".143",".448","-0.4","1","6270"
"Dan Ortmeier","Giants","22","3","0","1","3","5",".136",".406","-0.1","1","4694"
"Andy Phillips","Yankees","40","6","1","4","1","13",".150",".496","-0.3","0","2075"
"Matt Watson","Athletics","48","9","0","5","2","4",".188",".470","0.0","0","1846"
"Raul Chavez","Astros","99","17","2","6","4","18",".172",".472","-0.4","1","553"
"Clay Hensley","Padres","6","1","0","0","0","3",".167",".500","0.0","0","4593"
"Jason Smith","Tigers","58","11","0","2","0","16",".190",".479","-0.1","2","1227"
"Andy Marte","Braves","57","8","0","4","7","13",".140",".438","-1.1","0","3203"
"John Flaherty","Yankees","127","21","2","11","6","26",".165",".458","-1.0","0","1206"
"Ryan Theriot","Cubs","13","2","0","0","1","2",".154",".445","0.0","0","3811"
"Adam Eaton","Padres","46","8","0","2","3","18",".174",".442","0.1","0","1029"
"Andres Blanco","Royals","79","17","0","5","0","5",".215",".460","-0.8","0","1907"
"Eric Milton","Reds","56","8","2","4","3","25",".143",".454","0.1","0","743"
"Ryan Vogelsong","Pirates","9","1","0","0","0","4",".111",".422","0.0","0","1011"
"Adam Shabala","Giants","15","3","0","4","1","5",".200",".435","-0.2","0","2954"
"Kazuhisa Ishii","Mets","25","5","0","2","1","12",".200",".431","0.1","0","655"
"Charles Thomas","Athletics","46","5","0","1","5","8",".109",".363","-0.5","0","2962"
"Tom Glavine","Mets","64","13","0","3","2","13",".203",".430","0.2","0","90"
"Mike Mahoney","Cardinals","64","10","1","6","4","10",".156",".436","-0.5","0","1544"
"Jose Bautista","Pirates","28","4","0","1","3","7",".143",".404","-0.2","1","1887"
"A.J. Burnett","Marlins","68","10","1","2","1","34",".147",".451","0.2","0","512"
"Humberto Quintero","Astros","54","10","1","8","1","10",".185",".459","-0.5","0","1824"
"Ross Gload","White Sox","42","7","0","5","2","9",".167",".419","-0.5","0","1538"
