"Name","Team","AB","H","HR","RBI","BB","SO","AVG","OPS","WAR","SB","playerid"
"Curtis Pride","Expos","76","19","1","9","9","22",".250",".700","0.1","3","1762"
"Jose Ortiz","- - -","246","59","13","38","17","41",".240",".736","0.3","4","442"
"Alfonso Soriano","Yankees","574","154","18","73","29","125",".268",".736","0.1","43","847"
"Homer Bush","Blue Jays","271","83","3","27","8","50",".306",".723","1.0","13","1425"
"Einar Diaz","Indians","437","121","4","56","17","44",".277",".714","2.8","1","378"
"Tony Fernandez","- - -","123","36","2","15","8","17",".293",".712","-0.1","1","1004002"
"Mark DeRosa","Braves","164","47","3","20","12","19",".287",".740","0.9","2","1392"
"Kenny Lofton","Indians","517","135","14","66","47","69",".261",".721","1.5","16","246"
"Tsuyoshi Shinjo","Mets","400","107","10","56","25","70",".268",".725","1.7","4","1132"
"Delino DeShields","- - -","351","82","5","37","59","77",".234",".697","0.3","23","275"
"Brian Hunter","Phillies","145","40","2","16","16","25",".276",".702","0.9","14","562"
"Ramon Hernandez","Athletics","453","115","15","60","37","68",".254",".724","2.7","1","918"
"Chad Curtis","Rangers","115","29","3","10","14","21",".252",".695","0.0","7","1002898"
"Jose Hernandez","Brewers","542","135","25","78","39","185",".249",".743","1.9","5","688"
"Mark Loretta","Brewers","384","111","2","29","28","46",".289",".698","0.2","1","1383"
"Gary Matthews Jr.","- - -","405","92","14","44","60","100",".227",".705","0.8","8","153"
"Fernando Tatis","Expos","145","37","2","11","16","43",".255",".698","-0.8","0","798"
"Brent Abernathy","Devil Rays","304","82","5","33","27","35",".270",".710","0.7","8","1192"
"Troy O'Leary","Red Sox","341","82","13","50","25","73",".240",".735","-0.4","1","789"
"Mike Colangelo","Padres","91","22","2","8","8","30",".242",".717","-0.4","0","907"
"B.J. Surhoff","Braves","484","131","10","58","38","48",".271",".726","0.7","9","117"
"Chuck Knoblauch","Yankees","521","130","9","44","58","73",".250",".691","0.7","38","609"
"Adrian Beltre","Dodgers","475","126","13","60","28","82",".265",".720","0.9","13","639"
"Luis Lopez","Brewers","222","60","4","18","14","44",".270",".714","0.1","0","695"
"Ken Caminiti","- - -","356","81","15","41","43","85",".228",".719","-0.6","0","1001863"
"Al Martin","Mariners","283","68","7","42","37","59",".240",".712","0.9","9","1167"
"Mark Grudzielanek","Dodgers","539","146","13","55","28","83",".271",".711","1.0","4","653"
"Chris Holt","Tigers","4","1","0","0","0","3",".250",".750","0.1","0","1005983"
"David Bell","Mariners","470","122","15","64","28","59",".260",".718","3.2","2","1108"
"Mike Bordick","Orioles","229","57","7","30","17","36",".249",".711","0.4","9","129"
"Wes Helms","Braves","216","48","10","36","21","56",".222",".728","-0.1","1","94"
"Luis Matos","Orioles","98","21","4","12","11","30",".214",".708","0.4","7","152"
"Luis Castillo","Marlins","537","141","2","45","67","90",".263",".685","1.2","33","513"
"Jose Macias","Tigers","488","131","8","51","32","54",".268",".707","2.0","21","476"
"Rob Mackowiak","Pirates","214","57","4","21","15","52",".266",".730","0.3","4","995"
"Jason Kendall","Pirates","606","161","10","53","44","48",".266",".693","0.3","13","993"
"Julio Lugo","Astros","513","135","10","37","46","116",".263",".698","1.0","12","565"
"Felipe Lopez","Blue Jays","177","46","5","23","12","39",".260",".722","0.6","4","1311"
"Ben Davis","Padres","448","107","11","57","66","112",".239",".694","1.9","4","1074"
"Robin Jennings","- - -","132","35","3","18","7","18",".265",".724","-0.4","0","1006397"
"Dan Wilson","Mariners","377","100","10","42","20","69",".265",".708","2.2","3","1102"
"Kevin Young","Pirates","449","104","14","65","42","119",".232",".708","-0.1","15","1018"
"Damion Easley","Tigers","585","146","11","65","52","90",".250",".699","1.5","10","464"
"Carlos Guillen","Mariners","456","118","5","53","53","89",".259",".689","2.6","4","1079"
"Vance Wilson","Mets","57","17","0","6","2","16",".298",".690","0.4","0","903"
"Ron Coomer","Cubs","349","91","8","53","29","70",".261",".706","-0.1","0","816"
"Melvin Mora","Orioles","436","109","7","48","41","91",".250",".692","1.8","11","157"
"Darren Bragg","- - -","61","16","0","5","4","24",".262",".695","-0.1","3","83"
"Darren Lewis","Red Sox","164","46","1","12","8","25",".280",".692","0.2","5","286"
"Royce Clayton","White Sox","433","114","9","60","33","72",".263",".708","1.7","10","226"
"Quilvio Veras","Braves","258","65","3","25","24","52",".252",".686","1.1","7","1013404"
"Scott Hatteberg","Red Sox","278","68","3","25","33","26",".245",".678","-1.2","1","916"
"James Mouton","Brewers","138","34","2","10","11","40",".246",".677","0.0","7","1009268"
"Lou Merloni","Red Sox","146","39","3","13","6","31",".267",".703","0.5","2","201"
"Neifi Perez","- - -","581","162","8","59","26","68",".279",".705","1.2","9","620"
"Johnny Damon","Athletics","644","165","9","49","61","70",".256",".687","1.9","27","185"
"Josh Beckett","Marlins","7","2","0","0","0","1",".286",".714","0.1","0","510"
"Jason LaRue","Reds","364","86","12","43","27","106",".236",".707","1.6","3","337"
"Angel Berroa","Royals","53","16","0","4","3","10",".302",".679","0.2","2","591"
"Darin Erstad","Angels","631","163","9","63","62","113",".258",".691","2.5","24","11"
"Luis Alicea","Royals","387","106","4","32","23","56",".274",".687","-0.2","8","584"
"Tony Batista","- - -","579","138","25","87","32","113",".238",".715","1.9","5","124"
"Chris Wakeland","Tigers","36","9","2","6","0","13",".250",".722","0.4","0","1013500"
"Rafael Furcal","Braves","324","89","4","30","24","56",".275",".691","0.6","22","88"
"Chris Gomez","- - -","301","78","8","43","17","38",".259",".700","0.0","4","1208"
"Michael Young","Rangers","386","96","11","49","26","91",".249",".699","0.0","3","1286"
"Joe Randa","Royals","581","147","13","83","42","80",".253",".693","0.6","3","623"
"Luis Rivas","Twins","563","150","7","47","40","99",".266",".682","-0.6","31","753"
"Calvin Murray","Giants","326","80","6","25","32","57",".245",".674","1.3","8","1262"
"Eric Karros","Dodgers","438","103","15","63","41","101",".235",".691","-0.4","3","659"
"Julio Zuleta","Cubs","106","23","6","24","8","32",".217",".703","-0.3","0","1014462"
"Adam Kennedy","Angels","478","129","6","40","27","71",".270",".690","1.3","12","19"
"Juan Encarnacion","Tigers","417","101","12","52","25","93",".242",".700","-0.6","9","320"
"Alex Gonzalez","Blue Jays","636","161","17","76","43","149",".253",".692","2.1","18","281"
"Mendy Lopez","- - -","58","14","1","7","6","20",".241",".697","0.2","0","1458"
"Jose Guillen","Devil Rays","135","37","3","11","6","26",".274",".695","0.4","2","57"
"Kerry Robinson","Cardinals","186","53","1","15","12","20",".285",".674","1.0","11","1179"
"Chris Truby","Astros","136","28","8","23","13","38",".206",".717","-0.3","1","799"
"Tom Wilson","Athletics","21","4","2","4","1","5",".190",".726","-0.1","0","1328"
"Gene Kingsale","- - -","19","5","0","1","2","4",".263",".627","0.1","3","1085"
"Edgar Renteria","Cardinals","493","128","10","57","39","73",".260",".685","1.7","17","1178"
"Eddie Taubensee","Indians","116","29","3","11","10","19",".250",".677","-0.2","0","1012845"
"Jeff Abbott","Marlins","42","11","0","5","3","7",".262",".659","0.1","0","1000011"
"Ruben Mateo","Rangers","129","32","1","13","9","28",".248",".663","-0.9","1","340"
"Jeff DaVanon","Angels","88","17","5","9","11","29",".193",".689","-0.5","1","1440"
"Jose Vizcaino","Astros","256","71","1","14","15","33",".277",".666","-0.2","3","577"
"Ryan Freel","Blue Jays","22","6","0","3","1","4",".273",".652","0.0","2","1207"
"Travis Fryman","Indians","334","88","3","38","30","63",".263",".662","-0.9","1","385"
"Brent Mayne","- - -","326","93","2","40","26","41",".285",".678","0.2","1","614"
"Chris Brock","Phillies","3","1","0","0","0","0",".333",".667","0.0","0","130"
"Tim Wakefield","Red Sox","3","1","0","0","0","2",".333",".667","0.0","0","219"
"Donzell McDonald","Yankees","3","1","0","0","0","2",".333",".667","0.0","0","615"
"Kris Wilson","Royals","3","1","0","0","0","1",".333",".667","0.0","0","636"
"Sean Lowe","White Sox","3","1","0","0","0","1",".333",".667","0.0","0","994"
"Al Reyes","Dodgers","3","1","0","0","0","1",".333",".667","0.0","0","1005"
"Guillermo Mota","Expos","3","1","0","0","0","1",".333",".667","0.0","0","1467"
"Ricky Bones","Marlins","2","1","0","1","0","1",".500",".833","0.0","0","1001161"
"Gil Heredia","Athletics","3","1","0","0","0","0",".333",".667","0.0","0","1005686"
"Dante Powell","Giants","6","2","0","0","0","0",".333",".667","0.1","0","1010483"
"Bill Spiers","Astros","3","1","0","0","1","0",".333",".833","0.0","0","1012338"
"Abraham Nunez","Pirates","301","79","1","21","28","53",".262",".662","0.7","8","1420"
"Cesar Crespo","Padres","153","32","4","12","25","50",".209",".647","-0.7","6","1024"
"Andy Fox","Marlins","81","15","3","7","15","17",".185",".648","0.2","1","1379"
"Ramon Martinez","Giants","391","99","5","37","38","52",".253",".676","0.4","1","1120"
"Adam Hyzdu","Pirates","72","15","5","9","4","18",".208",".690","-0.1","0","1543"
"Omar Vizquel","Indians","611","156","2","50","61","72",".255",".657","0.1","13","411"
"Phil Hiatt","Dodgers","50","12","2","6","3","19",".240",".703","-0.2","0","1005763"
"Livan Hernandez","Giants","81","24","1","8","0","4",".296",".679","0.9","0","1116"
"Olmedo Saenz","Athletics","305","67","9","32","19","64",".220",".675","-0.3","0","937"
"Alex Gonzalez","Marlins","515","129","9","48","30","107",".250",".680","0.4","2","520"
"Mike Lansing","Red Sox","352","88","8","34","22","50",".250",".677","-0.3","3","1007334"
"Damian Jackson","Padres","440","106","4","38","44","128",".241",".660","0.6","23","471"
"Jolbert Cabrera","Indians","287","75","1","38","16","41",".261",".660","0.0","10","373"
"Tom Lampkin","Mariners","204","46","5","22","18","41",".225",".657","0.7","1","1043"
"Shea Hillenbrand","Red Sox","468","123","12","49","13","61",".263",".682","-0.1","3","196"
"Jay Payton","Mets","361","92","8","34","18","52",".255",".669","0.2","4","890"
"Mike Lieberthal","Phillies","121","28","2","11","12","21",".231",".663","0.3","0","959"
"Wendell Magee","Tigers","207","44","5","17","23","44",".213",".670","0.3","3","477"
"Denny Hocking","Twins","327","82","3","25","29","67",".251",".654","-0.3","6","730"
"Deivi Cruz","Tigers","414","106","7","52","17","46",".256",".670","-0.6","4","1025"
"Wally Joyner","Angels","148","36","3","14","13","18",".243",".656","0.1","1","1006637"
"Turner Ward","Phillies","15","4","0","2","1","6",".267",".686","0.0","0","1013625"
"Dave Magadan","Padres","128","32","1","12","12","20",".250",".645","-0.3","0","1007961"
"Wil Cordero","Indians","268","67","4","21","22","50",".250",".656","-0.7","0","770"
"Geoff Blum","Expos","453","107","9","50","43","94",".236",".664","-1.3","9","550"
"Ricky Ledee","Rangers","242","56","2","36","23","58",".231",".654","-1.0","3","1407"
"Jerry Hairston","Orioles","532","124","8","47","44","73",".233",".649","0.2","29","144"
"Paul Bako","Braves","137","29","2","15","20","34",".212",".655","0.3","1","676"
"Hiram Bocachica","Dodgers","133","31","2","9","9","33",".233",".663","-0.2","4","1404"
"Benito Santiago","Giants","477","125","6","45","23","78",".262",".664","0.7","5","1130"
"Casey Blake","- - -","37","9","1","4","4","12",".243",".668","-0.1","3","719"
"Bengie Molina","Angels","325","85","6","40","16","51",".262",".660","0.9","0","24"
"Alex Arias","Padres","137","31","2","12","17","22",".226",".648","-0.2","1","123"
"Joe Girardi","Cubs","229","58","3","25","21","50",".253",".660","0.8","0","280"
"Carlos Febles","Royals","292","69","8","25","22","58",".236",".654","0.0","5","598"
"Tony Womack","Diamondbacks","481","128","3","30","23","54",".266",".652","1.0","28","78"
"Larry Bigbie","Orioles","131","30","2","11","17","42",".229",".638","-0.1","4","128"
"F.P. Santangelo","Athletics","71","14","0","8","11","17",".197",".594","0.2","1","1011438"
"Cesar Izturis","Blue Jays","134","36","2","9","2","15",".269",".667","0.1","8","656"
"Todd Pratt","- - -","173","32","4","11","34","61",".185",".628","-0.2","1","968"
"Jim Brower","Reds","26","8","0","3","0","8",".308",".654","0.3","0","313"
"Dave Berg","Marlins","215","52","4","16","14","39",".242",".655","-0.1","0","1288"
"John Mabry","- - -","154","32","6","20","13","46",".208",".657","-0.9","1","1381"
"Aubrey Huff","Devil Rays","411","102","8","45","23","72",".248",".660","-1.0","1","1213"
"Nick Johnson","Yankees","67","13","2","8","7","15",".194",".621","0.0","0","828"
"Jacob Cruz","- - -","144","31","4","18","15","50",".215",".636","-1.0","0","463"
"Orlando Palmeiro","Angels","230","56","2","23","25","24",".243",".641","-0.7","6","28"
"Corky Miller","Reds","49","9","3","7","4","16",".184",".671","0.3","1","342"
"Bobby Estalella","- - -","97","19","3","10","12","30",".196",".658","0.3","0","428"
"Bobby Bonilla","Cardinals","174","37","5","21","23","53",".213",".647","-0.6","1","1001168"
"Bo Porter","Rangers","87","20","1","6","9","34",".230",".652","-0.5","3","1010447"
"Craig Monroe","Rangers","52","11","2","5","6","18",".212",".639","0.2","2","1464"
"Bobby Kielty","Twins","104","26","2","14","8","25",".250",".681","-0.1","3","736"
"Doug Glanville","Phillies","634","166","14","55","19","91",".262",".660","2.0","28","956"
"Elvis Pena","Brewers","40","9","0","6","6","6",".225",".608","0.1","2","1010143"
"Michael Barrett","Expos","472","118","6","38","25","54",".250",".655","-1.2","2","762"
"Michael Cuddyer","Twins","18","4","0","1","2","6",".222",".633","0.1","1","1534"
"Jeff Frye","Blue Jays","175","43","2","15","12","18",".246",".631","-0.3","2","1004378"
"Jason Tyner","Devil Rays","396","111","0","21","15","42",".280",".637","0.2","31","1232"
"Sal Fasano","- - -","85","17","3","9","5","31",".200",".641","0.0","0","1205"
"Tom Prince","Twins","196","43","7","23","12","39",".219",".641","0.8","3","747"
"Javier Cardona","Tigers","96","25","1","10","2","12",".260",".655","0.4","0","1023"
"Kevin Jordan","Phillies","113","27","1","13","14","21",".239",".633","-0.4","0","1006610"
"Mike Coolbaugh","Brewers","70","14","2","7","5","16",".200",".644","-0.1","0","1147"
"Timo Perez","Mets","239","59","5","22","12","25",".247",".643","-0.2","1","891"
"Billy McMillon","- - -","92","20","1","14","7","25",".217",".643","-0.3","1","834"
"Courtney Duncan","Cubs","3","0","0","1","2","1",".000",".400","0.0","0","276"
"Wilson Betemit","Braves","3","0","0","0","2","3",".000",".400","0.0","1","1861"
"Eric Owens","Marlins","400","101","5","28","29","59",".253",".637","-0.7","8","534"
"Bill Selby","Reds","92","21","2","12","5","13",".228",".664","-0.5","0","405"
"Luis Lopez","Blue Jays","119","29","3","10","8","16",".244",".644","-0.3","0","1901"
"Darryl Hamilton","Mets","126","27","1","5","19","20",".214",".632","-0.3","3","1005272"
"Todd Hundley","Cubs","246","46","12","31","25","89",".187",".642","-0.6","0","284"
"Gary Bennett","- - -","131","32","2","10","12","24",".244",".659","-0.2","0","420"
"Brad Wilkerson","Expos","117","24","1","5","17","41",".205",".628","-0.6","2","804"
"John Valentin","Red Sox","60","12","1","5","9","8",".200",".598","0.0","0","1375"
"Rico Brogna","Braves","206","51","3","21","14","46",".248",".632","-0.7","3","1001464"
"Rey Sanchez","- - -","544","153","0","37","15","49",".281",".637","2.6","11","213"
"Damian Rolls","Devil Rays","237","62","2","12","10","47",".262",".633","-0.2","12","1222"
"Marquis Grissom","Dodgers","448","99","21","60","16","107",".221",".654","-0.9","7","652"
"Randy Knorr","Expos","91","20","3","10","8","22",".220",".628","-0.4","0","1007050"
"Trenidad Hubbard","Royals","12","3","0","0","0","2",".250",".667","-0.1","0","1036"
"Brady Anderson","Orioles","430","87","8","45","60","77",".202",".611","-0.4","12","364"
"Sandy Alomar Jr.","White Sox","220","54","4","21","12","17",".245",".634","0.2","1","221"
"Felix Martinez","Devil Rays","219","54","1","14","10","46",".247",".622","-0.8","6","1008164"
"Izzy Alcantara","Red Sox","38","10","0","3","3","13",".263",".607","-0.3","1","1558"
"Brent Butler","Rockies","119","29","1","14","7","7",".244",".631","-0.5","1","423"
"Alex Escobar","Mets","50","10","3","8","3","19",".200",".645","-0.4","1","383"
"Eric Davis","Giants","156","32","4","22","13","38",".205",".634","-0.6","1","1003048"
"Chad Moeller","Diamondbacks","56","13","1","2","6","12",".232",".628","0.0","0","66"
"Milton Bradley","- - -","238","53","1","19","21","65",".223",".620","-0.1","8","369"
"Jesse Levis","Brewers","33","8","0","3","3","7",".242",".609","-0.1","0","1007569"
"Cal Ripken","Orioles","477","114","14","68","26","63",".239",".637","-0.5","0","1010978"
"Dee Brown","Royals","380","93","7","40","22","81",".245",".636","-1.1","5","593"
"Tom Goodwin","Dodgers","286","66","4","22","23","58",".231",".622","-0.5","22","1114"
"Pete Harnisch","Reds","11","3","0","0","0","5",".273",".636","0.1","0","1005374"
"Henry Blanco","Brewers","314","66","6","31","34","72",".210",".634","0.5","3","81"
"Tim Laker","Indians","33","6","1","5","6","8",".182",".580","-0.2","0","1681"
"Brian Roberts","Orioles","273","69","2","17","13","36",".253",".624","-0.6","12","166"
"Pokey Reese","Reds","428","96","9","40","34","82",".224",".627","-0.4","25","1004"
"John Flaherty","Devil Rays","248","59","4","29","10","33",".238",".632","-0.7","1","1206"
"Edwards Guzman","Giants","115","28","3","7","5","16",".243",".647","-0.3","0","1115"
"Joe Oliver","- - -","48","12","1","3","2","15",".250",".629","-0.2","0","1009778"
"Keith Osik","Pirates","120","25","2","13","13","24",".208",".591","-0.2","1","1001"
"Britt Reames","Expos","17","2","1","2","4","8",".118",".580","0.2","0","794"
"Midre Cummings","Diamondbacks","20","6","0","1","0","4",".300",".636","0.0","0","1927"
"Pedro Feliz","Giants","220","50","7","22","10","50",".227",".637","-1.3","2","1112"
"Darrin Fletcher","Blue Jays","416","94","11","56","24","43",".226",".628","0.5","0","1302"
"Brad Ausmus","Astros","422","98","5","34","30","64",".232",".625","0.9","4","546"
"Kevin Witt","Padres","27","5","2","5","2","7",".185",".641","-0.1","0","362"
"Luis Ordaz","Royals","56","14","0","4","3","8",".250",".599","0.3","0","298"
"Johnny Estrada","Phillies","298","68","8","37","16","32",".228",".632","-0.1","0","955"
"Rick Wilkins","Padres","22","4","1","8","2","8",".182",".614","-0.1","0","1013960"
"Rey Ordonez","Mets","461","114","3","44","34","43",".247",".635","0.0","3","889"
"Adam Piatt","Athletics","95","20","0","6","13","26",".211",".584","-0.4","0","935"
"John Wehner","Pirates","51","10","0","2","10","12",".196",".544","-0.4","2","1013730"
"Eddie Perez","Braves","10","3","0","0","0","2",".300",".600","0.0","0","400"
"Felipe Crespo","- - -","107","20","4","15","11","34",".187",".621","-0.4","1","1002763"
"Chad Meyers","Cubs","17","2","0","0","2","5",".118",".465","0.1","0","1787"
"Hector Ortiz","Royals","154","38","0","11","9","24",".247",".591","0.0","1","1264"
"Keith Lockhart","Braves","178","39","3","12","16","22",".219",".593","-0.4","1","1380"
"Dave Hollins","Indians","5","1","0","0","1","2",".200",".533","0.0","0","1391"
"Terry Jones","Expos","77","20","0","2","2","11",".260",".603","-0.1","3","1006596"
"Charles Gipson","Mariners","64","14","0","5","4","20",".219",".594","-0.1","1","1078"
"Omar Olivares","Pirates","27","6","1","6","0","10",".222",".630","0.2","0","1009771"
"Corey Patterson","Cubs","131","29","4","14","6","33",".221",".602","-0.2","4","300"
"Emil Brown","- - -","137","26","3","13","16","49",".190",".583","0.0","12","1197"
"Cliff Brumbaugh","- - -","46","10","1","4","3","14",".217",".591","-0.5","0","1001582"
"Dustan Mohr","Twins","51","12","0","4","5","17",".235",".573","0.0","1","744"
"Quinton McCracken","Twins","64","14","0","3","5","13",".219",".588","-0.2","0","1377"
"Brook Fordyce","Orioles","292","61","5","19","21","56",".209",".590","-0.6","1","138"
"Scott Podsednik","Mariners","6","1","0","3","0","1",".167",".667","0.0","0","1095"
"Alex Cora","Dodgers","405","88","4","29","31","58",".217",".591","-0.4","0","1386"
"Santiago Perez","Padres","81","16","0","4","15","29",".198",".529","-0.2","5","1010187"
"Denny Neagle","Rockies","56","11","2","9","2","12",".196",".608","0.3","0","441"
"Fernando Lunar","Orioles","167","41","0","16","7","32",".246",".574","0.4","0","1459"
"Brandon Duckworth","Phillies","22","5","0","1","2","4",".227",".564","0.2","0","954"
"Javier Vazquez","Expos","62","16","0","1","2","11",".258",".578","0.6","0","801"
"Robert Machado","Cubs","135","30","2","13","7","26",".222",".606","-0.1","0","289"
"Joe Beimel","Pirates","26","7","0","0","1","10",".269",".566","0.2","0","979"
"Nelson Figueroa","Phillies","24","6","0","1","1","11",".250",".572","0.2","0","683"
"Mike Matheny","Cardinals","381","83","7","42","28","76",".218",".581","0.1","0","1169"
"Gerald Williams","- - -","279","56","4","19","18","55",".201",".570","-0.6","13","1395"
"Todd Van Poppel","Cubs","7","2","0","0","0","3",".286",".571","0.1","0","1284"
"Jeff Branson","Dodgers","21","6","0","0","0","4",".286",".571","-0.1","0","1001355"
"P.J. Forbes","Phillies","7","2","0","1","0","2",".286",".571","0.0","0","1004212"
"Chris Donnels","Dodgers","88","15","3","8","12","25",".170",".573","-0.1","0","1396"
"Derek Bell","Pirates","156","27","5","13","25","38",".173",".576","-0.9","0","1000801"
"Ryan Jackson","Tigers","118","25","2","11","5","26",".212",".581","-0.6","3","472"
"Jason Maxwell","Twins","68","13","1","10","9","23",".191",".580","-0.4","2","1008288"
"John Thomson","Rockies","29","7","0","1","1","15",".241",".577","0.2","0","453"
"Todd Dunwoody","Cubs","61","13","1","3","3","14",".213",".578","0.0","0","381"
"Anthony Sanders","Mariners","17","3","0","2","2","3",".176",".557","-0.1","0","1011412"
"Alex Sanchez","Brewers","68","14","0","4","5","13",".206",".569","-0.3","6","708"
"Ken Harvey","Royals","12","3","0","2","0","4",".250",".583","-0.1","0","604"
"Peter Bergeron","Expos","375","79","3","16","28","87",".211",".560","-2.4","10","763"
"Adrian Brown","Pirates","31","6","1","2","3","3",".194",".555","0.0","2","985"
"Chris Woodward","Blue Jays","63","12","2","5","1","14",".190",".600","-0.1","0","1329"
"Kyle Peterson","Brewers","5","1","0","1","0","1",".200",".600","0.0","0","1010235"
"Luis Saturria","Cardinals","5","1","0","1","0","1",".200",".600","0.0","1","1011455"
"Clay Bellinger","Yankees","81","13","5","12","4","23",".160",".590","-0.5","1","1436"
"Joe Crede","White Sox","50","11","0","7","3","11",".220",".553","-0.4","1","227"
"Ryan McGuire","Marlins","54","10","1","8","7","15",".185",".548","0.0","1","155"
"Jared Sandberg","Devil Rays","136","28","1","15","10","45",".206",".545","-0.1","1","1224"
"Juan Castro","Reds","242","54","3","13","13","50",".223",".562","-1.7","0","315"
"Tim Raines Jr.","Orioles","23","4","0","0","3","8",".174",".530","-0.1","3","1807"
"Warren Morris","Pirates","103","21","2","11","3","9",".204",".559","-0.4","2","1424"
"Mario Encarnacion","Rockies","62","14","0","3","5","14",".226",".526","-0.2","2","1444"
"Lenny Harris","Mets","135","30","0","9","8","9",".222",".540","-0.8","3","1394"
"Charlie Hayes","Astros","50","10","0","4","7","16",".200",".533","-0.2","0","1005525"
"Augie Ojeda","Cubs","144","29","1","12","12","20",".201",".540","-0.4","1","297"
"Jack Wilson","Pirates","390","87","3","25","16","70",".223",".550","-0.7","1","1017"
"A.J. Hinch","Royals","121","19","6","15","8","26",".157",".556","-0.5","1","606"
"Jorge Fabregas","Angels","148","33","2","16","3","15",".223",".553","-0.2","0","12"
"Tike Redman","Pirates","125","28","1","4","4","25",".224",".542","-0.4","3","1003"
"Pat Meares","Pirates","270","57","4","25","10","45",".211",".548","-1.7","0","1008712"
"Russ Ortiz","Giants","67","13","0","6","5","19",".194",".530","0.5","0","1124"
"Graeme Lloyd","Expos","2","0","0","0","1","0",".000",".333","0.0","0","783"
"Cliff Politte","Phillies","2","0","0","0","1","1",".000",".333","0.0","0","967"
"Kevin Jarvis","Padres","61","11","1","10","5","20",".180",".525","0.4","0","1037"
"Andy Sheets","Devil Rays","153","30","1","14","12","35",".196",".519","-0.8","2","1226"
"Brian Simmons","Blue Jays","107","19","2","8","8","26",".178",".520","-0.3","1","1011979"
"Alberto T. Castillo","Blue Jays","131","26","1","4","7","30",".198",".507","-0.1","1","812"
"Todd Greene","Yankees","96","20","1","11","3","21",".208",".521","-0.8","0","1450"
"Enrique Wilson","- - -","228","48","2","20","9","37",".211",".519","-1.0","0","858"
"Scott Sheldon","Rangers","120","24","3","11","3","35",".200",".533","-0.3","1","1011856"
"Damon Buford","Cubs","85","15","3","8","4","23",".176",".519","-0.5","0","1001635"
"Mike DiFelice","- - -","170","32","2","10","8","49",".188",".504","-0.3","1","1151"
"Stubby Clapp","Cardinals","25","5","0","1","1","7",".200",".511","-0.1","0","1002260"
"Omar Daal","Phillies","55","13","0","5","1","10",".236",".505","0.3","0","646"
"Raul Gonzalez","Reds","14","3","0","0","1","3",".214",".481","-0.1","0","1553"
"Kevin Tapani","Cubs","50","12","0","2","1","14",".240",".495","0.3","0","1012824"
"Adam Melhuse","Rockies","71","13","1","8","6","18",".183",".494","-0.8","1","294"
"Willis Roberts","Orioles","4","1","0","0","0","3",".250",".500","0.0","0","167"
"Brian Reith","Reds","12","3","0","2","0","4",".250",".500","0.1","1","347"
"Giovanni Carrara","Dodgers","12","3","0","0","0","2",".250",".500","0.1","0","643"
"Mike Buddie","Brewers","4","1","0","0","0","3",".250",".500","0.0","0","678"
"Ruben Quevedo","Brewers","16","4","0","1","0","8",".250",".500","0.1","0","705"
"Paul Abbott","Mariners","4","1","0","0","0","1",".250",".500","0.0","0","1061"
"Paul Hoover","Devil Rays","4","1","0","0","0","1",".250",".500","0.0","0","1212"
"Joe Kennedy","Devil Rays","4","1","0","0","0","2",".250",".500","0.0","0","1217"
"Mike Lincoln","Pirates","4","1","0","0","0","0",".250",".500","0.0","0","1457"
"Brian Johnson","Dodgers","4","1","0","1","0","1",".250",".500","0.0","0","1006432"
"Bobby Witt","Diamondbacks","12","3","0","0","0","7",".250",".500","0.1","0","1014170"
"Morgan Burkhart","Red Sox","33","6","1","4","1","11",".182",".509","-0.4","0","1745"
"Robert Perez","- - -","20","4","0","0","1","7",".200",".488","-0.3","0","1010186"
"Deion Sanders","Reds","75","13","1","4","4","10",".173",".475","-0.6","3","1011415"
"Ryan Minor","Expos","95","15","2","13","9","31",".158",".476","-1.2","0","1008983"
"Ryan Christenson","- - -","8","1","0","1","1","2",".125",".472","-0.1","1","1594"
"Woody Williams","- - -","82","16","0","7","3","22",".195",".483","0.4","0","1190"
"Donnie Sadler","- - -","185","30","1","5","18","37",".162",".454","-0.5","7","627"
"Angel Pena","Dodgers","54","11","1","2","1","17",".204",".492","-0.2","0","1010141"
"Endy Chavez","Royals","77","16","0","5","3","8",".208",".471","-0.7","0","768"
"Michael Coleman","Yankees","38","8","1","7","0","15",".211",".495","-0.5","0","1002429"
"Adam Riggs","Padres","36","7","0","1","2","8",".194",".459","-0.2","1","492"
"Jesus Sanchez","Marlins","17","4","0","1","0","3",".235",".471","0.1","0","1476"
"Ramon Castro","Marlins","11","2","0","1","1","1",".182",".432","-0.1","0","514"
"Mark Bellhorn","Athletics","74","10","1","4","7","37",".135",".453","-0.7","0","264"
"Odalis Perez","Braves","26","5","0","1","0","6",".192",".453","0.1","0","668"
"Darren Dreifort","Dodgers","33","5","1","2","1","20",".152",".480","0.2","1","647"
"Elmer Dessens","Reds","57","11","0","2","3","12",".193",".444","0.2","0","317"
"Brian Tollberg","Padres","40","8","0","1","2","17",".200",".438","0.2","0","1055"
"Rod Barajas","Diamondbacks","106","17","3","9","4","26",".160",".464","-0.9","0","45"
"Brandon Inge","Tigers","189","34","0","15","9","41",".180",".453","-0.4","1","470"
"Chad Hermansen","Pirates","55","9","2","5","1","18",".164",".469","-0.6","0","991"
"Eric Munson","Tigers","66","10","1","6","3","21",".152",".461","-0.8","0","481"
"Jamey Wright","Brewers","67","13","0","4","3","20",".194",".438","0.2","0","715"
"Jason Schmidt","- - -","49","8","2","4","1","22",".163",".466","0.2","0","1131"
